,GEOID,FP_nearest,FP_tt,FP_tt_3
846,36081092800,a3425cdc-0c6d-4728-9b57-a6e4b4fe9b9b,52.5,80.51
847,36081092900,cc9642b3-a73c-40b1-ab35-34dd4e2e7c7f,2.75,15.35
848,36081093401,a3425cdc-0c6d-4728-9b57-a6e4b4fe9b9b,43.93,64.82
849,36081093402,a3425cdc-0c6d-4728-9b57-a6e4b4fe9b9b,36.58,57.5
850,36081093800,a3425cdc-0c6d-4728-9b57-a6e4b4fe9b9b,24.23,45.14
851,36081094203,a3425cdc-0c6d-4728-9b57-a6e4b4fe9b9b,0.57,21.37
852,36081094500,53ab97e5-4df1-41f7-9e3b-83790d8b623c,14.76,20.43
853,36081094700,53ab97e5-4df1-41f7-9e3b-83790d8b623c,2.51,12.3
854,36081097204,44e5a032-7d6c-4013-8cc7-f2bd9aac5abe,2.47,5.17
855,36081097205,c35dd342-b115-43a7-852a-49ce7154b553,1.28,6.65
856,36081097206,56a92ac0-8aa2-42f4-8199-9d42b25c00fb,3.61,7.9
857,36081097207,c35dd342-b115-43a7-852a-49ce7154b553,11.31,13.65
858,36081099703,80beffca-721e-474d-bdb7-9df7dc0aee03,45.49,48.0
859,36081099704,a6c8cf9a-35cd-4951-bece-d126685f4082,40.05,44.66
860,36081099801,9582f447-e00f-432c-b0d8-6fe69f4584b5,5.76,8.76
861,36081099802,9582f447-e00f-432c-b0d8-6fe69f4584b5,4.6,12.55
862,36081099900,a6c8cf9a-35cd-4951-bece-d126685f4082,54.91,56.68
863,36081100801,2ef7b868-e90b-44a7-9535-27240b6a0a37,14.02,17.7
864,36081100803,003de405-e3d7-4ef4-9cec-d0369dda13c5,6.55,6.96
865,36081100804,9582f447-e00f-432c-b0d8-6fe69f4584b5,12.06,14.21
866,36081101002,fc8bc30d-34d9-4ca1-8b02-cfd091983508,12.32,12.92
867,36081101003,003de405-e3d7-4ef4-9cec-d0369dda13c5,2.8,3.75
868,36081101004,003de405-e3d7-4ef4-9cec-d0369dda13c5,10.12,11.13
869,36081103300,c90716a8-f6da-4771-b0ae-a31253433a5a,26.04,30.21
870,36081103900,a42a03b3-a3fd-4865-acf7-a872cd66ced2,24.52,29.88
871,36081104700,a42a03b3-a3fd-4865-acf7-a872cd66ced2,13.83,17.75
872,36081105900,c90716a8-f6da-4771-b0ae-a31253433a5a,18.91,22.93
873,36081108500,a6c8cf9a-35cd-4951-bece-d126685f4082,23.41,31.31
874,36081109300,80beffca-721e-474d-bdb7-9df7dc0aee03,34.44,39.65
875,36081109700,a6c8cf9a-35cd-4951-bece-d126685f4082,30.59,34.8
876,36081109900,a6c8cf9a-35cd-4951-bece-d126685f4082,20.2,29.81
877,36081113300,a6c8cf9a-35cd-4951-bece-d126685f4082,20.51,28.81
878,36081113900,a6c8cf9a-35cd-4951-bece-d126685f4082,13.15,23.73
879,36081114100,a6c8cf9a-35cd-4951-bece-d126685f4082,15.38,22.06
880,36081114700,a6c8cf9a-35cd-4951-bece-d126685f4082,13.81,17.84
881,36081115100,c90716a8-f6da-4771-b0ae-a31253433a5a,11.64,16.02
882,36081115500,c90716a8-f6da-4771-b0ae-a31253433a5a,9.08,14.68
883,36081115700,c90716a8-f6da-4771-b0ae-a31253433a5a,9.02,14.4
884,36081115900,e1cdbbad-bf87-4574-99a9-c6c6c26a646f,11.06,12.16
885,36081116100,e1cdbbad-bf87-4574-99a9-c6c6c26a646f,5.19,8.38
886,36081116301,53ff62dc-070e-4a4e-a57c-008ea9c6b70d,8.8,9.96
887,36081117100,a6c8cf9a-35cd-4951-bece-d126685f4082,8.26,11.22
888,36081117500,a6c8cf9a-35cd-4951-bece-d126685f4082,5.5,16.49
889,36081118100,a6c8cf9a-35cd-4951-bece-d126685f4082,14.34,26.05
890,36081118500,a6c8cf9a-35cd-4951-bece-d126685f4082,4.18,10.57
891,36081118700,c90716a8-f6da-4771-b0ae-a31253433a5a,3.14,6.72
892,36081118900,c90716a8-f6da-4771-b0ae-a31253433a5a,7.29,7.56
893,36081119100,a6c8cf9a-35cd-4951-bece-d126685f4082,7.96,10.73
894,36081119300,a6c8cf9a-35cd-4951-bece-d126685f4082,2.8,13.53
895,36081119500,a6c8cf9a-35cd-4951-bece-d126685f4082,6.22,15.4
896,36081119900,c90716a8-f6da-4771-b0ae-a31253433a5a,10.71,11.96
897,36081120100,b9eb2363-8745-48cb-9fb7-30347d7ec915,5.95,7.84
898,36081120300,b9eb2363-8745-48cb-9fb7-30347d7ec915,11.33,13.26
899,36081120500,b9eb2363-8745-48cb-9fb7-30347d7ec915,5.52,7.52
900,36081120701,a6c8cf9a-35cd-4951-bece-d126685f4082,14.02,18.57
901,36081120702,a6c8cf9a-35cd-4951-bece-d126685f4082,10.48,18.03
902,36081121100,e66bd84d-d578-4f51-bb67-3a417533facc,16.8,18.83
903,36081121500,e66bd84d-d578-4f51-bb67-3a417533facc,11.4,16.54
904,36081122300,82d94688-679a-4d61-8a0d-a365afaf423b,16.73,19.46
905,36081122703,82d94688-679a-4d61-8a0d-a365afaf423b,8.37,13.19
906,36081122704,82d94688-679a-4d61-8a0d-a365afaf423b,10.66,12.76
907,36081124100,4922d5e0-8934-4389-8c8f-b59d607f9010,11.43,12.99
908,36081124700,4922d5e0-8934-4389-8c8f-b59d607f9010,15.6,18.64
909,36081126500,4922d5e0-8934-4389-8c8f-b59d607f9010,2.02,5.95
910,36081129102,f8be521d-a1fe-45c7-a63b-8f7c9eda5838,18.7,21.48
911,36081129104,80beffca-721e-474d-bdb7-9df7dc0aee03,26.76,27.82
912,36081130100,7df2e969-f788-4163-9483-8c31c88a3d5e,16.11,19.65
913,36081133900,4922d5e0-8934-4389-8c8f-b59d607f9010,20.71,27.36
914,36081134100,4922d5e0-8934-4389-8c8f-b59d607f9010,26.02,26.87
915,36081134701,ce6dcd3d-f8a3-4e53-b16d-ded41a7cd8b4,33.89,34.83
916,36081134702,ce6dcd3d-f8a3-4e53-b16d-ded41a7cd8b4,31.64,35.91
917,36081136700,80beffca-721e-474d-bdb7-9df7dc0aee03,17.26,30.82
918,36081137700,80beffca-721e-474d-bdb7-9df7dc0aee03,14.36,31.15
919,36081138501,80beffca-721e-474d-bdb7-9df7dc0aee03,2.12,35.58
920,36081140300,80beffca-721e-474d-bdb7-9df7dc0aee03,18.25,35.56
921,36081140901,80beffca-721e-474d-bdb7-9df7dc0aee03,24.51,33.38
922,36081140902,a6c8cf9a-35cd-4951-bece-d126685f4082,29.05,34.64
923,36081141700,a6c8cf9a-35cd-4951-bece-d126685f4082,23.08,27.01
924,36081142900,a6c8cf9a-35cd-4951-bece-d126685f4082,21.11,29.54
925,36081144100,80beffca-721e-474d-bdb7-9df7dc0aee03,8.19,34.54
926,36081144700,80beffca-721e-474d-bdb7-9df7dc0aee03,18.0,35.22
927,36081145101,a6c8cf9a-35cd-4951-bece-d126685f4082,18.26,27.62
928,36081145102,80beffca-721e-474d-bdb7-9df7dc0aee03,24.49,30.49
929,36081145900,a6c8cf9a-35cd-4951-bece-d126685f4082,11.64,22.62
930,36081146300,a6c8cf9a-35cd-4951-bece-d126685f4082,21.36,28.42
931,36081146700,80beffca-721e-474d-bdb7-9df7dc0aee03,20.54,31.77
932,36081147100,80beffca-721e-474d-bdb7-9df7dc0aee03,11.76,38.69
933,36081147900,80beffca-721e-474d-bdb7-9df7dc0aee03,26.97,56.33
934,36081150701,80beffca-721e-474d-bdb7-9df7dc0aee03,21.32,46.81
935,36081150702,80beffca-721e-474d-bdb7-9df7dc0aee03,33.04,55.16
936,36081152902,80beffca-721e-474d-bdb7-9df7dc0aee03,36.92,50.66
937,36081155101,7df2e969-f788-4163-9483-8c31c88a3d5e,47.42,54.58
938,36081155103,7df2e969-f788-4163-9483-8c31c88a3d5e,46.94,49.99
939,36081155104,7df2e969-f788-4163-9483-8c31c88a3d5e,50.13,52.79
940,36081157902,7df2e969-f788-4163-9483-8c31c88a3d5e,38.96,41.31
941,36005036100,b4b17132-0557-466b-bf88-b78eb7160f5f,5.12,7.98
942,36005012701,8e83d3c8-eee1-48fe-bbc7-1729de838bf6,4.46,5.33
943,36005015900,e256a05e-5878-4c22-aec9-98fffb2ae446,5.26,6.27
944,36005020502,26bb025e-43c6-482d-8445-3442c5d8810e,6.29,11.21
945,36005039902,2105bb52-a1ee-4135-baff-56bc268cf844,4.54,5.25
946,36005000400,f3a31c60-1b44-4143-af6e-6cca115cf186,11.17,15.51
947,36081093900,53ab97e5-4df1-41f7-9e3b-83790d8b623c,10.92,19.31
948,36005042600,0a89964c-eed1-425d-97d9-7d251c834192,4.14,8.94
949,36061003800,a5cb0337-2d16-48dd-b5b8-cf6379e0daeb,5.29,6.03
950,36061001001,b9a50000-6b85-469b-a076-5464b4a69f49,6.25,7.51
951,36061001502,317c3e0a-b224-4c6e-a102-bc75351b16ba,7.63,11.39
952,36061004800,8d52f220-c79d-40cc-b981-9a2777e36507,1.61,6.61
953,36061004400,74e15d61-8005-496d-a8dc-4a3536b58964,5.94,7.61
954,36061006400,e5d04297-3482-46bc-ab8b-5cc59270a833,4.74,5.18
955,36061022900,5a0a2998-7f71-4259-aef4-a49af871267e,1.73,4.26
956,36061017800,f043cc99-350b-4161-afc1-6cb13bc4a09f,3.45,4.04
957,36061000500,13276cde-2eeb-4ed3-bb0b-c2ba26c09fcb,16.23,17.65
958,36061031900,2deb2a36-f16b-4efc-aca7-415d48498205,4.01,7.03
959,36081008700,40c8b589-a16c-4e32-82d2-9d40abcc6975,2.01,9.01
960,36081071600,8b165ecb-6b26-4786-bee8-7d9c9fb2f7d6,32.97,33.6
961,36081094201,a3425cdc-0c6d-4728-9b57-a6e4b4fe9b9b,12.7,33.54
962,36081094202,a3425cdc-0c6d-4728-9b57-a6e4b4fe9b9b,5.83,21.79
963,36081111300,80beffca-721e-474d-bdb7-9df7dc0aee03,19.01,44.52
964,36081148300,80beffca-721e-474d-bdb7-9df7dc0aee03,29.14,56.04
965,36081080900,e66bd84d-d578-4f51-bb67-3a417533facc,9.06,10.89
966,36081122702,82d94688-679a-4d61-8a0d-a365afaf423b,3.24,8.52
967,36081125700,63c2c795-d880-4f0a-a1f3-bd0e23dc8f07,6.14,7.65
968,36081126700,4922d5e0-8934-4389-8c8f-b59d607f9010,6.76,11.97
969,36081139900,80beffca-721e-474d-bdb7-9df7dc0aee03,10.68,34.15
970,36081143500,80beffca-721e-474d-bdb7-9df7dc0aee03,15.91,33.66
971,36081157901,80f65a97-32a7-462a-9a4c-e5424e48daa2,48.19,50.35
972,36081157903,80f65a97-32a7-462a-9a4c-e5424e48daa2,35.94,37.67
973,36081042400,d0c1c469-99f2-4c18-b3f7-877a941e500d,8.17,9.75
974,36081043400,d0c1c469-99f2-4c18-b3f7-877a941e500d,2.34,3.79
975,36081042600,fd8abb0a-5adb-4603-9d22-508e703ee958,5.95,7.23
976,36081043200,dd234e59-8967-4a0c-8ce3-a3086a55e9d3,4.19,5.9
977,36081045200,56170843-6904-4c0b-9d00-69bf6f14e7d8,7.13,8.26
978,36081045400,56170843-6904-4c0b-9d00-69bf6f14e7d8,6.08,7.53
979,36081005900,eee48a46-f590-45e8-870a-1ca2d3b8fa18,8.34,11.04
980,36081006100,eee48a46-f590-45e8-870a-1ca2d3b8fa18,8.54,10.38
981,36081058100,98eb2f69-1733-4276-85a3-810a64f98207,1.92,3.31
982,36081058300,f826e5cc-9d94-4687-977e-5d27405e77bc,1.86,2.26
983,36061023501,95ba36eb-a7ca-4c92-bcbd-e0c466ae6791,2.79,3.17
984,36081047900,7e61aa7d-de1d-448b-ac4a-0e1fb20531be,3.58,10.19
985,36081062400,e6eeb6dc-09fe-437e-9e19-1207cd85a9a0,13.88,15.08
986,36081062000,e6eeb6dc-09fe-437e-9e19-1207cd85a9a0,10.3,12.83
987,36081063000,e6eeb6dc-09fe-437e-9e19-1207cd85a9a0,7.65,9.36
988,36005019300,981b7843-3a60-4e9b-ac46-3a6e6728add3,5.08,5.98
989,36061021900,e8018735-e563-465b-b0cb-f6d9c21dc4ea,4.98,6.5
990,36061022302,e8018735-e563-465b-b0cb-f6d9c21dc4ea,7.67,10.02
991,36081133300,ce6dcd3d-f8a3-4e53-b16d-ded41a7cd8b4,23.8,29.03
992,36061012400,26210921-fdb1-4b28-a977-716648eef422,2.81,3.74
993,36005021200,3d7b6c1b-b58a-4b5d-9e96-501ce2a24b55,2.81,3.61
994,36005022200,3d7b6c1b-b58a-4b5d-9e96-501ce2a24b55,2.56,6.16
995,36081065501,be2885cd-5fa1-4a2a-8412-e977c8eab26c,19.52,22.54
996,36061027900,d96bcc0d-1371-45cc-89f7-162f571be5af,4.14,7.82
997,36061028300,5296704f-337c-4a1f-8a80-509431a39adc,8.49,9.58
998,36061028500,5296704f-337c-4a1f-8a80-509431a39adc,4.65,7.61
999,36061014401,54dad5a8-9a1e-4849-b344-c7c69b64b14b,5.06,7.79
1000,36061001600,dce566ac-e6ac-42fb-b965-e8c70b748862,0.43,3.22
1001,36081037100,fe1d6bb4-069b-4585-938d-59dadc4fb984,7.09,9.89
1002,36005008900,e17213be-d872-4ede-a3da-9c102defe7e8,4.64,6.15
1003,36061001200,3b98244d-95d0-4112-9589-a971f5d15ee5,1.35,2.73
1004,36081112300,80beffca-721e-474d-bdb7-9df7dc0aee03,22.98,34.73
1005,36081112900,80beffca-721e-474d-bdb7-9df7dc0aee03,27.08,31.86
1006,36005042901,33925b1a-00eb-4a96-b4e7-2e4fb2f8d576,3.83,6.2
1007,36005043102,d9b268f8-e3d9-40b0-b669-ce9184192d01,4.55,7.39
1008,36081026300,0ad9086e-39a6-4b8f-8139-6d44c112f805,6.07,9.53
1009,36081013600,6727e075-ca10-4625-aec3-aca3090b8b8c,11.82,13.37
1010,36081005400,9bfe1146-1979-49d0-8173-a0ffaf9cca1c,2.74,8.69
1011,36081008600,dd98c720-3241-4c35-840a-fe92c898ea2f,9.0,10.91
1012,36081066401,948d55ef-09e4-4145-ade3-dba841a16367,34.84,37.21
1013,36081066404,948d55ef-09e4-4145-ade3-dba841a16367,24.17,27.29
1014,36081066900,8d85922c-f76e-4522-a147-7a026ece7325,7.27,17.11
1015,36081030600,8b165ecb-6b26-4786-bee8-7d9c9fb2f7d6,6.73,12.11
1016,36081048500,7e61aa7d-de1d-448b-ac4a-0e1fb20531be,5.47,9.0
1017,36081012500,e0d04766-faa4-4154-a5ea-3bb794f1ab95,12.93,16.61
1018,36005038900,ee92e8b0-ba8c-41b1-abb9-0c494ed86b0d,4.7,5.46
1019,36005029301,92398845-19da-4bba-9f90-791d24c3f12a,15.07,16.69
1020,36005029302,92398845-19da-4bba-9f90-791d24c3f12a,8.01,10.8
1021,36081013000,f7f5cfaf-698d-4f42-b589-7e391706651e,4.77,7.48
1022,36081073100,be2885cd-5fa1-4a2a-8412-e977c8eab26c,16.33,18.73
1023,36081074900,6727e075-ca10-4625-aec3-aca3090b8b8c,8.7,16.57
1024,36005042500,ebce1788-1df5-46c2-a024-9c26ae00c8cc,1.91,2.41
1025,36081026502,35babeb8-5b85-471c-a34d-2216603fc60a,8.19,8.72
1026,36081026501,e244dff1-9767-44b8-9b52-9c66df1ceac1,6.05,7.95
1027,36081048301,e244dff1-9767-44b8-9b52-9c66df1ceac1,6.02,7.32
1028,36005002800,205f92a9-d55f-4e23-a043-4857159373d7,7.01,10.17
1029,36005005200,205f92a9-d55f-4e23-a043-4857159373d7,4.53,8.53
1030,36081066100,8d85922c-f76e-4522-a147-7a026ece7325,12.38,20.82
1031,36081065900,8d85922c-f76e-4522-a147-7a026ece7325,15.38,20.83
1032,36081066501,8d85922c-f76e-4522-a147-7a026ece7325,12.53,21.71
1033,36005020000,aa000df6-d96d-4a78-bc71-a5f22830ab19,1.09,6.79
1034,36005025600,aa000df6-d96d-4a78-bc71-a5f22830ab19,4.87,10.49
1035,36081102900,c90716a8-f6da-4771-b0ae-a31253433a5a,33.31,34.79
1036,36081097300,53ab97e5-4df1-41f7-9e3b-83790d8b623c,28.13,32.63
1037,36081098100,589d1854-acda-489e-ae47-5a1a010df396,39.94,41.26
1038,36081060100,fd16e847-5540-41e3-858a-15e57043404c,14.03,17.06
1039,36081063302,5f14b085-5a62-41cf-923f-d224e714cb04,22.73,23.7
1040,36081063500,5f14b085-5a62-41cf-923f-d224e714cb04,20.01,27.53
1041,36081062100,8d85922c-f76e-4522-a147-7a026ece7325,24.82,28.57
1042,36081063700,5f14b085-5a62-41cf-923f-d224e714cb04,22.94,25.9
1043,36081077500,6727e075-ca10-4625-aec3-aca3090b8b8c,7.34,13.84
1044,36005039700,e7a55759-3660-4b0a-9cd6-7f521ae6bb58,5.45,5.75
1045,36005039300,ee92e8b0-ba8c-41b1-abb9-0c494ed86b0d,0.43,1.93
1046,36005029700,0db80ac2-35f2-42f3-8779-37e60041c115,10.92,13.24
1047,36081063900,5f14b085-5a62-41cf-923f-d224e714cb04,18.89,22.62
1048,36081064102,834cebb4-35e5-459d-87ef-49082520da1f,17.3,19.02
1049,36081046300,3ba24db4-665d-4c0d-b5f4-aae946742d30,4.81,9.43
1050,36081047100,3ba24db4-665d-4c0d-b5f4-aae946742d30,3.91,8.13
1051,36005035000,b3158025-48e1-42ae-a891-e1933071f697,4.32,7.01
1052,36005035800,340a5e9c-f1a6-49fc-b42f-b3d00bc56958,4.25,5.89
1053,36081077300,6727e075-ca10-4625-aec3-aca3090b8b8c,5.7,15.27
1054,36081024900,0ad9086e-39a6-4b8f-8139-6d44c112f805,3.27,12.34
1055,36081026100,0ad9086e-39a6-4b8f-8139-6d44c112f805,4.13,11.08
1056,36061021000,8dd9e594-9b5b-41fc-8d46-4173cbac6f0e,4.73,4.95
1057,36061021200,12ebf52a-f2ad-43f4-b771-a8d6a4125128,1.82,2.29
1058,36005027600,e4f7bb24-f8b3-4051-8363-d2ba697ffa0b,10.12,18.26
1059,36061015502,b7e0e770-86ea-49fb-9221-40656b44ddbb,6.06,6.32
1060,36081010701,e0d04766-faa4-4154-a5ea-3bb794f1ab95,33.27,34.99
1061,36081012301,f382395a-f3a8-4d2c-a7a4-db3f1dfd99ca,23.02,25.24
1062,36005037800,a04f9ebc-ef7e-4926-9fd2-269622550452,3.91,4.19
1063,36081085300,299d86f9-dcc4-4575-9706-ccf00e62ba69,3.08,7.13
1064,36005026900,4bd140b8-d12f-4728-a7ef-46cd24767f06,8.01,9.99
1065,36081161700,80f65a97-32a7-462a-9a4c-e5424e48daa2,22.65,24.35
1066,36081035700,fe1d6bb4-069b-4585-938d-59dadc4fb984,10.03,12.27
1067,36005009301,b53ce05a-78e2-4c16-b131-a6e8de60496b,3.49,4.05
1068,36005023501,e586c638-bace-46ee-a7b3-be4411317ac1,4.19,4.74
1069,36005023502,e586c638-bace-46ee-a7b3-be4411317ac1,5.28,5.5
1070,36081099701,a6c8cf9a-35cd-4951-bece-d126685f4082,34.36,39.83
1071,36081101700,a6c8cf9a-35cd-4951-bece-d126685f4082,30.77,33.86
1072,36005023702,be97516b-4ebc-41bf-b414-8a426c8da7f3,2.55,3.75
1073,36005039901,2105bb52-a1ee-4135-baff-56bc268cf844,3.9,7.07
1074,36005023703,45294bd5-950b-4079-bae5-a48ae8090610,1.25,2.2
1075,36005040100,be97516b-4ebc-41bf-b414-8a426c8da7f3,4.63,7.59
1076,36005016900,2dd869a2-621a-4f50-82c2-31ac2694d3a6,1.86,5.39
1077,36081085500,299d86f9-dcc4-4575-9706-ccf00e62ba69,2.84,5.62
1078,36081086300,53ff62dc-070e-4a4e-a57c-008ea9c6b70d,4.95,7.44
1079,36061030700,bfd4b3b2-1290-43c1-b65b-d52a17a2fb4e,6.01,8.83
1080,36005014702,2dd869a2-621a-4f50-82c2-31ac2694d3a6,2.73,4.93
1081,36081028803,92775806-4bec-4855-8d62-bd2d5c141e32,10.77,13.35
1082,36081029400,8b165ecb-6b26-4786-bee8-7d9c9fb2f7d6,3.79,9.92
1083,36005014300,1a692955-16c3-48f3-909a-11ccd793ecf4,4.32,5.4
1084,36005018501,560e4e6f-48d7-4f99-86f0-e66c4e11de4b,3.57,4.43
1085,36081004401,f790be89-5d3a-4e18-803a-58f7ed315f52,10.13,11.81
1086,36081005800,9bfe1146-1979-49d0-8173-a0ffaf9cca1c,10.16,14.82
1087,36061020101,e83d5387-555b-400f-8d05-97370ff9772c,2.02,3.51
1088,36061020300,e1cc6293-fa40-4ce0-a144-cbfa11d35b2b,3.71,4.6
1089,36081116302,c90716a8-f6da-4771-b0ae-a31253433a5a,5.27,8.02
1090,36081116700,c90716a8-f6da-4771-b0ae-a31253433a5a,0.74,7.79
1091,36081090700,a42a03b3-a3fd-4865-acf7-a872cd66ced2,9.72,15.07
1092,36081091900,53ab97e5-4df1-41f7-9e3b-83790d8b623c,11.78,15.0
1093,36081000103,0916ea2f-41f3-495c-8dea-e7ef68b62df7,10.81,13.69
1094,36081029700,4d90a69e-8150-49ad-9f4e-c93f0dc93048,3.4,10.38
1095,36061018500,5acb41b2-7d5a-43fa-be57-86c29849672e,4.05,5.61
1096,36081022900,4d41c234-ad0d-4b20-a009-24e2aa53bba4,12.04,17.05
1097,36081051500,35babeb8-5b85-471c-a34d-2216603fc60a,13.87,20.44
1098,36081000102,0916ea2f-41f3-495c-8dea-e7ef68b62df7,14.65,18.2
1099,36061023804,86107cc6-1836-406c-b9ad-452831dfd920,13.58,16.38
1100,36061018900,bf9baf06-c783-45e6-b4b5-3ab303b04f36,3.95,5.09
1101,36061019100,b4c9296d-f3ef-4d60-b043-3a7322c0e391,4.69,5.5
1102,36081030906,4d90a69e-8150-49ad-9f4e-c93f0dc93048,6.41,8.79
1103,36081098700,a2702fe3-863a-4dad-b333-0574faed162b,41.29,43.77
1104,36061013700,84b53d6e-e608-4ffd-907c-3d99a63bb42c,6.2,7.33
1105,36061013900,db575fac-d486-4556-9f8f-443489cec362,4.09,4.95
1106,36061014500,788ec471-011c-4cd8-a676-377052df4b82,1.35,3.63
1107,36061027700,dacc48d8-8172-4019-b921-42bba0dd4051,8.23,9.78
1108,36081010600,90ad14f6-e153-4d55-8fa0-c3a20d66db48,3.15,9.86
1109,36081016600,90ad14f6-e153-4d55-8fa0-c3a20d66db48,8.72,11.41
1110,36061001002,0cda860a-feae-4cb4-bb5a-a421e09a0145,4.54,5.23
1111,36005003300,5b9c335d-2136-42ff-aaac-40cd2caac511,4.97,6.5
1112,36081056000,7df2e969-f788-4163-9483-8c31c88a3d5e,3.74,7.76
1113,36081162100,7df2e969-f788-4163-9483-8c31c88a3d5e,11.19,14.21
1114,36081097202,44e5a032-7d6c-4013-8cc7-f2bd9aac5abe,3.86,7.4
1115,36081099200,9582f447-e00f-432c-b0d8-6fe69f4584b5,6.57,10.75
1116,36081045800,282f594a-b3f5-4dd0-b11f-95c65a407cf3,11.8,12.55
1117,36081046200,282f594a-b3f5-4dd0-b11f-95c65a407cf3,3.63,6.81
1118,36081046600,282f594a-b3f5-4dd0-b11f-95c65a407cf3,10.5,13.36
1119,36061022700,0c879c1a-c659-4cd8-b93e-f1bdf2008bb1,2.06,3.83
1120,36061025900,0c879c1a-c659-4cd8-b93e-f1bdf2008bb1,4.44,5.52
1121,36061006000,7daf1960-76a2-4bf5-9d4a-c9ecff9f7b80,4.76,6.82
1122,36005001901,93760cce-865a-4bf1-a666-736cc7280b77,9.46,10.61
1123,36081015500,eee48a46-f590-45e8-870a-1ca2d3b8fa18,3.48,9.39
1124,36081015900,eee48a46-f590-45e8-870a-1ca2d3b8fa18,3.28,11.19
1125,36061002000,0cda860a-feae-4cb4-bb5a-a421e09a0145,2.84,3.52
1126,36005009000,66788ff4-fb9f-462f-b593-d6eac52ef789,7.29,12.07
1127,36005009800,568aa4af-c1b9-45aa-bb5b-0dc5cc842ca2,3.91,7.85
1128,36081000101,599c0cf3-5cfe-478f-992e-c33ccb29669b,14.22,17.31
1129,36081107201,a3425cdc-0c6d-4728-9b57-a6e4b4fe9b9b,29.51,40.06
1130,36081107202,a3425cdc-0c6d-4728-9b57-a6e4b4fe9b9b,45.0,46.93
1131,36005020100,c9e34633-e252-4eff-a6e8-522dc46f7066,2.32,4.18
1132,36005020501,26bb025e-43c6-482d-8445-3442c5d8810e,1.51,6.26
1133,36061007900,b8885943-a0a2-4034-85d5-0da5f16e5142,7.32,8.85
1134,36061009901,b8885943-a0a2-4034-85d5-0da5f16e5142,7.15,7.89
1135,36061014601,54dad5a8-9a1e-4849-b344-c7c69b64b14b,3.39,5.2
1136,36061014602,54dad5a8-9a1e-4849-b344-c7c69b64b14b,1.78,4.06
1137,36061014802,c9060f9f-18b5-4f9c-9b53-c0f3459d1e90,3.87,4.15
1138,36061026100,950074c3-a378-4d8d-8a75-89b3adc74316,4.04,5.47
1139,36061025300,4af7551b-ba2f-4191-917c-d04e15c02c32,3.43,5.9
1140,36061026300,4af7551b-ba2f-4191-917c-d04e15c02c32,3.18,3.96
1141,36061019800,81cf49be-129b-408a-a817-5436f2ce66f4,2.88,3.11
1142,36061019000,623846a1-f373-4094-86c0-fc4a188571fe,3.26,3.89
1143,36061020000,e07d2eb7-ee55-459f-82db-3ff5b05e7ac4,1.7,3.02
1144,36061027300,d96bcc0d-1371-45cc-89f7-162f571be5af,3.23,5.79
1145,36061027500,d96bcc0d-1371-45cc-89f7-162f571be5af,6.68,8.45
1146,36061000700,317c3e0a-b224-4c6e-a102-bc75351b16ba,5.86,8.03
1147,36061000900,2deb2a36-f16b-4efc-aca7-415d48498205,3.89,7.87
1148,36061003001,bf09bf8d-af3a-4384-b183-f8a33846d5da,2.83,3.1
1149,36061005900,59e1983d-fb0a-42cf-99d3-1465f5d89673,3.05,3.82
1150,36061006100,c764ca66-6b22-49a0-ac5c-fa760dbd4523,1.61,3.02
1151,36061005000,8d52f220-c79d-40cc-b981-9a2777e36507,3.63,4.38
1152,36061008603,86107cc6-1836-406c-b9ad-452831dfd920,9.49,10.59
1153,36061010601,86107cc6-1836-406c-b9ad-452831dfd920,7.15,9.33
1154,36061012800,105efa4e-f85b-4197-92ca-1106ef7a6bf1,4.27,5.72
1155,36061004700,d2e71b9b-79a9-4609-af8c-4d1843d59330,3.96,5.93
1156,36061004900,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,3.65,6.03
1157,36061013203,26210921-fdb1-4b28-a977-716648eef422,3.64,4.29
1158,36061013400,4bb0ad9b-0114-4bb4-8242-ebcf241b3311,2.36,3.85
1159,36061011000,86107cc6-1836-406c-b9ad-452831dfd920,2.37,6.62
1160,36061013800,4bb0ad9b-0114-4bb4-8242-ebcf241b3311,3.19,5.02
1161,36061014000,294db188-885c-4f0b-af20-9101659f9c30,0.8,3.6
1162,36061013603,4bb0ad9b-0114-4bb4-8242-ebcf241b3311,5.33,6.81
1163,36061013604,54dad5a8-9a1e-4849-b344-c7c69b64b14b,6.55,8.78
1164,36061014402,54dad5a8-9a1e-4849-b344-c7c69b64b14b,5.61,8.99
1165,36061014200,294db188-885c-4f0b-af20-9101659f9c30,4.61,5.52
1166,36061002202,f3be80f4-fc13-465b-8e7c-112bf6c7d4f0,3.15,3.64
1167,36061003002,66682907-6e8d-4b9b-b284-c36c6d482ab2,0.59,2.25
1168,36061018200,f4597b9f-efc7-4a3e-acbd-9d6f37816a8b,0.75,3.89
1169,36061018800,9557e690-7b10-40b0-be9f-ad42c0ed2337,2.04,2.69
1170,36061017900,ab5eaec7-3690-43c8-ae08-171d66267721,3.39,4.39
1171,36061018300,30d7ffab-68bf-4c47-9539-7cd20b6faa22,4.02,4.61
1172,36061016800,3b695278-45f0-4373-9bbc-53d3e24e4834,2.81,4.92
1173,36081045500,9115909c-5f36-40ed-803f-cc4e0a52ceeb,1.78,5.33
1174,36081071702,9115909c-5f36-40ed-803f-cc4e0a52ceeb,4.4,6.59
