GEOID,FP_tt,min,mean,index,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,percent_food_insecure,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL,poverty_ind
36005030202,18.85,18.85,18.85,1.0,67500,100625,5261,0.5383,0.0474,0.044,107246.0,Bronx,-6621.0,1,1
36005030701,18.73,18.73,18.73,1.0,128919,207311,5718,0.7579,0.0226,0.069,123688.0,N_Manhattan,83623.0,0,0
36005030900,25.79,25.79,25.79,0.0,108470,155344,4480,0.7098,0.0532,0.104,123688.0,N_Manhattan,31656.0,0,0
36005031000,9.12,9.12,9.12,1.0,111106,128926,4507,0.9611,0.0688,0.074,107246.0,Bronx,21680.0,0,0
36005031200,2.05,2.05,2.05,1.0,102188,185852,1874,0.8073,0.0371,0.049,107246.0,Bronx,78606.0,0,0
36005031400,1.55,1.55,1.55,1.0,95486,129362,2272,0.7682,0.0187,0.06,107246.0,Bronx,22116.0,0,0
36005031600,5.16,5.16,5.16,1.0,90294,179167,1965,0.7493,0.1247,0.151,107246.0,Bronx,71921.0,0,0
36005031800,8.32,8.32,8.32,1.0,118250,136949,2149,0.9613,0.0794,0.088,107246.0,Bronx,29703.0,0,0
36005032300,32.71,32.71,32.71,0.0,88026,108429,4789,0.6081,0.0451,0.063,123688.0,N_Manhattan,-15259.0,1,0
36005032400,11.3,11.3,11.3,1.0,23741,38975,3326,0.4221,0.4434,0.25,107246.0,Bronx,-68271.0,1,1
36005032600,12.72,12.72,12.72,1.0,95071,122083,3643,0.7529,0.1167,0.111,107246.0,Bronx,14837.0,0,0
36005032800,9.98,9.98,9.98,1.0,44680,77750,4140,0.3628,0.2027,0.202,107246.0,Bronx,-29496.0,1,1
36005033000,9.35,9.35,9.35,1.0,39018,60477,5575,0.3955,0.2363,0.262,107246.0,Bronx,-46769.0,1,1
36005033201,7.15,7.15,7.15,1.0,37255,48144,5334,0.3072,0.3051,0.227,107246.0,Bronx,-59102.0,1,1
36005033202,12.36,12.36,12.36,1.0,44812,120568,3775,0.4214,0.1734,0.133,107246.0,Bronx,13322.0,0,1
36005033500,16.52,16.52,16.52,1.0,99659,127083,2158,0.7345,0.1502,0.121,,,,0,0
36005033601,12.24,12.24,12.24,1.0,30533,47326,4925,0.2581,0.3757,0.224,107246.0,Bronx,-59920.0,1,1
36005033602,9.14,9.14,9.14,1.0,41950,65022,1356,0.6856,0.1932,0.137,107246.0,Bronx,-42224.0,1,1
36005033700,32.98,32.98,32.98,0.0,114151,186607,2644,0.7869,0.0307,0.079,123688.0,N_Manhattan,62919.0,0,0
36005033801,13.11,13.11,13.11,1.0,63978,99165,2256,0.6535,0.1454,0.126,107246.0,Bronx,-8081.0,1,1
36005033802,8.74,8.74,8.74,1.0,39487,105066,1713,0.2904,0.1848,0.16,107246.0,Bronx,-2180.0,1,1
36005034000,11.82,11.82,11.82,1.0,57782,75903,5775,0.5264,0.1182,0.095,107246.0,Bronx,-31343.0,1,1
36005034200,12.7,12.7,12.7,1.0,64113,134276,1665,0.6591,0.1442,0.07,107246.0,Bronx,27030.0,0,1
36005034300,37.59,37.59,37.59,0.0,83991,101290,1899,0.8289,0.0269,0.059,123688.0,N_Manhattan,-22398.0,1,0
36005034400,12.11,12.11,12.11,1.0,79779,156490,2165,0.6992,0.2304,0.074,107246.0,Bronx,49244.0,0,1
36005034500,29.26,29.26,29.26,0.0,109167,104010,3645,0.6825,0.126,0.14,123688.0,N_Manhattan,-19678.0,1,0
36005034800,7.29,7.29,7.29,1.0,42537,103337,6196,0.519,0.2726,0.136,107246.0,Bronx,-3909.0,1,1
36005035000,4.32,4.32,4.32,1.0,64172,157989,2207,0.7776,0.0578,0.022,107246.0,Bronx,50743.0,0,1
36005035100,16.03,16.03,16.03,1.0,96131,250001,3744,0.7014,0.063,,123688.0,N_Manhattan,126313.0,0,0
36005035600,11.03,11.03,11.03,1.0,78803,104875,2206,0.8054,0.1351,0.098,107246.0,Bronx,-2371.0,1,0
36005035800,4.25,4.25,4.25,1.0,80727,120938,8758,0.678,0.0971,0.06,107246.0,Bronx,13692.0,0,0
36005035900,0.63,0.63,0.63,1.0,26442,22946,2445,0.3189,0.4302,0.273,107246.0,Bronx,-84300.0,1,1
36005036000,6.7,6.7,6.7,1.0,83438,110000,3337,0.7047,0.0413,0.009,107246.0,Bronx,2754.0,0,0
36005036100,5.12,5.12,5.12,1.0,20435,23867,5756,0.147,0.5325,0.368,107246.0,Bronx,-83379.0,1,1
36005036300,3.6,3.6,3.6,1.0,27374,42429,7220,0.2075,0.405,0.282,107246.0,Bronx,-64817.0,1,1
36005036400,2.91,2.91,2.91,1.0,55208,108077,2641,0.5664,0.0716,0.066,107246.0,Bronx,831.0,0,1
36005036501,4.73,4.73,4.73,1.0,36535,36746,4234,0.3603,0.2924,0.238,107246.0,Bronx,-70500.0,1,1
36005036502,2.13,2.13,2.13,1.0,28566,44277,2502,0.3837,0.3913,0.219,107246.0,Bronx,-62969.0,1,1
36005036800,8.31,8.31,8.31,1.0,42460,65813,2365,0.5772,0.3736,0.189,107246.0,Bronx,-41433.0,1,1
36005036901,3.3,3.3,3.3,1.0,23854,36973,2151,0.306,0.4816,0.228,107246.0,Bronx,-70273.0,1,1
36005036902,3.9,3.9,3.9,1.0,15625,24218,2212,0.2288,0.5583,0.352,107246.0,Bronx,-83028.0,1,1
36005037000,7.66,7.66,7.66,1.0,76065,130469,2479,0.7213,0.1,0.074,107246.0,Bronx,23223.0,0,0
36005037100,4.76,4.76,4.76,1.0,24683,41449,4176,0.2846,0.2297,0.143,107246.0,Bronx,-65797.0,1,1
36005037200,3.95,3.95,3.95,1.0,51705,115625,2142,0.518,0.1467,0.091,107246.0,Bronx,8379.0,0,1
36005037300,1.03,1.03,1.03,1.0,47650,73857,6697,0.3475,0.3612,0.24,107246.0,Bronx,-33389.0,1,1
36005037400,3.19,3.19,3.19,1.0,35232,54609,3968,0.2706,0.3372,0.212,107246.0,Bronx,-52637.0,1,1
36005037504,2.72,2.72,2.72,1.0,25417,39396,3641,0.2767,0.3724,0.236,107246.0,Bronx,-67850.0,1,1
36005037600,3.77,3.77,3.77,1.0,55000,105139,2071,0.5922,0.2341,0.158,107246.0,Bronx,-2107.0,1,1
36005037800,3.91,3.91,3.91,1.0,46136,44688,3147,0.4743,0.2404,0.203,107246.0,Bronx,-62558.0,1,1
36005037900,3.7,3.7,3.7,1.0,32269,50016,6137,0.2326,0.3832,0.234,107246.0,Bronx,-57230.0,1,1
36005038000,3.35,3.35,3.35,1.0,39856,73500,5035,0.3638,0.3655,0.167,107246.0,Bronx,-33746.0,1,1
36005038100,3.37,3.37,3.37,1.0,38937,61132,7707,0.3222,0.3262,0.189,107246.0,Bronx,-46114.0,1,1
36005038200,7.44,7.44,7.44,1.0,54844,85008,3001,0.5857,0.217,0.116,107246.0,Bronx,-22238.0,1,1
36005038301,2.27,2.27,2.27,1.0,48964,66000,5384,0.3094,0.1922,0.153,107246.0,Bronx,-41246.0,1,1
36005038303,1.7,1.7,1.7,1.0,20436,52216,3775,0.1375,0.3401,0.228,107246.0,Bronx,-55030.0,1,1
36005038304,2.81,2.81,2.81,1.0,16208,25122,2218,0.1248,0.5307,0.409,107246.0,Bronx,-82124.0,1,1
36005038500,2.26,2.26,2.26,1.0,21875,42700,5025,0.2234,0.5512,0.347,107246.0,Bronx,-64546.0,1,1
36005038600,6.1,6.1,6.1,1.0,58382,32500,9240,0.5014,0.0894,0.069,107246.0,Bronx,-74746.0,1,1
36005038700,2.07,2.07,2.07,1.0,39080,37125,3582,0.2138,0.3594,0.295,107246.0,Bronx,-70121.0,1,1
36005038800,8.66,8.66,8.66,1.0,64094,93261,2881,0.6315,0.2333,0.105,107246.0,Bronx,-13985.0,1,1
36005038900,4.7,4.7,4.7,1.0,37260,39779,5333,0.3158,0.4034,0.248,107246.0,Bronx,-67467.0,1,1
36005039000,6.07,6.07,6.07,1.0,52386,122857,3108,0.5669,0.0763,0.12,107246.0,Bronx,15611.0,0,1
36005039100,1.93,1.93,1.93,1.0,29154,60075,7082,0.281,0.3383,0.217,107246.0,Bronx,-47171.0,1,1
36005039200,2.48,2.48,2.48,1.0,54451,94423,1717,0.5334,0.1322,0.11,107246.0,Bronx,-12823.0,1,1
36005039300,0.43,0.43,0.43,1.0,22569,35491,8690,0.1955,0.3379,0.231,107246.0,Bronx,-71755.0,1,1
36005039400,5.33,5.33,5.33,1.0,50667,78533,5254,0.5615,0.2243,0.164,107246.0,Bronx,-28713.0,1,1
36005039500,1.54,1.54,1.54,1.0,25211,80833,4286,0.2331,0.3946,0.237,107246.0,Bronx,-26413.0,1,1
36005039600,1.01,1.01,1.01,1.0,38923,52035,4522,0.4062,0.1462,0.143,107246.0,Bronx,-55211.0,1,1
36005039700,5.45,5.45,5.45,1.0,28125,2499,3689,0.1271,0.31,,107246.0,Bronx,-104747.0,1,1
36005039800,4.25,4.25,4.25,1.0,55433,145689,4209,0.7518,0.1864,0.087,107246.0,Bronx,38443.0,0,1
36005039901,3.9,3.9,3.9,1.0,36338,57308,5312,0.2108,0.3543,0.203,107246.0,Bronx,-49938.0,1,1
36005039902,4.54,4.54,4.54,1.0,46174,85625,5570,0.2378,0.2824,0.235,107246.0,Bronx,-21621.0,1,1
36005040100,4.63,4.63,4.63,1.0,25873,36420,5086,0.2074,0.3698,0.284,107246.0,Bronx,-70826.0,1,1
36005040302,5.39,5.39,5.39,1.0,37318,48415,5331,0.2971,0.3815,0.254,107246.0,Bronx,-58831.0,1,1
36005040303,3.07,3.07,3.07,1.0,34773,37593,4216,0.2673,0.2668,0.221,107246.0,Bronx,-69653.0,1,1
36005040304,6.61,6.61,6.61,1.0,31765,49235,3641,0.181,0.3092,0.212,107246.0,Bronx,-58011.0,1,1
36005040400,0.95,0.95,0.95,1.0,92431,97176,3264,0.7414,0.0941,0.043,107246.0,Bronx,-10070.0,1,0
36005040501,5.67,5.67,5.67,1.0,45930,64569,3959,0.2221,0.2711,0.213,107246.0,Bronx,-42677.0,1,1
36005040502,3.0,3.0,3.0,1.0,38816,51367,7399,0.2488,0.266,0.214,107246.0,Bronx,-55879.0,1,1
36005040600,3.61,3.61,3.61,1.0,45982,109122,3997,0.5808,0.1566,0.116,107246.0,Bronx,1876.0,0,1
36005040701,2.09,2.09,2.09,1.0,45363,43389,3136,0.2135,0.2251,0.18,107246.0,Bronx,-63857.0,1,1
36005040702,2.57,2.57,2.57,1.0,33750,60428,7137,0.3077,0.1997,0.206,107246.0,Bronx,-46818.0,1,1
36005040800,3.09,3.09,3.09,1.0,34341,63269,4994,0.3771,0.1698,0.156,107246.0,Bronx,-43977.0,1,1
36005040900,7.94,7.94,7.94,1.0,60278,93430,3272,0.4193,0.0966,0.124,107246.0,Bronx,-13816.0,1,1
36005041100,6.99,6.99,6.99,1.0,38452,59600,3677,0.261,0.2035,0.172,107246.0,Bronx,-47646.0,1,1
36005041300,5.09,5.09,5.09,1.0,60646,80179,9110,0.4284,0.2404,0.158,107246.0,Bronx,-27067.0,1,1
36005041400,9.06,9.06,9.06,1.0,61250,123259,5352,0.6255,0.0809,0.091,107246.0,Bronx,16013.0,0,1
36005041500,3.76,3.76,3.76,1.0,44707,44068,6089,0.28,0.2355,0.234,107246.0,Bronx,-63178.0,1,1
36005041800,6.44,6.44,6.44,1.0,67986,69448,3750,0.5745,0.0995,0.103,107246.0,Bronx,-37798.0,1,1
36005041900,5.02,5.02,5.02,1.0,44444,68888,6229,0.4018,0.2514,0.199,107246.0,Bronx,-38358.0,1,1
36005042000,4.73,4.73,4.73,1.0,31558,53839,4512,0.3812,0.3494,0.217,107246.0,Bronx,-53407.0,1,1
36005042100,5.19,5.19,5.19,1.0,48943,54418,5845,0.2858,0.2512,0.214,107246.0,Bronx,-52828.0,1,1
36005042200,4.47,4.47,4.47,1.0,64181,70221,2873,0.6199,0.071,0.027,107246.0,Bronx,-37025.0,1,1
36005042300,2.52,2.52,2.52,1.0,48897,61042,4395,0.3338,0.2705,0.192,107246.0,Bronx,-46204.0,1,1
36005042400,4.14,4.14,4.14,1.0,77896,106750,2512,0.6629,0.1083,0.114,107246.0,Bronx,-496.0,1,0
36005042500,1.91,1.91,1.91,1.0,32421,89635,6614,0.3209,0.2773,0.234,107246.0,Bronx,-17611.0,1,1
36005042600,4.14,4.14,4.14,1.0,82402,71963,7223,0.8105,0.0844,0.062,107246.0,Bronx,-35283.0,1,0
36005042800,2.79,2.79,2.79,1.0,89762,95263,2099,0.8148,0.1086,0.087,107246.0,Bronx,-11983.0,1,0
36005042901,3.83,3.83,3.83,1.0,38833,60191,3257,0.3947,0.3966,0.215,107246.0,Bronx,-47055.0,1,1
36005042902,4.91,4.91,4.91,1.0,42331,65613,4165,0.251,0.1829,0.169,107246.0,Bronx,-41633.0,1,1
36005043000,3.97,3.97,3.97,1.0,59500,92225,3565,0.6337,0.1708,0.129,107246.0,Bronx,-15021.0,1,1
36005043101,3.55,3.55,3.55,1.0,39681,55346,5844,0.3796,0.3356,0.233,107246.0,Bronx,-51900.0,1,1
36005043102,4.55,4.55,4.55,1.0,32759,66420,5008,0.2982,0.413,0.221,,,,0,1
36005043400,0.79,0.79,0.79,1.0,101875,142715,3880,0.6753,0.1392,0.085,107246.0,Bronx,35469.0,0,0
36005043501,6.3,6.3,6.3,1.0,27391,52083,1059,0.269,0.4684,0.243,107246.0,Bronx,-55163.0,1,1
36005043600,2.43,2.43,2.43,1.0,73550,91641,2214,0.6196,0.1956,0.12,107246.0,Bronx,-15605.0,1,0
36005044200,5.98,5.98,5.98,1.0,42009,190635,4122,0.443,0.3576,0.153,107246.0,Bronx,83389.0,0,1
36005044400,5.41,5.41,5.41,1.0,96094,140509,4725,0.6235,0.1345,0.07,107246.0,Bronx,33263.0,0,0
36005044800,4.41,4.41,4.41,1.0,101667,118958,2231,0.7634,0.1425,0.066,107246.0,Bronx,11712.0,0,0
36005044901,19.71,19.71,19.71,1.0,90000,250001,1995,0.7191,0.0481,0.074,107246.0,Bronx,142755.0,0,0
36005044902,17.33,17.33,17.33,1.0,98542,215570,2160,0.7684,0.096,0.125,107246.0,Bronx,108324.0,0,0
36005045101,12.71,12.71,12.71,1.0,54986,85228,1490,0.5124,0.0243,0.091,107246.0,Bronx,-22018.0,1,1
36005045102,14.35,14.35,14.35,1.0,85461,184118,2159,0.6903,0.0408,0.062,107246.0,Bronx,76872.0,0,0
36005045600,11.14,11.14,11.14,1.0,104190,107344,3637,0.7789,0.0299,0.019,107246.0,Bronx,98.0,0,0
36005045800,4.18,4.18,4.18,1.0,28850,44717,5381,0.1695,0.387,0.238,107246.0,Bronx,-62529.0,1,1
36005046000,8.78,8.78,8.78,1.0,38937,60352,3108,0.3678,0.2667,0.185,107246.0,Bronx,-46894.0,1,1
36005046203,7.6,7.6,7.6,1.0,43106,66814,7733,0.6089,0.111,0.126,107246.0,Bronx,-40432.0,1,1
36005046204,12.27,12.27,12.27,1.0,72088,102628,6891,0.7226,0.0855,0.03,107246.0,Bronx,-4618.0,1,0
36005046205,16.92,16.92,16.92,1.0,49219,76289,3053,0.4511,0.1163,0.086,107246.0,Bronx,-30957.0,1,1
36005046206,8.12,8.12,8.12,1.0,37343,57881,4084,0.4928,0.0524,0.075,107246.0,Bronx,-49365.0,1,1
36005046207,4.26,4.26,4.26,1.0,56157,87043,6351,0.5276,0.1516,0.125,107246.0,Bronx,-20203.0,1,1
36005046208,9.6,9.6,9.6,1.0,78339,77726,5879,0.8589,0.1497,0.075,107246.0,Bronx,-29520.0,1,0
36005046209,4.31,4.31,4.31,1.0,42121,19000,5039,0.4536,0.3534,0.224,107246.0,Bronx,-88246.0,1,1
36005048401,3.24,3.24,3.24,1.0,87870,147909,4213,0.7301,0.0484,0.031,107246.0,Bronx,40663.0,0,0
36005051601,43.54,43.54,43.54,0.0,118972,191548,4417,0.8963,0.0616,0.13,107246.0,Bronx,84302.0,0,0
36047000100,4.71,4.71,4.71,1.0,134738,250001,4722,0.454,0.052,0.086,142051.0,NW_BK,107950.0,0,0
36047000200,5.18,5.18,5.18,1.0,58882,56932,1160,0.4365,0.2922,0.183,113549.0,BK_rest,-56617.0,1,1
36047000301,4.24,4.24,4.24,1.0,179936,250001,3892,0.3721,0.0366,0.082,142051.0,NW_BK,107950.0,0,0
36047000501,2.13,2.13,2.13,1.0,141354,250001,4604,0.2958,0.0461,0.082,142051.0,NW_BK,107950.0,0,0
36047000502,0.66,0.66,0.66,1.0,155600,250001,2826,0.2758,0.0328,0.096,142051.0,NW_BK,107950.0,0,0
36047000700,5.97,5.97,5.97,1.0,186422,250001,4044,0.4169,0.058,0.084,142051.0,NW_BK,107950.0,0,0
36047000900,1.66,1.66,1.66,1.0,198590,250001,4687,0.254,0.0117,0.087,142051.0,NW_BK,107950.0,0,0
36047001100,1.28,1.28,1.28,1.0,154167,58906,1508,0.1866,0.0849,,142051.0,NW_BK,-83145.0,1,0
36047001300,6.05,6.05,6.05,1.0,125673,248750,2028,0.3756,0.1248,0.087,142051.0,NW_BK,106699.0,0,0
36047001501,4.3,4.3,4.3,1.0,86172,66314,5117,0.1882,0.1534,0.143,142051.0,NW_BK,-75737.0,1,0
36047001502,5.44,5.44,5.44,1.0,122159,250001,5074,0.1719,0.1896,,142051.0,NW_BK,107950.0,0,0
36047002000,2.69,2.69,2.69,1.0,65313,83056,1845,0.3713,0.1301,0.126,113549.0,BK_rest,-30493.0,1,1
36047002100,7.58,7.58,7.58,1.0,250001,250001,5540,0.5358,0.0428,0.057,142051.0,NW_BK,107950.0,0,0
36047002200,7.18,7.18,7.18,1.0,38309,59378,4083,0.3058,0.2572,0.163,113549.0,BK_rest,-54171.0,1,1
36047002300,1.19,1.19,1.19,1.0,21342,21578,4418,0.1793,0.5165,0.398,142051.0,NW_BK,-120473.0,1,1
36047002901,7.91,7.91,7.91,1.0,24600,43125,4370,0.1569,0.446,0.295,142051.0,NW_BK,-98926.0,1,1
36047003000,7.62,7.62,7.62,1.0,99511,173500,1736,0.7282,0.0818,0.127,113549.0,BK_rest,59951.0,0,0
36047003101,7.68,7.68,7.68,1.0,151300,250001,3608,0.4078,0.0718,0.067,142051.0,NW_BK,107950.0,0,0
36047003300,3.86,3.86,3.86,1.0,126101,195456,4630,0.1746,0.1319,,142051.0,NW_BK,53405.0,0,0
36047003400,12.81,12.81,12.81,1.0,88897,119583,3582,0.6525,0.0461,0.072,113549.0,BK_rest,6034.0,0,0
36047003500,1.2,1.2,1.2,1.0,132528,250001,2297,0.2755,0.0937,,142051.0,NW_BK,107950.0,0,0
36047003600,6.21,6.21,6.21,1.0,77536,125208,3699,0.538,0.1486,0.14,113549.0,BK_rest,11659.0,0,0
36047003700,5.46,5.46,5.46,1.0,144732,250001,3220,0.1905,0.0902,,142051.0,NW_BK,107950.0,0,0
36047003800,11.15,11.15,11.15,1.0,132865,228125,1512,0.7673,0.0562,0.074,113549.0,BK_rest,114576.0,0,0
36047003900,1.41,1.41,1.41,1.0,126429,227031,2349,0.2574,0.1252,,142051.0,NW_BK,84980.0,0,0
36047004100,4.69,4.69,4.69,1.0,195750,250001,3535,0.2828,0.1014,0.13,142051.0,NW_BK,107950.0,0,0
36047004300,2.8,2.8,2.8,1.0,136226,250001,3919,0.3064,0.1073,,142051.0,NW_BK,107950.0,0,0
36047004400,11.37,11.37,11.37,1.0,128024,229792,2335,0.7922,0.0527,0.08,113549.0,BK_rest,116243.0,0,0
36047004500,7.15,7.15,7.15,1.0,152157,238073,3614,0.446,0.0379,0.062,142051.0,NW_BK,96022.0,0,0
36047004600,14.09,14.09,14.09,1.0,122813,250001,1386,0.7616,0.0685,0.079,113549.0,BK_rest,136452.0,0,0
36047004700,9.82,9.82,9.82,1.0,122969,250001,1912,0.4897,0.0764,0.113,142051.0,NW_BK,107950.0,0,0
36047004900,10.35,10.35,10.35,1.0,157431,245000,2833,0.5226,0.0748,0.113,142051.0,NW_BK,102949.0,0,0
36047005000,17.9,17.9,17.9,1.0,125958,137895,2405,0.795,0.0353,0.083,113549.0,BK_rest,24346.0,0,0
36047005100,2.16,2.16,2.16,1.0,155991,171413,2967,0.6203,0.0402,0.063,142051.0,NW_BK,29362.0,0,0
36047005201,21.17,21.17,21.17,0.0,59400,92070,1659,0.4487,0.1881,0.2,113549.0,BK_rest,-21479.0,1,1
36047005202,24.33,24.33,24.33,0.0,103750,106336,2734,0.6878,0.0651,0.086,113549.0,BK_rest,-7213.0,1,0
36047005301,3.62,3.62,3.62,1.0,125357,170625,2334,0.7146,0.1117,0.098,142051.0,NW_BK,28574.0,0,0
36047005302,8.9,8.9,8.9,1.0,119205,184767,91,0.2727,0.0549,,142051.0,NW_BK,42716.0,0,0
36047005400,25.37,25.37,25.37,0.0,74874,116054,3388,0.4952,0.0707,0.12,113549.0,BK_rest,2505.0,0,0
36047005601,28.17,28.17,28.17,0.0,67443,218981,2585,0.4849,0.1439,0.103,113549.0,BK_rest,105432.0,0,1
36047005602,31.23,31.23,31.23,0.0,77348,119889,1867,0.5883,0.0343,0.077,113549.0,BK_rest,6340.0,0,0
36047005800,21.07,21.07,21.07,0.0,67656,171813,3066,0.4284,0.0913,0.15,113549.0,BK_rest,58264.0,0,1
36047005900,4.73,4.73,4.73,1.0,86167,133558,1234,0.6042,0.0602,0.124,142051.0,NW_BK,-8493.0,1,0
36047006000,16.68,16.68,16.68,1.0,85352,77917,3516,0.4585,0.0509,0.1,113549.0,BK_rest,-35632.0,1,0
36047006200,12.32,12.32,12.32,1.0,68722,250001,2536,0.4902,0.1726,0.142,113549.0,BK_rest,136452.0,0,1
36047006300,2.6,2.6,2.6,1.0,156397,250001,2284,0.5223,0.0845,0.134,142051.0,NW_BK,107950.0,0,0
36047006400,6.16,6.16,6.16,1.0,93938,157607,3264,0.4868,0.1307,0.155,113549.0,BK_rest,44058.0,0,0
36047006500,6.36,6.36,6.36,1.0,173087,250001,6308,0.4752,0.042,0.097,142051.0,NW_BK,107950.0,0,0
36047006600,1.66,1.66,1.66,1.0,75609,91759,3898,0.4939,0.1707,0.147,113549.0,BK_rest,-21790.0,1,0
36047006700,7.85,7.85,7.85,1.0,193750,226094,4102,0.5501,0.0506,0.076,142051.0,NW_BK,84043.0,0,0
36047006800,3.88,3.88,3.88,1.0,65964,122647,4684,0.3741,0.2016,0.152,113549.0,BK_rest,9098.0,0,1
36047006901,6.08,6.08,6.08,1.0,128411,160694,1838,0.4199,0.0981,0.127,142051.0,NW_BK,18643.0,0,0
36047006902,8.71,8.71,8.71,1.0,210000,325500,2157,0.3419,0.0459,0.132,142051.0,NW_BK,183449.0,0,0
36047007000,2.62,2.62,2.62,1.0,78565,99159,2632,0.5403,0.0469,0.08,113549.0,BK_rest,-14390.0,1,0
36047007100,6.1,6.1,6.1,1.0,42526,65915,4669,0.3337,0.2493,0.184,142051.0,NW_BK,-76136.0,1,1
36047007200,5.69,5.69,5.69,1.0,46094,71445,1844,0.2952,0.2946,0.18,113549.0,BK_rest,-42104.0,1,1
36047007400,4.24,4.24,4.24,1.0,65750,89583,5508,0.4309,0.1843,0.134,113549.0,BK_rest,-23966.0,1,1
36047007500,11.18,11.18,11.18,1.0,139911,250001,4811,0.4429,0.0713,0.082,142051.0,NW_BK,107950.0,0,0
36047007600,3.87,3.87,3.87,1.0,59583,92353,5327,0.3738,0.2236,0.17,113549.0,BK_rest,-21196.0,1,1
36047007700,10.65,10.65,10.65,1.0,175469,250001,6211,0.4736,0.0296,0.096,142051.0,NW_BK,107950.0,0,0
36047007800,3.78,3.78,3.78,1.0,56435,44375,5053,0.3319,0.1669,0.134,113549.0,BK_rest,-69174.0,1,1
36047008000,3.73,3.73,3.73,1.0,66768,103490,3571,0.3639,0.1182,0.116,113549.0,BK_rest,-10059.0,1,1
36047008200,2.98,2.98,2.98,1.0,42679,66152,3780,0.325,0.1802,0.142,113549.0,BK_rest,-47397.0,1,1
36047008400,2.82,2.82,2.82,1.0,71546,182973,3742,0.3289,0.1494,0.12,113549.0,BK_rest,69424.0,0,0
36047008500,2.22,2.22,2.22,1.0,16206,120541,7412,0.1365,0.5309,0.279,142051.0,NW_BK,-21510.0,1,1
36047008800,4.24,4.24,4.24,1.0,70241,70559,2531,0.248,0.1284,0.123,113549.0,BK_rest,-42990.0,1,0
36047009001,8.12,8.12,8.12,1.0,63631,90598,1388,0.3054,0.1888,0.152,113549.0,BK_rest,-22951.0,1,1
36047009002,6.18,6.18,6.18,1.0,53712,127120,1392,0.4184,0.0934,0.101,113549.0,BK_rest,13571.0,0,1
36047009201,6.18,6.18,6.18,1.0,70750,38200,2182,0.4885,0.2464,0.159,113549.0,BK_rest,-75349.0,1,1
36047009202,3.3,3.3,3.3,1.0,48571,33690,3653,0.2568,0.2918,0.22,113549.0,BK_rest,-79859.0,1,1
36047009401,6.16,6.16,6.16,1.0,40978,63515,2460,0.3356,0.4021,0.227,113549.0,BK_rest,-50034.0,1,1
36047009402,3.28,3.28,3.28,1.0,63344,98183,2970,0.4034,0.1529,0.112,113549.0,BK_rest,-15366.0,1,1
36047009600,5.05,5.05,5.05,1.0,63457,33641,5822,0.3307,0.1968,0.138,113549.0,BK_rest,-79908.0,1,1
36047009800,2.35,2.35,2.35,1.0,55284,64375,6364,0.2664,0.2402,0.161,113549.0,BK_rest,-49174.0,1,1
36047010000,4.61,4.61,4.61,1.0,53500,82925,5434,0.3308,0.2142,0.166,113549.0,BK_rest,-30624.0,1,1
36047010100,10.93,10.93,10.93,1.0,92015,84000,4393,0.5458,0.1544,0.127,113549.0,BK_rest,-29549.0,1,0
36047010200,2.75,2.75,2.75,1.0,59188,52292,5025,0.3151,0.1587,0.136,113549.0,BK_rest,-61257.0,1,1
36047010401,5.29,5.29,5.29,1.0,57243,46845,2411,0.2838,0.2015,0.205,113549.0,BK_rest,-66704.0,1,1
36047010402,7.9,7.9,7.9,1.0,30881,27661,2207,0.1794,0.4587,0.253,113549.0,BK_rest,-85888.0,1,1
36047010601,8.13,8.13,8.13,1.0,39306,26759,2773,0.268,0.348,0.224,113549.0,BK_rest,-86790.0,1,1
36047010602,10.42,10.42,10.42,1.0,58786,32353,2185,0.4867,0.2215,0.152,113549.0,BK_rest,-81196.0,1,1
36047010801,7.08,7.08,7.08,1.0,58750,91062,1895,0.552,0.2385,0.157,113549.0,BK_rest,-22487.0,1,1
36047010802,6.64,6.64,6.64,1.0,49750,58333,2413,0.3607,0.3212,0.347,113549.0,BK_rest,-55216.0,1,1
36047011000,5.99,5.99,5.99,1.0,60083,100625,2490,0.4186,0.2183,0.134,113549.0,BK_rest,-12924.0,1,1
36047011200,1.94,1.94,1.94,1.0,45833,52857,6274,0.4452,0.281,0.198,113549.0,BK_rest,-60692.0,1,1
36047011400,5.04,5.04,5.04,1.0,53148,54167,3709,0.3389,0.3132,0.227,113549.0,BK_rest,-59382.0,1,1
36047011600,11.91,11.91,11.91,1.0,42518,37472,3480,0.4321,0.3046,0.193,113549.0,BK_rest,-76077.0,1,1
36047011700,10.7,10.7,10.7,1.0,100167,88893,2961,0.4255,0.1278,0.143,142051.0,NW_BK,-53158.0,1,0
36047011800,3.03,3.03,3.03,1.0,58571,59095,1965,0.4266,0.1542,0.174,113549.0,BK_rest,-54454.0,1,1
36047011901,5.42,5.42,5.42,1.0,151875,204345,1382,0.5413,0.0645,0.115,142051.0,NW_BK,62294.0,0,0
36047012000,4.2,4.2,4.2,1.0,63297,98110,1299,0.7082,0.1594,0.123,113549.0,BK_rest,-15439.0,1,1
36047012100,8.57,8.57,8.57,1.0,110461,240517,1989,0.4719,0.0739,0.084,142051.0,NW_BK,98466.0,0,0
36047012200,3.17,3.17,3.17,1.0,50889,46507,5762,0.2334,0.3025,0.211,113549.0,BK_rest,-67042.0,1,1
