GEOID,Mo_period_1_tt,Mo_period_2_tt,Mo_period_3_tt,Mo_period_4_tt,Tu_period_1_tt,Tu_period_2_tt,Tu_period_3_tt,Tu_period_4_tt,We_period_1_tt,We_period_2_tt,We_period_3_tt,We_period_4_tt,Th_period_1_tt,Th_period_2_tt,Th_period_3_tt,Th_period_4_tt,Fr_period_1_tt,Fr_period_2_tt,Fr_period_3_tt,Fr_period_4_tt,Sa_period_1_tt,Sa_period_2_tt,Sa_period_3_tt,Sa_period_4_tt,Su_period_1_tt,Su_period_2_tt,Su_period_3_tt,Su_period_4_tt,min,mean,index,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,percent_food_insecure,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL,poverty_ind
36047005900,42.79,26.15,27.88,44.34,42.79,26.15,27.88,44.34,42.79,8.7,27.88,44.34,4.73,4.73,27.88,44.34,42.79,8.7,42.09,50.4,28.93,26.15,42.09,72.97,66.2,4.79,24.49,68.42,4.73,34.49035714285714,0.17857142857142858,86167,133558,1234,0.6042,0.0602,0.124,142051.0,NW_BK,-8493.0,1,0
36047006000,36.74,36.74,36.74,39.63,36.74,24.05,36.74,39.63,16.68,16.68,36.74,39.63,36.74,36.74,36.74,39.63,30.13,30.13,36.74,39.63,27.29,22.17,52.15,109.42,114.73,50.56,50.56,55.65,16.68,41.63392857142857,0.07142857142857142,85352,77917,3516,0.4585,0.0509,0.1,113549.0,BK_rest,-35632.0,1,0
36047006200,37.13,37.13,37.13,35.29,37.13,19.71,37.13,35.29,12.32,12.32,37.13,35.29,37.13,37.13,37.13,35.29,26.16,26.16,37.13,35.29,23.53,17.98,47.99,106.58,115.39,51.15,51.15,57.49,12.32,39.84571428571428,0.14285714285714285,68722,250001,2536,0.4902,0.1726,0.142,113549.0,BK_rest,136452.0,0,1
36047006300,40.19,21.37,21.37,42.25,40.19,21.0,21.37,42.25,40.19,14.98,21.37,42.25,9.08,9.08,21.37,42.25,40.19,14.98,46.11,47.51,24.47,21.41,46.11,66.62,62.54,2.6,17.9,64.58,2.6,32.34214285714286,0.21428571428571427,156397,250001,2284,0.5223,0.0845,0.134,142051.0,NW_BK,107950.0,0,0
36047006400,38.55,38.55,38.55,29.16,38.55,13.59,38.55,29.16,6.16,6.16,38.55,29.16,38.55,38.55,38.55,29.16,20.82,20.82,36.03,29.16,18.68,12.26,42.16,102.73,116.58,52.6,52.6,60.54,6.16,37.66000000000001,0.17857142857142858,93938,157607,3264,0.4868,0.1307,0.155,113549.0,BK_rest,44058.0,0,0
36047006500,44.9,18.68,23.54,46.7,44.9,18.68,23.54,46.7,44.9,16.05,23.54,46.7,7.05,7.05,23.54,46.7,44.9,16.05,42.11,46.7,22.52,18.68,42.11,66.17,66.99,6.36,19.77,68.97,6.36,33.732142857142854,0.32142857142857145,173087,250001,6308,0.4752,0.042,0.097,142051.0,NW_BK,107950.0,0,0
36047006600,40.35,40.35,40.35,24.3,40.35,8.82,38.98,24.3,1.66,1.66,38.98,24.3,40.35,37.6,37.6,24.3,16.98,16.98,31.2,24.3,15.53,8.24,37.6,99.83,117.77,54.24,54.24,63.31,1.66,35.87392857142858,0.25,75609,91759,3898,0.4939,0.1707,0.147,113549.0,BK_rest,-21790.0,1,0
36047006700,38.78,15.94,15.94,41.26,38.78,15.94,15.94,41.26,38.78,15.94,15.94,41.26,14.19,14.2,15.94,41.26,38.78,15.94,45.08,42.37,19.27,18.32,46.97,61.27,59.86,7.85,12.35,61.72,7.85,30.397500000000004,0.5,193750,226094,4102,0.5501,0.0506,0.076,142051.0,NW_BK,84043.0,0,0
36047006800,42.5,42.5,42.5,19.72,42.5,4.66,34.7,19.72,3.88,3.88,34.7,19.72,42.5,33.36,33.36,19.72,13.99,13.99,26.65,19.72,13.55,5.91,33.36,97.2,126.61,56.2,56.2,66.21,3.88,34.62535714285715,0.42857142857142855,65964,122647,4684,0.3741,0.2016,0.152,113549.0,BK_rest,9098.0,0,1
36047006901,39.6,10.0,10.0,35.18,39.6,10.0,10.0,35.18,39.6,10.0,10.0,35.18,9.84,10.0,10.0,35.18,39.6,10.0,35.18,35.18,12.15,12.15,43.88,53.9,58.43,15.29,6.08,59.97,6.08,26.113214285714285,0.5,128411,160694,1838,0.4199,0.0981,0.127,142051.0,NW_BK,18643.0,0,0
36047006902,41.04,12.64,12.64,36.6,41.04,12.64,12.64,36.6,41.04,11.38,12.64,36.6,12.25,12.64,12.64,36.6,41.04,12.64,36.6,36.6,13.51,13.51,46.26,55.61,60.5,13.47,8.71,62.11,8.71,27.935357142857146,0.5,210000,325500,2157,0.3419,0.0459,0.132,142051.0,NW_BK,183449.0,0,0
36047007000,44.56,44.56,44.56,14.79,44.56,2.62,30.0,14.79,8.6,8.6,30.0,14.79,44.56,28.71,28.71,14.79,11.39,11.39,21.73,14.79,12.35,6.33,28.71,94.0,122.41,59.21,59.21,69.98,2.62,33.239285714285714,0.42857142857142855,78565,99159,2632,0.5403,0.0469,0.08,113549.0,BK_rest,-14390.0,1,0
36047007100,33.46,8.84,13.86,31.66,45.68,8.84,13.86,31.66,45.68,6.1,13.86,31.66,11.56,8.84,13.86,31.66,45.68,8.84,31.66,31.66,9.02,8.84,48.6,51.05,63.67,13.02,10.36,65.25,6.1,26.38321428571428,0.5,42526,65915,4669,0.3337,0.2493,0.184,142051.0,NW_BK,-76136.0,1,1
36047007200,44.78,44.78,44.78,9.9,44.78,5.69,24.73,9.9,13.11,13.11,24.73,9.9,44.78,23.42,23.42,9.9,8.1,8.1,16.76,9.9,10.6,5.99,23.42,89.11,117.11,64.16,63.87,75.22,5.69,31.57321428571429,0.4642857142857143,46094,71445,1844,0.2952,0.2946,0.18,113549.0,BK_rest,-42104.0,1,1
36047007400,45.17,45.17,45.17,6.58,45.17,9.77,20.43,6.58,17.14,9.04,20.43,6.58,45.17,19.07,19.07,6.58,7.17,7.17,12.97,6.58,10.78,4.24,19.07,84.96,112.67,61.34,60.56,79.63,4.24,29.794999999999995,0.5714285714285714,65750,89583,5508,0.4309,0.1843,0.134,113549.0,BK_rest,-23966.0,1,1
36047007500,37.45,11.18,17.25,37.74,45.24,11.18,17.25,37.74,45.24,11.18,17.25,37.74,15.91,11.18,17.25,37.74,45.24,11.18,37.74,37.74,15.22,11.18,47.21,57.21,65.2,13.07,13.34,66.85,11.18,29.632142857142867,0.5,139911,250001,4811,0.4429,0.0713,0.082,142051.0,NW_BK,107950.0,0,0
36047007600,47.27,47.27,47.27,3.87,47.27,14.01,16.19,3.87,21.38,5.46,16.19,3.87,47.27,14.86,14.86,3.87,9.72,8.99,8.99,3.87,13.61,7.05,14.86,81.8,108.71,57.5,58.71,83.49,3.87,29.00285714285715,0.6071428571428571,59583,92353,5327,0.3738,0.2236,0.17,113549.0,BK_rest,-21196.0,1,1
36047007700,39.61,13.97,24.27,43.37,49.38,13.97,24.27,43.37,49.38,13.97,24.27,43.37,10.65,10.65,24.27,43.37,49.38,13.97,40.16,43.37,16.9,13.97,40.16,63.08,70.65,11.98,20.35,72.47,10.65,33.16357142857143,0.32142857142857145,175469,250001,6211,0.4736,0.0296,0.096,142051.0,NW_BK,107950.0,0,0
36047007800,49.65,49.65,49.65,4.73,49.65,11.99,11.99,4.73,25.61,3.78,11.99,4.73,45.35,10.7,10.7,4.73,13.18,5.44,5.44,4.73,17.04,10.7,10.7,78.77,104.8,53.73,57.16,87.34,3.78,28.523571428571426,0.6071428571428571,56435,44375,5053,0.3319,0.1669,0.134,113549.0,BK_rest,-69174.0,1,1
36047008000,52.27,52.27,52.27,8.08,52.27,7.82,7.82,8.08,29.83,5.87,7.82,8.08,41.64,6.62,6.62,8.08,16.98,3.73,3.73,8.08,20.75,6.62,6.62,75.87,100.93,50.03,55.89,91.23,3.73,28.425,0.5714285714285714,66768,103490,3571,0.3639,0.1182,0.116,113549.0,BK_rest,-10059.0,1,1
36047008200,55.09,49.36,54.93,12.0,55.09,3.77,3.77,12.0,34.05,3.77,3.77,12.0,38.03,2.98,2.98,12.0,20.95,5.82,2.98,12.0,24.64,2.98,2.98,73.09,97.08,46.42,54.93,95.14,2.98,28.37857142857143,0.5357142857142857,42679,66152,3780,0.325,0.1802,0.142,113549.0,BK_rest,-47397.0,1,1
36047008400,57.79,43.56,54.11,17.63,54.68,2.82,2.82,17.63,39.87,2.82,2.82,17.63,33.31,2.82,2.82,17.63,26.55,10.95,4.38,17.63,30.14,4.38,4.38,69.51,91.84,41.63,54.11,100.57,2.82,29.529642857142854,0.5357142857142857,71546,182973,3742,0.3289,0.1494,0.12,113549.0,BK_rest,69424.0,0,0
36047008500,47.93,26.77,32.04,45.21,47.93,26.77,32.04,45.21,47.93,8.88,32.04,45.21,2.22,2.22,32.04,45.21,47.93,8.88,36.86,45.21,27.06,26.77,36.86,75.3,71.45,9.67,28.44,73.68,2.22,35.99142857142857,0.17857142857142858,16206,120541,7412,0.1365,0.5309,0.279,142051.0,NW_BK,-21510.0,1,1
36047008800,53.63,46.54,48.29,17.98,49.95,4.57,4.57,17.98,38.13,4.57,4.57,17.98,38.94,4.24,4.24,17.98,23.6,12.76,4.24,17.98,26.8,4.24,4.24,66.07,91.27,47.15,48.29,100.89,4.24,29.34607142857143,0.5357142857142857,70241,70559,2531,0.248,0.1284,0.123,113549.0,BK_rest,-42990.0,1,0
36047009001,50.34,44.2,43.68,20.58,45.98,9.33,9.33,20.58,38.62,8.12,9.33,20.58,42.7,8.74,8.74,20.58,23.5,16.45,8.74,20.58,26.22,8.74,8.74,62.9,90.06,50.56,43.68,102.46,8.12,30.859285714285708,0.35714285714285715,63631,90598,1388,0.3054,0.1888,0.152,113549.0,BK_rest,-22951.0,1,1
36047009002,48.54,41.8,40.56,22.9,43.27,12.5,12.5,22.9,39.54,6.18,12.5,22.9,40.53,11.89,11.89,22.9,24.24,19.3,11.89,22.9,26.59,11.89,11.89,60.7,89.1,49.2,40.56,103.87,6.18,31.6225,0.35714285714285715,53712,127120,1392,0.4184,0.0934,0.101,113549.0,BK_rest,13571.0,0,1
36047009201,47.36,46.62,44.47,18.13,47.36,10.14,10.14,18.13,35.05,6.18,10.14,18.13,44.12,9.04,9.04,18.13,19.85,15.08,9.04,18.13,22.51,9.04,9.04,65.55,93.58,53.47,44.47,99.14,6.18,30.39571428571429,0.5714285714285714,70750,38200,2182,0.4885,0.2464,0.159,113549.0,BK_rest,-75349.0,1,1
36047009202,45.47,44.34,41.42,20.74,45.31,13.11,13.11,20.74,36.09,3.3,13.11,20.74,41.0,12.11,12.11,20.74,20.76,18.15,12.11,20.74,22.98,12.11,12.11,63.42,92.63,52.58,41.42,100.63,3.3,31.181428571428572,0.35714285714285715,48571,33690,3653,0.2568,0.2918,0.22,113549.0,BK_rest,-79859.0,1,1
36047009401,44.5,44.5,44.5,16.19,44.5,12.1,12.1,16.19,31.53,6.16,12.1,16.19,44.5,10.7,10.7,16.19,16.26,14.57,10.7,16.19,18.82,10.7,10.7,68.27,97.09,56.27,45.54,95.87,6.16,30.12964285714286,0.6071428571428571,40978,63515,2460,0.3356,0.4021,0.227,113549.0,BK_rest,-50034.0,1,1
36047009402,42.49,42.49,42.49,19.07,42.49,14.68,14.68,19.07,32.69,3.28,14.68,19.07,41.78,13.4,13.4,19.07,17.37,17.37,13.4,19.07,19.4,13.4,13.4,66.23,96.17,56.0,42.57,97.41,3.28,30.950714285714277,0.6071428571428571,63344,98183,2970,0.4034,0.1529,0.112,113549.0,BK_rest,-15366.0,1,1
36047009600,47.75,47.75,47.75,12.13,47.75,8.95,8.95,12.13,30.32,5.05,8.95,12.13,45.01,7.39,7.39,12.13,15.68,9.83,7.39,12.13,18.94,7.39,7.39,71.49,98.64,53.36,50.04,93.72,5.05,28.840357142857137,0.6071428571428571,63457,33641,5822,0.3307,0.1968,0.138,113549.0,BK_rest,-79908.0,1,1
36047009800,44.87,44.87,44.87,10.21,44.87,12.76,12.76,10.21,26.18,2.35,12.76,10.21,44.87,11.2,11.2,10.21,11.46,10.6,10.6,10.21,14.78,10.33,11.2,74.57,102.61,56.85,51.46,89.94,2.35,28.893214285714286,0.6071428571428571,55284,64375,6364,0.2664,0.2402,0.161,113549.0,BK_rest,-49174.0,1,1
36047010000,42.22,42.22,42.22,9.85,42.22,15.44,16.78,9.85,22.07,4.61,16.78,9.85,42.22,15.23,15.23,9.85,7.24,7.24,12.8,9.85,10.66,6.27,15.23,77.76,106.59,60.43,53.18,86.2,4.61,28.93178571428572,0.6071428571428571,53500,82925,5434,0.3308,0.2142,0.166,113549.0,BK_rest,-30624.0,1,1
36047010100,50.0,35.14,48.16,25.95,52.19,10.93,10.93,25.95,48.32,10.93,10.93,25.95,27.22,10.93,10.93,25.95,34.8,19.11,12.43,25.95,24.39,12.43,12.43,64.87,84.35,35.25,48.37,99.57,10.93,32.29857142857143,0.35714285714285715,92015,84000,4393,0.5458,0.1544,0.127,113549.0,BK_rest,-29549.0,1,0
36047010200,39.83,39.83,39.83,11.22,39.83,11.74,20.9,11.22,18.0,8.54,20.9,11.22,39.83,19.37,19.37,11.22,3.01,3.01,15.86,11.22,6.65,2.75,19.37,81.06,110.62,64.11,55.17,82.49,2.75,29.220357142857146,0.5714285714285714,59188,52292,5025,0.3151,0.1587,0.136,113549.0,BK_rest,-61257.0,1,1
36047010401,35.87,35.87,35.87,15.53,35.87,14.9,22.43,15.53,19.97,10.86,22.43,15.53,35.87,20.87,20.87,15.53,5.29,5.29,19.18,15.53,6.33,6.33,20.87,78.24,109.24,66.55,51.13,84.93,5.29,30.09678571428571,0.4642857142857143,57243,46845,2411,0.2838,0.2015,0.205,113549.0,BK_rest,-66704.0,1,1
36047010402,33.35,33.35,33.35,18.53,33.35,17.42,23.93,18.53,21.77,13.15,23.93,18.53,33.35,22.38,22.38,18.53,8.1,8.1,21.69,18.53,7.9,7.9,22.38,76.47,108.43,68.32,48.51,86.67,7.9,31.029642857142857,0.39285714285714285,30881,27661,2207,0.1794,0.4587,0.253,113549.0,BK_rest,-85888.0,1,1
36047010601,38.5,38.5,38.5,14.57,38.5,17.96,18.66,14.57,23.71,8.13,18.66,14.57,38.5,17.1,17.1,14.57,8.43,8.43,16.73,14.57,10.45,9.09,17.1,74.82,105.16,63.02,48.97,88.54,8.13,29.9075,0.6071428571428571,39306,26759,2773,0.268,0.348,0.224,113549.0,BK_rest,-86790.0,1,1
36047010602,36.16,36.16,36.16,17.72,36.16,20.09,20.43,17.72,25.24,10.64,20.43,17.72,36.16,18.91,18.91,17.72,10.42,10.42,18.91,17.72,11.47,11.47,18.91,72.96,104.32,63.94,46.22,90.21,10.42,30.832142857142863,0.5,58786,32353,2185,0.4867,0.2215,0.152,113549.0,BK_rest,-81196.0,1,1
36047010801,41.39,41.39,41.39,14.81,41.39,15.14,15.14,14.81,27.57,7.08,15.14,14.81,41.39,13.62,13.62,14.81,12.25,12.25,13.62,14.81,14.63,12.24,13.62,71.49,101.12,59.59,47.1,92.18,7.08,29.942857142857147,0.6071428571428571,58750,91062,1895,0.552,0.2385,0.157,113549.0,BK_rest,-22487.0,1,1
36047010802,39.23,39.23,39.23,17.92,39.23,17.28,17.28,17.92,28.9,6.64,17.28,17.92,39.23,15.83,15.83,17.92,13.69,13.69,15.83,17.92,15.36,14.27,15.83,69.55,100.24,59.96,44.23,93.78,6.64,30.757857142857144,0.6071428571428571,49750,58333,2413,0.3607,0.3212,0.347,113549.0,BK_rest,-55216.0,1,1
36047011000,46.14,38.26,35.78,26.86,39.17,17.38,17.38,25.07,41.14,5.99,17.38,26.86,35.67,16.75,16.75,19.14,23.84,23.84,16.75,26.86,25.07,16.75,16.75,57.41,87.73,47.35,35.78,106.28,5.99,32.504642857142855,0.35714285714285715,60083,100625,2490,0.4186,0.2183,0.134,113549.0,BK_rest,-12924.0,1,1
36047011200,42.21,42.06,37.46,24.23,42.21,17.67,17.67,24.23,37.11,1.94,17.67,24.23,36.81,16.68,16.68,19.66,21.92,21.92,16.68,24.23,23.45,16.68,16.68,61.34,92.41,51.96,37.46,102.01,1.94,32.330714285714286,0.35714285714285715,45833,52857,6274,0.4452,0.281,0.198,113549.0,BK_rest,-60692.0,1,1
36047011400,37.68,37.68,37.68,22.0,37.68,19.64,19.64,22.0,31.91,5.04,19.64,22.0,37.68,18.33,18.33,21.72,17.04,17.04,18.33,22.0,18.09,18.0,18.33,66.28,98.12,57.6,40.18,96.88,5.04,32.019285714285715,0.42857142857142855,53148,54167,3709,0.3389,0.3132,0.227,113549.0,BK_rest,-59382.0,1,1
36047011600,32.56,32.56,32.56,21.19,32.56,21.49,23.92,21.19,25.73,12.12,23.92,21.19,32.56,22.42,22.42,21.19,12.08,12.08,22.42,21.19,11.91,11.91,22.42,72.65,105.3,68.32,44.43,90.54,11.91,31.95821428571428,0.17857142857142858,42518,37472,3480,0.4321,0.3046,0.193,113549.0,BK_rest,-76077.0,1,1
36047011700,37.97,18.61,36.05,42.07,54.71,18.61,27.67,41.67,61.89,18.61,27.67,42.07,17.22,17.22,27.67,42.07,51.55,18.61,29.19,42.07,10.7,10.7,29.19,61.81,72.59,23.05,32.12,85.21,10.7,35.6632142857143,0.2857142857142857,100167,88893,2961,0.4255,0.1278,0.143,142051.0,NW_BK,-53158.0,1,0
36047011800,33.52,33.52,33.52,17.53,33.52,12.91,26.15,17.53,16.88,14.2,26.15,17.53,33.52,24.59,24.59,17.53,4.71,4.71,22.1,17.53,3.03,3.03,24.59,81.35,112.96,70.02,53.17,81.78,3.03,30.791785714285705,0.42857142857142855,58571,59095,1965,0.4266,0.1542,0.174,113549.0,BK_rest,-54454.0,1,1
36047011901,30.44,5.42,23.92,35.7,54.16,5.42,23.92,35.7,44.39,5.42,23.92,35.7,17.15,5.42,18.82,35.7,54.16,5.42,35.7,35.7,10.91,5.42,42.87,55.5,63.66,12.55,18.82,75.01,5.42,29.17571428571428,0.39285714285714285,151875,204345,1382,0.5413,0.0645,0.115,142051.0,NW_BK,62294.0,0,0
36047012000,30.44,30.44,30.44,20.74,30.44,13.77,29.53,20.74,16.19,16.19,29.53,20.74,30.44,27.96,27.96,20.74,7.58,7.58,25.52,20.74,4.2,4.2,27.96,82.74,115.25,72.84,53.43,80.56,4.2,32.10321428571428,0.25,63297,98110,1299,0.7082,0.1594,0.123,113549.0,BK_rest,-15439.0,1,1
36047012100,34.82,13.68,31.44,43.64,56.06,13.68,31.44,39.64,49.45,13.68,31.44,43.64,16.9,13.68,27.22,43.64,56.56,13.68,34.19,43.64,8.57,8.57,34.19,61.38,69.18,20.16,27.22,81.33,8.57,34.382857142857134,0.2857142857142857,110461,240517,1989,0.4719,0.0739,0.084,142051.0,NW_BK,98466.0,0,0
36047012200,40.49,40.49,40.49,12.09,40.49,6.11,25.06,12.09,12.7,12.7,25.06,12.09,40.49,23.61,23.61,12.09,3.93,3.93,18.33,12.09,6.14,3.17,23.61,86.68,116.03,66.56,60.31,76.88,3.17,30.61857142857142,0.4642857142857143,50889,46507,5762,0.2334,0.3025,0.211,113549.0,BK_rest,-67042.0,1,1
36047012600,37.09,37.09,37.09,17.21,37.09,5.14,30.09,17.21,8.65,8.65,30.09,17.21,37.09,28.61,28.61,17.21,6.79,6.79,23.55,17.21,5.47,2.21,28.61,89.57,120.13,64.12,61.64,73.59,2.21,31.921785714285722,0.42857142857142855,55625,72206,2831,0.5805,0.2024,0.155,113549.0,BK_rest,-41343.0,1,1
36047012700,28.09,5.08,17.28,27.89,46.29,5.08,17.28,27.89,40.19,4.17,17.28,27.89,8.29,5.08,10.57,27.89,44.95,5.08,27.89,27.89,7.62,5.08,51.8,47.59,58.72,7.65,10.57,68.96,4.17,24.287142857142857,0.5,57829,250001,3896,0.2765,0.2957,0.216,142051.0,NW_BK,107950.0,0,1
36047012801,28.63,28.63,28.63,23.23,28.63,13.89,28.63,23.23,14.65,14.65,28.63,23.23,28.63,28.63,28.63,23.23,10.04,10.04,28.43,23.23,6.17,6.17,31.28,85.45,118.46,71.04,55.37,78.11,6.17,32.77035714285715,0.25,55607,34028,2192,0.6307,0.234,0.211,113549.0,BK_rest,-79521.0,1,1
36047012901,23.81,6.8,19.62,23.73,43.48,6.8,19.62,23.73,35.51,5.6,19.52,23.73,5.78,5.78,6.74,23.73,40.89,6.8,23.73,23.73,7.5,5.28,43.52,43.52,54.0,3.74,6.74,70.85,3.74,22.295714285714286,0.5,200762,250001,2389,0.4,0.0847,0.094,142051.0,NW_BK,107950.0,0,0
36047012902,20.77,8.56,21.79,21.79,42.69,8.56,21.79,21.79,32.69,8.45,16.64,21.79,6.73,6.73,6.04,21.79,38.94,8.56,21.79,21.79,9.59,3.71,41.56,41.56,51.06,2.07,6.04,72.99,2.07,21.723571428571432,0.42857142857142855,133250,228125,2996,0.2614,0.0977,,142051.0,NW_BK,86074.0,0,0
36047013000,36.02,36.02,36.02,21.0,36.02,6.51,34.3,21.0,5.33,5.33,34.3,21.0,36.02,32.83,32.83,21.0,10.93,10.93,27.53,21.0,8.8,3.18,32.83,93.08,124.18,61.15,61.15,70.06,3.18,33.583928571428565,0.25,81160,104583,4794,0.3684,0.1233,0.151,113549.0,BK_rest,-8966.0,1,0
36047013100,22.59,3.75,24.19,27.82,48.85,3.75,24.19,27.82,36.08,3.75,21.44,27.82,11.66,3.75,12.04,27.82,44.93,3.75,27.82,27.82,13.02,3.61,42.1,47.53,55.19,4.35,12.04,75.82,3.61,24.474999999999998,0.39285714285714285,139028,250001,3936,0.3104,0.1009,0.116,142051.0,NW_BK,107950.0,0,0
36047013200,26.67,26.67,26.67,27.15,26.67,15.37,26.67,27.15,13.57,13.57,26.67,27.15,26.67,26.67,26.67,27.15,14.28,14.28,26.67,27.15,10.42,10.42,36.09,89.52,123.15,67.38,58.51,74.63,10.42,33.701428571428565,0.25,86490,134059,2422,0.653,0.1708,0.201,113549.0,BK_rest,20510.0,0,0
36047013300,23.82,4.96,27.03,31.69,53.04,4.96,27.03,30.67,38.0,4.96,24.52,31.69,15.79,4.96,16.25,31.69,48.71,4.96,31.69,31.69,8.83,4.96,41.88,51.3,57.48,8.39,16.25,78.71,4.96,26.996785714285714,0.39285714285714285,205556,250001,4567,0.5478,0.0274,0.084,142051.0,NW_BK,107950.0,0,0
36047013400,31.82,31.82,31.82,25.18,31.82,11.22,31.82,25.18,7.97,7.97,31.82,25.18,31.82,31.82,31.82,25.18,13.72,13.72,31.46,25.18,10.52,7.73,36.07,93.43,125.82,62.19,62.19,70.06,7.73,34.5125,0.25,97351,109153,4510,0.5322,0.1174,0.142,113549.0,BK_rest,-4396.0,1,0
36047013500,26.01,8.17,29.89,35.72,52.36,8.17,29.89,31.61,40.57,8.17,28.08,35.72,19.83,8.17,20.41,35.72,52.66,8.17,35.72,35.72,4.89,4.89,40.52,54.91,60.27,12.54,20.41,81.39,4.89,29.663571428571423,0.32142857142857145,190781,250001,4223,0.5633,0.027,0.085,142051.0,NW_BK,107950.0,0,0
36047013600,31.13,31.13,31.13,29.51,31.13,14.77,31.13,29.51,9.29,9.29,31.13,29.51,31.13,31.13,31.13,29.51,18.39,18.39,31.13,29.51,15.18,11.72,40.73,97.29,130.24,59.69,59.69,66.7,9.29,36.07928571428572,0.25,121125,199297,3849,0.6041,0.0456,0.081,113549.0,BK_rest,85748.0,0,0
36047013700,28.66,12.05,33.09,39.82,50.74,12.05,33.04,33.04,43.41,12.05,31.83,39.82,23.43,12.05,24.63,39.82,57.96,12.05,36.31,39.82,2.08,2.08,36.31,54.96,63.23,16.76,24.63,84.24,2.08,32.14142857142858,0.2857142857142857,139821,233214,3574,0.4284,0.0656,,142051.0,NW_BK,91163.0,0,0
36047013800,31.8,31.8,31.8,34.07,31.8,18.85,31.8,34.07,12.23,12.23,31.8,34.07,31.8,31.8,31.8,34.07,23.38,23.38,31.8,34.07,20.23,16.22,45.68,101.83,120.99,56.76,56.76,62.83,12.23,37.847142857142856,0.14285714285714285,79482,100550,4083,0.5791,0.0903,0.139,113549.0,BK_rest,-12999.0,1,0
36047013900,31.66,16.1,35.11,43.95,49.43,16.1,30.69,34.93,46.46,16.1,30.69,43.95,23.07,16.1,28.85,43.95,54.22,16.1,32.11,43.95,4.53,4.53,32.11,55.35,66.34,20.98,28.85,87.2,4.53,34.05035714285715,0.25,151643,201964,3637,0.4599,0.0451,,142051.0,NW_BK,59913.0,0,0
36047014000,23.56,23.56,23.56,37.95,23.56,23.56,23.56,37.95,18.9,18.9,23.56,37.95,23.56,23.56,23.56,37.95,23.56,23.56,23.56,37.95,21.83,20.7,47.64,98.23,133.48,62.79,64.09,68.9,18.9,37.5532142857143,0.07142857142857142,53839,161667,2051,0.673,0.1773,0.16,113549.0,BK_rest,48118.0,0,1
36047014101,34.07,19.18,36.15,42.86,48.66,19.18,27.56,36.6,48.86,19.18,27.56,42.86,23.31,19.18,27.56,42.86,51.06,19.18,28.96,42.86,7.48,7.48,28.96,55.84,68.73,24.14,32.01,89.49,7.48,34.70785714285715,0.25,114722,178750,1036,0.507,0.1354,0.141,142051.0,NW_BK,36699.0,0,0
36047014102,35.82,21.48,36.94,40.66,48.08,21.48,25.29,37.83,50.58,21.48,25.29,40.66,23.89,21.48,25.29,40.66,48.75,21.48,26.68,40.66,9.7,9.7,26.68,56.16,70.44,26.45,34.33,91.3,9.7,34.97285714285714,0.07142857142857142,141025,250001,2027,0.5806,0.0908,0.159,113549.0,BK_rest,136452.0,0,0
36047014200,27.53,27.53,27.53,35.86,27.53,21.27,27.53,35.86,15.45,15.45,27.53,35.86,27.53,27.53,27.53,35.86,24.16,24.16,27.53,35.86,20.63,18.17,46.49,99.89,134.22,60.51,60.51,65.91,15.45,37.90785714285715,0.10714285714285714,62847,78097,3403,0.4319,0.1657,0.149,113549.0,BK_rest,-35452.0,1,1
36047014300,39.41,24.39,39.92,37.14,49.37,21.9,21.9,37.14,54.15,21.9,21.9,37.14,23.23,21.9,21.9,37.14,45.54,24.39,23.33,37.14,13.2,13.2,23.33,58.62,74.01,29.73,37.5,92.56,13.2,35.10642857142857,0.07142857142857142,131875,172381,4000,0.4492,0.0561,,113549.0,BK_rest,58832.0,0,0
36047014500,43.13,28.55,42.41,32.97,49.55,17.68,17.68,32.97,55.18,17.68,17.68,32.97,24.79,17.68,17.68,32.97,41.34,26.15,19.11,32.97,17.37,17.37,19.11,60.27,77.6,32.1,41.72,95.58,17.37,34.36642857142858,0.35714285714285715,106667,198500,4048,0.4519,0.0645,,113549.0,BK_rest,84951.0,0,0
36047014700,38.97,28.39,36.58,36.28,43.38,20.53,20.53,36.28,50.01,20.53,20.53,36.28,29.71,20.53,20.53,36.28,43.0,28.39,21.72,36.28,15.75,15.75,21.72,53.99,73.01,32.7,40.75,98.56,15.75,34.89142857142857,0.07142857142857142,109602,161146,2675,0.5842,0.1156,0.121,113549.0,BK_rest,47597.0,0,0
36047014800,14.35,14.35,14.35,44.0,14.35,14.35,14.35,44.0,14.35,14.35,14.35,44.0,14.35,14.35,14.35,44.0,14.35,14.35,14.35,44.0,27.0,27.0,51.51,94.87,132.16,53.35,60.44,76.4,14.35,34.213571428571434,0.5357142857142857,85625,194922,1266,0.6986,0.0737,0.089,113549.0,BK_rest,81373.0,0,0
36047014901,30.55,21.41,30.38,44.83,42.49,21.41,29.11,31.57,45.12,21.41,29.11,44.83,29.59,21.41,29.11,42.13,48.24,21.41,29.95,44.83,8.37,8.37,30.34,49.64,64.88,24.74,32.84,93.94,8.37,34.71464285714286,0.07142857142857142,144032,250001,1563,0.6084,0.0646,0.09,142051.0,NW_BK,107950.0,0,0
