GEOID,Mo_period_1_tt_3,Mo_period_2_tt_3,Mo_period_3_tt_3,Mo_period_4_tt_3,Tu_period_1_tt_3,Tu_period_2_tt_3,Tu_period_3_tt_3,Tu_period_4_tt_3,We_period_1_tt_3,We_period_2_tt_3,We_period_3_tt_3,We_period_4_tt_3,Th_period_1_tt_3,Th_period_2_tt_3,Th_period_3_tt_3,Th_period_4_tt_3,Fr_period_1_tt_3,Fr_period_2_tt_3,Fr_period_3_tt_3,Fr_period_4_tt_3,Sa_period_1_tt_3,Sa_period_2_tt_3,Sa_period_3_tt_3,Sa_period_4_tt_3,Su_period_1_tt_3,Su_period_2_tt_3,Su_period_3_tt_3,Su_period_4_tt_3,min,mean,index,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,percent_food_insecure,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL,poverty_ind
36061002800,9.69,8.23,11.09,17.92,9.85,8.2,11.45,17.92,13.1,11.04,11.45,17.92,13.21,10.87,14.01,17.92,11.05,8.84,14.18,18.4,11.05,11.7,20.43,26.6,25.19,19.79,25.24,25.43,8.2,15.06321428571429,0.8214285714285714,52448,149844,6483,0.245,0.2033,0.171,151723.0,S_Manhattan,-1879.0,1,1
36061002902,10.18,10.98,12.19,18.89,10.18,10.98,12.19,18.89,11.26,11.14,12.19,18.89,11.26,11.14,12.19,18.89,10.99,11.14,11.31,17.16,19.36,11.4,14.57,29.75,19.92,17.67,17.89,23.88,10.18,14.874285714285715,0.9285714285714286,28615,44353,4197,0.2155,0.3207,0.233,151723.0,S_Manhattan,-107370.0,1,1
36061003001,7.02,7.03,9.5,16.09,6.03,6.04,9.35,16.09,6.68,6.69,8.83,16.09,8.12,8.02,9.5,16.09,7.85,7.86,9.23,17.7,11.07,7.63,12.02,28.36,22.77,19.79,20.38,25.23,6.03,12.395,0.8571428571428571,78935,35282,3718,0.1649,0.1947,0.149,151723.0,S_Manhattan,-116441.0,1,0
36061003002,7.32,7.43,11.44,16.92,4.79,5.2,10.92,16.92,7.16,6.87,10.92,16.92,8.76,8.35,11.44,16.92,7.6,8.23,11.24,17.25,9.58,8.61,13.38,28.57,21.41,18.55,20.84,24.0,4.79,12.769285714285713,0.8571428571428571,73607,125288,3126,0.1517,0.2418,0.178,151723.0,S_Manhattan,-26435.0,1,1
36061003100,11.44,12.84,13.11,17.04,11.44,12.84,13.11,17.04,11.44,12.84,13.11,17.04,11.44,12.84,13.11,17.04,10.41,12.59,12.43,14.71,15.17,13.31,16.62,26.15,15.22,13.96,14.61,20.17,10.41,14.395357142857145,0.9285714285714286,193667,250001,2684,0.1575,0.0885,,151723.0,S_Manhattan,98278.0,0,0
36061003200,8.3,8.09,12.9,19.91,4.36,3.6,13.43,19.91,9.63,8.03,13.07,19.91,11.16,8.78,14.86,19.91,9.82,8.78,14.12,18.65,9.5,9.18,16.99,28.17,23.9,20.15,23.96,25.19,3.6,14.437857142857142,0.8214285714285714,82984,128625,8000,0.2617,0.152,0.142,151723.0,S_Manhattan,-23098.0,1,0
36061003300,9.36,8.8,8.58,14.15,9.36,8.8,8.42,14.15,9.36,8.8,8.58,14.15,9.36,8.8,8.58,14.15,8.47,8.03,7.99,13.64,12.29,13.87,18.1,25.89,11.26,8.71,10.86,21.56,7.99,11.57392857142857,0.9285714285714286,250001,250001,5647,0.3532,0.0142,0.081,151723.0,S_Manhattan,98278.0,0,0
36061003400,9.12,8.38,10.03,18.26,6.56,5.79,10.58,18.26,10.2,8.95,10.58,18.26,11.13,8.42,11.27,18.26,10.09,8.95,11.27,16.6,8.31,9.48,17.35,23.71,23.24,16.79,21.94,22.95,5.79,13.383214285714287,0.8571428571428571,92569,48331,6981,0.1952,0.3071,0.193,151723.0,S_Manhattan,-103392.0,1,1
36061003601,5.19,5.26,8.86,15.93,5.15,5.26,9.05,15.93,3.44,3.44,8.96,15.93,5.49,5.92,9.15,15.93,3.23,3.23,5.51,15.0,12.92,10.59,12.42,26.92,20.67,17.96,18.93,23.59,3.23,11.06642857142857,0.8928571428571429,44193,68594,2940,0.1373,0.1694,0.158,151723.0,S_Manhattan,-83129.0,1,1
36061003602,5.7,6.09,9.05,16.7,5.26,5.26,10.15,16.7,4.22,4.51,10.15,16.7,6.01,6.56,10.15,16.7,4.97,4.97,8.09,14.32,11.74,12.57,14.16,26.06,19.24,17.03,18.41,21.03,4.22,11.517857142857142,0.9285714285714286,130924,202932,3561,0.1198,0.2312,,151723.0,S_Manhattan,51209.0,0,1
36061003700,12.06,11.04,10.82,16.32,12.06,11.04,8.99,16.32,12.06,11.04,10.82,16.32,12.06,11.04,10.04,16.32,8.71,6.99,6.71,12.67,12.51,14.48,18.89,24.9,9.41,5.78,8.62,19.68,5.78,12.417857142857141,0.9642857142857143,211979,250001,3338,0.2487,0.0461,0.075,151723.0,S_Manhattan,98278.0,0,0
36061003800,8.19,8.55,10.62,19.24,6.83,7.52,12.02,19.24,6.72,7.48,12.02,19.24,8.5,8.55,12.02,19.24,7.73,8.35,9.23,15.2,10.82,12.73,16.42,25.83,20.31,17.71,20.97,21.47,6.72,13.3125,0.8571428571428571,72736,112740,8137,0.1081,0.1424,0.136,151723.0,S_Manhattan,-38983.0,1,0
36061003900,11.86,10.52,10.37,18.68,11.86,10.52,10.2,18.68,11.86,10.52,10.37,18.68,11.86,10.52,10.37,18.68,10.48,9.25,9.28,17.46,16.03,18.45,22.54,29.51,15.1,12.62,14.29,25.44,9.25,14.500000000000004,0.8928571428571429,190563,250001,6830,0.4777,0.0675,0.1,151723.0,S_Manhattan,98278.0,0,0
36061004001,10.69,9.87,10.58,20.1,8.69,8.62,10.58,20.1,10.51,9.87,10.58,20.1,11.27,9.11,10.58,20.1,11.19,9.87,10.34,16.61,10.71,11.88,18.57,24.92,22.2,18.0,22.22,23.44,8.62,14.332142857142857,0.7142857142857143,111985,173576,3004,0.1286,0.092,,151723.0,S_Manhattan,21853.0,0,0
36061004002,8.7,9.32,10.75,17.68,7.96,9.05,10.75,17.68,7.59,8.69,10.75,17.68,8.7,7.24,10.75,17.68,8.65,9.32,9.8,14.69,11.09,12.37,16.81,22.86,20.27,15.53,19.75,21.14,7.24,12.973214285714286,0.8928571428571429,139865,216790,6135,0.0995,0.2052,,151723.0,S_Manhattan,65067.0,0,1
36061004100,9.87,9.85,10.4,17.69,9.87,9.85,11.11,17.69,10.38,10.05,11.11,17.69,10.38,10.05,11.11,17.69,9.61,9.58,9.61,13.75,16.67,10.91,13.31,27.32,17.81,15.69,15.68,21.72,9.58,13.444642857142858,0.9285714285714286,97287,250001,7854,0.1752,0.1466,0.145,151723.0,S_Manhattan,98278.0,0,0
36061004200,8.01,9.04,8.17,15.48,8.01,9.04,9.31,15.48,8.01,9.04,9.34,15.48,8.01,8.28,9.34,15.48,8.01,9.04,6.86,11.77,10.73,12.42,16.52,20.47,17.87,13.18,16.29,18.06,6.86,11.669285714285717,0.9642857142857143,128578,250001,5347,0.1232,0.1466,,151723.0,S_Manhattan,98278.0,0,0
36061004300,7.69,7.81,8.36,16.26,7.69,7.81,10.32,16.26,6.89,7.09,10.32,16.26,7.69,7.81,10.32,16.26,6.3,6.3,6.47,11.17,13.98,13.45,14.05,24.47,15.65,14.15,14.32,18.84,6.3,11.571071428571425,0.9642857142857143,102763,215547,3788,0.1124,0.1476,,151723.0,S_Manhattan,63824.0,0,0
36061004400,12.57,11.08,12.18,19.45,11.67,11.18,12.54,19.45,14.77,11.67,12.54,19.45,14.86,11.67,12.97,19.45,13.2,11.67,12.97,19.56,12.48,13.78,21.56,26.88,26.41,19.96,25.1,26.85,11.08,16.354285714285712,0.8214285714285714,125895,250001,16629,0.2732,0.1315,0.077,151723.0,S_Manhattan,98278.0,0,0
36061004500,12.05,11.36,10.83,15.63,12.05,11.36,11.79,15.63,12.05,11.36,11.79,15.63,12.05,11.36,11.79,15.63,11.52,10.92,10.78,12.13,16.02,12.68,14.33,26.58,15.36,12.69,12.75,19.44,10.78,13.484285714285713,0.9642857142857143,145370,250001,1189,0.2782,0.1009,0.081,151723.0,S_Manhattan,98278.0,0,0
36061004700,13.43,11.55,11.16,16.65,13.43,11.55,10.33,16.65,13.43,11.55,11.16,16.65,13.43,11.55,11.16,16.65,11.13,8.84,8.42,12.71,12.67,14.34,18.42,26.46,11.33,8.65,10.23,20.96,8.42,13.374642857142856,0.9285714285714286,137882,213717,2714,0.145,0.0797,0.091,151723.0,S_Manhattan,61994.0,0,0
36061004800,10.51,9.58,9.72,18.35,9.97,9.58,9.72,18.35,10.04,9.58,9.72,18.35,10.61,7.26,9.72,18.35,10.61,9.58,9.72,16.1,11.9,12.85,18.91,23.53,20.91,16.2,20.5,22.33,7.26,13.6625,0.8571428571428571,164620,192738,6541,0.2189,0.0797,0.084,151723.0,S_Manhattan,41015.0,0,0
36061004900,11.11,10.46,9.18,17.53,11.11,10.46,10.66,17.53,10.05,10.46,10.66,17.53,11.11,10.46,10.66,17.53,8.35,7.82,7.82,10.65,11.88,14.45,18.32,25.84,12.11,9.69,10.4,19.36,7.82,12.61392857142857,0.9642857142857143,119821,250001,4411,0.2805,0.0921,,151723.0,S_Manhattan,98278.0,0,0
36061005000,8.89,8.62,9.16,14.36,8.89,8.62,9.16,14.36,8.89,8.62,9.16,14.36,8.89,6.04,9.16,14.36,9.19,8.62,8.51,12.8,11.4,12.52,16.17,20.76,18.62,13.54,17.17,20.13,6.04,11.820357142857146,0.9285714285714286,168125,194089,5042,0.2076,0.0566,0.08,151723.0,S_Manhattan,42366.0,0,0
36061005200,8.29,8.65,8.96,11.75,8.29,8.65,8.96,11.75,8.29,8.65,8.96,11.75,8.29,7.97,8.96,11.75,8.29,8.65,7.99,10.56,8.82,10.55,14.21,19.64,17.85,11.98,16.23,19.27,7.97,10.855714285714289,1.0,165972,250001,3254,0.338,0.0818,0.089,151723.0,S_Manhattan,98278.0,0,0
36061005400,8.14,9.87,9.83,10.83,8.14,9.87,9.35,10.83,8.14,9.87,9.83,10.83,8.14,9.87,9.83,10.83,8.14,9.87,9.83,10.05,6.52,8.62,12.1,20.6,16.35,11.65,14.48,21.68,6.52,10.860357142857145,0.9285714285714286,164700,250001,4851,0.2436,0.0424,0.085,151723.0,S_Manhattan,98278.0,0,0
36061005501,10.91,11.4,9.67,17.67,10.91,11.4,13.37,17.67,10.91,11.4,13.37,17.67,10.91,11.4,13.37,17.67,10.81,11.18,10.24,11.35,12.99,15.72,18.13,25.37,16.89,14.17,14.71,18.96,9.67,13.936428571428573,0.9642857142857143,178008,178500,5073,0.3123,0.1656,,151723.0,S_Manhattan,26777.0,0,0
36061005502,7.1,7.62,7.69,15.95,7.1,7.62,10.83,15.95,7.1,7.62,10.83,15.95,7.1,7.62,10.83,15.95,7.1,7.62,8.28,11.11,12.87,14.09,15.57,22.68,16.22,14.02,15.37,17.4,7.1,11.61392857142857,0.9642857142857143,129250,250001,1912,0.2271,0.1025,0.134,151723.0,S_Manhattan,98278.0,0,0
36061005600,7.63,7.29,7.75,10.54,7.63,7.29,7.75,10.54,7.63,7.29,7.75,10.54,7.63,7.29,7.75,10.54,7.63,7.29,7.75,9.52,9.55,9.64,11.46,17.77,15.78,11.25,14.09,16.57,7.29,9.68357142857143,1.0,162105,250001,4190,0.1654,0.1766,0.129,151723.0,S_Manhattan,98278.0,0,0
36061005700,9.13,9.56,7.48,13.15,8.51,9.56,10.36,13.15,9.13,9.56,10.36,13.15,9.13,9.55,10.36,13.15,9.13,9.56,6.26,8.37,11.18,12.96,15.9,20.83,14.19,13.16,14.63,17.06,6.26,11.37571428571429,0.9642857142857143,198529,240250,3016,0.3831,0.0283,0.091,151723.0,S_Manhattan,88527.0,0,0
36061005800,4.82,5.48,5.66,8.73,4.82,5.48,5.66,8.73,4.82,5.48,5.66,8.73,4.82,5.48,5.66,8.73,4.82,5.38,5.66,8.12,6.82,7.29,9.94,17.83,16.23,10.97,15.33,20.7,4.82,8.1375,0.9642857142857143,138706,250001,4017,0.1576,0.1267,,151723.0,S_Manhattan,98278.0,0,0
36061005900,8.67,9.66,8.24,14.57,8.01,8.96,10.98,14.57,8.67,9.66,10.98,14.57,8.67,9.66,10.98,14.57,8.67,9.66,7.24,9.57,8.39,12.57,17.33,22.05,15.06,13.67,15.03,17.14,7.24,11.707142857142854,0.9642857142857143,151031,250001,5047,0.3146,0.0697,0.076,151723.0,S_Manhattan,98278.0,0,0
36061006000,12.99,7.55,7.52,18.63,13.5,7.55,7.52,18.63,13.6,7.55,7.52,18.63,13.6,7.55,7.52,18.63,13.46,7.55,7.52,18.85,15.62,17.0,18.49,26.15,25.73,20.19,24.36,26.89,7.52,14.653571428571428,0.8214285714285714,189625,250001,5698,0.3716,0.0246,0.074,151723.0,S_Manhattan,98278.0,0,0
36061006100,7.51,7.88,6.76,13.93,7.51,7.88,7.36,13.93,7.51,7.88,8.18,13.93,7.51,7.41,8.18,13.93,7.51,7.88,6.17,11.31,8.21,11.71,15.79,20.56,17.23,11.93,16.36,18.41,6.17,10.727142857142857,0.9642857142857143,244702,250001,5143,0.4007,0.0406,,151723.0,S_Manhattan,98278.0,0,0
36061006200,14.57,8.64,8.62,20.13,14.57,8.64,8.62,20.13,14.57,8.64,8.62,20.13,14.57,8.64,8.62,20.13,16.14,8.65,8.62,20.13,19.33,16.54,19.9,25.48,23.13,18.52,21.65,24.47,8.62,15.37142857142857,0.6785714285714286,100403,250001,4385,0.079,0.2046,0.12,151723.0,S_Manhattan,98278.0,0,1
36061006300,9.99,10.31,8.79,13.54,9.72,10.31,9.09,13.54,9.99,10.31,10.26,13.54,9.99,10.31,10.26,13.54,9.39,9.8,8.28,9.86,6.63,11.95,15.87,21.71,12.98,11.12,13.5,19.91,6.63,11.588928571428571,0.9642857142857143,160781,250001,6456,0.2565,0.0618,0.089,151723.0,S_Manhattan,98278.0,0,0
36061006400,9.36,6.82,7.27,15.18,9.36,6.82,7.27,15.18,9.17,6.82,7.27,15.18,9.36,6.24,7.27,15.18,9.45,6.82,7.27,14.51,13.61,13.75,16.27,22.08,20.35,15.09,19.68,21.78,6.24,11.943214285714285,0.8928571428571429,102312,250001,7415,0.204,0.1537,,151723.0,S_Manhattan,98278.0,0,0
36061006500,12.54,13.0,10.35,15.23,12.54,13.0,12.18,15.23,12.54,13.0,12.81,15.23,12.54,13.0,12.81,15.23,10.96,11.44,10.14,10.3,9.42,13.42,17.06,24.81,14.01,11.55,12.17,20.8,9.42,13.475357142857145,0.9285714285714286,106561,165169,5933,0.1781,0.0825,,151723.0,S_Manhattan,13446.0,0,0
36061006600,10.44,6.5,6.92,16.47,10.44,6.5,6.92,16.47,10.3,6.5,6.92,16.47,10.44,6.5,6.92,16.47,12.03,6.5,6.95,16.38,15.36,13.75,17.76,22.88,19.57,15.64,20.49,22.42,6.5,12.532499999999999,0.8928571428571429,101127,156746,12022,0.2472,0.092,0.104,151723.0,S_Manhattan,5023.0,0,0
36061006700,12.49,11.44,11.02,14.59,12.49,11.44,10.05,14.59,12.49,11.44,11.73,14.59,12.49,11.44,11.51,14.59,10.58,9.41,9.5,12.14,11.56,14.82,17.26,24.95,11.41,8.91,10.38,21.26,8.91,12.877500000000001,0.9285714285714286,113685,176211,5093,0.1239,0.0408,,151723.0,S_Manhattan,24488.0,0,0
36061006800,7.5,5.98,6.53,13.23,7.5,5.98,6.53,13.23,7.5,5.98,6.53,13.23,7.5,5.69,6.53,13.23,8.77,6.69,7.37,11.66,12.94,11.31,13.83,19.15,18.27,13.21,16.11,18.86,5.69,10.38714285714286,1.0,136962,212291,8293,0.2086,0.1183,,151723.0,S_Manhattan,60568.0,0,0
36061006900,17.36,16.66,15.0,20.01,17.36,16.66,14.49,20.01,17.36,16.66,15.0,20.01,17.36,16.66,14.89,20.01,15.04,14.63,13.75,17.2,17.73,19.95,23.32,30.07,16.47,12.93,15.86,26.05,12.93,17.803571428571427,0.75,237500,368125,2450,0.2927,0.0419,0.088,151723.0,S_Manhattan,216402.0,0,0
36061007001,9.0,9.0,8.0,14.0,9.0,9.0,8.0,14.0,9.0,9.0,8.0,14.0,9.0,9.0,8.0,14.0,12.0,9.0,9.0,14.0,17.0,10.0,17.0,24.0,16.0,10.0,16.0,18.0,8.0,11.857142857142858,0.9642857142857143,110150,170732,3572,0.3255,0.0273,0.08,151723.0,S_Manhattan,19009.0,0,0
36061007002,9.18,6.44,9.03,13.25,9.18,6.44,9.03,13.25,9.18,6.44,9.03,13.25,8.97,6.44,9.03,13.25,12.44,9.28,12.1,13.2,14.63,7.78,15.26,19.86,14.43,10.06,15.42,18.94,6.44,11.242499999999998,1.0,130405,168750,4292,0.271,0.1393,,151723.0,S_Manhattan,17027.0,0,0
36061007100,9.66,10.07,10.15,12.66,9.66,10.07,7.54,12.66,9.66,10.07,10.15,12.66,9.66,10.07,10.15,12.66,9.06,9.46,8.92,10.83,8.17,11.7,15.09,21.37,12.12,9.64,12.2,20.59,7.54,11.310714285714283,0.9285714285714286,176711,250001,5384,0.1431,0.0588,0.08,151723.0,S_Manhattan,98278.0,0,0
36061007200,7.01,3.65,6.6,12.32,7.01,3.65,6.6,12.32,7.01,3.65,6.6,12.32,6.63,3.65,6.6,12.32,10.33,6.9,10.11,11.35,13.1,7.55,13.29,18.2,16.12,8.71,13.12,16.8,3.65,9.411428571428573,1.0,141161,218799,7882,0.1043,0.0463,,151723.0,S_Manhattan,67076.0,0,0
36061007300,10.9,10.91,10.39,13.44,10.9,10.91,8.53,13.44,10.9,10.77,10.64,13.44,10.9,10.91,10.47,13.44,10.3,10.22,9.57,10.58,9.12,12.57,15.71,22.96,11.27,9.73,11.72,20.58,8.53,11.972142857142858,0.9285714285714286,142409,220733,5428,0.1679,0.0984,,151723.0,S_Manhattan,69010.0,0,0
36061007400,7.46,5.56,8.03,10.37,7.46,5.56,8.03,10.37,7.46,5.56,8.03,10.37,7.46,5.56,8.03,10.37,8.55,6.65,9.86,10.13,9.31,6.73,10.98,16.86,14.89,8.41,11.93,15.85,5.56,9.136785714285713,1.0,178045,275969,4805,0.0907,0.0697,,151723.0,S_Manhattan,124246.0,0,0
36061007500,14.47,15.53,14.95,19.78,14.47,15.53,13.41,19.78,14.47,15.53,14.95,19.78,14.47,15.53,13.5,19.78,13.87,15.53,14.91,17.08,15.36,16.69,21.69,26.8,16.02,14.71,18.42,25.21,13.41,16.865,0.8928571428571429,109250,224167,3610,0.2537,0.0676,0.115,151723.0,S_Manhattan,72444.0,0,0
36061007600,6.78,5.41,6.5,7.33,6.78,5.41,6.5,7.33,6.78,4.8,6.5,7.33,6.78,5.41,6.5,7.33,5.27,4.03,6.5,8.48,7.53,5.57,8.7,16.61,15.86,8.52,11.55,18.36,4.03,7.873214285714285,1.0,131429,189196,2258,0.0927,0.1187,,151723.0,S_Manhattan,37473.0,0,0
36061007700,9.46,9.71,9.87,14.77,9.46,9.71,7.09,14.77,9.46,9.71,9.87,14.77,9.46,9.71,8.87,14.77,9.46,9.71,9.87,14.05,11.88,12.13,16.5,21.72,14.92,11.91,15.63,21.78,7.09,12.179285714285717,0.9285714285714286,143750,136349,5849,0.1463,0.0757,0.118,151723.0,S_Manhattan,-15374.0,1,0
36061007800,11.26,10.25,11.47,13.73,11.26,10.25,11.47,13.73,11.26,10.25,11.47,13.73,11.26,10.25,11.47,13.73,13.23,11.43,13.12,15.03,16.02,11.62,17.2,21.07,16.91,13.18,17.81,21.89,10.25,13.405357142857142,0.9285714285714286,151900,221908,9494,0.1067,0.0393,,151723.0,S_Manhattan,70185.0,0,0
36061007900,13.52,13.82,13.98,18.94,13.52,13.82,11.15,18.94,13.52,13.82,13.98,18.94,13.21,13.82,10.76,18.94,13.17,13.62,13.63,17.7,15.6,14.75,20.71,25.79,17.59,15.97,20.06,25.49,10.76,16.027142857142856,0.8571428571428571,104246,250001,4170,0.2397,0.0806,,151723.0,S_Manhattan,98278.0,0,0
36061008000,8.76,8.68,9.13,10.83,8.76,8.68,9.13,10.83,8.76,8.68,9.13,10.83,8.11,8.43,9.13,10.83,10.55,9.51,10.68,12.83,13.72,10.56,13.54,17.46,16.18,11.08,13.3,17.51,8.11,10.915000000000001,1.0,148750,220150,5282,0.1963,0.0688,0.073,151723.0,S_Manhattan,68427.0,0,0
36061008100,7.49,7.95,7.99,11.01,7.49,7.95,5.52,11.01,7.49,7.81,7.99,11.01,7.49,7.95,7.44,11.01,7.49,7.95,7.99,11.43,8.4,9.51,12.6,19.64,11.74,8.66,12.14,19.97,5.52,9.718571428571428,1.0,144375,250001,7318,0.1672,0.0443,0.086,151723.0,S_Manhattan,98278.0,0,0
36061008200,8.95,8.99,9.05,10.73,8.95,8.99,9.05,10.73,8.95,8.99,9.05,10.73,8.95,8.99,9.05,10.73,8.98,8.99,9.05,10.91,9.8,10.73,11.7,16.35,14.22,10.82,12.35,16.51,8.95,10.403214285714286,1.0,165911,207217,3567,0.1277,0.0563,0.067,151723.0,S_Manhattan,55494.0,0,0
36061008300,10.27,10.46,11.39,16.36,10.27,10.46,9.47,16.36,10.27,10.46,11.39,16.36,10.27,10.46,6.5,16.36,9.63,10.22,10.28,13.95,12.95,10.2,17.98,23.52,14.84,12.44,16.71,21.56,6.5,12.906785714285713,0.9285714285714286,56197,93866,4073,0.2078,0.2261,0.185,151723.0,S_Manhattan,-57857.0,1,1
36061008400,7.03,6.34,6.8,8.49,7.03,6.34,6.8,8.49,7.03,6.34,6.8,8.49,7.03,6.34,6.8,8.49,7.03,6.34,6.8,10.71,9.31,8.92,10.58,17.31,14.4,10.26,11.99,17.57,6.34,8.780714285714286,1.0,200521,250001,1466,0.0906,0.0758,0.095,151723.0,S_Manhattan,98278.0,0,0
36061008601,14.45,15.13,15.49,16.96,14.45,15.13,15.49,16.96,14.45,15.13,15.49,16.96,14.24,15.13,15.49,16.96,15.84,15.56,16.73,18.87,18.07,16.43,18.24,23.04,20.45,16.99,19.75,23.57,14.24,16.837500000000002,0.8928571428571429,153333,250001,3042,0.2197,0.1555,,151723.0,S_Manhattan,98278.0,0,0
36061008603,16.56,15.11,16.89,18.6,16.56,15.11,16.89,18.6,15.2,15.11,16.89,18.6,10.95,10.95,16.89,18.6,13.85,15.11,16.89,19.14,17.02,16.31,15.25,22.91,17.14,16.76,17.0,19.15,10.95,16.572857142857142,0.9642857142857143,204292,250001,5226,0.4193,0.0329,0.048,151723.0,S_Manhattan,98278.0,0,0
36061008700,7.4,8.09,7.96,10.55,7.4,8.09,6.45,10.55,7.4,7.95,7.96,10.55,7.4,8.09,7.96,10.55,7.4,8.09,7.96,11.91,8.55,7.97,11.71,19.54,12.17,9.19,12.67,20.41,6.45,9.711428571428572,0.9642857142857143,172825,250001,6216,0.1745,0.0912,0.094,151723.0,S_Manhattan,98278.0,0,0
36061008800,11.19,11.69,11.78,12.36,11.19,11.69,11.78,12.36,11.19,11.69,11.78,12.36,10.28,11.1,11.78,12.36,12.07,12.14,12.51,14.28,13.94,11.66,14.47,18.7,15.93,13.07,15.42,18.49,10.28,12.830714285714285,1.0,119571,250001,8108,0.2337,0.0475,0.088,151723.0,S_Manhattan,98278.0,0,0
36061008900,11.5,10.86,13.15,16.48,11.5,10.86,11.84,16.48,11.5,10.86,13.15,16.48,11.5,10.86,6.68,16.48,11.5,10.86,13.15,16.29,14.4,9.85,17.72,24.47,14.71,14.29,18.63,24.05,6.68,13.932142857142855,0.9285714285714286,111131,250001,5844,0.2275,0.1688,0.16,151723.0,S_Manhattan,98278.0,0,0
36061009000,12.29,13.53,14.27,14.23,12.29,13.53,14.27,14.23,12.29,13.53,14.27,14.23,10.12,11.07,14.27,14.23,12.07,14.2,14.83,16.15,14.17,13.17,15.18,20.42,15.39,14.25,16.24,18.91,10.12,14.20107142857143,0.9642857142857143,146289,250001,7775,0.1711,0.0862,,151723.0,S_Manhattan,98278.0,0,0
36061009100,5.68,6.23,6.16,8.25,5.68,6.23,5.86,8.25,5.68,6.23,6.16,8.25,5.68,6.23,6.16,8.25,5.68,6.23,6.16,9.79,8.03,8.04,9.39,17.49,11.42,8.5,11.57,19.78,5.68,8.109285714285715,1.0,148859,250001,6656,0.2321,0.165,0.128,151723.0,S_Manhattan,98278.0,0,0
36061009200,9.94,10.27,9.91,11.14,9.94,10.27,9.91,11.14,9.94,10.27,9.91,11.14,7.34,7.34,9.91,11.14,10.12,10.27,9.91,13.45,13.32,11.6,12.89,17.38,14.21,12.02,12.87,15.87,7.34,11.193571428571428,1.0,153661,238174,1541,0.1203,0.0313,,151723.0,S_Manhattan,86451.0,0,0
36061009300,11.85,9.66,12.61,13.73,11.85,9.66,11.78,13.73,11.85,9.21,12.61,13.73,11.7,9.66,6.86,13.73,11.79,9.66,12.31,13.57,14.34,10.58,15.3,22.03,12.76,13.73,16.41,21.45,6.86,12.791071428571428,0.9285714285714286,87706,140582,10198,0.2311,0.1405,0.143,151723.0,S_Manhattan,-11141.0,1,0
36061009500,5.87,6.07,6.02,6.95,5.87,6.07,5.77,6.95,5.87,5.01,6.02,6.95,5.87,6.07,6.02,6.95,5.48,5.65,6.02,9.65,6.72,6.78,8.2,16.84,11.73,7.97,10.39,20.84,5.01,7.664285714285714,0.9642857142857143,154274,250001,3151,0.1219,0.0503,0.115,151723.0,S_Manhattan,98278.0,0,0
36061009600,9.0,9.41,9.4,11.21,9.0,8.8,9.4,11.21,9.0,9.41,9.4,11.21,9.0,8.8,9.4,11.21,9.0,9.41,9.4,12.76,11.6,11.84,12.45,18.52,12.42,12.11,12.04,17.2,8.8,10.843214285714287,1.0,98846,153211,220,0.1588,0.0227,,151723.0,S_Manhattan,1488.0,0,0
36061009700,12.62,8.77,13.3,13.54,12.62,8.77,13.11,13.54,12.62,5.75,13.3,13.54,11.68,8.77,7.54,13.54,12.29,8.37,13.3,14.62,13.49,10.82,15.1,22.83,14.66,14.05,15.8,24.14,5.75,12.945714285714287,0.9285714285714286,64672,100241,4620,0.1305,0.1308,0.107,151723.0,S_Manhattan,-51482.0,1,1
36061009800,11.98,12.04,12.26,13.97,11.98,12.04,12.26,13.97,11.98,12.04,12.26,13.97,6.44,6.44,12.26,13.97,10.44,12.04,12.26,14.51,13.76,12.85,12.47,19.12,15.05,13.19,12.87,16.14,6.44,12.662857142857144,1.0,99657,250001,7426,0.1835,0.1321,0.111,151723.0,S_Manhattan,98278.0,0,0
36061009901,15.09,14.87,16.62,18.19,15.09,14.87,15.77,18.19,15.09,14.42,16.62,18.19,13.85,14.87,11.67,18.19,15.09,14.87,16.62,18.68,16.29,14.37,18.61,26.36,16.33,15.97,19.43,26.73,11.67,16.819285714285716,0.9285714285714286,250001,250001,1877,0.2943,0.0315,,151723.0,S_Manhattan,98278.0,0,0
36061009902,14.11,12.43,16.42,17.07,14.11,12.43,16.42,17.07,14.11,10.24,16.42,17.07,13.09,12.43,11.71,17.07,14.11,12.43,16.42,19.85,17.4,15.74,17.64,24.88,18.37,16.31,17.75,26.03,10.24,16.040357142857147,0.9285714285714286,140077,140968,3210,0.1307,0.0576,,151723.0,S_Manhattan,-10755.0,1,0
36061009903,11.62,12.98,13.61,15.96,11.62,12.98,13.61,15.96,11.62,11.84,13.61,15.96,10.3,12.98,13.61,15.96,11.62,12.98,13.61,19.48,15.86,15.07,15.42,23.84,18.76,15.42,15.39,24.16,10.3,14.851071428571432,0.9285714285714286,143011,221667,744,0.0698,0.097,0.124,151723.0,S_Manhattan,69944.0,0,0
36061010000,8.42,7.45,8.15,9.71,8.42,7.45,8.15,9.71,8.42,7.45,8.15,9.71,2.32,2.32,8.15,9.71,6.07,7.45,8.81,10.72,9.92,8.72,9.3,14.53,12.19,9.31,9.06,11.56,2.32,8.618928571428572,1.0,101406,157179,1747,0.0667,0.0504,,151723.0,S_Manhattan,5456.0,0,0
