GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26,tt_27,fp_27,tt_28,fp_28,tt_29,fp_29,tt_30,fp_30,tt_31,fp_31,tt_32,fp_32,tt_33,fp_33,tt_34,fp_34,tt_35,fp_35,tt_36,fp_36,tt_37,fp_37,tt_38,fp_38
36047068600,Brooklyn,BK1802,-73.9172824378555,40.61482283265092,POINT (-73.91728247079135 40.61482282216952),POINT (-73.9172824378555 40.61482283265092),19.601,DSNY-BRS-1309,19.09,85338,40.261,84949,30.53,81987,40.527,84151,45.302,85172,43.644,83993,48.731,81564,59.649,83630,48.451,83348,64.513,81698,98.095,DSNY-BRS-1033,67.389,81458,67.488,82998,73.52,82798,65.945,80720,85.311,83296,68.976,81735,76.058,81199,91.549,85326,73.387,DSNY-BRS-1461,74.799,87369,74.849,84273,74.732,80730,74.732,81119,87.952,FPC-493,109.402,83999,88.221,83311,112.787,85444,89.886,FPC-714,98.295,FPC-620,95.616,FPC-397,94.807,83916,116.377,81145,91.027,FPC-27,102.141,Plentiful-1342,97.449,83521,95.152,FPC-621,109.592,FPC-513
36047068800,Brooklyn,BK1801,-73.91910355784172,40.617214373368434,POINT (-73.91910356383174 40.617214352689906),POINT (-73.91910355784172 40.61721437336843),17.323,DSNY-BRS-1309,16.812,85338,35.81,84949,28.738,81987,36.076,84151,40.851,85172,42.325,83993,52.158,81564,57.857,83630,44.0,83348,60.062,81698,96.303,DSNY-BRS-1033,62.938,81458,63.037,82998,69.069,82798,61.494,80720,64.525,81735,71.607,81199,83.519,83296,87.098,85326,68.936,DSNY-BRS-1461,70.348,87369,70.398,84273,70.281,80730,70.281,81119,83.501,FPC-493,107.61,83999,83.77,83311,85.777,FPC-714,93.844,FPC-620,110.995,85444,91.459,FPC-397,94.962,83916,111.926,81145,91.182,FPC-27,97.69,Plentiful-1342,97.604,83521,95.307,FPC-621,105.141,FPC-513
36047069000,Brooklyn,BK1801,-73.92066911224396,40.61996583447862,POINT (-73.92066913668991 40.619965822671865),POINT (-73.92066911224396 40.61996583447862),11.849,DSNY-BRS-1309,11.338,85338,28.977,84949,27.492,81987,29.243,84151,34.018,85172,35.892,83993,49.071,81564,37.167,83348,56.611,83630,53.229,81698,93.216,DSNY-BRS-1033,56.105,81458,56.204,82998,62.236,82798,54.661,80720,57.692,81735,64.774,81199,82.273,83296,80.265,85326,62.103,DSNY-BRS-1461,63.515,87369,63.565,84273,63.448,80730,63.448,81119,76.668,FPC-493,76.937,83311,106.364,83999,78.944,FPC-714,87.011,FPC-620,109.749,85444,84.626,FPC-397,88.129,83916,105.093,81145,84.349,FPC-27,90.857,Plentiful-1342,90.771,83521,88.474,FPC-621,98.308,FPC-513
36047069200,Brooklyn,BK1801,-73.92009819591432,40.623671105717825,POINT (-73.92009821596125 40.623671092213115),POINT (-73.92009819591432 40.62367110571783),14.491,DSNY-BRS-1309,13.98,85338,37.525,84949,24.473,81987,39.255,84151,44.03,85172,39.493,83993,53.914,81564,53.592,83630,47.179,83348,62.549,81698,92.038,DSNY-BRS-1033,64.954,81458,66.037,82998,71.556,82798,64.673,80720,67.704,81735,74.094,81199,79.254,83296,72.115,DSNY-BRS-1461,73.527,87369,89.585,85326,73.577,84273,73.46,80730,73.46,81119,85.988,FPC-493,86.949,83311,103.345,83999,85.735,FPC-714,96.331,FPC-620,106.73,85444,91.465,FPC-397,114.413,81145,97.449,83916,93.669,FPC-27,100.177,Plentiful-1342,108.32,FPC-513,108.32,FPC-662,108.32,80086
36047069601,Brooklyn,BK1802,-73.91513906396915,40.626777237176704,POINT (-73.91513903700523 40.62677719816839),POINT (-73.91513906396915 40.6267772371767),15.47,85338,16.099,DSNY-BRS-1309,25.147,81987,39.136,84949,41.671,84151,46.446,85172,40.494,83993,53.609,83630,56.759,81564,49.595,83348,63.223,81698,92.055,DSNY-BRS-1033,65.955,81458,67.038,82998,72.23,82798,67.089,80720,79.271,83296,69.916,81735,74.768,81199,74.531,DSNY-BRS-1461,75.155,87369,90.259,85326,75.993,84273,75.876,80730,75.876,81119,86.662,FPC-493,103.362,83999,89.365,83311,86.736,FPC-714,106.747,85444,92.466,FPC-397,97.005,FPC-620,115.087,81145,98.123,83916,94.343,FPC-27,100.851,Plentiful-1342,110.736,FPC-513,110.736,FPC-662,110.736,80086
36047069800,Brooklyn,BK1802,-73.91572895192395,40.61292037187192,POINT (-73.91572910680287 40.61292023748897),POINT (-73.91572895192395 40.61292037187192),16.834,DSNY-BRS-1309,16.323,85338,27.205,81987,37.921,84949,38.187,84151,42.962,85172,40.877,83993,45.964,81564,56.324,83630,46.111,83348,62.173,81698,94.77,DSNY-BRS-1033,65.049,81458,65.148,82998,71.18,82798,63.605,80720,81.986,83296,66.636,81735,73.718,81199,89.209,85326,71.047,DSNY-BRS-1461,72.459,87369,72.509,84273,72.392,80730,72.392,81119,85.612,FPC-493,106.077,83999,85.881,83311,109.462,85444,87.119,FPC-714,95.955,FPC-620,92.849,FPC-397,92.04,83916,114.037,81145,88.26,FPC-27,99.801,Plentiful-1342,94.682,83521,92.385,FPC-621,107.252,FPC-513
36047070000,Brooklyn,BK1802,-73.90674288028616,40.62004185594993,POINT (-73.90674287604612 40.62004185374834),POINT (-73.90674288028616 40.62004185594993),21.424,DSNY-BRS-1309,20.913,85338,32.277,81987,38.552,84949,38.818,84151,45.467,83993,43.593,85172,61.396,83630,51.012,81564,46.742,83348,62.804,81698,99.842,DSNY-BRS-1033,87.058,83296,65.68,81458,65.779,82998,71.811,82798,64.236,80720,74.349,81199,67.267,81735,71.678,DSNY-BRS-1461,73.09,87369,89.84,85326,111.149,83999,73.14,84273,86.243,FPC-493,73.023,80730,73.023,81119,86.512,83311,114.534,85444,88.519,FPC-714,114.668,81145,94.201,FPC-397,96.586,FPC-620,97.355,83916,93.575,FPC-27,100.432,Plentiful-1342,107.883,FPC-513,107.883,FPC-662,107.883,80086
36047070201,Brooklyn,BK1802,-73.90886406321428,40.60931464712567,POINT (-73.90886409705284 40.609314560337516),POINT (-73.90886406321428 40.60931464712567),29.072,DSNY-BRS-1309,28.561,85338,38.425,81987,49.27,84949,49.536,84151,54.311,85172,53.115,83993,58.827,81564,67.544,83630,57.46,83348,73.522,81698,105.99,DSNY-BRS-1033,93.206,83296,76.398,81458,76.497,82998,82.529,82798,74.954,80720,77.985,81735,85.067,81199,100.558,85326,82.396,DSNY-BRS-1461,83.808,87369,117.297,83999,83.858,84273,83.741,80730,83.741,81119,96.961,FPC-493,120.682,85444,97.23,83311,99.237,FPC-714,107.304,FPC-620,104.919,FPC-397,125.386,81145,104.278,83916,100.498,FPC-27,111.15,Plentiful-1342,118.601,FPC-513,118.601,FPC-662,118.601,80086
36047070203,Brooklyn,BK5692,-73.85951126307147,40.610241461002225,POINT (-73.85951176549861 40.6102389749737),POINT (-73.85951126307147 40.61024146100223),76.586,85338,77.097,DSNY-BRS-1309,80.084,81987,86.137,84949,69.591,83630,61.289,83993,78.903,84151,81.581,85172,68.707,83296,76.501,DSNY-BRS-1033,106.892,81564,94.119,83999,81.196,83348,96.183,85444,83.632,81698,95.902,82798,81.931,81458,91.663,81199,82.743,82998,87.346,80720,89.906,81735,95.787,DSNY-BRS-1461,90.86,87369,108.023,FPC-493,98.759,84273,98.642,80730,98.642,81119,121.199,81145,108.76,83311,114.344,85326,102.441,FPC-714,108.171,FPC-397,131.846,FPC-513,131.846,FPC-662,131.846,80086,123.962,Plentiful-1342,121.09,FPC-620,141.368,Plentiful-1430,141.368,83333
36047072000,Brooklyn,BK1801,-73.92004747172162,40.62884649558949,POINT (-73.92004746898988 40.628846477228194),POINT (-73.92004747172162 40.62884649558949),11.362,85338,11.991,DSNY-BRS-1309,21.825,81987,35.028,84949,37.018,84151,41.793,85172,36.996,83993,48.427,83630,53.758,81564,44.942,83348,59.901,81698,86.873,DSNY-BRS-1033,62.457,81458,63.54,82998,68.908,82798,62.436,80720,65.467,81735,71.446,81199,74.089,83296,69.878,DSNY-BRS-1461,71.29,87369,86.937,85326,71.34,84273,71.223,80730,71.223,81119,83.34,FPC-493,84.712,83311,98.801,83999,83.238,FPC-714,101.565,85444,93.683,FPC-620,88.968,FPC-397,111.765,81145,93.338,83916,89.558,FPC-27,97.529,Plentiful-1342,106.083,FPC-513,106.083,FPC-662,106.083,80086
36047072200,Brooklyn,BK1801,-73.92438555813872,40.63199996136917,POINT (-73.92438558963882 40.63200000141939),POINT (-73.92438555813872 40.63199996136917),3.008,85338,3.637,DSNY-BRS-1309,26.674,84949,21.658,81987,29.209,84151,33.984,85172,28.642,83993,37.133,83348,46.803,83630,51.683,81564,52.243,81698,54.103,81458,55.186,82998,85.249,DSNY-BRS-1033,61.25,82798,54.627,80720,57.454,81735,63.788,81199,62.069,DSNY-BRS-1461,63.303,87369,72.465,83296,78.673,85326,63.531,84273,63.414,80730,63.414,81119,75.682,FPC-493,76.903,83311,74.884,FPC-714,96.556,83999,85.419,FPC-620,80.614,FPC-397,99.941,85444,104.107,81145,86.355,83916,82.575,FPC-27,89.871,Plentiful-1342,98.274,FPC-513,98.274,FPC-662,98.274,80086
36047072400,Brooklyn,BK1801,-73.92705532870144,40.634106116634506,POINT (-73.92705533909617 40.63410613749892),POINT (-73.92705532870144 40.63410611663451),3.205,85338,3.754,DSNY-BRS-1309,26.871,84949,19.5,81987,30.249,84151,35.024,85172,28.839,83993,38.173,83348,46.871,83630,49.719,81564,52.44,81698,54.3,81458,55.383,82998,85.762,DSNY-BRS-1033,61.447,82798,55.667,80720,58.494,81735,63.985,81199,63.109,DSNY-BRS-1461,63.5,87369,72.978,83296,79.476,85326,64.571,84273,64.454,80730,64.454,81119,75.879,FPC-493,77.762,83311,75.081,FPC-714,98.39,83999,86.222,FPC-620,80.811,FPC-397,100.454,85444,104.304,81145,87.34,83916,83.56,FPC-27,90.068,Plentiful-1342,99.314,FPC-513,99.314,FPC-662,99.314,80086
36047072600,Brooklyn,BK1801,-73.93387609713308,40.6324136638475,POINT (-73.93387608850949 40.632413652766154),POINT (-73.93387609713308 40.6324136638475),4.41,DSNY-BRS-1309,4.076,85338,26.164,84949,23.373,81987,26.43,84151,31.205,85172,29.592,83993,34.354,83348,48.904,81564,50.744,83630,50.416,81698,53.292,81458,53.391,82998,59.423,82798,51.848,80720,54.675,81735,86.916,DSNY-BRS-1033,61.961,81199,60.702,87369,59.29,DSNY-BRS-1461,75.894,85326,60.752,84273,76.851,83296,60.635,80730,60.635,81119,73.855,FPC-493,74.124,83311,75.834,FPC-714,82.64,FPC-620,101.012,83999,81.564,FPC-397,83.576,83916,79.796,FPC-27,102.28,81145,104.327,85444,88.044,Plentiful-1342,86.218,83521,83.921,FPC-621,95.495,FPC-513
36047072800,Brooklyn,BK1801,-73.92700407045875,40.629485741474376,POINT (-73.9270040963087 40.62948577037993),POINT (-73.92700407045875 40.62948574147438),5.292,DSNY-BRS-1309,4.781,85338,28.329,84949,24.838,81987,32.259,84151,37.034,85172,30.297,83993,52.186,81564,40.183,83348,51.389,83630,53.898,81698,55.758,81458,56.841,82998,87.621,DSNY-BRS-1033,62.905,82798,57.677,80720,60.504,81735,65.443,81199,65.119,DSNY-BRS-1461,64.958,87369,80.934,85326,77.051,83296,66.581,84273,66.464,80730,66.464,81119,77.337,FPC-493,79.22,83311,76.539,FPC-714,101.763,83999,87.68,FPC-620,82.269,FPC-397,104.527,85444,88.798,83916,105.762,81145,85.018,FPC-27,91.526,Plentiful-1342,91.44,83521,89.143,FPC-621,101.324,FPC-513
36047073000,Brooklyn,BK1801,-73.92984878317733,40.626202156689956,POINT (-73.9298488444029 40.62620214849824),POINT (-73.92984878317733 40.62620215668996),7.411,DSNY-BRS-1309,6.9,85338,29.486,84949,26.961,81987,31.118,84151,35.893,85172,31.454,83993,47.858,81564,39.042,83348,50.159,83630,55.055,81698,56.915,81458,57.998,82998,64.062,82798,56.536,80720,88.605,DSNY-BRS-1033,59.567,81735,66.6,81199,82.091,85326,65.39,87369,63.978,DSNY-BRS-1461,75.821,83296,65.44,84273,65.323,80730,65.323,81119,78.494,FPC-493,78.812,83311,77.696,FPC-714,88.837,FPC-620,100.533,83999,83.426,FPC-397,87.438,83916,83.658,FPC-27,103.297,85444,106.919,81145,90.08,83521,92.683,Plentiful-1342,87.783,FPC-621,100.183,FPC-513
36047073200,Brooklyn,BK1801,-73.93360626851678,40.62792677384936,POINT (-73.93360626102789 40.6279267551215),POINT (-73.93360626851678 40.62792677384936),8.893,DSNY-BRS-1309,8.622,85338,31.208,84949,23.601,81987,31.474,84151,36.249,85172,34.141,83993,46.13,81564,39.398,83348,50.972,83630,55.46,81698,58.435,82998,58.336,81458,64.467,82798,56.892,80720,89.863,DSNY-BRS-1033,59.923,81735,67.005,81199,82.491,85326,65.746,87369,64.334,DSNY-BRS-1461,77.079,83296,65.796,84273,65.679,80730,65.679,81119,78.899,FPC-493,79.168,83311,89.237,FPC-620,80.383,FPC-714,102.491,83999,86.708,83916,86.113,FPC-397,82.928,FPC-27,104.555,85444,107.324,81145,89.35,83521,87.053,FPC-621,93.088,Plentiful-1342,100.539,FPC-513
36047073400,Brooklyn,BK1801,-73.93747786337558,40.62781526488556,POINT (-73.93747785979583 40.62781524906152),POINT (-73.93747786337558 40.62781526488556),11.966,DSNY-BRS-1309,11.632,85338,26.875,84949,27.917,81987,27.141,84151,31.916,85172,37.148,83993,48.858,81564,35.065,83348,55.288,83630,51.127,81698,54.102,82998,54.003,81458,60.134,82798,52.559,80720,55.59,81735,62.672,81199,94.179,DSNY-BRS-1033,78.163,85326,61.413,87369,60.001,DSNY-BRS-1461,61.463,84273,61.346,80730,61.346,81119,81.395,83296,74.566,FPC-493,74.835,83311,84.909,FPC-620,76.842,FPC-714,86.027,83916,106.807,83999,82.247,FPC-27,82.524,FPC-397,108.871,85444,102.991,81145,88.669,83521,86.372,FPC-621,88.755,Plentiful-1342,96.206,FPC-513
36047073600,Brooklyn,BK1801,-73.93579850590466,40.62403407929996,POINT (-73.93579849050455 40.6240340717361),POINT (-73.93579850590466 40.62403407929996),10.18,DSNY-BRS-1309,9.909,85338,25.636,84949,24.888,81987,25.902,84151,30.677,85172,35.428,83993,43.008,81564,33.826,83348,52.259,83630,49.888,81698,52.863,82998,52.764,81458,58.895,82798,51.32,80720,54.351,81735,91.15,DSNY-BRS-1033,61.433,81199,76.924,85326,60.174,87369,58.762,DSNY-BRS-1461,78.366,83296,60.224,84273,60.107,80730,60.107,81119,73.327,FPC-493,73.596,83311,83.67,FPC-620,75.603,FPC-714,83.586,83916,103.778,83999,79.806,FPC-27,81.285,FPC-397,105.842,85444,101.752,81145,86.228,83521,83.931,FPC-621,87.516,Plentiful-1342,94.967,FPC-513
36047073800,Brooklyn,BK1801,-73.93907512112435,40.622411850829,POINT (-73.93907509852741 40.62241183608429),POINT (-73.93907512112435 40.622411850829),12.582,DSNY-BRS-1309,12.311,85338,27.077,84949,27.29,81987,27.343,84151,32.118,85172,41.255,81564,37.83,83993,35.267,83348,54.661,83630,51.329,81698,54.304,82998,54.205,81458,52.761,80720,60.336,82798,55.792,81735,76.142,85326,62.874,81199,93.461,DSNY-BRS-1033,61.615,87369,60.203,DSNY-BRS-1461,61.665,84273,61.548,80730,61.548,81119,80.768,83296,74.768,FPC-493,75.037,83311,82.888,FPC-620,77.044,FPC-714,80.835,83916,77.055,FPC-27,105.708,83999,82.726,FPC-397,108.244,85444,103.193,81145,83.477,83521,81.18,FPC-621,88.957,Plentiful-1342,96.408,FPC-513
36047074000,Brooklyn,BK1801,-73.94125692593657,40.62739407882144,POINT (-73.94125692169007 40.62739405850066),POINT (-73.94125692593657 40.62739407882144),15.905,DSNY-BRS-1309,15.571,85338,22.622,84949,31.138,81987,27.663,85172,22.888,84151,41.087,83993,47.437,81564,30.812,83348,46.874,81698,58.509,83630,49.849,82998,49.75,81458,48.306,80720,55.881,82798,51.337,81735,58.419,81199,73.91,85326,91.176,DSNY-BRS-1033,57.16,87369,55.748,DSNY-BRS-1461,57.21,84273,57.093,80730,57.093,81119,84.616,83296,70.313,FPC-493,70.582,83311,80.656,FPC-620,72.589,FPC-714,81.774,83916,77.994,FPC-27,78.271,FPC-397,109.573,83999,98.738,81145,112.092,85444,84.416,83521,82.119,FPC-621,84.502,Plentiful-1342,91.953,FPC-513
36047074200,Brooklyn,BK1801,-73.94497538107397,40.62699424454711,POINT (-73.94497537269756 40.62699422200286),POINT (-73.94497538107397 40.62699424454711),18.015,DSNY-BRS-1309,17.681,85338,22.978,84949,28.019,85172,23.244,84151,33.56,81987,43.155,81564,43.171,83993,31.168,83348,47.23,81698,60.931,83630,50.205,82998,50.106,81458,48.662,80720,56.237,82798,51.436,81735,70.145,85326,58.775,81199,57.516,87369,56.104,DSNY-BRS-1461,90.726,DSNY-BRS-1033,57.566,84273,57.449,80730,57.449,81119,70.669,FPC-493,86.773,83296,70.938,83311,76.891,FPC-620,72.945,FPC-714,77.827,83916,74.047,FPC-27,78.627,FPC-397,111.995,83999,80.469,83521,78.172,FPC-621,99.094,81145,114.249,85444,84.858,Plentiful-1342,92.309,FPC-513
36047074400,Brooklyn,BK1801,-73.94311164316272,40.622323230831256,POINT (-73.9431116348725 40.622323209097296),POINT (-73.94311164316272 40.62232323083126),15.384,DSNY-BRS-1309,15.113,85338,26.059,84949,29.249,85172,26.325,84151,30.092,81987,41.975,81564,40.632,83993,34.249,83348,50.311,81698,57.463,83630,53.286,82998,53.187,81458,51.743,80720,59.318,82798,73.205,85326,53.256,81735,61.856,81199,90.142,DSNY-BRS-1033,60.597,87369,59.185,DSNY-BRS-1461,60.647,84273,60.53,80730,60.53,81119,83.57,83296,73.75,FPC-493,79.951,FPC-620,74.019,83311,80.887,83916,76.026,FPC-714,77.107,FPC-27,81.708,FPC-397,108.876,83999,83.529,83521,81.232,FPC-621,111.046,85444,102.175,81145,87.939,Plentiful-1342,95.39,FPC-513
36047074600,Brooklyn,BK1801,-73.94263661483076,40.61860727539789,POINT (-73.94263666046285 40.61860728535628),POINT (-73.94263661483076 40.61860727539789),13.352,DSNY-BRS-1309,13.081,85338,28.116,84949,31.985,85172,28.06,81987,28.382,84151,38.371,81564,38.6,83993,36.306,83348,52.368,81698,55.431,83630,55.343,82998,55.244,81458,53.8,80720,60.91,82798,75.844,85326,54.486,81735,63.913,81199,92.878,DSNY-BRS-1033,62.654,87369,61.242,DSNY-BRS-1461,62.704,84273,62.587,80730,62.587,81119,81.538,83296,75.807,FPC-493,82.59,FPC-620,76.076,83311,77.951,83916,74.171,FPC-27,77.921,FPC-714,106.711,83999,83.765,FPC-397,80.593,83521,78.296,FPC-621,109.014,85444,104.232,81145,89.996,Plentiful-1342,97.447,FPC-513
36047074800,Brooklyn,BK1403,-73.94689578708076,40.62189325967863,POINT (-73.94689577780788 40.6218932378655),POINT (-73.94689578708076 40.62189325967863),17.547,DSNY-BRS-1309,17.276,85338,24.085,84949,27.275,85172,24.351,84151,32.255,81987,40.526,81564,40.657,83993,32.275,83348,48.337,81698,59.609,83630,51.312,82998,51.213,81458,49.769,80720,57.344,82798,71.756,85326,51.807,81735,59.882,81199,58.623,87369,57.211,DSNY-BRS-1461,88.168,DSNY-BRS-1033,58.673,84273,58.556,80730,58.556,81119,71.776,FPC-493,84.215,83296,78.502,FPC-620,72.045,83311,79.438,83916,75.658,FPC-27,74.052,FPC-714,79.734,FPC-397,109.627,83999,82.08,83521,79.783,FPC-621,100.201,81145,111.691,85444,85.965,Plentiful-1342,93.416,FPC-513
36047075000,Brooklyn,BK1403,-73.94876598028927,40.62656822208393,POINT (-73.94876597089818 40.62656820010346),POINT (-73.94876598028927 40.62656822208393),18.206,DSNY-BRS-1309,17.872,85338,23.169,84949,28.21,85172,23.435,84151,37.13,81987,38.787,81564,43.362,83993,31.359,83348,47.421,81698,62.358,83630,49.713,82998,49.446,81458,48.853,80720,53.492,82798,65.777,85326,47.068,81735,58.95,81199,56.111,87369,54.761,DSNY-BRS-1461,86.907,DSNY-BRS-1033,57.757,84273,57.64,80730,57.64,81119,69.367,FPC-493,72.523,FPC-620,86.964,83296,71.129,83311,73.459,83916,70.503,FPC-714,69.679,FPC-27,77.733,FPC-397,76.101,83521,112.376,83999,73.804,FPC-621,99.285,81145,114.44,85444,85.049,Plentiful-1342,92.5,FPC-513
36047075200,Brooklyn,BK1403,-73.95254581471437,40.62615305673425,POINT (-73.95254580529912 40.626153034681536),POINT (-73.95254581471437 40.62615305673425),18.051,DSNY-BRS-1309,17.717,85338,26.858,84949,27.621,85172,27.124,84151,37.014,81987,35.898,81564,43.233,83993,28.503,83348,46.392,81698,64.385,83630,46.824,82998,46.557,81458,48.34,80720,50.603,82798,62.888,85326,44.179,81735,56.061,81199,53.222,87369,51.872,DSNY-BRS-1461,84.018,DSNY-BRS-1033,58.145,84273,58.028,80730,58.028,81119,69.634,FPC-620,66.478,FPC-493,71.517,83311,86.344,83296,70.57,83916,66.79,FPC-27,67.614,FPC-714,74.844,FPC-397,73.212,83521,70.915,FPC-621,114.653,83999,98.162,81145,113.82,85444,83.926,Plentiful-1342,92.888,FPC-513
36047075400,Brooklyn,BK1403,-73.95071147618977,40.62147366600423,POINT (-73.95071146679138 40.62147364399701),POINT (-73.95071147618977 40.62147366600423),18.483,DSNY-BRS-1309,18.212,85338,26.73,84949,29.92,85172,26.996,84151,37.89,81564,33.191,81987,43.302,83993,33.495,83348,50.982,81698,60.562,83630,51.816,82998,51.549,81458,69.12,85326,52.414,80720,55.595,82798,49.171,81735,61.053,81199,58.214,87369,56.864,DSNY-BRS-1461,89.01,DSNY-BRS-1033,61.318,84273,61.201,80730,61.201,81119,75.866,FPC-620,71.47,FPC-493,86.669,83296,74.69,83311,76.802,83916,73.022,FPC-27,72.606,FPC-714,79.836,FPC-397,79.444,83521,77.147,FPC-621,111.975,83999,102.846,81145,114.145,85444,88.61,Plentiful-1342,96.061,FPC-513
36047075600,Brooklyn,BK1403,-73.94798938176383,40.616856550828665,POINT (-73.94798937624192 40.61685652728359),POINT (-73.94798938176383 40.61685655082866),18.671,DSNY-BRS-1309,18.4,85338,28.585,84949,39.034,81564,32.859,85172,28.851,84151,33.379,81987,43.919,83993,36.775,83348,52.837,81698,60.75,83630,55.812,82998,55.713,81458,75.286,85326,54.269,80720,61.005,82798,54.581,81735,64.382,81199,63.123,87369,61.711,DSNY-BRS-1461,93.752,DSNY-BRS-1033,63.173,84273,63.056,80730,63.056,81119,82.032,FPC-620,86.857,83296,76.276,FPC-493,76.545,83311,78.614,83916,74.834,FPC-27,78.016,FPC-714,84.234,FPC-397,81.256,83521,112.13,83999,78.959,FPC-621,114.333,85444,104.701,81145,90.465,Plentiful-1342,97.916,FPC-513
36047075800,Brooklyn,BK1403,-73.95196189925629,40.616474785075674,POINT (-73.95196188111919 40.61647476332697),POINT (-73.95196189925629 40.61647478507567),23.072,DSNY-BRS-1309,22.801,85338,32.733,84949,38.893,81564,33.616,85172,32.999,84151,37.78,81987,48.32,83993,34.498,83348,52.387,81698,65.151,83630,52.819,82998,52.552,81458,70.879,85326,54.335,80720,56.598,82798,50.174,81735,62.056,81199,59.217,87369,57.867,DSNY-BRS-1461,90.013,DSNY-BRS-1033,64.14,84273,64.023,80730,64.023,81119,77.625,FPC-620,72.473,FPC-493,91.258,83296,78.561,83916,77.512,83311,74.781,FPC-27,73.609,FPC-714,81.203,83521,78.906,FPC-621,80.839,FPC-397,116.531,83999,104.157,81145,118.734,85444,89.921,Plentiful-1342,98.883,FPC-513
36047076000,Brooklyn,BK1403,-73.95478860211786,40.621357118466335,POINT (-73.95478857813339 40.62135710374055),POINT (-73.95478860211786 40.62135711846634),21.007,DSNY-BRS-1309,20.736,85338,29.254,84949,31.159,85172,29.52,84151,37.176,81564,35.715,81987,32.041,83348,45.793,83993,49.93,81698,63.086,83630,50.362,82998,50.095,81458,66.426,85326,51.878,80720,54.141,82798,47.717,81735,59.599,81199,56.76,87369,55.41,DSNY-BRS-1461,87.556,DSNY-BRS-1033,61.683,84273,61.566,80730,61.566,81119,73.172,FPC-620,70.016,FPC-493,74.108,83916,89.193,83296,75.055,83311,70.328,FPC-27,71.152,FPC-714,76.75,83521,78.382,FPC-397,74.453,FPC-621,114.499,83999,101.7,81145,116.669,85444,87.464,Plentiful-1342,96.426,FPC-513
36047076200,Brooklyn,BK1403,-73.95648572263894,40.6257184325582,POINT (-73.95648571403639 40.62571841161907),POINT (-73.95648572263894 40.6257184325582),19.158,DSNY-BRS-1309,18.824,85338,27.965,84949,25.055,85172,28.231,84151,33.332,81564,38.121,81987,25.937,83348,43.77,83993,43.826,81698,62.722,83630,44.258,82998,43.991,81458,60.322,85326,45.774,80720,48.037,82798,41.613,81735,53.495,81199,50.656,87369,49.306,DSNY-BRS-1461,81.452,DSNY-BRS-1033,55.579,84273,55.462,80730,55.462,81119,67.068,FPC-620,63.912,FPC-493,68.951,83311,68.004,83916,83.778,83296,64.224,FPC-27,65.048,FPC-714,72.278,FPC-397,70.646,83521,68.349,FPC-621,112.74,83999,95.596,81145,111.254,85444,81.36,Plentiful-1342,90.322,FPC-513
