GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26,tt_27,fp_27,tt_28,fp_28,tt_29,fp_29
36081055600,Queens,QN1303,-73.74500323403983,40.72555073448333,POINT (-73.74500322868093 40.725550728224306),POINT (-73.74500323403983 40.72555073448333),7.943,85221,17.998,85071,26.296,85314,33.047,FPC-690,46.12,85251,48.27,FPC-601,59.09,80936,62.531,FPC-630,73.79,85328,57.812,85227,61.146,84611,69.866,87064,87.028,85307,75.489,83913,82.08,82750,86.131,85108,77.549,85351,73.69,FPC-624,97.725,85540,75.405,FPC-488,59.693,81199,90.416,85357,81.63,85434,61.598,85521,64.53,85523,67.145,87247,116.656,80343,79.279,85517,92.04,FPC-457,112.048,83916
36081055700,Queens,QN0502,-73.89830829109823,40.69869077627204,POINT (-73.89830829593983 40.69869076804654),POINT (-73.89830829109823 40.69869077627204),18.995,84611,24.609,85227,26.194,FPC-630,28.342,83913,30.416,85328,27.095,85351,38.703,FPC-601,34.205,FPC-488,52.825,80936,32.022,85251,44.04,85540,41.246,85434,40.584,81199,34.797,85521,36.645,87247,37.455,85523,47.651,FPC-624,41.287,85517,56.064,82750,48.214,FPC-690,68.334,80343,54.048,FPC-457,70.243,87064,62.672,85071,71.609,85108,67.301,85221,63.554,85314,63.82,85357,85.704,85307,73.175,83916
36081055800,Queens,QN1303,-73.7417048053247,40.722533619804416,POINT (-73.74170480857588 40.722533616048224),POINT (-73.7417048053247 40.72253361980442),3.52,85221,16.679,85071,24.977,85314,31.728,FPC-690,48.186,85251,49.399,FPC-601,60.219,80936,64.597,FPC-630,75.856,85328,59.878,85227,63.212,84611,70.995,87064,88.157,85307,77.555,83913,83.864,82750,87.26,85108,79.349,85351,75.474,FPC-624,99.791,85540,77.189,FPC-488,61.477,81199,92.2,85357,83.414,85434,63.382,85521,66.314,85523,68.929,87247,118.44,80343,81.063,85517,93.824,FPC-457,113.832,83916
36081055900,Queens,QN0502,-73.90171317454329,40.69435676793119,POINT (-73.9017131893377 40.69435675565198),POINT (-73.90171317454329 40.69435676793119),17.441,84611,23.627,85227,26.882,83913,26.724,FPC-630,28.862,85328,25.541,85351,32.651,FPC-488,40.257,FPC-601,54.379,80936,33.81,85251,42.486,85540,39.692,85434,39.03,81199,33.243,85521,35.091,87247,35.901,85523,46.097,FPC-624,39.733,85517,66.78,80343,54.51,82750,52.494,FPC-457,50.355,FPC-690,68.689,87064,64.813,85071,70.055,85108,69.442,85221,65.695,85314,62.266,85357,84.15,85307,71.621,83916
36081056100,Queens,QN0574,-73.88549903330897,40.6930944435206,POINT (-73.88549990565677 40.69309443519481),POINT (-73.88549903330897 40.6930944435206),16.961,85227,14.876,84611,18.546,FPC-630,29.805,85328,32.714,83913,29.879,85251,36.92,85351,44.479,FPC-601,58.601,80936,42.5,FPC-488,52.869,85540,51.167,85434,53.611,81199,40.566,FPC-690,47.824,85521,49.672,87247,60.678,FPC-624,50.482,85523,69.091,82750,77.163,80343,53.639,85517,55.024,85071,63.668,FPC-457,83.27,87064,59.653,85221,55.906,85314,84.636,85108,76.847,85357,98.731,85307,84.45,83916
36081056200,Queens,QN1303,-73.73319561715668,40.72463816987664,POINT (-73.73319561984559 40.72463817236588),POINT (-73.73319561715668 40.72463816987664),9.65,85221,17.096,85071,25.394,85314,32.145,FPC-690,50.787,85251,51.372,FPC-601,62.192,80936,67.198,FPC-630,78.457,85328,62.479,85227,65.813,84611,72.968,87064,90.13,85307,80.156,83913,86.747,82750,89.233,85108,82.216,85351,78.357,FPC-624,102.392,85540,80.072,FPC-488,95.083,85357,64.36,81199,86.297,85434,66.265,85521,69.197,85523,71.812,87247,121.323,80343,83.946,85517,96.707,FPC-457,116.715,83916
36081056500,Queens,QN0503,-73.89685170736664,40.694231031602,POINT (-73.89685168413561 40.6942310202966),POINT (-73.89685170736664 40.694231031602),21.899,84611,23.984,85227,25.569,FPC-630,35.051,85328,33.071,83913,31.73,85351,38.84,FPC-488,43.715,FPC-601,57.837,80936,36.314,85251,48.675,85540,45.881,85434,45.219,81199,39.432,85521,41.28,87247,42.09,85523,52.286,FPC-624,45.922,85517,47.589,FPC-690,72.969,80343,60.699,82750,58.683,FPC-457,74.878,87064,62.047,85071,66.676,85221,76.244,85108,62.929,85314,68.455,85357,90.339,85307,77.81,83916
36081056600,Queens,QN1303,-73.73839113343803,40.71973472354034,POINT (-73.73839113406962 40.719734714886336),POINT (-73.73839113343803 40.71973472354034),3.534,85221,14.285,85071,22.583,85314,29.334,FPC-690,47.191,85251,50.138,FPC-601,60.958,80936,63.602,FPC-630,74.861,85328,58.883,85227,62.217,84611,71.734,87064,88.896,85307,76.56,83913,82.869,82750,87.999,85108,78.354,85351,74.479,FPC-624,98.796,85540,76.194,FPC-488,60.482,81199,91.205,85357,82.419,85434,62.387,85521,65.319,85523,67.934,87247,117.445,80343,80.068,85517,92.829,FPC-457,112.837,83916
36081056700,Queens,QN0503,-73.89214054642727,40.69686009237816,POINT (-73.89214053877247 40.696860093017584),POINT (-73.89214054642727 40.69686009237816),17.105,84611,19.19,85227,20.775,FPC-630,32.034,85328,34.943,83913,31.309,85351,38.868,FPC-601,30.709,85251,52.99,80936,40.323,FPC-488,52.458,85540,45.556,85434,48.0,81199,42.213,85521,44.061,87247,44.871,85523,55.067,FPC-624,42.795,FPC-690,48.703,85517,63.48,82750,76.752,80343,61.464,FPC-457,77.659,87064,57.253,85071,61.882,85221,79.025,85108,58.135,85314,71.236,85357,93.12,85307,80.591,83916
36081057700,Queens,QN0503,-73.89070772193206,40.70039147024748,POINT (-73.89070773855582 40.700391457337105),POINT (-73.89070772193206 40.70039147024748),17.516,84611,19.601,85227,21.186,FPC-630,32.445,85328,35.354,83913,30.128,85351,39.544,FPC-601,53.666,80936,27.688,85251,39.142,FPC-488,52.078,85540,44.375,85434,46.819,81199,41.032,85521,42.88,87247,53.886,FPC-624,43.69,85523,43.206,FPC-690,62.299,82750,47.522,85517,76.372,80343,76.478,87064,60.283,FPC-457,57.664,85071,62.293,85221,77.844,85108,58.546,85314,70.055,85357,91.939,85307,79.41,83916
36081057900,Queens,QN0503,-73.89006826309837,40.70347948761346,POINT (-73.89006827680521 40.70347948467484),POINT (-73.89006826309837 40.70347948761346),21.96,84611,24.045,85227,25.63,FPC-630,36.889,85328,38.277,83913,40.577,FPC-601,32.826,85351,54.699,80936,29.363,85251,41.84,FPC-488,53.975,85540,46.829,85434,49.517,81199,43.73,85521,45.578,87247,56.584,FPC-624,46.388,85523,47.65,FPC-690,64.997,82750,50.22,85517,79.176,87064,78.269,80343,62.108,85071,62.981,FPC-457,66.737,85221,80.542,85108,62.99,85314,72.753,85357,94.637,85307,82.108,83916
36081058200,Queens,QN1303,-73.73755380584463,40.706988994622996,POINT (-73.7375537857679 40.70698892928584),POINT (-73.73755380584463 40.706988994623),15.543,85221,13.535,85071,17.2,85314,23.951,FPC-690,46.887,85251,56.195,FPC-601,60.395,FPC-630,67.015,80936,71.654,85328,55.676,85227,59.01,84611,73.353,83913,77.791,87064,94.953,85307,75.413,85351,88.108,82750,94.056,85108,95.589,85540,79.718,FPC-624,80.3,FPC-488,64.588,81199,87.658,85434,96.444,85357,67.626,85521,73.173,87247,70.558,85523,119.883,80343,85.307,85517,98.068,FPC-457,118.076,83916
36081058500,Queens,QN0502,-73.89942017093568,40.704370956064636,POINT (-73.89942019296713 40.704370959931204),POINT (-73.89942017093568 40.70437095606464),23.782,84611,25.867,85227,27.452,FPC-630,37.111,83913,38.711,85328,28.157,85351,33.925,FPC-601,48.047,80936,36.759,FPC-488,35.15,85251,40.549,85434,52.809,85540,46.362,81199,40.672,85521,42.52,87247,43.33,85523,53.526,FPC-624,61.939,82750,47.162,85517,49.472,FPC-690,77.103,80343,59.923,FPC-457,76.118,87064,63.93,85071,77.484,85108,68.559,85221,69.695,85357,64.812,85314,91.579,85307,79.05,83916
36081058700,Queens,QN0502,-73.9002675262628,40.70714049401162,POINT (-73.90026753409934 40.70714049803956),POINT (-73.90026752626279 40.70714049401162),25.719,84611,29.034,85227,30.619,FPC-630,35.16,83913,37.14,85328,28.328,85351,33.799,FPC-601,47.921,80936,37.027,FPC-488,38.317,85251,41.289,85434,44.295,81199,50.764,85540,38.508,85521,40.356,87247,41.166,85523,51.362,FPC-624,59.775,82750,44.998,85517,52.639,FPC-690,73.954,87064,57.759,FPC-457,75.058,80343,65.079,85071,75.32,85108,67.531,85357,70.257,85221,67.979,85314,89.415,85307,76.886,83916
36081058900,Queens,QN0502,-73.90503893701,40.70624141525802,POINT (-73.9050389125863 40.70624140741999),POINT (-73.90503893701 40.70624141525802),21.458,84611,27.644,85227,30.899,83913,24.067,85351,30.315,FPC-630,32.879,85328,33.081,FPC-488,36.878,FPC-601,51.0,80936,38.013,85251,38.939,85434,40.034,81199,46.503,85540,34.247,85521,36.095,87247,36.905,85523,47.101,FPC-624,40.737,85517,55.514,82750,53.498,FPC-457,70.797,80343,52.335,FPC-690,69.693,87064,71.059,85108,66.793,85071,63.27,85357,71.422,85221,67.675,85314,85.154,85307,72.625,83916
36081059000,Queens,QN1304,-73.73698571821214,40.70125769617341,POINT (-73.7369856956033 40.70125770628791),POINT (-73.73698571821214 40.70125769617341),17.178,85314,15.385,85071,20.505,85221,23.929,FPC-690,45.555,85251,60.559,FPC-601,59.063,FPC-630,68.409,80936,70.322,85328,54.344,85227,57.678,84611,72.021,83913,82.753,87064,99.915,85307,74.081,85351,89.304,82750,94.257,85540,99.018,85108,80.914,FPC-624,78.968,FPC-488,63.256,81199,86.473,85434,95.89,85357,118.551,80343,68.822,85521,74.369,87247,71.754,85523,86.503,85517,98.886,FPC-457,117.761,83916
36081059100,Queens,QN0502,-73.90978067259664,40.70811190357177,POINT (-73.9097806786619 40.70811189044212),POINT (-73.90978067259664 40.70811190357177),25.84,84611,27.723,85351,32.026,85227,35.281,83913,35.123,FPC-630,37.261,85328,34.026,FPC-488,52.977,80936,38.855,FPC-601,41.217,85434,43.927,81199,42.977,85251,38.14,85521,39.988,87247,50.885,85540,40.798,85523,50.994,FPC-624,44.63,85517,59.407,82750,57.391,FPC-457,75.179,80343,73.586,87064,58.636,FPC-690,74.952,85108,67.163,85357,70.135,85071,75.313,85221,73.976,85314,89.047,85307,76.518,83916
36081059300,Queens,QN0502,-73.90265068221284,40.71020398201199,POINT (-73.90265069368134 40.71020397444446),POINT (-73.90265068221284 40.71020398201199),27.7,84611,32.127,85227,37.141,83913,28.136,85351,33.712,FPC-630,39.121,85328,32.616,FPC-601,46.738,80936,32.243,FPC-488,40.042,85251,39.434,85434,42.393,81199,52.745,85540,36.606,85521,38.454,87247,39.264,85523,49.46,FPC-624,57.873,82750,43.096,85517,72.052,87064,54.779,FPC-690,55.857,FPC-457,75.866,80343,73.418,85108,63.896,85071,65.629,85357,69.074,85221,71.072,85314,87.513,85307,74.984,83916
36081059400,Queens,QN1304,-73.73118434758057,40.69846914807007,POINT (-73.73118434083162 40.69846914148552),POINT (-73.73118434758057 40.69846914807007),13.45,85314,20.203,85071,26.043,85221,29.34,FPC-690,50.373,85251,65.377,FPC-601,63.881,FPC-630,75.14,85328,73.227,80936,59.162,85227,62.496,84611,76.839,83913,88.291,87064,105.453,85307,78.899,85351,99.075,85540,94.122,82750,104.556,85108,83.786,FPC-488,85.732,FPC-624,68.074,81199,91.291,85434,100.708,85357,123.369,80343,73.64,85521,79.187,87247,76.572,85523,91.321,85517,103.704,FPC-457,122.579,83916
36081059501,Queens,QN0502,-73.90782094979215,40.71170877946175,POINT (-73.9078209298983 40.71170878462738),POINT (-73.90782094979215 40.71170877946175),30.553,84611,34.85,85227,25.213,85351,39.994,83913,36.435,FPC-630,41.974,85328,29.32,FPC-488,49.129,80936,35.007,FPC-601,36.511,85434,39.47,81199,38.97,85251,33.683,85521,35.531,87247,36.341,85523,55.598,85540,46.537,FPC-624,54.95,82750,40.173,85517,69.129,87064,52.934,FPC-457,72.943,80343,53.707,FPC-690,70.495,85108,62.706,85357,66.287,85071,71.164,85221,70.219,85314,84.59,85307,72.061,83916
36081059600,Queens,QN1304,-73.73705629560838,40.69713710327574,POINT (-73.7370563230725 40.69713707862142),POINT (-73.73705629560838 40.69713710327574),10.239,85314,19.545,85071,24.594,85221,22.687,FPC-690,49.742,85251,64.746,FPC-601,63.25,FPC-630,74.509,85328,72.596,80936,58.531,85227,61.865,84611,76.208,83913,86.842,87064,104.004,85307,78.268,85351,98.444,85540,94.513,82750,103.107,85108,83.155,FPC-488,86.123,FPC-624,67.443,81199,90.66,85434,100.077,85357,122.738,80343,74.284,85521,79.831,87247,76.021,85523,91.45,85517,103.073,FPC-457,121.948,83916
36081059800,Queens,QN1304,-73.74066728408103,40.698301594344656,POINT (-73.74066730599847 40.69830156895253),POINT (-73.74066728408103 40.69830159434466),13.832,85314,17.618,85071,19.447,85221,22.947,FPC-690,48.487,85251,60.099,FPC-601,61.995,FPC-630,73.254,85328,70.919,80936,57.276,85227,60.61,84611,74.953,83913,81.695,87064,98.857,85307,77.013,85351,97.189,85540,92.191,82750,81.9,FPC-488,97.96,85108,83.801,FPC-624,66.188,81199,89.405,85434,98.822,85357,121.483,80343,71.709,85521,77.256,87247,74.641,85523,89.39,85517,101.818,FPC-457,120.693,83916
36081059900,Queens,QN0501,-73.90213134399991,40.71724503682452,POINT (-73.90213138060773 40.71724505833817),POINT (-73.90213134399991 40.71724503682452),28.142,84611,30.227,85227,27.708,85351,31.812,FPC-630,41.583,80936,41.505,83913,27.461,FPC-601,43.071,85328,32.791,FPC-488,37.936,85251,39.982,85434,39.898,81199,37.154,85521,50.008,FPC-624,39.002,87247,39.812,85523,57.203,85540,58.421,82750,43.644,85517,72.6,87064,52.304,FPC-690,56.405,FPC-457,73.966,85108,76.414,80343,66.177,85357,58.741,85071,63.919,85221,69.098,85314,88.061,85307,75.532,83916
36081060000,Queens,QN1304,-73.73330304877625,40.69506298925536,POINT (-73.73330305318588 40.695062986312884),POINT (-73.73330304877625 40.69506298925536),8.5,85314,21.026,85071,28.879,85221,24.168,FPC-690,51.223,85251,64.731,FPC-630,66.227,FPC-601,75.99,85328,74.077,80936,60.012,85227,63.346,84611,77.689,83913,89.151,87064,106.313,85307,79.749,85351,99.925,85540,95.994,82750,84.636,FPC-488,105.416,85108,87.604,FPC-624,68.924,81199,92.141,85434,124.219,80343,101.558,85357,75.765,85521,81.312,87247,77.502,85523,92.931,85517,104.554,FPC-457,123.429,83916
36081060600,Queens,QN1304,-73.73533093214658,40.691747052741825,POINT (-73.73533092010777 40.69174705156676),POINT (-73.73533093214658 40.69174705274182),8.9,85314,19.858,85071,28.012,85221,21.737,FPC-690,50.055,85251,63.563,FPC-630,65.059,FPC-601,73.489,85328,58.844,85227,72.909,80936,62.178,84611,76.521,83913,87.983,87064,78.581,85351,105.145,85307,98.757,85540,94.826,82750,83.468,FPC-488,104.248,85108,86.436,FPC-624,67.756,81199,90.973,85434,123.051,80343,100.39,85357,74.597,85521,80.144,87247,76.334,85523,91.763,85517,103.386,FPC-457,122.261,83916
36081060800,Queens,QN1304,-73.7413086772589,40.693603207283374,POINT (-73.74130866550034 40.69360320392164),POINT (-73.7413086772589 40.69360320728337),11.057,85314,16.574,85071,23.01,85221,19.996,FPC-690,47.818,85251,61.326,FPC-630,62.822,FPC-601,71.748,85328,70.672,80936,56.607,85227,59.941,84611,74.284,83913,84.699,87064,76.344,85351,101.861,85307,96.52,85540,91.795,82750,81.231,FPC-488,100.964,85108,83.405,FPC-624,65.519,81199,88.736,85434,120.814,80343,98.153,85357,71.313,85521,76.86,87247,74.097,85523,88.994,85517,101.149,FPC-457,120.024,83916
36081061000,Queens,QN1304,-73.7432704571022,40.69013536492695,POINT (-73.74327044078753 40.69013537706277),POINT (-73.7432704571022 40.69013536492695),15.596,85314,14.497,85071,22.115,85221,13.963,FPC-690,43.113,85251,56.621,FPC-630,58.117,FPC-601,65.715,85328,51.902,85227,65.967,80936,55.236,84611,69.579,83913,82.622,87064,71.639,85351,91.815,85540,99.784,85307,87.884,82750,76.526,FPC-488,79.494,FPC-624,98.887,85108,60.814,81199,84.031,85434,116.109,80343,68.52,85521,93.448,85357,74.067,87247,69.392,85523,84.821,85517,96.444,FPC-457,115.319,83916
36081061200,Queens,QN1304,-73.73672303923452,40.688283576528185,POINT (-73.73672302057392 40.68828358053902),POINT (-73.73672303923452 40.68828357652819),13.216,85314,16.246,85071,25.148,85221,15.322,FPC-690,44.472,85251,57.98,FPC-630,59.476,FPC-601,67.074,85328,53.261,85227,67.326,80936,56.595,84611,70.938,83913,84.371,87064,72.998,85351,93.174,85540,101.533,85307,89.243,82750,77.885,FPC-488,80.853,FPC-624,100.636,85108,62.173,81199,85.39,85434,117.468,80343,69.879,85521,94.807,85357,75.426,87247,70.751,85523,86.18,85517,97.803,FPC-457,116.678,83916
36081061302,Queens,QN0572,-73.88341767517575,40.709324162700185,POINT (-73.88341766364788 40.70932415985106),POINT (-73.88341767517575 40.70932416270018),38.076,85227,35.991,84611,39.661,FPC-630,49.182,85328,38.233,FPC-601,51.839,80936,47.202,83913,34.078,85251,33.052,85351,37.159,FPC-488,44.35,85434,47.309,81199,62.806,85540,54.376,FPC-624,48.815,FPC-690,41.522,85521,43.37,87247,62.789,82750,44.18,85523,76.968,87064,61.966,85071,48.012,85517,80.782,80343,66.272,85221,78.334,85108,60.773,FPC-457,65.327,85314,70.545,85357,92.429,85307,79.9,83916
36081061400,Queens,QN1304,-73.72951459948281,40.68611962961357,POINT (-73.72951456767503 40.68611962845523),POINT (-73.72951459948281 40.68611962961357),10.67,85314,18.914,85071,27.816,85221,17.99,FPC-690,47.14,85251,60.648,FPC-630,62.144,FPC-601,69.742,85328,55.929,85227,69.994,80936,59.263,84611,73.606,83913,87.039,87064,75.666,85351,95.842,85540,104.201,85307,91.911,82750,80.553,FPC-488,103.304,85108,83.521,FPC-624,64.841,81199,88.058,85434,120.136,80343,72.547,85521,97.475,85357,78.094,87247,73.419,85523,88.848,85517,100.471,FPC-457,119.346,83916
36081061601,Queens,QN1305,-73.73189631824461,40.681866496027155,POINT (-73.73189632660754 40.68186646005291),POINT (-73.73189631824461 40.68186649602715),15.76,85314,21.522,85071,30.424,85221,20.598,FPC-690,49.748,85251,63.256,FPC-630,72.35,85328,64.752,FPC-601,58.537,85227,72.602,80936,61.871,84611,76.214,83913,89.647,87064,78.274,85351,98.45,85540,106.809,85307,83.161,FPC-488,94.519,82750,86.129,FPC-624,105.912,85108,67.449,81199,122.744,80343,90.666,85434,75.155,85521,80.702,87247,100.083,85357,76.027,85523,91.456,85517,103.079,FPC-457,121.954,83916
36081061602,Queens,QN1307,-73.72924450014683,40.677548704904105,POINT (-73.72924460919698 40.67754863798683),POINT (-73.72924450014683 40.6775487049041),18.395,85314,24.157,85071,33.059,85221,23.233,FPC-690,52.383,85251,65.891,FPC-630,74.985,85328,67.387,FPC-601,61.172,85227,75.237,80936,64.506,84611,78.849,83913,92.282,87064,101.085,85540,80.909,85351,109.444,85307,85.796,FPC-488,97.154,82750,88.764,FPC-624,108.547,85108,125.379,80343,70.084,81199,93.301,85434,77.79,85521,83.337,87247,78.662,85523,102.718,85357,94.091,85517,105.714,FPC-457,124.589,83916
36081061800,Queens,QN1305,-73.73641814094822,40.67689437764875,POINT (-73.73641813425941 40.676894375259494),POINT (-73.73641814094822 40.67689437764875),25.132,85314,26.628,85071,18.125,FPC-690,38.799,85221,47.945,85251,61.453,FPC-630,68.314,85328,62.949,FPC-601,56.734,85227,60.068,84611,70.799,80936,74.411,83913,96.647,85540,76.471,85351,94.753,87064,81.358,FPC-488,111.915,85307,92.716,82750,84.326,FPC-624,106.301,85108,120.941,80343,65.646,81199,88.863,85434,72.688,85521,78.235,87247,74.224,85523,98.28,85357,89.653,85517,101.276,FPC-457,120.151,83916
36081061900,Queens,QN0504,-73.87693468484788,40.70982633399957,POINT (-73.87693466330235 40.709826289869405),POINT (-73.87693468484788 40.70982633399957),40.67,85227,42.255,FPC-630,38.585,84611,39.071,FPC-601,51.98,85328,49.718,80936,31.957,85251,50.0,83913,35.85,85351,39.957,FPC-488,46.694,FPC-690,47.148,85434,65.604,85540,48.306,81199,57.174,FPC-624,65.587,82750,44.32,85521,46.168,87247,46.978,85523,79.766,87064,59.845,85071,64.151,85221,50.81,85517,81.132,85108,63.206,85314,83.58,80343,63.571,FPC-457,73.343,85357,95.227,85307,82.698,83916
36081062300,Queens,QN0503,-73.8781859753098,40.70438549524621,POINT (-73.87818595630773 40.704385478822296),POINT (-73.8781859753098 40.70438549524621),26.677,85227,28.262,FPC-630,24.592,84611,39.521,85328,44.492,FPC-601,22.716,85251,55.139,80936,41.27,83913,35.018,85351,44.032,FPC-488,56.968,85540,42.999,FPC-690,49.265,85434,51.709,81199,58.776,FPC-624,45.922,85521,47.77,87247,67.189,82750,48.58,85523,56.616,85071,81.368,87064,52.412,85517,61.312,85221,81.262,80343,58.339,85314,65.173,FPC-457,82.734,85108,74.945,85357,96.829,85307,84.3,83916
36081062500,Queens,QN0503,-73.88239854746368,40.70412909785642,POINT (-73.8823985267962 40.704129083168866),POINT (-73.88239854746368 40.70412909785642),26.658,85227,24.573,84611,28.243,FPC-630,39.502,85328,45.038,FPC-601,41.251,83913,58.748,80936,25.468,85251,34.999,85351,44.013,FPC-488,56.949,85540,49.246,85434,51.69,81199,45.751,FPC-690,58.757,FPC-624,45.903,85521,47.751,87247,48.561,85523,67.17,82750,81.349,87064,59.368,85071,52.393,85517,81.243,80343,64.064,85221,65.154,FPC-457,82.715,85108,61.091,85314,74.926,85357,96.81,85307,84.281,83916
36081062600,Queens,QN1305,-73.74810841839263,40.68198537660485,POINT (-73.74810842552287 40.68198534909386),POINT (-73.74810841839263 40.68198537660485),23.505,85314,21.327,85071,16.147,FPC-690,33.498,85221,45.967,85251,59.475,FPC-630,66.336,85328,60.971,FPC-601,54.756,85227,68.821,80936,58.09,84611,72.433,83913,74.493,85351,94.669,85540,89.452,87064,79.38,FPC-488,106.614,85307,90.738,82750,82.348,FPC-624,104.323,85108,63.668,81199,118.963,80343,86.885,85434,70.71,85521,76.257,87247,72.246,85523,96.302,85357,87.675,85517,99.298,FPC-457,118.173,83916
