GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14
36005046203,Bronx,BX1004,-73.82483911002063,40.87922465755692,POINT (-73.82483909737621 40.879224432683934),POINT (-73.82483911002063 40.87922465755692),30.301,85503,36.168,87064,50.482,FPC-624,63.203,80752,60.637,81199,64.693,85523,68.954,85521,72.579,87247,83.466,85434,85.36,FPC-488,103.734,82186,72.697,85517,85.458,FPC-457,116.552,80343,105.466,83916
36005046204,Bronx,BX1004,-73.82612350515555,40.872983869534394,POINT (-73.82612351526564 40.87298384965342),POINT (-73.82612350515555 40.87298386953439),31.43,85503,39.289,87064,50.631,FPC-624,62.735,80752,64.345,81199,68.382,85523,71.061,85521,76.047,87247,87.174,85434,88.187,FPC-488,107.442,82186,76.405,85517,89.166,FPC-457,120.26,80343,109.174,83916
36005046206,Bronx,BX1004,-73.8278910554083,40.875454465748646,POINT (-73.82789106274689 40.87545447025056),POINT (-73.8278910554083 40.87545446574865),32.782,85503,39.472,87064,52.963,FPC-624,65.684,80752,66.715,81199,70.771,85523,72.893,85521,78.657,87247,89.544,85434,87.841,FPC-488,109.812,82186,78.775,85517,91.536,FPC-457,122.63,80343,111.544,83916
36005046207,Bronx,BX1004,-73.8316575043199,40.87733576614389,POINT (-73.83165750680058 40.87733576321825),POINT (-73.83165750431991 40.87733576614389),29.459,85503,36.149,87064,49.64,FPC-624,62.361,80752,64.493,81199,68.6,85523,69.57,85521,75.673,87247,87.501,85434,84.518,FPC-488,107.769,82186,76.732,85517,89.493,FPC-457,120.587,80343,109.501,83916
36005046208,Bronx,BX1202,-73.83696477396647,40.87502293207513,POINT (-73.83696461491854 40.87502275032383),POINT (-73.83696477396647 40.87502293207513),31.69,85503,32.168,87064,46.8,FPC-624,60.042,80752,56.637,81199,60.693,85523,64.954,85521,68.579,87247,79.466,85434,83.084,FPC-488,99.734,82186,68.697,85517,81.458,FPC-457,112.552,80343,101.466,83916
36005046209,Bronx,BX1202,-73.8309044637309,40.883084732052865,POINT (-73.83090472055441 40.883084745844464),POINT (-73.8309044637309 40.88308473205286),35.018,85503,33.256,87064,47.888,FPC-624,61.13,80752,57.725,81199,61.781,85523,66.042,85521,69.667,87247,80.554,85434,84.172,FPC-488,100.822,82186,69.785,85517,82.546,FPC-457,113.64,80343,102.554,83916
36005048401,Bronx,BX1202,-73.83314256835301,40.88608691381509,POINT (-73.83314270108481 40.88608691863798),POINT (-73.83314256835301 40.88608691381509),36.528,85503,31.125,87064,45.757,FPC-624,58.999,80752,55.594,81199,59.65,85523,63.911,85521,67.536,87247,78.423,85434,82.041,FPC-488,98.691,82186,67.654,85517,80.415,FPC-457,111.509,80343,100.423,83916
36005048402,Bronx,BX1202,-73.83850726873084,40.88688922879097,POINT (-73.83850725973919 40.88688922648707),POINT (-73.83850726873084 40.88688922879097),36.31,85503,35.542,87064,50.174,FPC-624,63.416,80752,60.011,81199,64.067,85523,68.328,85521,71.953,87247,82.84,85434,86.458,FPC-488,103.108,82186,72.071,85517,84.832,FPC-457,115.926,80343,104.84,83916
36005050400,Bronx,BX2891,-73.80441920658377,40.87162775154539,POINT (-73.80441870306895 40.87162702045511),POINT (-73.80441920658377 40.87162775154539),40.438,85503,48.265,87064,61.449,FPC-624,74.17,80752,76.609,81199,81.191,85523,81.379,85521,87.482,87247,99.964,85434,120.232,82186,103.582,FPC-488,89.195,85517,101.956,FPC-457,133.05,80343,121.964,83916
36005051601,Bronx,BX1003,-73.78664787926272,40.84724974673775,POINT (-73.78664763563174 40.84724930707075),POINT (-73.78664787926272 40.84724974673775),27.76,85503,35.587,87064,48.771,FPC-624,61.492,80752,63.931,81199,68.513,85523,68.701,85521,107.554,82186,74.804,87247,87.286,85434,90.904,FPC-488,76.517,85517,89.278,FPC-457,120.372,80343,109.286,83916
36005051602,Bronx,BX1071,-73.77023217485491,40.853834214533904,POINT (-73.77023215769582 40.853834039004674),POINT (-73.77023217485491 40.8538342145339),4294967.295,85503,4294967.295,87064,4294967.295,FPC-624,4294967.295,80752,4294967.295,81199,4294967.295,85523,4294967.295,82186,4294967.295,85521,4294967.295,87247,4294967.295,FPC-488,4294967.295,85434,4294967.295,85517,4294967.295,FPC-457,4294967.295,80343,4294967.295,83916
36081000200,Queens,QN0905,-73.86612851079529,40.693291375774635,POINT (-73.8661285099994 40.693291369211),POINT (-73.86612851079529 40.69329137577463),36.9,82186,42.833,FPC-488,48.481,85434,55.013,81199,66.334,FPC-624,53.48,85521,55.328,87247,56.138,85523,88.926,87064,77.496,80343,69.276,80752,53.454,85517,64.001,FPC-457,101.461,85503,84.783,83916
36081000400,Queens,QN0905,-73.86477197581968,40.68968298789351,POINT (-73.86477198731917 40.689682979493945),POINT (-73.86477197581968 40.68968298789351),37.792,82186,43.725,FPC-488,49.268,85434,55.8,81199,67.226,FPC-624,54.372,85521,56.22,87247,57.03,85523,78.388,80343,89.818,87064,70.168,80752,54.241,85517,64.893,FPC-457,102.353,85503,85.675,83916
36081000600,Queens,QN0905,-73.86372828545717,40.685907416396276,POINT (-73.86372830265557 40.68590740774063),POINT (-73.86372828545717 40.68590741639628),39.705,82186,41.374,FPC-488,53.784,85434,58.227,81199,69.932,FPC-624,77.366,80343,54.9,85521,57.471,87247,58.462,85523,92.524,87064,51.371,85517,66.826,80752,61.4,FPC-457,105.059,85503,82.182,83916
36081000702,Queens,QN0201,-73.95028050285677,40.74641554126539,POINT (-73.95028051434022 40.74641555416029),POINT (-73.95028050285677 40.74641554126539),14.948,81199,21.396,85521,18.629,85523,26.943,87247,39.583,85434,30.806,80752,21.645,FPC-488,33.688,FPC-624,34.822,85517,53.717,82186,56.265,87064,47.583,FPC-457,65.268,80343,67.706,85503,67.591,83916
36081000800,Queens,QN0905,-73.85826037736561,40.687348113139315,POINT (-73.85826038595944 40.6873481081474),POINT (-73.85826037736561 40.68734811313931),41.794,82186,43.463,FPC-488,55.873,85434,55.345,81199,72.021,FPC-624,56.989,85521,79.455,80343,59.56,87247,60.551,85523,94.613,87064,68.915,80752,53.46,85517,63.489,FPC-457,106.738,85503,84.271,83916
36081001000,Queens,QN0905,-73.85928965192963,40.6907547137256,POINT (-73.85928965284155 40.690754711254854),POINT (-73.85928965192963 40.6907547137256),40.726,82186,46.409,FPC-488,50.67,85434,54.202,81199,70.16,FPC-624,57.306,85521,59.154,87247,91.96,87064,59.964,85523,81.322,80343,70.06,80752,55.643,85517,67.44,FPC-457,104.016,85503,87.448,83916
36081001200,Queens,QN0905,-73.86085307261628,40.69427413380974,POINT (-73.86085307504334 40.694274130489745),POINT (-73.86085307261628 40.69427413380974),40.134,82186,45.581,FPC-488,49.842,85434,53.374,81199,69.568,FPC-624,56.714,85521,58.562,87247,92.16,87064,59.372,85523,80.73,80343,69.232,80752,54.815,85517,104.695,85503,66.612,FPC-457,86.62,83916
36081001400,Queens,QN0905,-73.85527118064759,40.69506570159779,POINT (-73.85527118113394 40.69506568972118),POINT (-73.85527118064759 40.69506570159779),41.496,82186,47.429,FPC-488,53.077,85434,52.154,81199,68.865,FPC-624,88.841,87064,57.031,85521,59.924,87247,59.963,85523,82.092,80343,68.012,80752,100.897,85503,57.812,85517,67.841,FPC-457,88.623,83916
36081001600,Queens,QN0905,-73.8548287960835,40.68970422855742,POINT (-73.8548287625364 40.68970418954681),POINT (-73.8548287960835 40.68970422855742),43.907,82186,47.21,FPC-488,55.488,85434,53.821,81199,71.346,FPC-624,59.512,85521,91.322,87064,62.335,87247,83.202,80343,62.399,85523,69.679,80752,57.207,85517,103.378,85503,67.236,FPC-457,88.018,83916
36081002200,Queens,QN0905,-73.85058026258787,40.69597983893369,POINT (-73.85058025971004 40.69597983067819),POINT (-73.85058026258787 40.69597983893369),41.886,82186,46.952,FPC-488,51.213,85434,50.322,81199,67.664,FPC-624,87.64,87064,55.83,85521,60.598,87247,58.762,85523,83.134,80343,66.18,80752,99.696,85503,56.186,85517,67.168,FPC-457,87.95,83916
36081002400,Queens,QN0902,-73.84656974292892,40.697177774516675,POINT (-73.84656974518803 40.697177767826325),POINT (-73.84656974292892 40.69717777451667),46.588,82186,51.115,FPC-488,55.915,85434,68.266,FPC-624,49.586,81199,90.835,87064,56.18,85521,61.727,87247,58.164,85523,102.344,85503,87.107,80343,65.444,80752,60.888,85517,71.141,FPC-457,91.923,83916
36081002600,Queens,QN0902,-73.84309180479056,40.69726033812042,POINT (-73.84309179736181 40.697260313913176),POINT (-73.84309180479056 40.69726033812042),45.297,82186,50.363,FPC-488,89.022,87064,54.624,85434,66.453,FPC-624,48.587,81199,54.361,85521,59.908,87247,100.676,85503,57.165,85523,86.702,80343,64.445,80752,59.597,85517,71.394,FPC-457,91.402,83916
36081002800,Queens,QN0902,-73.84436859146274,40.692386191207326,POINT (-73.84436856212028 40.69238616528625),POINT (-73.84436859146274 40.69238619120733),46.585,82186,50.072,FPC-488,55.912,85434,49.941,81199,68.621,FPC-624,91.19,87064,57.647,85521,63.194,87247,58.519,85523,86.064,80343,102.699,85503,65.799,80752,60.069,85517,70.098,FPC-457,90.88,83916
36081003000,Queens,QN0905,-73.84726025736205,40.69162768324468,POINT (-73.8472602175426 40.69162764496502),POINT (-73.84726025736205 40.69162768324468),45.677,82186,48.018,FPC-488,55.004,85434,51.175,81199,69.855,FPC-624,90.84,87064,58.881,85521,64.115,87247,84.01,80343,59.753,85523,102.896,85503,67.033,80752,58.015,85517,68.044,FPC-457,88.826,83916
36081003100,Queens,QN0105,-73.93390406859864,40.753175918946255,POINT (-73.93390405088383 40.75317591913053),POINT (-73.93390406859864 40.75317591894625),19.005,81199,31.332,FPC-624,24.301,85521,23.459,85523,34.534,80752,29.154,87247,44.827,85434,32.202,FPC-488,36.921,85517,64.274,82186,53.901,87064,49.682,FPC-457,65.555,85503,75.825,80343,69.69,83916
36081003200,Queens,QN0904,-73.8467589676537,40.687308903716655,POINT (-73.8467589886216 40.6873089089349),POINT (-73.8467589676537 40.68730890371666),44.181,82186,44.126,FPC-488,56.843,85434,51.033,81199,69.713,FPC-624,90.37,87064,80.118,80343,57.652,85521,60.223,87247,59.611,85523,66.891,80752,102.426,85503,54.123,85517,64.152,FPC-457,84.934,83916
36081003302,Queens,QN0105,-73.93756591950337,40.755949930626386,POINT (-73.93756599364589 40.755949900269165),POINT (-73.93756591950337 40.75594993062639),24.598,81199,36.056,FPC-624,23.964,85521,26.786,85523,36.16,80752,29.511,87247,43.996,85434,35.051,FPC-488,41.645,85517,58.625,87064,67.123,82186,54.406,FPC-457,70.279,85503,78.674,80343,74.414,83916
36081003400,Queens,QN0904,-73.85818603225408,40.684773179840455,POINT (-73.85818620790523 40.68477324465513),POINT (-73.85818603225408 40.68477317984046),39.51,82186,39.333,FPC-488,52.05,85434,54.289,81199,69.403,FPC-624,75.325,80343,52.859,85521,55.43,87247,56.421,85523,92.1,87064,64.785,80752,49.33,85517,59.359,FPC-457,104.53,85503,80.141,83916
36081003800,Queens,QN0904,-73.84749360869975,40.68479994466083,POINT (-73.84749366999662 40.68479996819425),POINT (-73.84749360869975 40.68479994466083),44.864,82186,41.53,FPC-488,54.247,85434,53.612,81199,70.334,FPC-624,77.522,80343,90.31,87064,55.056,85521,57.627,87247,58.618,85523,66.982,80752,102.366,85503,51.527,85517,61.556,FPC-457,82.338,83916
36081004001,Queens,QN0904,-73.84587444559105,40.68324804312068,POINT (-73.84587448369471 40.68324806235951),POINT (-73.84587444559105 40.68324804312068),41.471,82186,38.03,FPC-488,50.747,85434,51.269,81199,67.98,FPC-624,74.022,80343,87.956,87064,51.556,85521,54.127,87247,55.118,85523,63.482,80752,100.012,85503,48.027,85517,58.056,FPC-457,78.838,83916
36081004002,Queens,QN1002,-73.84297351577447,40.68154277735962,POINT (-73.842973508974 40.681542785688585),POINT (-73.84297351577447 40.68154277735962),36.476,82186,33.035,FPC-488,45.752,85434,53.253,81199,69.027,80343,63.105,FPC-624,85.802,87064,46.561,85521,49.132,87247,50.123,85523,98.232,85503,58.487,80752,43.032,85517,53.061,FPC-457,73.843,83916
36081004200,Queens,QN0904,-73.85796403387162,40.681814517856225,POINT (-73.8579641174759 40.681814548195895),POINT (-73.85796403387162 40.68181451785622),36.625,82186,33.184,FPC-488,45.901,85434,56.591,81199,69.176,80343,63.254,FPC-624,46.71,85521,49.281,87247,50.272,85523,85.951,87064,43.181,85517,58.636,80752,53.21,FPC-457,98.381,85503,73.992,83916
36081004300,Queens,QN0105,-73.93751632214966,40.76094033565556,POINT (-73.93751637863073 40.7609403047731),POINT (-73.93751632214966 40.76094033565556),28.016,81199,39.474,FPC-624,39.578,80752,27.382,85521,30.314,85523,32.929,87247,47.414,85434,42.388,FPC-488,45.063,85517,62.043,87064,74.46,82186,73.697,85503,57.824,FPC-457,82.44,80343,77.832,83916
36081004500,Queens,QN0105,-73.93376060678018,40.76453015898589,POINT (-73.93376054387323 40.764530144457986),POINT (-73.93376060678018 40.76453015898589),32.482,81199,43.94,FPC-624,44.044,80752,31.848,85521,34.78,85523,37.395,87247,51.88,85434,44.394,FPC-488,66.509,87064,49.529,85517,76.466,82186,78.163,85503,62.29,FPC-457,86.906,80343,82.298,83916
36081004700,Queens,QN0105,-73.93315814499616,40.76028791944624,POINT (-73.9331581433274 40.76028791434102),POINT (-73.93315814499616 40.76028791944624),29.237,81199,38.997,FPC-624,42.199,80752,30.74,85521,31.124,85523,36.287,87247,50.772,85434,39.867,FPC-488,61.566,87064,44.586,85517,71.939,82186,73.22,85503,57.347,FPC-457,83.49,80343,77.355,83916
36081005000,Queens,QN1002,-73.85488126923958,40.67767317397612,POINT (-73.85488125852095 40.67767316420404),POINT (-73.85488126923958 40.67767317397612),33.52,82186,30.433,FPC-488,43.15,85434,66.425,80343,53.84,81199,60.503,FPC-624,43.959,85521,46.53,87247,47.521,85523,83.2,87064,40.43,85517,50.459,FPC-457,55.885,80752,95.63,85503,71.241,83916
36081005100,Queens,QN0105,-73.93213792813899,40.755639675661286,POINT (-73.93213792905011 40.75563967629825),POINT (-73.93213792813899 40.75563967566129),22.638,81199,35.203,FPC-624,27.533,85521,38.405,80752,27.33,85523,33.025,87247,46.414,85434,36.027,FPC-488,40.792,85517,57.772,87064,68.099,82186,69.426,85503,53.553,FPC-457,79.65,80343,73.561,83916
36081005200,Queens,QN0904,-73.85466456057416,40.68075983998365,POINT (-73.8546645802713 40.680759850960044),POINT (-73.85466456057416 40.68075983998365),38.342,82186,34.901,FPC-488,47.618,85434,58.308,81199,70.893,80343,64.971,FPC-624,48.427,85521,50.998,87247,51.989,85523,87.668,87064,44.898,85517,60.353,80752,54.927,FPC-457,100.098,85503,75.709,83916
36081005300,Queens,QN0103,-73.92927127638539,40.760344625955696,POINT (-73.9292713031798 40.76034456296926),POINT (-73.92927127638539 40.7603446259557),28.177,81199,37.937,FPC-624,41.139,80752,30.906,85521,30.064,85523,35.759,87247,51.602,85434,38.807,FPC-488,60.506,87064,43.526,85517,70.879,82186,72.16,85503,56.287,FPC-457,82.43,80343,76.295,83916
36081005500,Queens,QN0105,-73.92778876442499,40.75379464288112,POINT (-73.92778876158637 40.7537946427344),POINT (-73.92778876442499 40.75379464288112),18.708,81199,32.235,FPC-624,22.442,85521,35.437,80752,24.362,85523,27.989,87247,41.323,85434,33.339,FPC-488,54.804,87064,65.411,82186,37.824,85517,66.458,85503,50.585,FPC-457,76.962,80343,70.593,83916
36081005700,Queens,QN0103,-73.92567263118967,40.75695440681298,POINT (-73.9256726073031 40.75695439687186),POINT (-73.92567263118967 40.75695440681298),24.986,81199,36.866,FPC-624,40.068,80752,28.72,85521,28.993,85523,34.267,87247,47.601,85434,37.736,FPC-488,59.435,87064,69.808,82186,42.455,85517,71.089,85503,55.216,FPC-457,81.359,80343,75.224,83916
36081006300,Queens,QN0103,-73.92002559934997,40.764485475811526,POINT (-73.92002557161582 40.764485477038825),POINT (-73.92002559934997 40.76448547581153),36.212,FPC-624,31.647,81199,44.609,80752,34.376,85521,33.534,85523,39.229,87247,54.344,85434,62.203,87064,42.277,FPC-488,74.349,82186,46.996,85517,73.82,85503,59.757,FPC-457,85.9,80343,79.765,83916
36081006501,Queens,QN0103,-73.917674995328,40.76804854430912,POINT (-73.91767501665242 40.76804853208235),POINT (-73.917674995328 40.76804854430912),29.203,FPC-624,30.487,81199,43.449,80752,33.216,85521,32.374,85523,38.069,87247,55.194,87064,55.995,85434,41.117,FPC-488,73.189,82186,45.836,85517,66.811,85503,58.597,FPC-457,84.74,80343,78.605,83916
36081006502,Queens,QN0103,-73.91511943515225,40.76679521023103,POINT (-73.91511947569892 40.76679518958024),POINT (-73.91511943515225 40.76679521023103),32.364,FPC-624,33.648,81199,46.61,80752,36.377,85521,35.535,85523,58.355,87064,41.23,87247,58.21,85434,44.278,FPC-488,76.35,82186,48.997,85517,69.972,85503,61.758,FPC-457,87.901,80343,81.766,83916
36081006900,Queens,QN0103,-73.92216788755935,40.771505028445844,POINT (-73.92216785380495 40.771505019840724),POINT (-73.92216788755935 40.77150502844584),29.875,FPC-624,32.531,81199,45.493,80752,35.26,85521,34.418,85523,40.113,87247,55.866,87064,56.454,85434,43.161,FPC-488,47.88,85517,75.233,82186,67.483,85503,60.641,FPC-457,86.784,80343,80.649,83916
36081007100,Queens,QN0103,-73.92304350090508,40.769084947342186,POINT (-73.92304343091322 40.7690849508464),POINT (-73.92304350090508 40.76908494734219),31.993,FPC-624,30.186,81199,43.148,80752,32.915,85521,32.073,85523,37.768,87247,55.694,85434,57.984,87064,40.816,FPC-488,45.535,85517,72.888,82186,69.601,85503,58.296,FPC-457,84.439,80343,78.304,83916
36081007300,Queens,QN0103,-73.92537307380914,40.76699524262047,POINT (-73.9253730660226 40.7669952401756),POINT (-73.92537307380914 40.76699524262047),36.47,FPC-624,31.495,81199,44.457,80752,34.224,85521,33.382,85523,39.077,87247,56.732,85434,62.461,87064,42.125,FPC-488,46.844,85517,74.197,82186,74.078,85503,59.605,FPC-457,85.748,80343,79.613,83916
36081007500,Queens,QN0103,-73.92733009462971,40.764543544778455,POINT (-73.9273300859982 40.76454354485084),POINT (-73.92733009462971 40.76454354477845),38.655,FPC-624,29.849,81199,42.811,80752,32.578,85521,31.736,85523,37.431,87247,55.357,85434,40.479,FPC-488,62.178,87064,45.198,85517,72.551,82186,73.832,85503,57.959,FPC-457,84.102,80343,77.967,83916
36081007700,Queens,QN0102,-73.93173283759424,40.766732627919204,POINT (-73.93173281880948 40.76673262769263),POINT (-73.93173283759424 40.7667326279192),42.542,FPC-624,31.543,81199,43.105,80752,30.909,85521,33.841,85523,36.456,87247,50.941,85434,44.366,FPC-488,65.57,87064,48.59,85517,76.438,82186,77.224,85503,61.351,FPC-457,85.967,80343,81.359,83916
36081007900,Queens,QN0102,-73.92994521989598,40.769099714407204,POINT (-73.92994520628805 40.76909971328034),POINT (-73.92994521989598 40.7690997144072),41.498,FPC-624,35.061,81199,46.623,80752,34.427,85521,37.359,85523,39.974,87247,54.459,85434,67.489,87064,46.973,FPC-488,52.108,85517,79.045,82186,79.106,85503,64.869,FPC-457,89.485,80343,84.877,83916
