GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9
36005041900,Bronx,BX0703,-73.88168177589151,40.87686149257721,POINT (-73.88168176554058 40.87686143334556),POINT (-73.88168177589151 40.87686149257721),24.148,Plentiful-1342,30.144,85456,36.267,FPC-624,44.836,FPC-493,49.557,83311,43.551,80518,46.83,81199,51.632,DSNY-BRS-1461,56.97,87369,53.824,81735
36005042000,Bronx,BX1203,-73.85985232555183,40.893020551113416,POINT (-73.85985232870149 40.893020544006866),POINT (-73.85985232555183 40.89302055111342),14.872,85456,36.456,Plentiful-1342,47.077,FPC-624,55.646,FPC-493,52.282,83311,54.361,80518,57.64,81199,59.429,DSNY-BRS-1461,62.005,87369,61.781,81735
36005042100,Bronx,BX0703,-73.88278035140169,40.881472188755005,POINT (-73.8827802980071 40.88147220215267),POINT (-73.88278035140169 40.881472188755),20.883,Plentiful-1342,32.716,85456,31.504,FPC-624,40.073,FPC-493,45.023,83311,38.788,80518,42.067,81199,47.476,DSNY-BRS-1461,52.207,87369,49.668,81735
36005042200,Bronx,BX1203,-73.85527281825371,40.89109936359162,POINT (-73.85527280078496 40.89109936718916),POINT (-73.85527281825371 40.89109936359162),12.832,85456,39.408,Plentiful-1342,50.934,FPC-624,58.651,FPC-493,53.093,83311,58.218,80518,61.497,81199,60.24,DSNY-BRS-1461,62.816,87369,62.592,81735
36005042300,Bronx,BX0703,-73.87731843170589,40.87706751155493,POINT (-73.87731846306902 40.87706748851165),POINT (-73.87731843170589 40.87706751155493),31.445,85456,24.129,Plentiful-1342,40.753,FPC-624,49.322,FPC-493,49.538,83311,48.037,80518,51.316,81199,51.613,DSNY-BRS-1461,57.09,87369,53.805,81735
36005042400,Bronx,BX1203,-73.8495360091432,40.889280089946844,POINT (-73.84953599169985 40.88928009307501),POINT (-73.84953600914319 40.88928008994684),7.876,85456,41.753,Plentiful-1342,52.374,FPC-624,60.943,FPC-493,56.182,83311,59.658,80518,62.937,81199,63.329,DSNY-BRS-1461,65.905,87369,65.681,81735
36005042800,Bronx,BX1203,-73.8457031531139,40.894509363532464,POINT (-73.84570314648596 40.89450935360991),POINT (-73.8457031531139 40.89450936353246),17.39,85456,45.241,Plentiful-1342,52.847,FPC-624,61.416,FPC-493,60.196,83311,60.131,80518,63.41,81199,67.343,DSNY-BRS-1461,69.919,87369,69.695,81735
36005042902,Bronx,BX0703,-73.87391835159904,40.87712283782189,POINT (-73.87391837169521 40.87712282994453),POINT (-73.87391835159904 40.87712283782189),29.995,85456,26.165,Plentiful-1342,44.792,FPC-624,53.361,FPC-493,51.574,83311,52.076,80518,55.355,81199,53.649,DSNY-BRS-1461,59.126,87369,55.841,81735
36005043000,Bronx,BX1203,-73.85065724721706,40.89346005805044,POINT (-73.85065724850716 40.89346005463479),POINT (-73.85065724721706 40.89346005805044),14.138,85456,42.024,Plentiful-1342,52.645,FPC-624,61.214,FPC-493,56.453,83311,59.929,80518,63.208,81199,63.6,DSNY-BRS-1461,66.176,87369,65.952,81735
36005043101,Bronx,BX0703,-73.87898984548973,40.883716681167186,POINT (-73.87898985970759 40.88371666067185),POINT (-73.87898984548973 40.88371668116719),27.621,85456,24.854,Plentiful-1342,35.475,FPC-624,44.044,FPC-493,48.994,83311,42.759,80518,46.038,81199,51.447,DSNY-BRS-1461,56.178,87369,53.639,81735
36005043400,Bronx,BX1203,-73.85234228998596,40.89821291856831,POINT (-73.85234247628385 40.898212824944636),POINT (-73.85234228998596 40.89821291856831),18.837,85456,35.194,Plentiful-1342,45.815,FPC-624,54.384,FPC-493,50.149,83311,53.099,80518,56.378,81199,57.296,DSNY-BRS-1461,59.872,87369,59.648,81735
36005043600,Bronx,BX1203,-73.84976302165035,40.897295701509144,POINT (-73.84976303791244 40.89729569115123),POINT (-73.84976302165035 40.89729570150914),19.637,85456,35.994,Plentiful-1342,46.615,FPC-624,55.184,FPC-493,50.949,83311,53.899,80518,57.178,81199,58.096,DSNY-BRS-1461,60.672,87369,60.448,81735
36005044200,Bronx,BX1203,-73.84620476484751,40.9038831011055,POINT (-73.84620473778759 40.903883104190214),POINT (-73.84620476484751 40.9038831011055),25.452,85456,43.051,Plentiful-1342,54.577,FPC-624,62.294,FPC-493,56.736,83311,61.861,80518,65.14,81199,63.883,DSNY-BRS-1461,66.459,87369,66.235,81735
36005044400,Bronx,BX1203,-73.84374034944825,40.899498949413974,POINT (-73.84374036398064 40.899498940653416),POINT (-73.84374034944825 40.89949894941397),19.702,85456,38.126,Plentiful-1342,48.747,FPC-624,57.316,FPC-493,53.081,83311,56.031,80518,59.31,81199,60.228,DSNY-BRS-1461,62.804,87369,62.58,81735
36005044800,Bronx,BX1203,-73.8413010458908,40.895475337867786,POINT (-73.84130104052082 40.89547532844845),POINT (-73.8413010458908 40.89547533786779),19.042,85456,45.151,Plentiful-1342,54.441,FPC-624,63.01,FPC-493,60.106,83311,61.725,80518,65.004,81199,67.253,DSNY-BRS-1461,69.829,87369,69.605,81735
