GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5
36047119800,Brooklyn,BK0502,-73.89439822184063,40.676315304530014,POINT (-73.89439824898275 40.67631533632033),POINT (-73.89439822184063 40.67631530453001),51.91,81199,51.325,80518,38.393,81458,61.041,FPC-624,68.565,FPC-609,68.565,Plentiful-1511
36047120000,Brooklyn,BK0505,-73.86727310079588,40.67488036507552,POINT (-73.86727308121563 40.67488037039977),POINT (-73.86727310079588 40.67488036507552),61.0,81199,57.986,80518,67.702,FPC-624,42.611,81458,71.298,FPC-609,71.298,Plentiful-1511
36047120200,Brooklyn,BK0505,-73.8643636402847,40.6763449131222,POINT (-73.86436362064808 40.67634491964791),POINT (-73.86436364028469 40.6763449131222),57.39,81199,54.376,80518,64.092,FPC-624,39.001,81458,67.688,FPC-609,67.688,Plentiful-1511
36047120801,Brooklyn,BK0505,-73.868452352891,40.67097641977527,POINT (-73.86845234929 40.67097640305733),POINT (-73.868452352891 40.67097641977527),63.538,81199,60.524,80518,45.149,81458,70.24,FPC-624,73.836,FPC-609,73.836,Plentiful-1511
36047120802,Brooklyn,BK0505,-73.86474930370508,40.671531013965506,POINT (-73.86474929373205 40.67153099328638),POINT (-73.86474930370508 40.67153101396551),67.228,81199,64.214,80518,48.839,81458,73.93,FPC-624,77.526,FPC-609,77.526,Plentiful-1511
36047120803,Brooklyn,BK0505,-73.86126896258884,40.67166512053336,POINT (-73.86126893589663 40.67166510913537),POINT (-73.86126896258884 40.67166512053336),66.612,81199,63.598,80518,73.314,FPC-624,48.223,81458,76.91,FPC-609,76.91,Plentiful-1511
36047121000,Brooklyn,BK0505,-73.87224833380996,40.670098629212646,POINT (-73.87224831600071 40.67009860029855),POINT (-73.87224833380996 40.67009862921265),63.692,81199,60.831,80518,45.456,81458,70.547,FPC-624,74.143,FPC-609,74.143,Plentiful-1511
36047121400,Brooklyn,BK0505,-73.86517950744765,40.66749279093445,POINT (-73.86517951033392 40.66749278853007),POINT (-73.86517950744765 40.66749279093445),68.781,81199,65.767,80518,50.392,81458,75.483,FPC-624,79.079,FPC-609,79.079,Plentiful-1511
36047122000,Brooklyn,BK0505,-73.86288610174059,40.66391696007013,POINT (-73.86288615132909 40.6639168776209),POINT (-73.86288610174059 40.66391696007013),75.584,81199,72.57,80518,57.195,81458,82.286,FPC-624,85.882,FPC-609,85.882,Plentiful-1511
36047123700,Brooklyn,BK0301,-73.95674043807705,40.69673840599448,POINT (-73.95674044640741 40.696738403961),POINT (-73.95674043807705 40.69673840599448),36.361,81458,42.171,81199,42.673,80518,54.434,FPC-624,62.899,FPC-609,62.899,Plentiful-1511
36061014300,Manhattan,MN6491,-73.96555855131943,40.78247331813932,POINT (-73.96556039269424 40.78247223003007),POINT (-73.96555855131943 40.78247331813932),19.092,80518,23.218,81199,26.126,FPC-624,31.54,81458,67.101,FPC-609,67.101,Plentiful-1511
36081032000,Queens,QN1306,-73.76496560731346,40.661304154314536,POINT (-73.7649656861619 40.66130405317842),POINT (-73.76496560731346 40.66130415431454),92.252,FPC-624,75.069,81199,75.576,80518,90.063,81458,119.673,FPC-609,119.673,Plentiful-1511
36081068000,Queens,QN1306,-73.75006633066015,40.663702965492746,POINT (-73.75006634152477 40.66370299555422),POINT (-73.75006633066015 40.66370296549275),96.973,FPC-624,75.491,81199,80.338,80518,90.485,81458,128.237,FPC-609,128.237,Plentiful-1511
36081048302,Queens,QN0203,-73.89466264559903,40.74147086095096,POINT (-73.89466264926013 40.74147087153199),POINT (-73.89466264559903 40.74147086095096),50.309,FPC-624,30.757,81199,33.633,80518,45.751,81458,80.299,FPC-609,80.299,Plentiful-1511
36005007100,Bronx,BX0102,-73.91283615012945,40.81821689980056,POINT (-73.91283623949782 40.818216847667365),POINT (-73.91283615012945 40.81821689980056),20.874,FPC-624,29.417,80518,32.431,81199,47.498,81458,72.708,FPC-609,72.708,Plentiful-1511
36005007500,Bronx,BX0102,-73.90862347330714,40.818776076601466,POINT (-73.90862350301184 40.81877604575614),POINT (-73.90862347330714 40.81877607660147),25.959,FPC-624,32.743,80518,35.757,81199,50.811,81458,76.034,FPC-609,76.034,Plentiful-1511
36005014100,Bronx,BX0301,-73.91229796105388,40.82376372298654,POINT (-73.91229793631594 40.82376373650194),POINT (-73.91229796105388 40.82376372298654),25.027,FPC-624,31.986,80518,35.0,81199,47.801,81458,75.277,FPC-609,75.277,Plentiful-1511
36005018502,Bronx,BX0301,-73.90598092509629,40.8263081775325,POINT (-73.90598098828418 40.82630810920238),POINT (-73.90598092509629 40.8263081775325),26.297,FPC-624,35.034,80518,38.048,81199,52.899,81458,78.325,FPC-609,78.325,Plentiful-1511
36081024500,Queens,QN0203,-73.90504840913998,40.73935373879402,POINT (-73.9050484474284 40.7393537383221),POINT (-73.90504840913998 40.73935373879402),38.329,81199,35.244,80518,51.879,FPC-624,53.323,81458,83.547,FPC-609,83.547,Plentiful-1511
36081024700,Queens,QN0203,-73.89944877050289,40.74227851646842,POINT (-73.8994487715046 40.742278512791806),POINT (-73.89944877050289 40.74227851646842),48.94,FPC-624,31.689,81199,32.46,80518,46.683,81458,78.656,FPC-609,78.656,Plentiful-1511
36085014606,Staten Island,SI0302,-74.14262197729822,40.56255676804911,POINT (-74.14262184419 40.56255657484372),POINT (-74.14262197729822 40.56255676804911),59.091,83916,45.705,Plentiful-1511,45.705,FPC-609,78.39,81458,94.147,81199,91.133,80518
36047070202,Brooklyn,BK5691,-73.89184673666294,40.593190165793025,POINT (-73.89184593681684 40.59318976809984),POINT (-73.89184673666294 40.59319016579303),94.976,81458,105.482,81199,102.468,80518,106.078,Plentiful-1511,106.078,FPC-609,112.184,FPC-624
36047070602,Brooklyn,BK1892,-73.89695824415668,40.61238043790149,POINT (-73.89695816793936 40.612380200126886),POINT (-73.89695824415668 40.61238043790149),93.937,81458,100.077,81199,99.492,80518,105.776,Plentiful-1511,105.776,FPC-609,109.208,FPC-624
36047007500,Brooklyn,BK0601,-73.99200570348391,40.68129118345287,POINT (-73.99200566613357 40.68129118452849),POINT (-73.99200570348391 40.68129118345287),31.551,81458,43.572,81199,43.027,80518,47.564,Plentiful-1511,47.564,FPC-609,54.082,FPC-624
36047007700,Brooklyn,BK0601,-73.99518397153886,40.677050295114455,POINT (-73.9951840352143 40.67705027584484),POINT (-73.99518397153886 40.67705029511446),27.701,81458,43.458,81199,40.444,80518,42.019,Plentiful-1511,42.019,FPC-609,50.16,FPC-624
36081056800,Queens,QN1303,-73.73357419215996,40.71555944971605,POINT (-73.73357415955678 40.715559430935514),POINT (-73.73357419215996 40.71555944971605),83.137,FPC-624,66.254,81199,66.461,80518,81.178,81458,116.856,FPC-609,116.856,Plentiful-1511
36081058000,Queens,QN1303,-73.73071999321422,40.70725052341359,POINT (-73.73071995985703 40.707250461647746),POINT (-73.73071999321422 40.70725052341359),85.838,FPC-624,71.271,81199,69.162,80518,83.879,81458,119.557,FPC-609,119.557,Plentiful-1511
36081013700,Queens,QN0101,-73.90491423290091,40.76897054329002,POINT (-73.90491420449327 40.768970570990106),POINT (-73.90491423290091 40.76897054329002),30.983,FPC-624,33.844,80518,37.927,81199,54.615,81458,84.288,FPC-609,84.288,Plentiful-1511
36081014100,Queens,QN0104,-73.90669053469217,40.7669900721606,POINT (-73.90669049989663 40.7669900829632),POINT (-73.90669053469217 40.7669900721606),33.128,FPC-624,35.989,80518,40.072,81199,56.76,81458,86.433,FPC-609,86.433,Plentiful-1511
36047105804,Brooklyn,BK0504,-73.88355449208727,40.64643170420338,POINT (-73.88355421205628 40.64643161766684),POINT (-73.88355449208727 40.64643170420338),71.684,81199,59.729,81458,71.099,80518,80.815,FPC-624,89.497,FPC-609,89.497,Plentiful-1511
36047107002,Brooklyn,BK5693,-73.86674096144344,40.64532523981172,POINT (-73.86674138560224 40.64532511172058),POINT (-73.86674096144344 40.64532523981172),98.521,81199,97.175,80518,81.8,81458,106.891,FPC-624,110.487,FPC-609,110.487,Plentiful-1511
36005033400,Bronx,BX2791,-73.87549825271272,40.857832886078256,POINT (-73.87549833745268 40.85783187103957),POINT (-73.87549825271272 40.85783288607826),46.398,FPC-624,53.182,80518,56.196,81199,70.541,81458,96.473,FPC-609,96.473,Plentiful-1511
36005037600,Bronx,BX1201,-73.86920746501085,40.87453277518396,POINT (-73.86920747295174 40.87453272926229),POINT (-73.86920746501085 40.87453277518396),46.811,FPC-624,55.399,80518,58.413,81199,67.239,81458,95.014,FPC-609,95.014,Plentiful-1511
36005017300,Bronx,BX0401,-73.91651244763429,40.82630684137956,POINT (-73.9165125086271 40.8263068128803),POINT (-73.91651244763429 40.82630684137956),22.903,FPC-624,33.039,80518,36.053,81199,48.639,81458,76.33,FPC-609,76.33,Plentiful-1511
36005033700,Bronx,BX0803,-73.90249038145839,40.90638047610343,POINT (-73.90249048598594 40.906380317916195),POINT (-73.90249038145839 40.90638047610343),48.927,FPC-624,60.548,80518,64.674,81199,68.239,81458,102.573,FPC-609,102.573,Plentiful-1511
36005034500,Bronx,BX0803,-73.89869012362325,40.904059985261924,POINT (-73.89869013360195 40.90405993617316),POINT (-73.89869012362325 40.90405998526192),53.3,FPC-624,62.246,80518,64.498,81199,65.398,81458,98.992,FPC-609,98.992,Plentiful-1511
36005011502,Bronx,BX0201,-73.886024070924,40.81967943633646,POINT (-73.88602405501172 40.819679421439744),POINT (-73.88602407092399 40.81967943633646),28.114,FPC-624,38.538,80518,41.133,81199,56.605,81458,81.829,FPC-609,81.829,Plentiful-1511
36005012300,Bronx,BX0303,-73.88740040635824,40.828600439006465,POINT (-73.88740027009234 40.828600356651755),POINT (-73.88740040635824 40.82860043900646),28.865,FPC-624,36.994,80518,40.008,81199,55.061,81458,80.285,FPC-609,80.285,Plentiful-1511
36081051100,Queens,QN0501,-73.90016181519914,40.72732926918443,POINT (-73.9001618095649 40.72732929907153),POINT (-73.90016181519914 40.72732926918443),45.278,81199,44.834,80518,58.675,FPC-624,49.467,81458,79.559,FPC-609,79.559,Plentiful-1511
36081060701,Queens,QN0571,-73.89398016037256,40.71724355695125,POINT (-73.89397994693879 40.71724346657366),POINT (-73.89398016037256 40.71724355695125),57.518,81199,56.933,80518,66.649,FPC-624,57.441,81458,87.533,FPC-609,87.533,Plentiful-1511
36005003700,Bronx,BX0101,-73.91217410487526,40.81145679405631,POINT (-73.9121741012573 40.81145677847599),POINT (-73.91217410487526 40.81145679405631),22.37,FPC-624,33.276,80518,35.389,81199,51.357,81458,76.567,FPC-609,76.567,Plentiful-1511
36061014700,Manhattan,MN0701,-73.98880362588024,40.771328109572494,POINT (-73.9888036232986 40.77132810982985),POINT (-73.98880362588024 40.77132810957249),19.984,80518,19.978,81199,28.351,81458,34.475,FPC-624,64.401,FPC-609,64.401,Plentiful-1511
36061015102,Manhattan,MN0701,-73.99089788118103,40.774297084691504,POINT (-73.99089791157074 40.774297064508026),POINT (-73.99089788118103 40.7742970846915),21.772,80518,21.766,81199,32.414,81458,34.115,FPC-624,64.041,FPC-609,64.041,Plentiful-1511
36061008601,Manhattan,MN0603,-73.97067382498426,40.746026864669815,POINT (-73.9706738684395 40.74602684028136),POINT (-73.97067382498426 40.74602686466982),17.758,81199,20.997,80518,33.559,81458,31.963,FPC-624,61.388,FPC-609,61.388,Plentiful-1511
36061008800,Manhattan,MN0603,-73.9723839401952,40.74949975641135,POINT (-73.97238393527851 40.74949975193486),POINT (-73.9723839401952 40.74949975641135),12.687,81199,16.207,80518,27.529,81458,26.573,FPC-624,55.998,FPC-609,55.998,Plentiful-1511
36005006000,Bronx,BX0601,-73.87777407375232,40.83763838707675,POINT (-73.87777410543795 40.83763838678016),POINT (-73.87777407375232 40.83763838707675),35.98,FPC-624,42.764,80518,45.778,81199,60.723,81458,86.055,FPC-609,86.055,Plentiful-1511
36005022000,Bronx,BX0601,-73.87242593693959,40.84334263838583,POINT (-73.87242612428038 40.84334257914659),POINT (-73.87242593693959 40.84334263838583),35.096,FPC-624,41.88,80518,44.894,81199,59.839,81458,85.171,FPC-609,85.171,Plentiful-1511
36061008602,Manhattan,MN0661,-73.96731880378564,40.750345692059604,POINT (-73.96731882813077 40.75034568371829),POINT (-73.96731880378564 40.7503456920596),14.259,81199,17.498,80518,33.302,81458,28.98,FPC-624,61.131,FPC-609,61.131,Plentiful-1511
36061009000,Manhattan,MN0604,-73.9700894733562,40.752659014429454,POINT (-73.97008946583843 40.752659011705866),POINT (-73.9700894733562 40.75265901442945),10.748,81199,16.315,80518,31.269,81458,29.673,FPC-624,59.098,FPC-609,59.098,Plentiful-1511
36047050803,Brooklyn,BK1401,-73.96062261952262,40.65390824445182,POINT (-73.96062261979303 40.653908237337255),POINT (-73.96062261952262 40.65390824445182),35.655,81458,45.655,81199,45.612,80518,55.464,Plentiful-1511,55.464,FPC-609,55.328,FPC-624
36047079802,Brooklyn,BK0902,-73.96137333884019,40.65799621821044,POINT (-73.96137332791525 40.657996183696035),POINT (-73.96137333884019 40.65799621821044),38.484,81458,48.484,81199,48.441,80518,60.686,Plentiful-1511,60.686,FPC-609,58.157,FPC-624
36005006100,Bronx,BX0401,-73.92266479191933,40.822251585874575,POINT (-73.92266491266878 40.822251535933546),POINT (-73.92266479191933 40.82225158587458),21.79,FPC-624,28.812,80518,31.826,81199,46.972,81458,72.103,FPC-609,72.103,Plentiful-1511
36005025700,Bronx,BX0701,-73.91429805642264,40.86012013622083,POINT (-73.91429813832745 40.860120130581656),POINT (-73.91429805642264 40.86012013622083),38.387,FPC-624,45.171,80518,48.185,81199,54.992,81458,88.462,FPC-609,88.462,Plentiful-1511
36061029900,Manhattan,MN1203,-73.91703054041285,40.86477011655123,POINT (-73.91703094303999 40.86476993505103),POINT (-73.91703054041285 40.86477011655123),38.028,FPC-624,45.346,80518,48.36,81199,50.126,81458,83.72,FPC-609,83.72,Plentiful-1511
36047152200,Brooklyn,BK1402,-73.96718374168522,40.643973837268604,POINT (-73.96718373709156 40.643973779358994),POINT (-73.96718374168522 40.6439738372686),39.03,81458,49.03,81199,56.282,Plentiful-1511,56.282,FPC-609,48.987,80518,58.703,FPC-624
36005005300,Bronx,BX0501,-73.92197805547492,40.85219887342603,POINT (-73.92197807667598 40.852198863717895),POINT (-73.92197805547492 40.85219887342603),34.461,FPC-624,41.245,80518,44.259,81199,58.993,81458,84.536,FPC-609,84.536,Plentiful-1511
36005024700,Bronx,BX0501,-73.91843497499241,40.85547508596081,POINT (-73.91843500618357 40.85547506811297),POINT (-73.91843497499241 40.85547508596081),37.228,FPC-624,44.012,80518,47.026,81199,61.76,81458,87.303,FPC-609,87.303,Plentiful-1511
36081060300,Queens,QN0501,-73.89900169003081,40.71392222708933,POINT (-73.8990016987607 40.713922236469905),POINT (-73.89900169003081 40.71392222708933),45.466,81199,44.881,80518,54.597,FPC-624,45.389,81458,75.481,FPC-609,75.481,Plentiful-1511
36081061301,Queens,QN0502,-73.89322309708625,40.70897321282625,POINT (-73.89322302987983 40.70897318447079),POINT (-73.89322309708625 40.70897321282625),53.183,81199,52.598,80518,62.314,FPC-624,53.106,81458,83.198,FPC-609,83.198,Plentiful-1511
36081089201,Queens,QN1003,-73.84494824013747,40.65642599784759,POINT (-73.8449481137265 40.65642580039919),POINT (-73.84494824013747 40.65642599784759),68.694,81199,68.522,80518,85.002,FPC-624,62.967,81458,91.654,FPC-609,91.654,Plentiful-1511
36081006201,Queens,QN1003,-73.8467853805793,40.6667936524379,POINT (-73.84678537872873 40.66679363855784),POINT (-73.84678538057931 40.6667936524379),69.715,81199,69.543,80518,86.023,FPC-624,61.88,81458,90.567,FPC-609,90.567,Plentiful-1511
36081088400,Queens,QN1003,-73.83432625712443,40.65824401566735,POINT (-73.83432591283587 40.658243608361154),POINT (-73.83432625712443 40.65824401566735),72.218,81199,72.046,80518,86.26,FPC-624,61.169,81458,89.856,FPC-609,89.856,Plentiful-1511
36005018301,Bronx,BX0401,-73.92079000838218,40.82865511055155,POINT (-73.9207900280061 40.82865509359533),POINT (-73.92079000838218 40.82865511055155),22.085,FPC-624,28.869,80518,31.883,81199,45.683,81458,72.16,FPC-609,72.16,Plentiful-1511
36005019500,Bronx,BX0401,-73.92252548081632,40.830460038175104,POINT (-73.92252553183627 40.83045999778707),POINT (-73.92252548081632 40.8304600381751),23.408,FPC-624,30.192,80518,33.206,81199,45.792,81458,73.483,FPC-609,73.483,Plentiful-1511
36005005902,Bronx,BX0401,-73.92345488331236,40.82407606540664,POINT (-73.92345492646886 40.82407603416826),POINT (-73.92345488331236 40.82407606540664),21.826,FPC-624,28.61,80518,31.624,81199,47.414,81458,71.901,FPC-609,71.901,Plentiful-1511
36085014604,Staten Island,SI0302,-74.15976150384911,40.550042633466504,POINT (-74.15976163683214 40.55004263314232),POINT (-74.15976150384911 40.5500426334665),49.518,83916,49.044,Plentiful-1511,49.044,FPC-609,74.924,81458,90.681,81199,87.667,80518
36085014605,Staten Island,SI0302,-74.15012548399869,40.55869989534488,POINT (-74.15012532043482 40.558699708436635),POINT (-74.15012548399869 40.55869989534488),52.694,83916,42.642,Plentiful-1511,42.642,FPC-609,75.998,81458,91.755,81199,88.741,80518
36081029100,Queens,QN0301,-73.89519911833828,40.75133635630856,POINT (-73.89519908548264 40.7513363124675),POINT (-73.89519911833828 40.75133635630856),46.809,FPC-624,30.329,80518,29.861,81199,44.855,81458,80.773,FPC-609,80.773,Plentiful-1511
36081029300,Queens,QN0203,-73.89948337998193,40.751932668237245,POINT (-73.89948335178241 40.75193265276733),POINT (-73.89948337998193 40.75193266823725),44.759,FPC-624,28.279,80518,32.362,81199,47.633,81458,78.723,FPC-609,78.723,Plentiful-1511
36085005901,Staten Island,SI0104,-74.10157481511712,40.6242854400483,POINT (-74.10157497960904 40.62428523871459),POINT (-74.10157481511712 40.6242854400483),27.991,Plentiful-1511,27.991,FPC-609,27.054,83916,59.803,81458,75.56,81199,72.546,80518
36047051200,Brooklyn,BK1401,-73.96336204969779,40.64655217246477,POINT (-73.96336204716528 40.64655215369065),POINT (-73.96336204969779 40.64655217246477),40.479,81458,50.479,81199,50.436,80518,59.181,Plentiful-1511,59.181,FPC-609,60.152,FPC-624
36081032900,Queens,QN0302,-73.88273263435471,40.76443538733412,POINT (-73.8827326417151 40.76443537230967),POINT (-73.88273263435471 40.76443538733412),39.298,FPC-624,42.159,80518,46.242,81199,62.93,81458,92.603,FPC-609,92.603,Plentiful-1511
36005011000,Bronx,BX1091,-73.83258365340369,40.816623061875724,POINT (-73.83258384320075 40.816622634115085),POINT (-73.83258365340369 40.81662306187572),53.179,FPC-624,64.463,80518,66.198,81199,82.907,81458,109.74,FPC-609,109.74,Plentiful-1511
36005016600,Bronx,BX1002,-73.83018288928807,40.829524880733864,POINT (-73.8301829330539 40.829524878717294),POINT (-73.83018288928807 40.82952488073386),46.262,FPC-624,57.546,80518,59.281,81199,75.99,81458,102.823,FPC-609,102.823,Plentiful-1511
36005019400,Bronx,BX1002,-73.83589480050884,40.833520525505364,POINT (-73.83589480019805 40.833520438114405),POINT (-73.83589480050884 40.83352052550536),45.273,FPC-624,56.557,80518,58.292,81199,75.001,81458,101.834,FPC-609,101.834,Plentiful-1511
36081001800,Queens,QN0905,-73.85201096520535,40.69027371153254,POINT (-73.85201093255871 40.690273679376325),POINT (-73.85201096520535 40.69027371153254),54.483,81199,55.301,80518,71.781,FPC-624,56.301,81458,84.988,FPC-609,84.988,Plentiful-1511
36081002000,Queens,QN0905,-73.8495157599098,40.69135003581075,POINT (-73.8495157232445 40.6913500023797),POINT (-73.84951575990981 40.69135003581075),53.695,81199,55.617,80518,72.097,FPC-624,57.158,81458,85.522,FPC-609,85.522,Plentiful-1511
36047050600,Brooklyn,BK1402,-73.9668623096162,40.648977506913745,POINT (-73.96686237700682 40.648977516388406),POINT (-73.9668623096162 40.64897750691375),39.825,81458,49.825,81199,49.782,80518,51.918,Plentiful-1511,51.918,FPC-609,59.498,FPC-624
36081049900,Queens,QN0401,-73.8833614710412,40.73112368006885,POINT (-73.88336144318468 40.731123690574634),POINT (-73.8833614710412 40.73112368006885),53.785,FPC-624,37.749,81199,37.305,80518,52.743,81458,83.49,FPC-609,83.49,Plentiful-1511
36081050700,Queens,QN0504,-73.88158782403336,40.72702038846617,POINT (-73.88158786126836 40.72702041698465),POINT (-73.88158782403336 40.72702038846617),60.456,FPC-624,44.42,81199,43.976,80518,59.414,81458,89.895,FPC-609,89.895,Plentiful-1511
36061024000,Manhattan,MN1191,-73.92459676909277,40.79100136672339,POINT (-73.92459718707322 40.79100107124359),POINT (-73.92459676909277 40.79100136672339),12.478,FPC-624,28.236,80518,31.25,81199,46.362,81458,71.527,FPC-609,71.527,Plentiful-1511
36005001902,Bronx,BX0101,-73.91592926954458,40.80368319788213,POINT (-73.91592919422698 40.80368327542897),POINT (-73.91592926954458 40.80368319788213),17.387,FPC-624,28.671,80518,30.406,81199,47.115,81458,73.948,FPC-609,73.948,Plentiful-1511
36047006300,Brooklyn,BK0601,-74.00129771096951,40.68199237735508,POINT (-74.0012977527423 40.68199233467488),POINT (-74.00129771096951 40.68199237735508),22.402,81458,38.159,81199,35.145,80518,42.654,Plentiful-1511,42.654,FPC-609,44.861,FPC-624
36047005100,Brooklyn,BK0601,-74.00347472281405,40.683473709757706,POINT (-74.00347472906942 40.68347368259675),POINT (-74.00347472281405 40.68347370975771),21.414,81458,37.171,81199,34.157,80518,41.666,Plentiful-1511,41.666,FPC-609,43.873,FPC-624
36047005900,Brooklyn,BK0601,-74.0060989461694,40.67939509868469,POINT (-74.00609888154526 40.6793950758259),POINT (-74.0060989461694 40.67939509868469),23.466,81458,39.223,81199,36.209,80518,43.718,Plentiful-1511,43.718,FPC-609,54.288,83916
36081038100,Queens,QN0303,-73.85766725388879,40.75612643154963,POINT (-73.85766726175264 40.756126436141656),POINT (-73.85766725388879 40.75612643154963),57.408,FPC-624,40.746,80518,37.87,81199,52.864,81458,88.085,FPC-609,88.085,Plentiful-1511
36085021300,Staten Island,SI0106,-74.13888419874165,40.63261973303925,POINT (-74.13888413085118 40.63261975747043),POINT (-74.13888419874165 40.63261973303925),10.194,83916,32.924,Plentiful-1511,32.924,FPC-609,53.088,81458,68.845,81199,65.831,80518
36085024700,Staten Island,SI0106,-74.14174394408377,40.62751330661766,POINT (-74.14174389090607 40.62751329368229),POINT (-74.14174394408377 40.62751330661766),11.219,83916,33.89,Plentiful-1511,33.89,FPC-609,49.765,81458,65.522,81199,62.508,80518
36005005100,Bronx,BX0101,-73.92758993453512,40.8131932823629,POINT (-73.9275900608308 40.813193245851274),POINT (-73.92758993453512 40.8131932823629),15.567,FPC-624,24.044,80518,27.058,81199,43.685,81458,67.335,FPC-609,67.335,Plentiful-1511
36005006301,Bronx,BX0401,-73.92907502959017,40.821805307742316,POINT (-73.9290751129109 40.82180512881974),POINT (-73.92907502959017 40.82180530774232),21.476,FPC-624,28.26,80518,31.274,81199,46.747,81458,71.551,FPC-609,71.551,Plentiful-1511
36061029700,Manhattan,MN1292,-73.92434257948675,40.87237794078539,POINT (-73.92434265423371 40.87237796506847),POINT (-73.92434257948675 40.87237794078539),42.158,FPC-624,51.56,80518,52.607,81199,52.444,81458,88.025,FPC-609,88.025,Plentiful-1511
36061030300,Manhattan,MN1203,-73.9186543981625,40.86921963899419,POINT (-73.91865439481789 40.869219636205756),POINT (-73.9186543981625 40.86921963899419),36.057,FPC-624,45.459,80518,46.506,81199,46.343,81458,81.924,FPC-609,81.924,Plentiful-1511
36085019800,Staten Island,SI0304,-74.20500151770376,40.517669831081854,POINT (-74.2050026501862 40.51766988708821),POINT (-74.20500151770376 40.51766983108185),57.406,83916,49.259,Plentiful-1511,49.259,FPC-609,76.484,81458,92.241,81199,89.227,80518
36085020803,Staten Island,SI0304,-74.2106759543686,40.53282966560955,POINT (-74.21067583905175 40.532829420895126),POINT (-74.2106759543686 40.53282966560955),65.477,83916,62.145,Plentiful-1511,62.145,FPC-609,90.883,81458,106.64,81199,103.626,80518
36047035400,Brooklyn,BK1302,-73.97259935049021,40.58014187900832,POINT (-73.97259950036742 40.580141800993715),POINT (-73.97259935049021 40.58014187900832),55.707,FPC-609,55.707,Plentiful-1511,53.653,81458,69.207,83916,68.713,81199,68.168,80518
36047036600,Brooklyn,BK1303,-73.96377540984102,40.582867470420716,POINT (-73.9637754322561 40.582867472633424),POINT (-73.96377540984102 40.58286747042072),60.354,FPC-609,60.354,Plentiful-1511,60.673,81458,70.673,81199,73.192,83916,70.63,80518
36081003700,Queens,QN0105,-73.94360919784269,40.762150429354314,POINT (-73.94360966734727 40.76215023434493),POINT (-73.94360919784269 40.76215042935431),31.739,80518,34.393,81199,48.415,FPC-624,46.456,81458,82.134,FPC-609,82.134,Plentiful-1511
36081003900,Queens,QN0105,-73.94093041167883,40.762802338296034,POINT (-73.94093050450306 40.76280227569981),POINT (-73.94093041167883 40.76280233829603),33.211,80518,36.415,81199,47.887,FPC-624,48.478,81458,83.655,FPC-609,83.655,Plentiful-1511
36081034700,Queens,QN0302,-73.87867585957504,40.766886761615964,POINT (-73.87867579917388 40.766886695851326),POINT (-73.87867585957504 40.76688676161596),42.041,FPC-624,44.902,80518,48.154,81199,63.148,81458,95.346,FPC-609,95.346,Plentiful-1511
36005015700,Bronx,BX0303,-73.88551848700266,40.8330165006217,POINT (-73.88551849172848 40.833016507794234),POINT (-73.88551848700266 40.8330165006217),34.769,FPC-624,42.741,80518,45.755,81199,60.808,81458,86.032,FPC-609,86.032,Plentiful-1511
36005016100,Bronx,BX0303,-73.88501638740732,40.8368453219793,POINT (-73.88501638410926 40.83684530686151),POINT (-73.88501638740732 40.8368453219793),29.517,FPC-624,36.301,80518,39.315,81199,54.368,81458,79.592,FPC-609,79.592,Plentiful-1511
36061031703,Manhattan,MN0101,-74.01509446606019,40.71540602800602,POINT (-74.0150944817087 40.71540597752598),POINT (-74.01509446606019 40.71540602800602),13.076,81458,35.366,81199,32.352,80518,41.977,Plentiful-1511,41.977,FPC-609,42.068,FPC-624
36061031704,Manhattan,MN0101,-74.01704591162924,40.708378873397656,POINT (-74.01704593890722 40.70837881267235),POINT (-74.01704591162924 40.70837887339766),15.826,81458,32.879,81199,29.865,80518,32.896,Plentiful-1511,32.896,FPC-609,39.581,FPC-624
36085029106,Staten Island,SI0204,-74.16516604305282,40.597358268923664,POINT (-74.1651660318986 40.59735819961821),POINT (-74.16516604305282 40.59735826892366),29.385,83916,40.71,Plentiful-1511,40.71,FPC-609,53.957,81458,69.714,81199,66.7,80518
36047001300,Brooklyn,BK0202,-73.98836402383583,40.6976161550063,POINT (-73.9883640050828 40.69761613177174),POINT (-73.98836402383583 40.6976161550063),22.399,81458,39.236,81199,36.222,80518,45.938,FPC-624,50.664,FPC-609,50.664,Plentiful-1511
36085013203,Staten Island,SI0302,-74.1427264567375,40.54970425316747,POINT (-74.14272668549076 40.54970419997172),POINT (-74.14272645673751 40.54970425316747),53.406,83916,37.994,Plentiful-1511,37.994,FPC-609,64.974,81458,80.731,81199,77.717,80518
36085013204,Staten Island,SI0301,-74.13023831085468,40.559423271040046,POINT (-74.1302384751498 40.559423204891225),POINT (-74.13023831085468 40.55942327104005),50.79,83916,35.16,Plentiful-1511,35.16,FPC-609,61.633,81458,77.39,81199,74.376,80518
36085013201,Staten Island,SI0301,-74.12257141032721,40.56477755720121,POINT (-74.12257132329451 40.56477754260845),POINT (-74.12257141032721 40.56477755720121),32.12,Plentiful-1511,32.12,FPC-609,45.506,83916,61.837,81458,77.594,81199,74.58,80518
