GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26
36005019400,Bronx,BX1002,-73.83589480050884,40.833520525505364,POINT (-73.83589480019805 40.833520438114405),POINT (-73.83589480050884 40.83352052550536),29.501,87064,54.884,FPC-599,58.678,81612,44.754,FPC-624,69.486,85024,83.928,84980,57.845,81199,92.614,83351,102.194,84801,62.427,85523,65.6,85521,101.447,83514,69.225,87247,90.465,84758,81.2,85434,101.468,82186,84.818,FPC-488,88.161,85495,70.431,85517,101.782,85322,83.192,FPC-457,100.722,84948,93.174,FPC-710,93.174,FPC-710,93.174,81559,93.174,81559,103.2,83916
36081001800,Queens,QN0905,-73.85201096520535,40.69027371153254,POINT (-73.85201093255871 40.690273679376325),POINT (-73.85201096520535 40.69027371153254),25.943,84801,36.782,83514,37.669,83351,33.019,85024,47.464,FPC-599,44.785,82186,30.86,84980,42.504,84758,49.919,85495,45.312,FPC-488,68.418,85322,54.319,85434,52.271,81199,68.982,FPC-624,88.958,87064,57.148,85521,61.409,87247,60.08,85523,78.918,81612,55.309,85517,65.338,FPC-457,83.226,84948,76.441,FPC-710,76.441,FPC-710,76.441,81559,76.441,81559,86.12,83916
36081002000,Queens,QN0905,-73.8495157599098,40.69135003581075,POINT (-73.8495157232445 40.6913500023797),POINT (-73.84951575990981 40.69135003581075),28.61,84801,39.449,83514,37.612,83351,33.335,85024,47.78,FPC-599,29.488,84980,43.62,82186,41.132,84758,50.776,85495,46.169,FPC-488,69.275,85322,52.947,85434,52.352,81199,69.298,FPC-624,89.274,87064,57.464,85521,62.266,87247,60.396,85523,78.999,81612,56.166,85517,66.195,FPC-457,84.083,84948,77.298,FPC-710,77.298,FPC-710,77.298,81559,77.298,81559,86.977,83916
36047050600,Brooklyn,BK1402,-73.9668623096162,40.648977506913745,POINT (-73.96686237700682 40.648977516388406),POINT (-73.9668623096162 40.64897750691375),14.889,85322,17.767,85495,23.824,FPC-488,30.209,84758,29.552,FPC-457,37.827,82186,40.273,85434,37.592,84948,34.578,85517,45.01,83514,46.14,84801,42.932,87247,34.877,85521,37.535,85523,46.913,81199,64.493,85024,45.53,FPC-710,45.53,FPC-710,45.53,81559,45.53,81559,68.212,FPC-599,55.096,FPC-624,70.84,83351,55.673,83916,56.842,FPC-24,65.585,81612,78.275,84980
36081049900,Queens,QN0401,-73.8833614710412,40.73112368006885,POINT (-73.88336144318468 40.731123690574634),POINT (-73.8833614710412 40.73112368006885),9.564,85024,26.823,FPC-599,50.755,84801,50.008,83514,39.508,84758,50.029,82186,41.724,FPC-488,49.506,FPC-624,32.795,81199,56.255,85495,52.143,83351,48.915,85434,72.075,87064,37.672,85521,44.383,84980,43.219,87247,40.126,85523,59.442,81612,71.127,85322,52.577,85517,65.338,FPC-457,80.757,84948,75.32,FPC-710,75.32,FPC-710,75.32,81559,75.32,81559,84.465,83916
36081050700,Queens,QN0504,-73.88158782403336,40.72702038846617,POINT (-73.88158786126836 40.72702041698465),POINT (-73.88158782403336 40.72702038846617),15.714,85024,32.398,FPC-599,54.469,84801,55.281,83514,55.302,82186,44.781,84758,46.997,FPC-488,52.712,FPC-624,57.354,83351,35.743,81199,61.528,85495,54.188,85434,48.637,84980,75.281,87064,40.62,85521,46.167,87247,41.45,85523,62.39,81612,76.4,85322,57.643,85517,70.404,FPC-457,86.03,84948,80.386,FPC-710,80.386,FPC-710,80.386,81559,80.386,81559,89.738,83916
36061024000,Manhattan,MN1191,-73.92459676909277,40.79100136672339,POINT (-73.92459718707322 40.79100107124359),POINT (-73.92459676909277 40.79100136672339),11.58,FPC-624,28.749,81612,27.546,81199,37.439,87064,52.413,85024,31.602,85523,35.863,85521,46.096,FPC-599,39.488,87247,50.375,85434,59.64,84758,53.993,FPC-488,39.606,85517,71.369,84801,57.336,85495,70.643,82186,70.622,83514,70.957,85322,76.023,83351,68.884,84980,52.367,FPC-457,69.897,84948,62.349,FPC-710,62.349,FPC-710,62.349,81559,62.349,81559,72.375,83916
36005001902,Bronx,BX0101,-73.91592926954458,40.80368319788213,POINT (-73.91592919422698 40.80368327542897),POINT (-73.91592926954458 40.80368319788213),15.683,FPC-624,30.389,81612,25.384,87064,28.774,81199,54.167,85024,54.56,FPC-599,33.356,85523,36.529,85521,40.154,87247,52.129,85434,61.394,84758,55.747,FPC-488,73.123,84801,41.36,85517,59.09,85495,72.376,83514,72.397,82186,77.777,83351,70.638,84980,72.711,85322,54.121,FPC-457,71.651,84948,64.103,FPC-710,64.103,FPC-710,64.103,81559,64.103,81559,74.129,83916
36047006300,Brooklyn,BK0601,-74.00129771096951,40.68199237735508,POINT (-74.0012977527423 40.68199233467488),POINT (-74.00129771096951 40.68199237735508),19.208,85517,22.774,FPC-457,29.667,85434,19.556,FPC-488,36.559,85495,32.784,85322,30.973,84758,34.182,87247,32.635,85521,33.813,85523,39.174,81199,48.94,82186,41.213,84948,51.087,83514,42.648,84801,33.115,FPC-710,33.115,FPC-710,33.115,81559,33.115,81559,56.934,85024,45.837,FPC-624,42.474,83916,44.063,FPC-24,58.149,81612,59.645,FPC-599,68.534,87064,65.171,83351
36047005100,Brooklyn,BK0601,-74.00347472281405,40.683473709757706,POINT (-74.00347472906942 40.68347368259675),POINT (-74.00347472281405 40.68347370975771),18.22,85517,28.061,FPC-457,31.009,85434,23.757,FPC-488,31.582,85495,38.036,85322,35.174,84758,35.524,87247,33.977,85521,32.825,85523,38.186,81199,45.344,82186,45.758,84948,38.402,FPC-710,38.402,FPC-710,38.402,81559,38.402,81559,48.83,83514,42.162,84801,58.482,85024,44.849,FPC-624,47.761,83916,49.35,FPC-24,57.161,81612,62.876,FPC-599,67.546,87064,64.685,83351
36047005900,Brooklyn,BK0601,-74.0060989461694,40.67939509868469,POINT (-74.00609888154526 40.6793950758259),POINT (-74.0060989461694 40.67939509868469),20.272,85517,23.944,FPC-457,37.531,85434,27.42,FPC-488,39.222,85495,37.736,85322,38.837,84758,39.2,87247,36.629,85521,34.877,85523,40.238,81199,52.984,82186,42.383,84948,34.285,FPC-710,34.285,FPC-710,34.285,81559,34.285,81559,56.47,83514,49.802,84801,43.644,83916,45.233,FPC-24,60.534,85024,46.901,FPC-624,59.213,81612,64.928,FPC-599,69.598,87064,72.325,83351
36081038100,Queens,QN0303,-73.85766725388879,40.75612643154963,POINT (-73.85766726175264 40.756126436141656),POINT (-73.85766725388879 40.75612643154963),9.283,FPC-599,30.51,85024,59.577,87064,70.227,84801,50.617,FPC-624,48.186,84980,76.101,83514,55.946,83351,60.295,81612,76.122,82186,55.879,84758,33.648,81199,48.294,FPC-488,38.525,85521,58.557,85434,40.029,85523,66.752,85495,44.072,87247,77.697,85322,56.206,85517,68.967,FPC-457,85.743,84948,78.949,FPC-710,78.949,FPC-710,78.949,81559,78.949,81559,88.153,83916
36085021300,Staten Island,SI0106,-74.13888419874165,40.63261973303925,POINT (-74.13888413085118 40.63261975747043),POINT (-74.13888419874165 40.63261973303925),7.77,FPC-24,9.172,83916,30.836,81559,30.836,81559,30.836,FPC-710,30.836,FPC-710,42.401,FPC-457,53.501,85517,54.746,84948,46.718,FPC-464,70.482,85322,75.081,85434,67.045,85495,72.429,87247,64.965,FPC-488,69.858,85521,68.106,85523,74.471,84758,73.467,81199,80.807,82186,84.293,83514,84.744,84801,80.13,FPC-624,93.763,85024,92.442,81612,98.157,FPC-599,102.827,87064
36085024700,Staten Island,SI0106,-74.14174394408377,40.62751330661766,POINT (-74.14174389090607 40.62751329368229),POINT (-74.14174394408377 40.62751330661766),8.061,FPC-24,10.811,83916,31.913,81559,31.913,81559,31.913,FPC-710,31.913,FPC-710,38.892,FPC-457,49.992,85517,43.663,FPC-464,51.237,84948,66.973,85322,71.572,85434,63.536,85495,68.92,87247,61.456,FPC-488,66.349,85521,64.597,85523,70.962,84758,69.958,81199,77.298,82186,80.784,83514,81.235,84801,76.621,FPC-624,90.254,85024,88.933,81612,94.648,FPC-599,99.318,87064
36005005100,Bronx,BX0101,-73.92758993453512,40.8131932823629,POINT (-73.9275900608308 40.813193245851274),POINT (-73.92758993453512 40.8131932823629),13.982,FPC-624,24.653,81612,29.928,87064,23.819,81199,27.875,85523,32.136,85521,48.686,85024,49.387,FPC-599,35.761,87247,46.648,85434,50.266,FPC-488,55.913,84758,35.879,85517,67.642,84801,53.609,85495,66.916,82186,66.895,83514,67.23,85322,72.296,83351,65.157,84980,48.64,FPC-457,66.17,84948,58.622,FPC-710,58.622,FPC-710,58.622,81559,58.622,81559,68.648,83916
36005006301,Bronx,BX0401,-73.92907502959017,40.821805307742316,POINT (-73.9290751129109 40.82180512881974),POINT (-73.92907502959017 40.82180530774232),19.385,81612,18.698,FPC-624,31.195,87064,28.535,81199,32.393,85523,32.058,85521,53.402,85024,40.352,87247,54.103,FPC-599,51.364,85434,54.982,FPC-488,60.629,84758,40.595,85517,72.358,84801,58.325,85495,71.632,82186,71.611,83514,71.946,85322,69.873,84980,77.012,83351,53.356,FPC-457,70.886,84948,63.338,FPC-710,63.338,FPC-710,63.338,81559,63.338,81559,73.364,83916
36061029700,Manhattan,MN1292,-73.92434257948675,40.87237794078539,POINT (-73.92434265423371 40.87237796506847),POINT (-73.92434257948675 40.87237794078539),35.794,81612,46.396,87064,41.268,FPC-624,51.007,81199,44.704,85523,72.137,FPC-599,46.052,85521,71.436,85024,52.597,87247,63.192,85434,67.924,FPC-488,59.702,85517,75.963,84758,82.875,84801,78.849,85495,90.203,83514,90.173,82186,86.469,84980,94.229,83351,86.631,85322,73.379,FPC-457,89.864,84948,90.67,83916,83.361,81559,83.361,81559,83.361,FPC-710,83.361,FPC-710
36061030300,Manhattan,MN1203,-73.9186543981625,40.86921963899419,POINT (-73.91865439481789 40.869219636205756),POINT (-73.9186543981625 40.86921963899419),28.477,81612,40.295,87064,35.167,FPC-624,44.906,81199,66.036,FPC-599,38.033,85523,65.335,85024,39.951,85521,45.926,87247,57.091,85434,61.823,FPC-488,69.862,84758,53.36,85517,76.774,84801,72.748,85495,84.102,83514,84.072,82186,80.368,84980,88.128,83351,80.53,85322,67.278,FPC-457,83.763,84948,77.26,81559,77.26,81559,77.26,FPC-710,77.26,FPC-710,84.569,83916
36085019800,Staten Island,SI0304,-74.20500151770376,40.517669831081854,POINT (-74.2050026501862 40.51766988708821),POINT (-74.20500151770376 40.51766983108185),14.324,FPC-464,54.479,FPC-24,56.445,83916,51.849,81559,51.849,81559,51.849,FPC-710,51.849,FPC-710,75.152,84948,68.299,FPC-457,96.38,85322,79.399,85517,92.943,85495,90.863,FPC-488,100.979,85434,100.369,84758,98.327,87247,95.756,85521,94.004,85523,106.705,82186,99.365,81199,110.191,83514,110.642,84801,119.661,85024,106.028,FPC-624,118.34,81612,124.055,FPC-599,133.911,83351
36085020803,Staten Island,SI0304,-74.2106759543686,40.53282966560955,POINT (-74.21067583905175 40.532829420895126),POINT (-74.2106759543686 40.53282966560955),21.918,FPC-464,62.837,FPC-24,64.803,83916,57.424,81559,57.424,81559,57.424,FPC-710,57.424,FPC-710,75.722,FPC-457,82.575,84948,103.803,85322,86.822,85517,100.366,85495,108.402,85434,98.286,FPC-488,105.75,87247,107.792,84758,103.179,85521,101.427,85523,114.128,82186,106.788,81199,117.614,83514,118.065,84801,113.451,FPC-624,127.084,85024,125.763,81612,131.478,FPC-599,141.334,83351
36047035400,Brooklyn,BK1302,-73.97259935049021,40.58014187900832,POINT (-73.97259950036742 40.580141800993715),POINT (-73.97259935049021 40.58014187900832),10.724,84948,31.66,85322,38.744,FPC-457,39.72,85495,53.593,82186,52.162,84758,45.986,FPC-488,58.688,83514,52.708,FPC-710,52.708,FPC-710,52.708,81559,52.708,81559,67.483,84801,51.89,85517,53.312,85434,57.827,87247,62.734,83916,56.173,85521,64.346,FPC-24,58.831,85523,66.293,81199,83.534,85024,90.006,83351,86.245,FPC-599,97.441,84980,74.455,FPC-624,82.662,81612
36047036600,Brooklyn,BK1303,-73.96377540984102,40.582867470420716,POINT (-73.9637754322561 40.582867472633424),POINT (-73.96377540984102 40.58286747042072),18.607,84948,38.89,85322,41.94,FPC-457,40.803,85495,56.031,82186,53.245,84758,47.069,FPC-488,61.126,83514,69.385,84801,53.922,FPC-710,53.922,FPC-710,53.922,81559,53.922,81559,52.973,85517,61.995,85434,64.927,87247,57.256,85521,59.914,85523,87.529,85024,68.875,81199,63.948,83916,65.56,FPC-24,93.876,83351,91.383,FPC-599,101.311,84980,75.538,FPC-624,87.696,81612
36081003700,Queens,QN0105,-73.94360919784269,40.762150429354314,POINT (-73.94360966734727 40.76215023434493),POINT (-73.94360919784269 40.76215042935431),30.994,81199,42.452,FPC-624,30.36,85521,33.292,85523,35.907,87247,50.392,85434,55.078,81612,37.78,85024,46.859,FPC-488,54.444,84758,38.481,FPC-599,48.041,85517,65.317,85495,65.021,87064,75.658,84801,77.743,82186,77.722,83514,72.553,85322,60.802,FPC-457,61.573,83351,55.032,84980,78.332,84948,70.784,FPC-710,70.784,FPC-710,70.784,81559,70.784,81559,80.81,83916
36081003900,Queens,QN0105,-73.94093041167883,40.762802338296034,POINT (-73.94093050450306 40.76280227569981),POINT (-73.94093041167883 40.76280233829603),33.016,81199,44.474,FPC-624,32.382,85521,35.314,85523,37.929,87247,52.414,85434,57.1,81612,39.802,85024,46.834,FPC-488,54.419,84758,40.503,FPC-599,50.063,85517,67.043,87064,65.292,85495,75.633,84801,78.906,82186,78.885,83514,74.575,85322,62.824,FPC-457,63.595,83351,57.054,84980,80.354,84948,72.806,FPC-710,72.806,FPC-710,72.806,81559,72.806,81559,82.832,83916
36081034700,Queens,QN0302,-73.87867585957504,40.766886761615964,POINT (-73.87867579917388 40.766886695851326),POINT (-73.87867585957504 40.76688676161596),19.872,FPC-599,38.014,85024,66.716,87064,40.725,FPC-624,56.854,81612,41.928,81199,78.507,84801,83.605,83514,64.415,84758,46.805,85521,48.565,85523,56.83,FPC-488,83.626,82186,66.837,85434,52.352,87247,64.226,83351,56.466,84980,75.288,85495,62.779,85517,86.233,85322,75.54,FPC-457,93.07,84948,85.522,FPC-710,85.522,FPC-710,85.522,81559,85.522,81559,95.548,83916
36005015700,Bronx,BX0303,-73.88551848700266,40.8330165006217,POINT (-73.88551849172848 40.833016507794234),POINT (-73.88551848700266 40.8330165006217),12.416,87064,41.821,81612,33.125,FPC-624,62.014,FPC-599,70.334,85024,45.467,81199,45.844,85523,50.759,85521,55.413,87247,68.296,85434,77.561,84758,89.29,84801,71.914,FPC-488,88.543,83514,86.805,84980,88.564,82186,93.944,83351,57.527,85517,75.257,85495,88.878,85322,70.288,FPC-457,87.818,84948,80.27,FPC-710,80.27,FPC-710,80.27,81559,80.27,81559,90.296,83916
36005016100,Bronx,BX0303,-73.88501638740732,40.8368453219793,POINT (-73.88501638410926 40.83684530686151),POINT (-73.88501638740732 40.8368453219793),5.058,87064,35.881,81612,29.834,FPC-624,54.656,FPC-599,64.538,85024,39.671,81199,39.904,85523,44.819,85521,49.473,87247,62.5,85434,71.765,84758,83.494,84801,66.118,FPC-488,82.747,83514,81.009,84980,82.768,82186,88.148,83351,51.731,85517,69.461,85495,83.082,85322,64.492,FPC-457,82.022,84948,74.474,FPC-710,74.474,FPC-710,74.474,81559,74.474,81559,84.5,83916
36061031703,Manhattan,MN0101,-74.01509446606019,40.71540602800602,POINT (-74.0150944817087 40.71540597752598),POINT (-74.01509446606019 40.71540602800602),12.313,85517,32.341,85434,27.296,87247,23.999,85521,21.084,85523,30.331,FPC-488,32.514,81199,22.95,FPC-457,36.662,85495,38.37,84758,48.484,85322,40.195,FPC-624,51.394,82186,45.42,81612,28.114,FPC-710,28.114,FPC-710,28.114,81559,28.114,81559,50.919,85024,45.282,84801,53.721,83514,33.247,84948,36.955,83916,38.567,FPC-24,53.406,FPC-599,59.376,87064,67.805,83351
36061031704,Manhattan,MN0101,-74.01704591162924,40.708378873397656,POINT (-74.01704593890722 40.70837881267235),POINT (-74.01704591162924 40.70837887339766),4.318,85517,30.874,85434,26.746,87247,25.734,85521,22.819,85523,29.821,FPC-488,19.81,FPC-457,29.985,81199,30.361,85495,39.815,84758,42.183,85322,45.093,82186,36.648,FPC-624,29.062,FPC-710,29.062,FPC-710,29.062,81559,29.062,81559,35.772,84948,39.231,83916,40.843,FPC-24,46.727,84801,48.579,83514,50.65,85024,47.155,81612,55.044,FPC-599,59.345,87064,69.25,83351
36085029106,Staten Island,SI0204,-74.16516604305282,40.597358268923664,POINT (-74.1651660318986 40.59735819961821),POINT (-74.16516604305282 40.59735826892366),25.044,FPC-24,27.01,83916,38.675,81559,38.675,81559,38.675,FPC-710,38.675,FPC-710,42.166,FPC-464,41.45,FPC-457,53.795,84948,52.55,85517,69.531,85322,74.13,85434,66.094,85495,64.014,FPC-488,71.478,87247,68.907,85521,67.155,85523,73.52,84758,72.516,81199,79.856,82186,83.342,83514,83.793,84801,79.179,FPC-624,92.812,85024,91.491,81612,97.206,FPC-599,107.062,83351
36047001300,Brooklyn,BK0202,-73.98836402383583,40.6976161550063,POINT (-73.9883640050828 40.69761613177174),POINT (-73.98836402383583 40.6976161550063),23.99,85434,20.164,85517,20.48,FPC-488,25.842,85495,28.519,84758,28.505,87247,26.958,85521,28.277,85523,31.456,FPC-457,35.966,85322,36.066,81199,39.745,82186,43.231,83514,35.431,84801,53.011,85024,42.729,FPC-624,49.304,84948,49.266,81612,41.797,FPC-710,41.797,FPC-710,41.797,81559,41.797,81559,58.568,FPC-599,51.238,83916,52.326,FPC-24,65.106,87064,57.954,83351
36085013203,Staten Island,SI0302,-74.1427264567375,40.54970425316747,POINT (-74.14272668549076 40.54970419997172),POINT (-74.14272645673751 40.54970425316747),39.341,81559,39.341,81559,39.341,FPC-710,39.341,FPC-710,49.168,83916,49.998,FPC-24,26.617,FPC-464,61.532,84948,54.679,FPC-457,82.76,85322,65.779,85517,79.323,85495,77.243,FPC-488,87.359,85434,86.749,84758,84.707,87247,82.136,85521,93.085,82186,80.384,85523,85.745,81199,96.571,83514,97.022,84801,106.041,85024,92.408,FPC-624,104.72,81612,110.435,FPC-599,120.291,83351
36085013204,Staten Island,SI0301,-74.13023831085468,40.559423271040046,POINT (-74.1302384751498 40.559423204891225),POINT (-74.13023831085468 40.55942327104005),35.703,81559,35.703,81559,35.703,FPC-710,35.703,FPC-710,49.539,83916,49.724,FPC-24,30.992,FPC-464,56.871,84948,50.018,FPC-457,78.099,85322,61.118,85517,74.662,85495,72.582,FPC-488,82.698,85434,82.088,84758,80.046,87247,77.475,85521,88.424,82186,75.723,85523,81.084,81199,91.91,83514,92.361,84801,101.38,85024,87.747,FPC-624,100.059,81612,105.774,FPC-599,115.63,83351
36085013201,Staten Island,SI0301,-74.12257141032721,40.56477755720121,POINT (-74.12257132329451 40.56477754260845),POINT (-74.12257141032721 40.56477755720121),27.286,81559,27.286,81559,27.286,FPC-710,27.286,FPC-710,40.833,83916,41.018,FPC-24,49.458,FPC-457,56.311,84948,33.443,FPC-464,77.539,85322,60.558,85517,74.102,85495,72.022,FPC-488,82.138,85434,81.528,84758,79.486,87247,76.915,85521,87.864,82186,75.163,85523,80.524,81199,91.35,83514,91.801,84801,100.82,85024,87.187,FPC-624,99.499,81612,105.214,FPC-599,115.07,83351
36085013800,Staten Island,SI0301,-74.13188137261885,40.57049005783461,POINT (-74.13188151507877 40.57049010469874),POINT (-74.13188137261885 40.57049005783461),26.357,81559,26.357,81559,26.357,FPC-710,26.357,FPC-710,35.861,83916,36.706,FPC-24,38.978,FPC-464,53.845,FPC-457,57.99,84948,80.409,85322,64.663,85517,78.489,85495,76.409,FPC-488,86.525,85434,85.915,84758,83.456,87247,81.07,85521,79.318,85523,92.251,82186,84.629,81199,95.737,83514,96.188,84801,104.975,85024,91.292,FPC-624,103.654,81612,109.369,FPC-599,119.457,83351
36061011700,Manhattan,MN0401,-73.99964372690354,40.75979605078409,POINT (-73.99964368459199 40.75979605206214),POINT (-73.99964372690354 40.75979605078409),13.703,85523,16.745,85521,24.048,87247,22.245,81199,36.852,85434,31.993,85517,34.762,FPC-624,41.837,FPC-488,37.497,81612,49.422,84758,52.98,85495,45.455,FPC-457,42.436,85024,59.184,85322,62.487,82186,43.137,FPC-599,55.596,87064,57.209,84801,62.466,83514,55.437,81559,55.437,81559,55.437,FPC-710,55.437,FPC-710,55.402,83916,53.436,FPC-24,61.92,84948,65.229,83351
36061012901,Manhattan,MN0402,-73.998070867067,40.762413367152206,POINT (-73.99807081494976 40.7624133677266),POINT (-73.998070867067 40.76241336715221),14.319,85523,19.019,85521,24.647,87247,22.458,81199,37.065,85434,32.592,85517,36.576,FPC-624,42.471,FPC-488,37.71,81612,50.51,84758,53.396,85495,45.668,FPC-457,42.649,85024,59.939,85322,62.388,82186,43.35,FPC-599,56.195,87064,57.422,84801,62.367,83514,55.65,81559,55.65,81559,55.65,FPC-710,55.65,FPC-710,59.933,83916,57.967,FPC-24,62.133,84948,65.442,83351
36047017100,Brooklyn,BK0701,-73.9768525404236,40.65696760760042,POINT (-73.97685253757275 40.656967602016714),POINT (-73.97685254042359 40.65696760760042),17.164,85322,27.589,85495,25.299,FPC-488,28.291,FPC-457,36.716,84758,35.432,85434,36.672,85517,47.067,82186,37.437,84948,39.947,87247,53.563,83514,38.4,85521,48.391,84801,44.332,85523,48.413,81199,62.677,85024,40.689,FPC-710,40.689,FPC-710,40.689,81559,40.689,81559,65.388,FPC-599,58.949,FPC-624,50.832,83916,52.001,FPC-24,64.782,81612,70.914,83351,78.349,84980
36047050202,Brooklyn,BK0701,-73.97527849983491,40.65352417467375,POINT (-73.97527850022993 40.65352416979534),POINT (-73.97527849983491 40.65352417467375),14.843,85322,25.268,85495,27.464,FPC-488,30.456,FPC-457,37.71,84758,44.746,82186,37.597,85434,38.837,85517,34.538,84948,52.511,83514,42.112,87247,50.556,84801,40.565,85521,45.036,85523,50.578,81199,64.842,85024,42.854,FPC-710,42.854,FPC-710,42.854,81559,42.854,81559,67.553,FPC-599,61.114,FPC-624,52.997,83916,54.166,FPC-24,73.079,83351,66.947,81612,80.514,84980
36047050001,Brooklyn,BK0701,-73.97781344214302,40.64901130814283,POINT (-73.97781344869844 40.64901130690043),POINT (-73.97781344214302 40.64901130814283),15.548,85322,22.988,85495,28.213,FPC-457,27.633,FPC-488,35.43,84758,45.221,82186,37.806,85434,39.046,85517,34.696,84948,50.231,83514,42.321,87247,50.725,84801,40.098,85521,42.756,85523,50.787,81199,43.063,FPC-710,43.063,FPC-710,43.063,81559,43.063,81559,65.011,85024,53.206,83916,67.722,FPC-599,54.375,FPC-24,60.317,FPC-624,73.248,83351,67.156,81612,80.683,84980
36047150200,Brooklyn,BK0701,-73.98126958003999,40.654633094569434,POINT (-73.98126936949792 40.65463301621958),POINT (-73.98126958003999 40.65463309456943),17.07,85322,27.413,85495,30.12,FPC-457,30.546,FPC-488,39.855,84758,37.887,85517,40.679,85434,46.066,82186,34.247,84948,45.194,87247,42.497,85521,49.552,83514,53.638,84801,45.155,85523,53.66,81199,43.491,FPC-710,43.491,FPC-710,43.491,81559,43.491,81559,67.924,85024,53.634,83916,54.803,FPC-24,62.206,FPC-624,70.635,FPC-599,70.029,81612,76.161,83351,83.596,84980
36081056400,Queens,QN1303,-73.73339243802558,40.72154990649258,POINT (-73.73339246776203 40.72154990430755),POINT (-73.73339243802558 40.72154990649258),30.93,84980,54.874,83351,51.257,FPC-599,54.846,85024,69.09,84801,78.738,83514,71.706,87064,82.783,82186,80.295,84758,75.577,FPC-624,77.292,FPC-488,94.037,85495,88.203,81612,61.58,81199,83.517,85434,105.678,85322,63.485,85521,66.417,85523,69.032,87247,81.166,85517,93.927,FPC-457,111.457,84948,103.909,FPC-710,103.909,FPC-710,103.909,81559,103.909,81559,113.935,83916
36061023900,Manhattan,MN1201,-73.94106310483,40.83233735761503,POINT (-73.94106310983568 40.83233735139942),POINT (-73.94106310482999 40.83233735761503),11.246,81612,24.792,FPC-624,39.317,87064,35.255,81199,29.851,85523,31.761,85521,37.744,87247,55.446,85024,56.147,FPC-599,50.366,85434,45.178,85517,55.098,FPC-488,63.137,84758,65.995,85495,70.049,84801,77.347,82186,77.377,83514,73.805,85322,60.553,FPC-457,70.479,84980,78.239,83351,75.744,84948,70.535,81559,70.535,81559,70.535,FPC-710,70.535,FPC-710,77.844,83916
36061024500,Manhattan,MN1201,-73.94209531325217,40.83662494847106,POINT (-73.94209530978917 40.83662492286001),POINT (-73.94209531325217 40.83662494847106),16.627,81612,26.552,FPC-624,43.023,87064,37.015,81199,29.77,85523,33.521,85521,37.663,87247,57.206,85024,57.907,FPC-599,51.143,85434,45.097,85517,55.875,FPC-488,63.914,84758,66.098,85495,70.826,84801,77.488,82186,78.154,83514,74.582,85322,60.55,FPC-457,72.239,84980,79.999,83351,75.663,84948,70.53,81559,70.53,81559,70.53,FPC-710,70.53,FPC-710,78.621,83916
36047054300,Brooklyn,BK0261,-73.97166074972424,40.70126344752154,POINT (-73.9716607194652 40.70126346721232),POINT (-73.97166074972424 40.70126344752154),19.22,FPC-488,27.728,85434,28.883,84758,33.113,85495,31.717,85517,32.243,87247,30.696,85521,36.628,85523,40.709,81199,42.416,85322,39.336,FPC-457,47.323,82186,43.487,84801,50.809,83514,49.159,85024,51.245,FPC-624,60.502,FPC-599,55.925,84948,57.895,81612,50.759,FPC-710,50.759,FPC-710,50.759,81559,50.759,81559,73.837,87064,67.171,83351,60.118,83916,61.707,FPC-24
36047054500,Brooklyn,BK0103,-73.96528927245697,40.70523694253829,POINT (-73.96528926114095 40.70523693453503),POINT (-73.96528927245697 40.70523694253829),19.915,FPC-488,24.975,85434,23.964,84758,31.812,85495,32.466,87247,30.919,85521,33.034,85517,39.017,81199,36.851,85523,43.733,85322,46.212,82186,40.653,FPC-457,41.746,84801,45.394,83514,46.237,85024,47.28,FPC-624,53.773,FPC-599,58.118,81612,57.242,84948,69.872,87064,52.076,FPC-710,52.076,FPC-710,52.076,81559,52.076,81559,68.488,83351,61.435,83916,63.024,FPC-24
36081030904,Queens,QN0301,-73.89105484957021,40.763583256480814,POINT (-73.8910548471569 40.76358325177822),POINT (-73.89105484957021 40.76358325648081),38.325,85024,26.078,FPC-599,36.052,FPC-624,62.043,87064,52.181,81612,41.463,81199,78.042,84801,60.972,84758,45.486,85521,44.644,85523,83.916,83514,50.339,87247,66.372,85434,53.387,FPC-488,83.937,82186,71.845,85495,63.761,83351,56.001,84980,58.106,85517,82.79,85322,70.867,FPC-457,88.397,84948,80.849,FPC-710,80.849,FPC-710,80.849,81559,80.849,81559,90.875,83916
36081030905,Queens,QN0301,-73.89606226377289,40.760017885785416,POINT (-73.89606228529239 40.7600178779892),POINT (-73.89606226377289 40.76001788578542),34.448,85024,34.974,FPC-599,45.379,FPC-624,38.635,81199,71.37,87064,61.508,81612,75.214,84801,61.932,84758,43.512,85521,46.444,85523,63.544,85434,54.347,FPC-488,49.059,87247,80.039,83514,80.06,82186,72.805,85495,60.933,83351,60.543,85517,53.173,84980,83.75,85322,73.304,FPC-457,90.73,84948,83.286,FPC-710,83.286,FPC-710,83.286,81559,83.286,81559,93.14,83916
