GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11
36061012500,Manhattan,MN0502,-73.98417553104916,40.75984064060919,POINT (-73.98417550438455 40.75984064422658),POINT (-73.98417553104916 40.75984064060919),17.184,81199,14.851,87247,22.249,FPC-482,30.773,FPC-624,41.487,85351,45.312,83630,54.093,84949,35.217,FPC-605,40.264,85357,57.939,FPC-432,46.525,85251,69.886,83916
36061012601,Manhattan,MN0801,-73.95740673835355,40.76799408107082,POINT (-73.95740675022725 40.767994074349865),POINT (-73.95740673835355 40.76799408107082),13.118,81199,25.251,FPC-482,23.679,87247,23.262,FPC-624,45.774,85351,50.438,83630,35.682,FPC-605,48.784,85357,56.566,84949,64.658,FPC-432,46.99,85251,75.265,83916
36061012602,Manhattan,MN0801,-73.95970802935926,40.768967339365844,POINT (-73.95970804191644 40.76896733229271),POINT (-73.95970802935926 40.76896733936584),13.663,81199,27.145,FPC-482,24.798,87247,23.816,FPC-624,45.821,85351,51.557,83630,36.801,FPC-605,50.678,85357,57.685,84949,65.777,FPC-432,48.109,85251,75.81,83916
36061012700,Manhattan,MN0402,-73.98985655205378,40.76223834459453,POINT (-73.98985652978874 40.76223834884176),POINT (-73.98985655205378 40.76223834459453),22.108,87247,19.298,81199,27.525,FPC-482,37.525,FPC-624,46.042,85351,52.569,83630,60.691,84949,45.626,85357,37.064,FPC-605,58.299,FPC-432,48.372,85251,74.617,83916
36061013000,Manhattan,MN0802,-73.96473353312317,40.772736044900476,POINT (-73.9647335587036 40.77273602745226),POINT (-73.96473353312317 40.77273604490048),15.537,81199,19.276,FPC-482,27.046,87247,22.196,FPC-624,50.701,85351,42.726,85357,54.612,83630,39.76,FPC-605,62.491,84949,68.779,FPC-432,51.068,85251,77.428,83916
36061013100,Manhattan,MN0502,-73.98235350958424,40.762345809854715,POINT (-73.98235348632824 40.76234581224278),POINT (-73.98235350958424 40.76234580985471),13.412,81199,16.84,87247,21.447,FPC-482,30.679,FPC-624,40.156,85351,48.024,83630,39.462,85357,54.152,84949,31.178,FPC-605,58.112,FPC-432,42.486,85251,71.668,83916
36061013201,Manhattan,MN0801,-73.95206875524792,40.76870128714931,POINT (-73.95206872825496 40.76870129219925),POINT (-73.95206875524792 40.76870128714931),18.329,81199,29.651,FPC-482,24.442,FPC-624,30.954,87247,51.053,85351,57.713,83630,42.957,FPC-605,52.138,85357,63.841,84949,71.933,FPC-432,54.265,85251,82.57,83916
36061013202,Manhattan,MN0801,-73.94972087111296,40.769830572227576,POINT (-73.94972086792664 40.76983057377083),POINT (-73.94972087111296 40.76983057222758),20.594,81199,29.911,FPC-482,24.205,FPC-624,34.096,87247,53.318,85351,46.099,FPC-605,60.808,83630,51.596,85357,75.028,FPC-432,66.983,84949,57.407,85251,83.801,83916
36061013300,Manhattan,MN0402,-73.988034964202,40.764738102486476,POINT (-73.98803493655537 40.76473810600568),POINT (-73.988034964202 40.76473810248648),19.018,81199,21.789,87247,25.775,FPC-482,35.575,FPC-624,45.762,85351,53.73,83630,44.411,85357,59.898,84949,36.784,FPC-605,59.45,FPC-432,48.092,85251,74.337,83916
36061013601,Manhattan,MN0803,-73.94625310990149,40.772011393602405,POINT (-73.94625312915935 40.77201138612589),POINT (-73.94625310990149 40.7720113936024),24.388,81199,25.859,FPC-624,30.815,FPC-482,36.393,87247,57.112,85351,48.396,FPC-605,62.418,83630,53.206,85357,76.029,FPC-432,69.28,84949,59.704,85251,83.734,83916
36061013602,Manhattan,MN0803,-73.94854459936019,40.77186972030817,POINT (-73.94854459857956 40.77186972010108),POINT (-73.94854459936019 40.77186972030817),21.617,81199,28.732,FPC-482,23.07,FPC-624,34.69,87247,55.348,85351,45.84,FPC-605,59.629,83630,50.417,85357,73.849,FPC-432,67.577,84949,57.148,85251,82.666,83916
36061014801,Manhattan,MN0802,-73.95607288391017,40.77884100044119,POINT (-73.95607287538557 40.77884100252034),POINT (-73.95607288391017 40.77884100044119),21.271,FPC-482,14.492,81199,14.706,FPC-624,25.872,87247,44.919,85351,43.694,85357,40.125,FPC-605,48.744,83630,57.876,84949,62.233,FPC-432,51.433,85251,69.938,83916
36061014900,Manhattan,MN0701,-73.98248669495915,40.772351414713825,POINT (-73.98248666851134 40.77235141563253),POINT (-73.98248669495915 40.77235141471382),18.563,81199,17.377,FPC-482,19.77,87247,29.265,FPC-624,47.249,85351,35.392,85357,51.89,83630,39.936,FPC-605,57.879,84949,55.956,FPC-432,51.244,85251,74.396,83916
36061015001,Manhattan,MN0802,-73.9592835540632,40.78019611318298,POINT (-73.95928354550792 40.780196115233224),POINT (-73.95928355406321 40.78019611318298),17.875,FPC-482,18.611,81199,18.825,FPC-624,29.298,87247,49.038,85351,41.774,85357,42.89,FPC-605,52.863,83630,61.995,84949,66.352,FPC-432,54.198,85251,74.057,83916
36061015002,Manhattan,MN0802,-73.95764802977115,40.782448101848985,POINT (-73.95764803646517 40.78244809514479),POINT (-73.95764802977115 40.78244810184898),16.205,FPC-482,19.606,81199,19.82,FPC-624,30.472,87247,50.033,85351,42.447,85357,43.892,FPC-605,53.858,83630,62.99,84949,67.347,FPC-432,55.2,85251,75.052,83916
36061015101,Manhattan,MN0701,-73.98697181845769,40.773839640619286,POINT (-73.98697182751057 40.773839632755994),POINT (-73.98697181845769 40.77383964061929),23.302,81199,19.253,FPC-482,24.921,87247,31.992,FPC-624,52.4,85351,40.543,85357,56.629,83630,44.675,FPC-605,61.162,84949,60.695,FPC-432,55.983,85251,77.881,83916
36061015301,Manhattan,MN0701,-73.97924063098087,40.7742618746379,POINT (-73.97924062925487 40.774261876775284),POINT (-73.97924063098087 40.7742618746379),20.208,81199,20.441,FPC-482,23.568,87247,31.294,FPC-624,50.439,85351,39.266,85357,54.264,83630,41.93,FPC-605,60.392,84949,59.034,FPC-432,53.238,85251,77.474,83916
36061015302,Manhattan,MN0701,-73.98208084314079,40.77545253396193,POINT (-73.98208084572407 40.77545252973207),POINT (-73.98208084314079 40.77545253396193),20.849,81199,16.343,FPC-482,20.84,87247,27.658,FPC-624,48.319,85351,36.462,85357,54.254,83630,42.719,FPC-605,56.828,84949,58.325,FPC-432,54.027,85251,73.547,83916
36061015401,Manhattan,MN0803,-73.94981417189317,40.780408172550715,POINT (-73.94981414862823 40.780408177523356),POINT (-73.94981417189317 40.78040817255071),23.781,FPC-482,20.775,FPC-624,20.504,81199,28.423,87247,51.357,85351,48.45,85357,40.426,FPC-605,55.182,83630,69.402,FPC-432,61.31,84949,51.734,85251,77.548,83916
36061015402,Manhattan,MN0803,-73.94754738059521,40.78150487779956,POINT (-73.94754737790494 40.781504880166786),POINT (-73.94754738059521 40.78150487779956),16.638,FPC-624,24.082,FPC-482,23.872,81199,31.791,87247,54.725,85351,49.555,85357,43.794,FPC-605,58.55,83630,72.77,FPC-432,64.678,84949,55.102,85251,80.719,83916
36061015403,Manhattan,MN0803,-73.94985218290006,40.7824758013432,POINT (-73.949852182616 40.78247580143437),POINT (-73.94985218290006 40.7824758013432),21.682,FPC-482,19.981,FPC-624,21.581,81199,30.094,87247,47.403,85357,52.278,85351,42.097,FPC-605,56.103,83630,69.592,FPC-432,62.981,84949,53.405,85251,77.297,83916
36061015501,Manhattan,MN0701,-73.98491820946646,40.77665095841005,POINT (-73.98491821084151 40.776650956335885),POINT (-73.98491820946646 40.77665095841005),25.039,81199,17.97,FPC-482,25.157,87247,28.621,FPC-624,52.636,85351,38.388,85357,56.68,83630,46.971,FPC-605,57.791,84949,62.515,FPC-432,58.279,85251,74.51,83916
36061015601,Manhattan,MN0803,-73.94750231142235,40.783568627195955,POINT (-73.94750229076948 40.783568631418056),POINT (-73.94750231142235 40.78356862719595),17.941,FPC-624,18.497,FPC-482,19.53,81199,27.449,87247,45.265,85357,50.383,85351,39.452,FPC-605,54.208,83630,68.428,FPC-432,60.336,84949,50.76,85251,79.228,83916
36061015602,Manhattan,MN1101,-73.94632436559152,40.785181636442005,POINT (-73.94632434868738 40.785181637128545),POINT (-73.94632436559152 40.785181636442),16.639,FPC-624,18.347,FPC-482,19.894,81199,27.813,87247,45.115,85357,39.816,FPC-605,50.747,85351,54.572,83630,68.792,FPC-432,60.7,84949,51.124,85251,79.578,83916
36061015700,Manhattan,MN0701,-73.97878605233298,40.777417063996204,POINT (-73.9787860288962 40.77741706590178),POINT (-73.97878605233298 40.7774170639962),21.597,81199,16.309,FPC-482,22.318,87247,27.116,FPC-624,49.797,85351,36.883,85357,55.155,83630,42.339,FPC-605,56.286,84949,59.293,FPC-432,53.647,85251,73.005,83916
36061015801,Manhattan,MN0802,-73.95210371390236,40.78427785782544,POINT (-73.95210372158246 40.784277849552815),POINT (-73.95210371390236 40.78427785782544),18.084,FPC-482,15.24,FPC-624,16.963,81199,28.343,87247,44.852,85357,47.39,85351,41.315,FPC-605,51.215,83630,64.704,FPC-432,60.347,84949,52.623,85251,72.409,83916
36061015802,Manhattan,MN1101,-73.95047444232092,40.786522558337886,POINT (-73.95047443429897 40.78652255884252),POINT (-73.95047444232092 40.78652255833789),16.333,FPC-482,14.563,FPC-624,16.98,81199,28.36,87247,43.101,85357,49.112,85351,43.292,FPC-605,52.937,83630,67.157,FPC-432,63.734,84949,54.6,85251,75.796,83916
36061016001,Manhattan,MN0802,-73.95532275819843,40.785633561284364,POINT (-73.95532276538191 40.7856335541821),POINT (-73.95532275819843 40.78563356128436),12.879,FPC-482,16.707,FPC-624,19.267,81199,30.647,87247,39.647,85357,51.399,85351,43.799,FPC-605,55.224,83630,68.221,FPC-432,64.683,84949,55.107,85251,78.083,83916
36061016002,Manhattan,MN1101,-73.95368639939706,40.7878791449953,POINT (-73.95368639075754 40.78787914617014),POINT (-73.95368639939706 40.7878791449953),12.319,FPC-482,17.23,FPC-624,19.647,81199,31.027,87247,39.087,85357,51.779,85351,44.179,FPC-605,55.604,83630,67.661,FPC-432,65.063,84949,55.487,85251,78.463,83916
36061016100,Manhattan,MN0702,-73.97719291565559,40.77994814825811,POINT (-73.97719288802975 40.779948149419134),POINT (-73.97719291565559 40.77994814825811),14.986,FPC-482,23.945,81199,24.617,87247,31.227,FPC-624,52.096,85351,38.588,85357,57.503,83630,44.687,FPC-605,60.397,84949,61.641,FPC-432,55.995,85251,77.116,83916
36061016200,Manhattan,MN1101,-73.93967551769448,40.787958235839895,POINT (-73.93967565659582 40.78795816377879),POINT (-73.93967551769448 40.78795823583989),14.811,FPC-624,27.277,FPC-482,27.992,81199,36.277,87247,47.649,85357,48.28,FPC-605,59.211,85351,63.036,83630,77.256,FPC-432,69.164,84949,59.588,85251,87.074,83916
36061016400,Manhattan,MN1101,-73.94447228441857,40.78771224983056,POINT (-73.94447227850551 40.78771224557144),POINT (-73.94447228441857 40.78771224983056),16.575,FPC-624,21.323,FPC-482,22.356,81199,30.275,87247,47.498,85357,42.278,FPC-605,53.209,85351,57.034,83630,71.254,FPC-432,63.162,84949,53.586,85251,82.042,83916
36061016500,Manhattan,MN0702,-73.97499829287584,40.78235777983011,POINT (-73.9749982707153 40.78235777892736),POINT (-73.97499829287584 40.78235777983011),12.65,FPC-482,23.312,81199,24.713,87247,30.017,FPC-624,52.192,85351,34.335,85357,57.858,83630,45.326,FPC-605,60.878,84949,62.28,FPC-432,56.634,85251,77.597,83916
36061016600,Manhattan,MN1101,-73.94838363836081,40.78936979932858,POINT (-73.94838366208326 40.78936978189304),POINT (-73.94838363836081 40.78936979932858),13.59,FPC-624,17.579,FPC-482,18.456,81199,29.836,87247,43.519,85357,44.763,FPC-605,50.588,85351,54.413,83630,68.152,FPC-432,63.795,84949,56.071,85251,75.857,83916
36061016900,Manhattan,MN0702,-73.97311965461938,40.78519566643169,POINT (-73.97311963029763 40.785195669002235),POINT (-73.97311965461938 40.78519566643169),11.398,FPC-482,25.608,81199,27.795,FPC-624,27.432,87247,35.219,85357,54.911,85351,47.599,FPC-605,59.633,83630,63.762,84949,64.553,FPC-432,58.907,85251,80.481,83916
36061017000,Manhattan,MN1101,-73.94214663792755,40.79090261355184,POINT (-73.94214663344185 40.79090261009918),POINT (-73.94214663792755 40.79090261355184),14.21,FPC-624,21.592,FPC-482,23.332,81199,31.251,87247,46.405,85357,43.254,FPC-605,54.185,85351,58.01,83630,72.23,FPC-432,64.138,84949,54.562,85251,81.719,83916
36061017100,Manhattan,MN0702,-73.97927658993291,40.78782510953551,POINT (-73.97927655433759 40.787825109848626),POINT (-73.97927658993291 40.78782510953551),12.21,FPC-482,28.888,81199,26.259,87247,29.731,FPC-624,33.881,85357,53.738,85351,49.089,FPC-605,59.673,83630,62.019,84949,65.13,FPC-432,60.397,85251,78.738,83916
36061017200,Manhattan,MN1101,-73.94513296282346,40.79382483768558,POINT (-73.94513298886952 40.793824819441575),POINT (-73.94513296282346 40.79382483768558),12.761,FPC-624,18.305,FPC-482,20.228,81199,31.608,87247,41.87,85357,47.099,FPC-605,52.36,85351,56.185,83630,70.405,FPC-432,67.248,84949,58.407,85251,79.31,83916
36061017300,Manhattan,MN0702,-73.97123676556016,40.78777077289854,POINT (-73.97123674342848 40.78777077213136),POINT (-73.97123676556016 40.78777077289854),10.027,FPC-482,27.856,81199,28.07,FPC-624,27.552,87247,35.174,85357,55.031,85351,48.234,FPC-605,58.864,83630,63.717,84949,64.584,FPC-432,59.542,85251,80.436,83916
36061017401,Manhattan,MN1101,-73.94857461985414,40.79488610383326,POINT (-73.94857462017373 40.79488609958163),POINT (-73.94857461985414 40.79488610383326),14.801,FPC-624,15.522,FPC-482,24.325,81199,34.682,87247,37.801,85357,50.977,FPC-605,56.457,85351,60.282,83630,70.864,FPC-432,65.214,84949,62.285,85251,81.933,83916
36061017402,Manhattan,MN1101,-73.94715935571905,40.796800616688856,POINT (-73.94715934763163 40.79680061738893),POINT (-73.94715935571905 40.79680061668886),13.644,FPC-624,17.226,FPC-482,23.32,81199,34.077,87247,37.738,85357,50.191,FPC-605,55.452,85351,59.277,83630,72.238,FPC-432,64.609,84949,61.499,85251,81.328,83916
36061017500,Manhattan,MN0702,-73.97752106313932,40.79040831145807,POINT (-73.97752102589787 40.79040831288255),POINT (-73.97752106313932 40.79040831145807),10.536,FPC-482,28.531,81199,29.015,FPC-624,25.902,87247,33.524,85357,53.381,85351,48.732,FPC-605,59.316,83630,62.067,84949,64.773,FPC-432,60.04,85251,78.786,83916
36061017700,Manhattan,MN0702,-73.9693888301059,40.79030792356537,POINT (-73.96938880783023 40.79030792293496),POINT (-73.9693888301059 40.79030792356537),9.259,FPC-482,28.719,81199,26.302,FPC-624,30.898,87247,35.683,85357,57.65,85351,51.126,FPC-605,61.475,83630,62.6,84949,67.703,FPC-432,62.434,85251,79.305,83916
36061018000,Manhattan,MN1102,-73.93959541464999,40.79440196474435,POINT (-73.93959541659348 40.794401955849914),POINT (-73.93959541464999 40.79440196474435),13.226,FPC-624,25.885,FPC-482,24.981,81199,34.983,87247,45.985,85357,46.986,FPC-605,57.113,85351,60.938,83630,75.158,FPC-432,67.87,84949,58.294,85251,84.063,83916
36061018100,Manhattan,MN0702,-73.96774569584117,40.7925552215666,POINT (-73.96774566882289 40.79255522382589),POINT (-73.96774569584117 40.7925552215666),5.115,FPC-482,22.145,FPC-624,24.562,81199,28.254,87247,31.883,85357,53.85,85351,48.662,FPC-605,57.675,83630,58.8,84949,65.012,FPC-432,59.97,85251,75.505,83916
36061018400,Manhattan,MN1102,-73.94506538133845,40.79968518169961,POINT (-73.94506540621309 40.79968516401629),POINT (-73.94506538133845 40.79968518169961),11.673,FPC-624,18.818,FPC-482,23.562,81199,39.763,85357,34.273,87247,50.433,FPC-605,55.694,85351,59.519,83630,72.434,FPC-432,64.805,84949,61.741,85251,81.524,83916
36061018600,Manhattan,MN1001,-73.94970712606082,40.79910225841285,POINT (-73.94970713206081 40.799102250781786),POINT (-73.94970712606082 40.79910225841285),16.425,FPC-624,17.093,FPC-482,28.016,81199,31.078,87247,37.899,85357,52.548,FPC-605,56.674,85351,60.499,83630,69.239,FPC-432,61.61,84949,63.856,85251,78.329,83916
36061018700,Manhattan,MN0703,-73.97200788311616,40.79809132488262,POINT (-73.97200784280544 40.798091326752164),POINT (-73.97200788311616 40.79809132488262),4.503,FPC-482,26.617,FPC-624,32.91,81199,30.274,87247,31.498,85357,55.87,85351,53.111,FPC-605,59.695,83630,60.82,84949,68.435,FPC-432,64.419,85251,77.525,83916
36061019200,Manhattan,MN1102,-73.9307827176377,40.799146094590405,POINT (-73.93078272350725 40.79914606697728),POINT (-73.9307827176377 40.79914609459041),8.478,FPC-624,32.779,FPC-482,31.191,81199,43.189,85357,42.571,87247,54.993,FPC-605,59.857,85351,63.682,83630,76.115,FPC-432,66.301,85251,72.814,84949,84.876,83916
36061019300,Manhattan,MN0703,-73.96195526204549,40.80050464633021,POINT (-73.96195523998743 40.800504648006545),POINT (-73.96195526204549 40.80050464633021),11.361,FPC-482,25.28,FPC-624,31.143,81199,33.883,87247,31.505,85357,60.338,85351,53.533,FPC-605,64.163,83630,69.883,FPC-432,65.371,84949,64.841,85251,82.076,83916
36061019400,Manhattan,MN1102,-73.93518278736633,40.80046584384813,POINT (-73.93518278026329 40.80046583900912),POINT (-73.93518278736633 40.80046584384813),4.001,FPC-624,27.847,FPC-482,26.819,81199,38.869,85357,36.945,87247,48.948,FPC-605,55.537,85351,59.362,83630,71.795,FPC-432,60.256,85251,68.494,84949,80.556,83916
36061019500,Manhattan,MN0703,-73.96833063898643,40.80315575028641,POINT (-73.96833059898621 40.8031557531365),POINT (-73.96833063898643 40.80315575028641),9.076,FPC-482,26.232,FPC-624,31.59,81199,28.961,87247,26.583,85357,56.44,85351,51.791,FPC-605,61.511,83630,62.636,84949,67.832,FPC-432,63.099,85251,79.341,83916
36061019600,Manhattan,MN1102,-73.93857020465396,40.80280715264952,POINT (-73.93857022958501 40.802807135517305),POINT (-73.93857020465396 40.80280715264952),4.763,FPC-624,25.741,FPC-482,22.301,81199,35.921,85357,34.764,87247,48.099,FPC-605,50.86,85351,54.685,83630,68.174,FPC-432,63.817,84949,59.407,85251,75.879,83916
36061019702,Manhattan,MN1001,-73.95798715499286,40.80219105961831,POINT (-73.95798716406853 40.80219105342207),POINT (-73.95798715499286 40.80219105961831),14.233,FPC-482,21.093,FPC-624,32.4,81199,34.595,87247,32.217,85357,51.302,FPC-605,58.107,85351,61.932,83630,67.652,FPC-432,66.938,84949,62.61,85251,83.657,83916
36061019900,Manhattan,MN0901,-73.96653281113616,40.80571198971222,POINT (-73.96653277167051 40.80571199223644),POINT (-73.96653281113616 40.80571198971222),10.639,FPC-482,24.742,FPC-624,31.532,81199,28.903,87247,26.525,85357,56.382,85351,51.733,FPC-605,61.453,83630,62.578,84949,67.774,FPC-432,63.041,85251,79.283,83916
36061020500,Manhattan,MN0901,-73.96512283065759,40.810249544362904,POINT (-73.96512285827792 40.81024951753743),POINT (-73.96512283065759 40.8102495443629),14.361,FPC-482,23.606,FPC-624,35.124,81199,28.117,85357,32.495,87247,59.974,85351,55.325,FPC-605,65.045,83630,71.366,FPC-432,66.17,84949,66.633,85251,82.875,83916
36061020600,Manhattan,MN1102,-73.9387834150588,40.80829130905155,POINT (-73.9387834287984 40.80829129818388),POINT (-73.93878341505879 40.80829130905155),11.004,FPC-624,26.049,FPC-482,38.283,85357,28.54,81199,39.804,87247,54.338,FPC-605,57.099,85351,60.924,83630,72.019,FPC-432,70.056,84949,65.646,85251,82.118,83916
36061020701,Manhattan,MN0901,-73.95846100695528,40.808974885874655,POINT (-73.95846101361946 40.80897488120935),POINT (-73.95846100695528 40.80897488587465),15.99,FPC-482,18.447,FPC-624,34.98,81199,27.973,85357,32.351,87247,55.181,FPC-605,59.83,85351,64.616,83630,68.568,FPC-432,66.026,84949,66.489,85251,82.731,83916
36061020800,Manhattan,MN1002,-73.94200773817532,40.80964856059429,POINT (-73.94200774733264 40.809648556316155),POINT (-73.94200773817532 40.80964856059429),14.133,FPC-624,23.918,FPC-482,36.27,85357,31.086,81199,35.304,87247,55.914,FPC-605,59.645,85351,63.47,83630,69.196,FPC-432,65.837,84949,67.222,85251,82.555,83916
36061021100,Manhattan,MN0901,-73.96067909797804,40.81430238711121,POINT (-73.96067906545139 40.81430236738145),POINT (-73.96067909797804 40.81430238711121),18.189,FPC-482,19.65,FPC-624,37.167,81199,25.16,85357,34.538,87247,56.489,FPC-605,61.994,85351,65.819,83630,69.771,FPC-432,68.213,84949,67.797,85251,84.918,83916
36061021303,Manhattan,MN0902,-73.95314673780523,40.81456738263857,POINT (-73.953146740779 40.81456734078628),POINT (-73.95314673780523 40.81456738263857),17.603,FPC-624,20.914,FPC-482,27.885,85357,33.471,81199,35.082,87247,51.237,FPC-605,56.742,85351,60.567,83630,64.519,FPC-432,69.801,84949,62.545,85251,82.959,83916
