GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9
36047021100,Brooklyn,BK0203,-73.97193330146223,40.69707497452635,POINT (-73.97193328295361 40.697075078040676),POINT (-73.97193330146223 40.69707497452635),13.851,FPC-488,27.214,85434,23.514,84758,27.744,85495,30.025,85517,31.729,87247,30.182,85521,41.902,85322,36.114,85523,40.195,81199
36047021200,Brooklyn,BK1002,-74.00584978271911,40.629474268207204,POINT (-74.00584975170594 40.629474266838756),POINT (-74.00584978271911 40.6294742682072),18.828,FPC-457,34.089,85322,30.832,84948,46.594,85495,43.659,FPC-488,34.116,85517,54.089,84758,27.165,FPC-710,27.165,FPC-710,27.165,81559
36047021300,Brooklyn,BK0901,-73.96046274653331,40.66835006881574,POINT (-73.96046274880706 40.66835001839918),POINT (-73.96046274653331 40.66835006881574),5.951,85495,15.151,FPC-488,23.692,84758,27.896,85322,28.075,82186,38.015,85434,34.884,FPC-457,26.009,85517,31.561,83514,37.467,84801
36047021400,Brooklyn,BK1202,-74.0031812660608,40.63161011678604,POINT (-74.00318124080587 40.63161011510746),POINT (-74.00318126606081 40.63161011678604),13.71,FPC-457,30.077,85322,30.063,84948,42.747,85495,42.226,FPC-488,31.611,85517,52.581,84758,52.342,85434,25.54,FPC-710,25.54,FPC-710
36047021500,Brooklyn,BK0801,-73.96331929609349,40.67336524114872,POINT (-73.96331930578242 40.673365249247794),POINT (-73.96331929609349 40.67336524114872),10.746,85495,12.035,FPC-488,19.831,84758,33.742,85322,35.129,85434,28.78,82186,31.523,FPC-457,27.149,85517,39.644,87247,32.266,83514
36047021600,Brooklyn,BK1202,-73.99976981009195,40.632795155469154,POINT (-73.99976974821993 40.63279515466267),POINT (-73.99976981009195 40.63279515546915),17.084,FPC-457,28.026,85322,39.381,85495,30.901,84948,42.574,FPC-488,51.823,84758,33.329,85517,52.725,85434,57.14,82186,26.378,FPC-710
36047021700,Brooklyn,BK0802,-73.95902423096427,40.67276367760833,POINT (-73.95902423579035 40.67276366924124),POINT (-73.95902423096427 40.67276367760833),9.519,85495,11.42,FPC-488,18.604,84758,31.246,85322,27.314,82186,37.254,85434,34.123,FPC-457,25.248,85517,30.8,83514,33.736,84801
36047021800,Brooklyn,BK1202,-73.99782311823952,40.634354105858314,POINT (-73.99782306637167 40.63435410534904),POINT (-73.99782311823952 40.63435410585831),21.219,FPC-457,28.858,85322,40.213,85495,30.818,84948,42.872,FPC-488,52.655,84758,38.04,85517,52.988,85434,57.972,82186,31.089,FPC-710
36047021900,Brooklyn,BK0802,-73.95525892352353,40.67197396658174,POINT (-73.95525892296327 40.67197396170005),POINT (-73.95525892352353 40.67197396658174),6.529,85495,16.27,84758,14.692,FPC-488,31.667,85322,27.73,82186,37.67,85434,34.539,FPC-457,31.216,83514,25.664,85517,33.512,84801
36047022000,Brooklyn,BK1202,-73.99555963656732,40.63616345238359,POINT (-73.99555959743195 40.63616344875244),POINT (-73.99555963656732 40.63616345238359),17.101,FPC-457,25.987,85322,37.342,85495,28.828,84948,38.754,FPC-488,49.184,84758,38.241,85517,48.87,85434,55.101,82186,35.311,FPC-710
36047022100,Brooklyn,BK0802,-73.95435666389872,40.67616689454167,POINT (-73.9543566697419 40.67616686881485),POINT (-73.95435666389872 40.67616689454167),7.755,85495,14.896,84758,10.512,FPC-488,33.773,85322,30.192,82186,35.673,85434,27.693,85517,30.318,FPC-457,33.678,83514,30.765,84801
36047022200,Brooklyn,BK1202,-73.99296367305097,40.638239426208074,POINT (-73.9929636439511 40.63823942638795),POINT (-73.99296367305097 40.63823942620807),25.682,85322,19.191,FPC-457,35.508,85495,40.173,FPC-488,31.744,84948,47.95,84758,39.368,85517,50.324,85434,54.739,82186,37.926,FPC-710
36047022400,Brooklyn,BK1202,-73.99031156120323,40.64051588430043,POINT (-73.99031154079053 40.64051587967363),POINT (-73.99031156120323 40.64051588430043),21.289,85322,20.463,FPC-457,31.105,85495,35.78,FPC-488,34.742,84948,43.547,84758,34.965,85517,45.931,85434,50.346,82186,50.446,87247
36047022600,Brooklyn,BK1202,-73.98634770834863,40.641984269580284,POINT (-73.98634765545442 40.64198426772339),POINT (-73.98634770834863 40.64198426958028),17.784,85322,19.797,FPC-457,28.523,85495,32.601,FPC-488,40.965,84758,36.141,84948,34.299,85517,42.752,85434,47.167,82186,55.766,83514
36047022700,Brooklyn,BK0301,-73.9572485387146,40.681508702602436,POINT (-73.95724853603407 40.681508712009574),POINT (-73.95724853871459 40.68150870260244),6.443,FPC-488,14.052,84758,14.425,85495,29.317,85434,36.654,85322,31.568,82186,26.597,85517,34.666,FPC-457,33.697,87247,32.677,83514
36047022800,Brooklyn,BK1202,-73.98152987610611,40.6391243837916,POINT (-73.98152986904047 40.63912436361095),POINT (-73.98152987610611 40.6391243837916),11.77,85322,24.936,FPC-457,30.848,85495,33.201,FPC-488,43.29,84758,33.599,84948,47.767,82186,39.438,85517,43.352,85434,58.091,83514
36047022900,Brooklyn,BK0301,-73.95676155069054,40.685131537221494,POINT (-73.95676155203867 40.685131532511576),POINT (-73.95676155069054 40.68513153722149),5.234,FPC-488,7.966,84758,15.135,85495,32.655,85434,37.084,85322,33.331,82186,28.645,85517,39.816,87247,35.873,FPC-457,36.169,85521
36047023000,Brooklyn,BK1202,-73.98427921793684,40.63781466015247,POINT (-73.9842791099259 40.637814630836196),POINT (-73.98427921793684 40.63781466015247),16.515,85322,22.98,FPC-457,27.87,85495,31.063,FPC-488,34.603,84948,40.312,84758,45.629,82186,37.482,85517,41.214,85434,55.113,83514
36047023100,Brooklyn,BK0204,-73.96083811341293,40.68578657727056,POINT (-73.96083809833057 40.68578654048261),POINT (-73.96083811341293 40.68578657727056),6.371,FPC-488,14.218,84758,20.983,85495,35.81,85434,40.09,85322,39.179,82186,30.13,85517,40.19,87247,37.01,FPC-457,37.619,85521
36047023200,Brooklyn,BK1202,-73.98622068928536,40.63609961926257,POINT (-73.9862206334669 40.636099603784665),POINT (-73.98622068928536 40.63609961926257),18.962,85322,24.386,FPC-457,30.317,85495,33.51,FPC-488,37.05,84948,42.759,84758,39.929,85517,48.076,82186,43.661,85434,57.56,83514
36047023300,Brooklyn,BK0301,-73.95748987573806,40.688795498073524,POINT (-73.9574898757813 40.68879549251548),POINT (-73.95748987573806 40.68879549807352),3.432,FPC-488,10.963,84758,16.741,85495,30.306,85434,37.213,85322,34.937,82186,29.576,85517,37.797,87247,34.836,85521,33.126,81199
36047023400,Brooklyn,BK1202,-73.98794067887478,40.63387113797783,POINT (-73.98794061616498 40.6338711370744),POINT (-73.98794067887478 40.63387113797783),22.0,85322,21.237,FPC-457,35.551,85495,34.549,84948,38.744,FPC-488,47.993,84758,42.842,85517,53.31,82186,48.895,85434,62.794,83514
36047023500,Brooklyn,BK0301,-73.95778505553652,40.69251288987531,POINT (-73.9577850519209 40.692512879834275),POINT (-73.95778505553652 40.69251288987531),5.08,FPC-488,11.452,84758,16.977,85495,30.516,85434,38.926,85322,35.173,82186,30.665,85517,38.007,87247,34.18,85521,35.024,81199
36047023600,Brooklyn,BK1202,-73.98968741218295,40.63219050757947,POINT (-73.98968734946783 40.63219050663781),POINT (-73.98968741218295 40.63219050757947),21.85,85322,20.259,FPC-457,33.205,85495,32.533,84948,36.398,FPC-488,45.647,84758,41.864,85517,50.964,82186,46.549,85434,35.895,FPC-710
36047023800,Brooklyn,BK1202,-73.99143803385485,40.630511574862815,POINT (-73.9914379715969 40.63051157396363),POINT (-73.99143803385485 40.63051157486282),26.667,85322,24.558,FPC-457,38.022,85495,31.586,84948,41.215,FPC-488,50.464,84758,42.459,85517,55.781,82186,51.366,85434,35.836,FPC-710
36047024000,Brooklyn,BK1202,-73.99318591018748,40.62883154016127,POINT (-73.99318584937159 40.62883153908548),POINT (-73.99318591018748 40.62883154016127),26.886,85322,22.412,FPC-457,31.869,84948,38.241,85495,41.434,FPC-488,50.683,84758,40.313,85517,56.0,82186,51.585,85434,34.242,FPC-710
36047024100,Brooklyn,BK0301,-73.95380364091523,40.69222181473953,POINT (-73.95380363192288 40.692221792391216),POINT (-73.95380364091523 40.69222181473953),10.696,FPC-488,12.278,84758,23.247,85495,30.733,85434,37.854,82186,41.933,85322,33.798,85517,38.224,87247,36.677,85521,34.882,81199
36047024200,Brooklyn,BK1202,-73.99280959972367,40.62586777714408,POINT (-73.9928095270455 40.62586777354123),POINT (-73.99280959972367 40.62586777714408),26.051,85322,20.124,FPC-457,31.192,84948,42.672,85495,45.117,FPC-488,55.114,84758,38.025,85517,52.709,82186,52.273,85434,31.954,FPC-710
36047024300,Brooklyn,BK0301,-73.95285587480255,40.687454919295575,POINT (-73.95285586982682 40.68745490703915),POINT (-73.95285587480255 40.68745491929558),8.258,FPC-488,8.911,84758,19.216,85495,31.177,85434,35.607,82186,41.165,85322,31.669,85517,38.668,87247,39.093,83514,33.963,84801
36047024400,Brooklyn,BK1204,-73.98623675372916,40.62174759795135,POINT (-73.98623669476305 40.621747592063706),POINT (-73.98623675372916 40.62174759795135),21.387,85322,21.499,FPC-457,26.654,84948,38.008,85495,40.453,FPC-488,50.45,84758,48.045,82186,39.4,85517,47.609,85434,33.329,FPC-710
36047024500,Brooklyn,BK0301,-73.95190111801244,40.68288056515592,POINT (-73.95190110803026 40.68288054512281),POINT (-73.95190111801244 40.68288056515592),11.345,84758,10.682,FPC-488,16.992,85495,31.023,85434,32.074,82186,39.34,85322,28.303,85517,33.183,83514,24.744,84801,34.403,87247
36047024600,Brooklyn,BK1204,-73.9811686704782,40.618171842936114,POINT (-73.98116863877951 40.61817184459484),POINT (-73.9811686704782 40.61817184293611),23.212,85322,25.472,84948,22.724,FPC-457,36.826,85495,39.271,FPC-488,49.268,84758,46.863,82186,40.625,85517,46.427,85434,51.958,83514
