GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19
36061010100,Manhattan,MN0501,-73.99153675538079,40.74973079938639,POINT (-73.99153673027368 40.74973080197947),POINT (-73.99153675538079 40.74973079938639),6.197,85521,10.688,87247,6.079,85523,17.641,81199,28.976,85434,30.792,85083,18.845,85517,35.643,FPC-488,28.89,FPC-624,44.369,84354,34.927,FPC-457,47.191,82785,44.093,FPC-223,37.422,85298,45.303,84611,44.948,87064,61.763,80343,53.748,83916,46.593,80904,51.042,85380
36061010200,Manhattan,MN0502,-73.97444936939088,40.75942376926727,POINT (-73.97444939247534 40.75942375316622),POINT (-73.97444936939088 40.75942376926727),5.516,81199,14.143,85523,12.772,85521,17.451,87247,25.649,85083,31.653,85434,23.334,FPC-624,28.923,85517,30.868,FPC-488,44.656,84354,37.877,85298,47.82,FPC-223,49.03,84611,41.684,FPC-457,45.413,87064,51.567,82785,66.831,80343,38.108,80904,60.83,83916,55.586,85380
36061010300,Manhattan,MN0401,-73.99721529808772,40.7521334104435,POINT (-73.9972152729587 40.752133412909245),POINT (-73.99721529808772 40.7521334104435),12.832,85523,17.646,87247,9.106,85521,18.626,81199,31.211,85434,25.598,85517,35.119,85083,36.628,FPC-488,33.441,FPC-624,47.908,84354,39.814,FPC-457,49.426,82785,44.175,85298,47.437,FPC-223,48.194,84611,51.701,87064,64.918,80343,56.766,83916,47.578,80904,47.825,85380
36061010400,Manhattan,MN0502,-73.97767288532971,40.76077898601418,POINT (-73.97767290541466 40.76077897376044),POINT (-73.97767288532971 40.76077898601418),10.439,81199,13.183,85523,12.51,85521,16.701,87247,27.886,85083,32.542,85434,28.246,FPC-624,29.021,85517,33.105,FPC-488,46.893,84354,41.686,85298,49.94,FPC-223,51.15,84611,43.833,FPC-457,49.089,87064,50.757,82785,65.329,80343,40.345,80904,62.606,83916,57.823,85380
36061010801,Manhattan,MN0604,-73.96617557672838,40.75798107921553,POINT (-73.9661755544192 40.75798108570525),POINT (-73.96617557672838 40.75798107921553),6.096,81199,17.145,85521,19.282,85523,22.692,87247,27.021,85083,35.361,85434,25.284,FPC-624,32.24,FPC-488,30.748,85517,46.028,84354,39.827,85298,50.45,FPC-223,52.543,84611,47.853,87064,40.551,FPC-457,55.946,82785,69.18,80343,39.48,80904,59.324,83916,59.965,85380
36061010802,Manhattan,MN0604,-73.96387512885923,40.759122475364215,POINT (-73.96387512866309 40.75912247528157),POINT (-73.96387512885923 40.75912247536422),10.186,81199,20.593,85521,20.974,85523,26.074,87247,26.758,85083,36.915,85434,23.389,FPC-624,32.505,FPC-488,28.978,85517,46.293,84354,37.932,85298,50.062,FPC-223,51.272,84611,45.958,87064,41.739,FPC-457,57.506,82785,70.734,80343,39.789,80904,60.878,83916,62.814,85380
36061010803,Manhattan,MN0604,-73.9661751690668,40.7600932102395,POINT (-73.96617516804623 40.76009321178518),POINT (-73.9661751690668 40.7600932102395),6.644,81199,18.605,85523,18.099,85521,23.646,87247,25.436,85083,36.097,85434,21.836,FPC-624,27.425,85517,31.183,FPC-488,44.971,84354,36.379,85298,48.509,FPC-223,49.719,84611,44.405,87064,40.186,FPC-457,55.934,82785,69.916,80343,40.728,80904,60.06,83916,61.213,85380
36061010900,Manhattan,MN0502,-73.98970307625612,40.75225067339264,POINT (-73.9897030538826 40.75225067526172),POINT (-73.98970307625612 40.75225067339264),4.337,85523,5.266,85521,11.853,87247,17.82,81199,28.514,85434,31.096,85083,20.792,85517,35.822,FPC-488,30.837,FPC-624,44.296,84354,36.874,FPC-457,46.729,82785,39.369,85298,44.967,FPC-223,46.177,84611,46.895,87064,61.301,80343,55.695,83916,46.772,80904,51.221,85380
36061011100,Manhattan,MN0401,-73.99538885707753,40.75464734585717,POINT (-73.99538883257767 40.75464734838661),POINT (-73.99538885707753 40.75464734585717),11.168,85523,9.005,85521,17.545,87247,18.303,81199,30.888,85434,34.796,85083,25.497,85517,36.305,FPC-488,33.118,FPC-624,47.585,84354,39.491,FPC-457,49.103,82785,44.074,85298,47.114,FPC-223,47.871,84611,51.6,87064,64.817,80343,56.643,83916,47.255,80904,47.702,85380
36061011201,Manhattan,MN0502,-73.97534573282564,40.7639779010806,POINT (-73.97534572618518 40.76397790474503),POINT (-73.97534573282564 40.7639779010806),11.074,81199,13.494,85523,10.562,85521,16.109,87247,30.9,85083,30.594,85434,26.264,FPC-624,29.678,85517,36.119,FPC-488,47.291,84354,40.59,85298,47.992,FPC-223,49.202,84611,48.833,87064,44.614,FPC-457,48.809,82785,65.62,80343,42.627,80904,64.282,83916,59.038,85380
36061011202,Manhattan,MN0502,-73.97213117788796,40.762603948520116,POINT (-73.97213117316086 40.762603948279406),POINT (-73.97213117788796 40.76260394852012),7.661,81199,16.085,85523,15.749,85521,19.393,87247,28.973,85083,35.781,85434,21.535,FPC-624,27.124,85517,34.72,FPC-488,48.508,84354,36.078,85298,48.208,FPC-223,49.418,84611,44.104,87064,39.885,FPC-457,53.996,82785,70.799,80343,43.025,80904,59.893,83916,60.503,85380
36061011203,Manhattan,MN0604,-73.96891072325587,40.761241658331635,POINT (-73.9689107183952 40.76124165800081),POINT (-73.96891072325587 40.76124165833163),3.643,81199,15.84,85523,16.727,85521,21.043,87247,25.831,85083,34.428,85434,18.255,FPC-624,23.844,85517,31.578,FPC-488,45.366,84354,32.798,85298,44.928,FPC-223,46.138,84611,40.824,87064,36.605,FPC-457,52.92,82785,67.699,80343,41.742,80904,56.613,83916,57.68,85380
36061011300,Manhattan,MN0502,-73.98786993559033,40.75477510311485,POINT (-73.98786990889563 40.75477510406772),POINT (-73.98786993559033 40.75477510311485),0.26,85523,8.126,85521,12.215,87247,17.385,81199,29.608,85434,26.821,85083,20.16,85517,27.073,FPC-624,34.148,FPC-488,42.702,84354,35.742,FPC-457,36.237,85298,43.373,FPC-223,47.823,82785,44.583,84611,43.763,87064,60.182,80343,54.563,83916,46.337,80904,50.498,85380
36061011402,Manhattan,MN0802,-73.96727887650731,40.763482577430466,POINT (-73.96727887607466 40.76348257470076),POINT (-73.96727887650731 40.76348257743047),7.492,81199,13.945,85523,12.746,85521,18.293,87247,29.504,85083,32.778,85434,17.252,FPC-624,22.841,85517,34.833,FPC-488,44.828,84354,31.795,85298,43.925,FPC-223,45.135,84611,39.821,87064,35.602,FPC-457,50.993,82785,66.696,80343,39.275,80904,55.61,83916,56.677,85380
36061011800,Manhattan,MN0801,-73.96085525425684,40.765274736653794,POINT (-73.9608552482408 40.76527473275156),POINT (-73.96085525425684 40.76527473665379),12.881,81199,19.873,85523,18.674,85521,24.221,87247,30.599,85083,24.474,FPC-624,38.706,85434,36.346,FPC-488,30.637,85517,39.591,85298,50.134,84354,43.842,87064,51.721,FPC-223,52.931,84611,56.921,82785,43.398,FPC-457,43.63,80904,72.771,80343,63.406,83916,64.473,85380
36061011900,Manhattan,MN0502,-73.98602477324474,40.757315185214956,POINT (-73.9860247490562 40.75731518798071),POINT (-73.98602477324474 40.75731518521496),4.103,85523,10.548,85521,14.21,87247,16.55,81199,31.046,85434,28.816,85083,22.155,85517,27.177,FPC-624,36.143,FPC-488,46.143,84354,38.232,85298,37.737,FPC-457,46.814,FPC-223,48.024,84611,49.261,82785,45.758,87064,63.623,80343,55.807,83916,46.496,80904,50.834,85380
36061012000,Manhattan,MN0802,-73.96476633494787,40.76692610086383,POINT (-73.96476635804093 40.76692608474493),POINT (-73.96476633494787 40.76692610086383),10.041,81199,14.961,85523,13.762,85521,19.309,87247,33.858,85083,19.972,FPC-624,33.794,85434,27.982,85517,39.605,FPC-488,36.026,85298,49.18,84354,39.34,87064,48.277,FPC-223,49.487,84611,40.743,FPC-457,52.009,82785,67.859,80343,40.291,80904,60.751,83916,61.818,85380
36061012101,Manhattan,MN0402,-73.99027921142289,40.7591118856861,POINT (-73.99027921023297 40.759111887490185),POINT (-73.99027921142289 40.7591118856861),8.585,85523,12.273,85521,18.36,87247,14.811,81199,29.418,85434,31.304,85083,26.398,85517,29.537,FPC-624,34.824,FPC-488,46.115,84354,41.565,85298,38.021,FPC-457,45.633,FPC-223,47.633,82785,46.39,84611,50.461,87064,64.444,80343,52.052,83916,43.763,80904,46.808,85380
36061012102,Manhattan,MN0402,-73.99311908739338,40.760307588688896,POINT (-73.99311909019487 40.760307584922934),POINT (-73.99311908739338 40.7603075886889),11.161,85523,12.89,85521,21.43,87247,19.298,81199,33.905,85434,35.791,85083,29.382,85517,33.418,FPC-624,39.311,FPC-488,50.602,84354,45.511,85298,42.508,FPC-457,52.12,82785,50.12,FPC-223,50.877,84611,53.037,87064,68.702,80343,56.511,83916,48.25,80904,49.812,85380
36061012200,Manhattan,MN0802,-73.9679840510398,40.768281177830545,POINT (-73.96798407414133 40.768281161706106),POINT (-73.96798405103981 40.76828117783054),13.647,81199,18.044,85523,17.877,85521,23.424,87247,36.133,85083,23.787,FPC-624,37.909,85434,31.797,85517,41.352,FPC-488,39.136,85298,52.995,84354,43.155,87064,52.092,FPC-223,53.302,84611,44.558,FPC-457,56.124,82785,71.974,80343,44.406,80904,64.566,83916,65.633,85380
36061012500,Manhattan,MN0502,-73.98417553104916,40.75984064060919,POINT (-73.98417550438455 40.75984064422658),POINT (-73.98417553104916 40.75984064060919),8.068,85523,9.032,85521,14.162,81199,13.885,87247,29.975,85434,30.655,85083,24.225,85517,27.578,FPC-624,35.874,FPC-488,44.023,84354,40.723,85298,41.06,FPC-457,44.694,FPC-223,45.904,84611,48.19,82785,49.645,87064,62.762,80343,43.114,80904,60.034,83916,55.061,85380
36061012601,Manhattan,MN0801,-73.95740673835355,40.76799408107082,POINT (-73.95740675022725 40.767994074349865),POINT (-73.95740673835355 40.76799408107082),14.877,81199,15.544,85523,16.386,85521,35.028,85083,23.764,87247,23.77,FPC-624,38.249,85434,40.775,FPC-488,32.111,85517,38.615,85298,50.962,84354,43.826,87064,52.843,84611,51.633,FPC-223,56.464,82785,44.872,FPC-457,44.746,80904,68.442,80343,64.88,83916,65.172,85380
36061012602,Manhattan,MN0801,-73.95970802935926,40.768967339365844,POINT (-73.95970804191644 40.76896733229271),POINT (-73.95970802935926 40.76896733936584),14.406,81199,16.463,85523,17.305,85521,24.683,87247,34.676,85083,22.351,FPC-624,39.168,85434,40.423,FPC-488,31.001,85517,37.196,85298,51.881,84354,42.359,87064,52.506,84611,51.296,FPC-223,57.383,82785,43.762,FPC-457,45.665,80904,69.361,80343,63.77,83916,64.837,85380
36061012700,Manhattan,MN0402,-73.98985655205378,40.76223834459453,POINT (-73.98985652978874 40.76223834884176),POINT (-73.98985655205378 40.76223834459453),13.749,85523,15.597,85521,21.142,87247,15.864,81199,34.487,85434,32.357,85083,29.587,85517,34.835,FPC-624,37.576,FPC-488,51.184,84354,45.51,85298,43.09,FPC-457,51.566,FPC-223,52.702,82785,52.776,84611,55.007,87064,69.513,80343,58.954,83916,44.816,80904,53.71,85380
36061013000,Manhattan,MN0802,-73.96473353312317,40.772736044900476,POINT (-73.9647335587036 40.77273602745226),POINT (-73.96473353312317 40.77273604490048),16.861,81199,21.894,85523,22.675,85521,28.114,87247,22.273,FPC-624,39.731,85083,42.622,85434,34.138,85517,45.198,FPC-488,36.753,85298,55.65,84354,42.392,87064,55.957,84611,54.747,FPC-223,46.899,FPC-457,60.922,82785,49.204,80904,74.792,80343,66.907,83916,67.227,85380
36061013100,Manhattan,MN0502,-73.98235350958424,40.762345809854715,POINT (-73.98235348632824 40.76234581224278),POINT (-73.98235350958424 40.76234580985471),7.585,85523,9.946,81199,11.098,85521,15.478,87247,26.439,85083,31.033,85434,27.84,FPC-624,23.423,85517,31.658,FPC-488,45.446,84354,37.184,85298,48.71,FPC-223,40.234,FPC-457,49.92,84611,49.248,82785,48.843,87064,62.224,80343,38.898,80904,59.109,83916,53.865,85380
36061013201,Manhattan,MN0801,-73.95206875524792,40.76870128714931,POINT (-73.95206872825496 40.76870129219925),POINT (-73.95206875524792 40.76870128714931),19.605,81199,25.594,FPC-624,22.755,85523,39.627,85083,23.597,85521,30.975,87247,45.46,85434,45.374,FPC-488,41.722,85298,39.767,85517,58.173,84354,48.046,87064,60.054,84611,58.844,FPC-223,63.675,82785,52.528,FPC-457,51.957,80904,75.653,80343,71.969,83916,72.383,85380
36061013202,Manhattan,MN0801,-73.94972087111296,40.769830572227576,POINT (-73.94972086792664 40.76983057377083),POINT (-73.94972087111296 40.76983057222758),21.986,81199,25.254,FPC-624,42.008,85083,25.973,85523,26.815,85521,34.193,87247,47.769,85434,42.253,85298,47.755,FPC-488,60.797,84354,39.599,85517,47.531,87064,61.104,84611,59.894,FPC-223,66.261,82785,52.36,FPC-457,55.039,80904,78.871,80343,72.368,83916,73.435,85380
36061013300,Manhattan,MN0402,-73.988034964202,40.764738102486476,POINT (-73.98803493655537 40.76473810600568),POINT (-73.988034964202 40.76473810248648),12.534,85523,17.067,85521,15.584,81199,20.427,87247,34.207,85434,32.077,85083,28.372,85517,33.529,FPC-624,37.296,FPC-488,50.904,84354,43.505,85298,42.81,FPC-457,51.286,FPC-223,52.496,84611,52.422,82785,53.792,87064,69.233,80343,60.717,83916,44.536,80904,55.473,85380
36061013601,Manhattan,MN0803,-73.94625310990149,40.772011393602405,POINT (-73.94625312915935 40.77201138612589),POINT (-73.94625310990149 40.7720113936024),24.465,81199,26.715,FPC-624,46.018,85083,28.63,85523,29.472,85521,35.845,87247,49.23,85434,42.465,85298,51.765,FPC-488,62.258,84354,48.992,87064,40.51,85517,62.565,84611,61.355,FPC-223,67.722,82785,53.271,FPC-457,57.213,80904,81.528,80343,73.279,83916,74.346,85380
36061013602,Manhattan,MN0803,-73.94854459936019,40.77186972030817,POINT (-73.94854459857956 40.77186972010108),POINT (-73.94854459936019 40.77186972030817),21.676,81199,23.926,FPC-624,43.964,85083,26.269,85523,27.111,85521,33.056,87247,46.441,85434,40.925,85298,49.711,FPC-488,59.469,84354,38.271,85517,46.203,87064,59.776,84611,58.566,FPC-223,64.933,82785,51.032,FPC-457,54.424,80904,79.167,80343,71.04,83916,72.107,85380
36061014801,Manhattan,MN0802,-73.95607288391017,40.77884100044119,POINT (-73.95607287538557 40.77884100252034),POINT (-73.95607288391017 40.77884100044119),13.248,81199,13.4,FPC-624,17.921,85523,21.003,85521,24.628,87247,34.572,85083,36.694,85434,27.88,85298,40.312,FPC-488,25.925,85517,34.769,87064,47.912,84354,48.219,84611,47.009,FPC-223,55.927,82785,38.686,FPC-457,48.792,80904,69.78,80343,58.694,83916,59.761,85380
36061014900,Manhattan,MN0701,-73.98248669495915,40.772351414713825,POINT (-73.98248666851134 40.77235141563253),POINT (-73.98248669495915 40.77235141471382),10.525,85523,16.772,81199,15.94,85521,18.418,87247,34.941,85083,35.185,85434,28.712,FPC-624,26.363,85517,39.917,FPC-488,37.244,85298,51.882,84354,44.77,87064,50.726,FPC-223,51.483,84611,43.198,FPC-457,53.4,82785,68.101,80343,47.4,80904,62.317,83916,57.419,85380
36061015001,Manhattan,MN0802,-73.9592835540632,40.78019611318298,POINT (-73.95928354550792 40.780196115233224),POINT (-73.95928355406321 40.78019611318298),17.367,81199,17.519,FPC-624,22.04,85523,23.391,85521,28.747,87247,38.691,85083,40.813,85434,31.999,85298,30.044,85517,44.431,FPC-488,38.888,87064,52.031,84354,52.338,84611,51.128,FPC-223,42.805,FPC-457,60.046,82785,51.751,80904,73.899,80343,62.813,83916,63.88,85380
36061015002,Manhattan,MN0802,-73.95764802977115,40.782448101848985,POINT (-73.95764803646517 40.78244809514479),POINT (-73.95764802977115 40.78244810184898),18.362,81199,18.514,FPC-624,23.035,85523,24.393,85521,29.742,87247,39.686,85083,41.808,85434,32.994,85298,45.426,FPC-488,31.039,85517,39.883,87064,53.026,84354,53.333,84611,52.123,FPC-223,43.8,FPC-457,61.041,82785,52.753,80904,74.894,80343,63.808,83916,64.875,85380
36061015101,Manhattan,MN0701,-73.98697181845769,40.773839640619286,POINT (-73.98697182751057 40.773839632755994),POINT (-73.98697181845769 40.77383964061929),15.676,85523,21.511,81199,21.091,85521,23.569,87247,39.68,85083,39.924,85434,31.825,FPC-624,31.514,85517,44.656,FPC-488,40.357,85298,56.621,84354,47.883,87064,47.865,FPC-457,55.465,FPC-223,56.222,84611,58.139,82785,72.84,80343,52.139,80904,66.686,83916,62.158,85380
36061015301,Manhattan,MN0701,-73.97924063098087,40.7742618746379,POINT (-73.97924062925487 40.774261876775284),POINT (-73.97924063098087 40.7742618746379),19.67,81199,14.399,85523,17.722,85521,22.292,87247,37.709,85083,30.822,FPC-624,37.284,85434,30.237,85517,42.516,FPC-488,41.01,85298,53.981,84354,48.536,87064,53.997,FPC-223,54.754,84611,47.072,FPC-457,55.499,82785,68.244,80343,50.168,80904,64.762,83916,59.518,85380
36061015302,Manhattan,MN0701,-73.98208084314079,40.77545253396193,POINT (-73.98208084572407 40.77545252973207),POINT (-73.98208084314079 40.77545253396193),18.335,81199,11.595,85523,17.01,85521,19.488,87247,36.308,85083,27.923,FPC-624,37.612,85434,27.433,85517,42.344,FPC-488,36.455,85298,53.697,84354,43.981,87064,53.153,FPC-223,53.91,84611,43.963,FPC-457,55.827,82785,70.528,80343,49.815,80904,62.784,83916,59.846,85380
36061015401,Manhattan,MN0803,-73.94981417189317,40.780408172550715,POINT (-73.94981414862823 40.780408177523356),POINT (-73.94981417189317 40.78040817255071),20.018,FPC-624,20.289,81199,20.088,85523,20.93,85521,42.345,85083,28.308,87247,35.653,85298,42.793,85434,42.542,87064,48.085,FPC-488,33.698,85517,55.506,84354,55.992,84611,54.782,FPC-223,61.008,82785,46.459,FPC-457,49.29,80904,72.986,80343,66.467,83916,67.534,85380
36061015402,Manhattan,MN0803,-73.94754738059521,40.78150487779956,POINT (-73.94754737790494 40.781504880166786),POINT (-73.94754738059521 40.78150487779956),18.305,FPC-624,23.49,81199,23.289,85523,24.131,85521,45.557,85083,31.509,87247,38.625,85298,45.994,85434,43.528,87064,51.297,FPC-488,58.707,84354,36.91,85517,59.204,84611,57.994,FPC-223,64.209,82785,49.671,FPC-457,52.491,80904,76.187,80343,69.679,83916,70.746,85380
36061015403,Manhattan,MN0803,-73.94985218290006,40.7824758013432,POINT (-73.949852182616 40.78247580143437),POINT (-73.94985218290006 40.7824758013432),17.385,FPC-624,20.455,81199,21.592,85523,22.434,85521,41.779,85083,29.812,87247,35.087,85298,43.901,85434,39.159,87064,47.519,FPC-488,33.132,85517,55.119,84354,55.426,84611,54.216,FPC-223,62.512,82785,45.893,FPC-457,50.794,80904,74.49,80343,65.901,83916,66.968,85380
36061015501,Manhattan,MN0701,-73.98491820946646,40.77665095841005,POINT (-73.98491821084151 40.776650956335885),POINT (-73.98491820946646 40.77665095841005),14.819,85523,22.546,81199,19.734,85521,23.315,87247,28.782,FPC-624,39.532,85083,41.439,85434,29.369,85517,46.171,FPC-488,37.314,85298,56.476,84354,44.84,87064,55.573,FPC-223,56.783,84611,44.822,FPC-457,59.654,82785,73.499,80343,54.026,80904,63.643,83916,63.209,85380
36061015601,Manhattan,MN0803,-73.94750231142235,40.783568627195955,POINT (-73.94750229076948 40.783568631418056),POINT (-73.94750231142235 40.78356862719595),17.36,FPC-624,18.816,81199,18.615,85523,19.457,85521,41.751,85083,26.835,87247,34.598,85298,41.32,85434,37.912,87064,47.498,FPC-488,34.98,85517,54.033,84354,55.914,84611,54.704,FPC-223,59.535,82785,47.741,FPC-457,47.817,80904,71.513,80343,67.749,83916,68.243,85380
36061015602,Manhattan,MN1101,-73.94632436559152,40.785181636442005,POINT (-73.94632434868738 40.785181637128545),POINT (-73.94632436559152 40.785181636442),16.035,FPC-624,19.18,81199,18.979,85523,19.821,85521,42.115,85083,27.199,87247,34.881,85298,41.684,85434,38.195,87064,47.862,FPC-488,54.397,84354,35.263,85517,56.278,84611,55.068,FPC-223,59.899,82785,48.024,FPC-457,48.181,80904,71.877,80343,68.032,83916,68.607,85380
36061015700,Manhattan,MN0701,-73.97878605233298,40.777417063996204,POINT (-73.9787860288962 40.77741706590178),POINT (-73.97878605233298 40.7774170639962),19.962,81199,13.094,85523,18.278,85521,20.987,87247,27.381,FPC-624,37.43,85083,37.84,85434,27.968,85517,42.608,FPC-488,35.913,85298,54.537,84354,43.439,87064,53.417,FPC-223,54.174,84611,43.421,FPC-457,56.055,82785,68.8,80343,49.889,80904,62.242,83916,60.074,85380
36061015801,Manhattan,MN0802,-73.95210371390236,40.78427785782544,POINT (-73.95210372158246 40.784277849552815),POINT (-73.95210371390236 40.78427785782544),15.05,FPC-624,15.436,81199,20.109,85523,23.154,85521,36.76,85083,26.816,87247,30.068,85298,38.882,85434,34.418,87064,42.5,FPC-488,28.113,85517,50.1,84354,50.407,84611,49.197,FPC-223,58.115,82785,40.874,FPC-457,49.683,80904,71.968,80343,60.882,83916,61.949,85380
