,GEOID,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL
1240,36061012700,132578,205495,7298,0.1475,0.1351,151723.0,S_Manhattan,53772.0,0
1241,36061012800,166797,231417,5574,0.4396,0.0833,151723.0,S_Manhattan,79694.0,0
1242,36061012901,112589,174512,7025,0.1922,0.114,151723.0,S_Manhattan,22789.0,0
1243,36061012902,86514,134096,2374,0.1635,0.1596,151723.0,S_Manhattan,-17627.0,1
1244,36061013000,175208,271572,3595,0.465,0.0459,151723.0,S_Manhattan,119849.0,0
1245,36061013100,97240,150722,2780,0.167,0.0853,151723.0,S_Manhattan,-1001.0,1
1246,36061013201,107895,167237,2496,0.2685,0.0669,151723.0,S_Manhattan,15514.0,0
1247,36061013202,83240,211270,3603,0.2592,0.0946,151723.0,S_Manhattan,59547.0,0
1248,36061013203,110642,171495,4452,0.1801,0.2743,151723.0,S_Manhattan,19772.0,0
1249,36061013300,84772,131396,6471,0.139,0.14,151723.0,S_Manhattan,-20327.0,1
1250,36061013400,127788,250001,11272,0.2582,0.1231,151723.0,S_Manhattan,98278.0,0
1251,36061013501,57741,24634,4936,0.1449,0.1728,151723.0,S_Manhattan,-127089.0,1
1252,36061013601,227462,352566,1714,0.3125,0.0286,151723.0,S_Manhattan,200843.0,0
1253,36061013602,142734,250001,6756,0.4939,0.0259,151723.0,S_Manhattan,98278.0,0
1254,36061013603,111912,173463,4069,0.2855,0.0047,151723.0,S_Manhattan,21740.0,0
1255,36061013604,126863,196637,4042,0.3263,0.0836,151723.0,S_Manhattan,44914.0,0
1256,36061013700,164849,210081,6579,0.3386,0.0774,151723.0,S_Manhattan,58358.0,0
1257,36061013800,163182,250001,12879,0.2223,0.0486,151723.0,S_Manhattan,98278.0,0
1258,36061013900,103362,250001,10203,0.1261,0.0791,151723.0,S_Manhattan,98278.0,0
1259,36061014000,131641,250001,7461,0.3387,0.0434,151723.0,S_Manhattan,98278.0,0
1260,36061014200,211951,250001,4747,0.521,0.0495,151723.0,S_Manhattan,98278.0,0
1261,36061014401,166583,250001,4644,0.3027,0.0215,151723.0,S_Manhattan,98278.0,0
1262,36061014402,135301,250001,7028,0.2765,0.0531,151723.0,S_Manhattan,98278.0,0
1263,36061014500,184231,217321,6401,0.1777,0.0607,151723.0,S_Manhattan,65598.0,0
1264,36061014601,131488,250001,4312,0.1159,0.0871,151723.0,S_Manhattan,98278.0,0
1265,36061014602,115790,250001,7878,0.2282,0.079,151723.0,S_Manhattan,98278.0,0
1266,36061014700,207425,206814,3041,0.2883,0.0694,151723.0,S_Manhattan,55091.0,0
1267,36061014801,168068,250001,2751,0.2698,0.0378,151723.0,S_Manhattan,98278.0,0
1268,36061014802,139196,212772,6615,0.2846,0.0376,151723.0,S_Manhattan,61049.0,0
1269,36061014900,149324,231452,5412,0.3784,0.1321,151723.0,S_Manhattan,79729.0,0
1270,36061015001,175893,250001,2001,0.3778,0.0425,151723.0,S_Manhattan,98278.0,0
1271,36061015002,250001,250001,4707,0.5796,0.0399,151723.0,S_Manhattan,98278.0,0
1272,36061015101,26533,41126,3747,0.207,0.2778,151723.0,S_Manhattan,-110597.0,1
1273,36061015102,145608,250001,7426,0.2511,0.1759,151723.0,S_Manhattan,98278.0,0
1274,36061015200,114406,250001,8122,0.2437,0.174,151723.0,S_Manhattan,98278.0,0
1275,36061015301,135911,250001,4450,0.3661,0.0483,151723.0,S_Manhattan,98278.0,0
1276,36061015302,127339,250001,5431,0.2435,0.0541,151723.0,S_Manhattan,98278.0,0
1277,36061015401,107342,166380,5071,0.2934,0.054,151723.0,S_Manhattan,14657.0,0
1278,36061015402,104593,162119,3579,0.3557,0.0433,151723.0,S_Manhattan,10396.0,0
1279,36061015403,91853,190911,5211,0.1992,0.0986,151723.0,S_Manhattan,39188.0,0
1280,36061015501,191490,250001,5197,0.5029,0.081,151723.0,S_Manhattan,98278.0,0
1281,36061015502,136549,250001,5095,0.4027,0.1233,151723.0,S_Manhattan,98278.0,0
1282,36061015601,106520,165106,5170,0.1687,0.1142,151723.0,S_Manhattan,13383.0,0
1283,36061015602,67813,105110,2193,0.1971,0.275,123688.0,N_Manhattan,-18578.0,1
1284,36061015700,140734,218137,10447,0.2338,0.0589,151723.0,S_Manhattan,66414.0,0
1285,36061015801,165481,250001,4877,0.3763,0.0685,151723.0,S_Manhattan,98278.0,0
1286,36061015802,77889,120727,4284,0.1254,0.0748,123688.0,N_Manhattan,-2961.0,1
1287,36061015900,144315,250001,8606,0.3111,0.0682,151723.0,S_Manhattan,98278.0,0
1288,36061016001,250001,250001,3127,0.4896,0.023,151723.0,S_Manhattan,98278.0,0
1289,36061016002,122688,250001,3522,0.2164,0.0375,123688.0,N_Manhattan,126313.0,0
1290,36061016100,119914,250001,6544,0.1972,0.0487,151723.0,S_Manhattan,98278.0,0
1291,36061016200,28189,43692,9066,0.1662,0.2922,123688.0,N_Manhattan,-79996.0,1
1292,36061016300,121569,217262,7575,0.3872,0.0469,151723.0,S_Manhattan,65539.0,0
1293,36061016400,25156,32072,8042,0.1814,0.4651,123688.0,N_Manhattan,-91616.0,1
1294,36061016500,194477,250001,7431,0.2445,0.0982,151723.0,S_Manhattan,98278.0,0
1295,36061016700,215827,250001,6966,0.3115,0.0986,151723.0,S_Manhattan,98278.0,0
1296,36061016800,34115,47019,5110,0.2192,0.4156,123688.0,N_Manhattan,-76669.0,1
1297,36061016900,153854,250001,7984,0.3238,0.0795,151723.0,S_Manhattan,98278.0,0
1298,36061017000,40742,89408,8968,0.2132,0.2245,123688.0,N_Manhattan,-34280.0,1
1299,36061017100,148201,250001,9517,0.2892,0.1313,151723.0,S_Manhattan,98278.0,0
1300,36061017200,35486,55003,5110,0.1642,0.2562,123688.0,N_Manhattan,-68685.0,1
1301,36061017300,116969,250001,8867,0.1952,0.0776,151723.0,S_Manhattan,98278.0,0
1302,36061017401,37464,58069,4967,0.1737,0.2883,123688.0,N_Manhattan,-65619.0,1
1303,36061017402,57750,89512,2759,0.1497,0.2468,123688.0,N_Manhattan,-34176.0,1
1304,36061017500,163000,250001,10628,0.2842,0.0362,151723.0,S_Manhattan,98278.0,0
1305,36061017700,97412,164358,10581,0.2542,0.1029,151723.0,S_Manhattan,12635.0,0
1306,36061017800,46198,71606,4087,0.2033,0.2357,123688.0,N_Manhattan,-52082.0,1
1307,36061017900,125259,163750,9116,0.2767,0.0303,151723.0,S_Manhattan,12027.0,0
1308,36061018000,27152,42085,7048,0.083,0.3787,123688.0,N_Manhattan,-81603.0,1
1309,36061018100,102127,204114,9064,0.2967,0.0474,151723.0,S_Manhattan,52391.0,0
1310,36061018200,29929,96105,7212,0.1839,0.3737,123688.0,N_Manhattan,-27583.0,1
1311,36061018300,129909,250001,8578,0.3508,0.1362,151723.0,S_Manhattan,98278.0,0
1312,36061018400,27293,42304,7846,0.1816,0.3083,123688.0,N_Manhattan,-81384.0,1
1313,36061018500,142986,181723,5155,0.279,0.0654,151723.0,S_Manhattan,30000.0,0
1314,36061018600,40073,51375,6074,0.146,0.3327,123688.0,N_Manhattan,-72313.0,1
1315,36061018700,140970,250001,9874,0.2538,0.1093,151723.0,S_Manhattan,98278.0,0
1316,36061018800,42272,88482,4955,0.2305,0.3025,123688.0,N_Manhattan,-35206.0,1
1317,36061018900,29421,11836,11245,0.1688,0.3903,151723.0,S_Manhattan,-139887.0,1
1318,36061019000,76406,237292,3722,0.3162,0.1738,123688.0,N_Manhattan,113604.0,0
1319,36061019100,130625,250001,8888,0.191,0.0764,151723.0,S_Manhattan,98278.0,0
1320,36061019200,16295,14567,4247,0.1308,0.4744,123688.0,N_Manhattan,-109121.0,1
1321,36061019300,73487,125357,10614,0.1699,0.1788,151723.0,S_Manhattan,-26366.0,1
1322,36061019400,19926,90231,6475,0.1245,0.3629,123688.0,N_Manhattan,-33457.0,1
1323,36061019500,105234,250001,7766,0.229,0.1065,151723.0,S_Manhattan,98278.0,0
1324,36061019600,20093,31144,3910,0.0631,0.3482,123688.0,N_Manhattan,-92544.0,1
1325,36061019701,44154,42778,879,0.2719,0.2799,123688.0,N_Manhattan,-80910.0,1
1326,36061019702,85227,158942,3074,0.2847,0.2223,123688.0,N_Manhattan,35254.0,0
1327,36061019800,88646,151292,2499,0.368,0.0549,123688.0,N_Manhattan,27604.0,0
1328,36061019900,91056,250001,8876,0.2566,0.2097,123688.0,N_Manhattan,126313.0,0
1329,36061020000,61250,186477,3233,0.2202,0.1293,123688.0,N_Manhattan,62789.0,0
1330,36061020101,156250,195938,1859,0.2377,0.0774,123688.0,N_Manhattan,72250.0,0
1331,36061020102,79273,122873,4125,0.246,0.1578,123688.0,N_Manhattan,-815.0,1
1332,36061020300,58835,91194,4036,0.1498,0.2665,123688.0,N_Manhattan,-32494.0,1
1333,36061020500,179348,250001,5633,0.4312,0.051,123688.0,N_Manhattan,126313.0,0
1334,36061020600,44493,110599,3749,0.1814,0.2543,123688.0,N_Manhattan,-13089.0,1
1335,36061020701,67610,154167,2870,0.1116,0.2297,123688.0,N_Manhattan,30479.0,0
1336,36061020800,98426,179514,5714,0.2581,0.1734,123688.0,N_Manhattan,55826.0,0
1337,36061020901,22000,39738,3674,0.1108,0.3966,123688.0,N_Manhattan,-83950.0,1
1338,36061021000,36616,27000,7179,0.2049,0.3453,123688.0,N_Manhattan,-96688.0,1
1339,36061021100,67538,250001,10519,0.23,0.2153,123688.0,N_Manhattan,126313.0,0
1340,36061021200,67900,95750,4219,0.1993,0.1515,123688.0,N_Manhattan,-27938.0,1
1341,36061021303,59184,74186,6553,0.2805,0.1732,123688.0,N_Manhattan,-49502.0,1
1342,36061021400,54375,84281,3034,0.1839,0.1648,123688.0,N_Manhattan,-39407.0,1
1343,36061021500,49293,76404,4136,0.1355,0.2038,123688.0,N_Manhattan,-47284.0,1
1344,36061021600,58297,45563,9341,0.2201,0.2012,123688.0,N_Manhattan,-78125.0,1
1345,36061021800,42796,173079,5980,0.2913,0.1766,123688.0,N_Manhattan,49391.0,0
1346,36061021900,22068,20445,6422,0.175,0.4541,123688.0,N_Manhattan,-103243.0,1
1347,36061022000,95761,226080,6550,0.3586,0.1271,123688.0,N_Manhattan,102392.0,0
1348,36061022102,99931,154893,2670,0.335,0.0727,123688.0,N_Manhattan,31205.0,0
1349,36061022200,61125,94743,3645,0.2141,0.2447,123688.0,N_Manhattan,-28945.0,1
1350,36061022301,55365,130132,7779,0.1805,0.1672,123688.0,N_Manhattan,6444.0,0
1351,36061022302,25738,39893,3093,0.1487,0.3308,123688.0,N_Manhattan,-83795.0,1
1352,36061022400,34224,53047,7671,0.206,0.3111,123688.0,N_Manhattan,-70641.0,1
1353,36061022500,57933,89796,11105,0.2353,0.2439,123688.0,N_Manhattan,-33892.0,1
1354,36061022600,52838,81898,5386,0.293,0.2399,123688.0,N_Manhattan,-41790.0,1
1355,36061022700,56265,188988,5239,0.1482,0.2708,123688.0,N_Manhattan,65300.0,0
1356,36061022800,77701,146063,6185,0.3093,0.1471,123688.0,N_Manhattan,22375.0,0
1357,36061022900,48591,71250,9265,0.1669,0.3078,123688.0,N_Manhattan,-52438.0,1
1358,36061023000,37695,59387,9067,0.1859,0.3013,123688.0,N_Manhattan,-64301.0,1
1359,36061023100,59043,91516,6900,0.225,0.2079,123688.0,N_Manhattan,-32172.0,1
1360,36061023200,35357,26925,9167,0.1593,0.4426,123688.0,N_Manhattan,-96763.0,1
1361,36061023300,77660,120373,7460,0.2215,0.1514,123688.0,N_Manhattan,-3315.0,1
1362,36061023400,66411,102937,5005,0.1614,0.2867,123688.0,N_Manhattan,-20751.0,1
1363,36061023501,71592,130182,7298,0.2266,0.1429,123688.0,N_Manhattan,6494.0,0
1364,36061023502,49750,89236,1716,0.2444,0.2378,123688.0,N_Manhattan,-34452.0,1
1365,36061023600,46774,64005,7871,0.2798,0.1568,123688.0,N_Manhattan,-59683.0,1
1366,36061023700,42610,72930,6328,0.1341,0.3597,123688.0,N_Manhattan,-50758.0,1
1367,36061023802,97703,165667,5637,0.227,0.0858,151723.0,S_Manhattan,13944.0,0
1368,36061023803,83529,250001,3483,0.2794,0.0947,151723.0,S_Manhattan,98278.0,0
1369,36061023804,167379,226910,3035,0.2473,0.0168,151723.0,S_Manhattan,75187.0,0
1370,36061023900,43526,38049,3433,0.0775,0.1599,123688.0,N_Manhattan,-85639.0,1
1371,36061024100,56984,138164,8424,0.2753,0.1362,123688.0,N_Manhattan,14476.0,0
1372,36061024200,37115,48313,5513,0.1236,0.2458,123688.0,N_Manhattan,-75375.0,1
1373,36061024301,71250,91108,5083,0.1688,0.1361,123688.0,N_Manhattan,-32580.0,1
1374,36061024302,25448,38750,7183,0.1298,0.3802,123688.0,N_Manhattan,-84938.0,1
1375,36061024500,45645,108029,15041,0.0905,0.2491,123688.0,N_Manhattan,-15659.0,1
1376,36061024700,49888,171193,6632,0.3262,0.1383,123688.0,N_Manhattan,47505.0,0
1377,36061024900,78438,121578,1006,0.2184,0.0768,123688.0,N_Manhattan,-2110.0,1
1378,36061025100,34063,52797,2724,0.0988,0.295,123688.0,N_Manhattan,-70891.0,1
1379,36061025300,62684,74375,11488,0.1835,0.1816,123688.0,N_Manhattan,-49313.0,1
1380,36061025500,62153,103610,5809,0.1685,0.1911,123688.0,N_Manhattan,-20078.0,1
1381,36061025700,83750,250001,5030,0.3631,0.1009,123688.0,N_Manhattan,126313.0,0
1382,36061025900,71436,71422,4033,0.3247,0.1155,123688.0,N_Manhattan,-52266.0,1
1383,36061026100,44173,83241,13217,0.1763,0.2279,123688.0,N_Manhattan,-40447.0,1
1384,36061026300,54489,52661,9690,0.2587,0.2342,123688.0,N_Manhattan,-71027.0,1
1385,36061026500,91521,156335,8907,0.2551,0.0789,123688.0,N_Manhattan,32647.0,0
1386,36061026700,59559,70938,2119,0.511,0.1311,123688.0,N_Manhattan,-52750.0,1
1387,36061026900,60619,65574,9464,0.2529,0.1284,123688.0,N_Manhattan,-58114.0,1
1388,36061027100,72061,79750,9126,0.2336,0.1364,123688.0,N_Manhattan,-43938.0,1
1389,36061027300,106316,208852,7620,0.2631,0.0469,123688.0,N_Manhattan,85164.0,0
1390,36061027500,149007,184375,3074,0.2893,0.0511,123688.0,N_Manhattan,60687.0,0
1391,36061027700,31650,49057,6603,0.1237,0.3966,123688.0,N_Manhattan,-74631.0,1
1392,36061027900,51599,69500,11410,0.2666,0.1643,123688.0,N_Manhattan,-54188.0,1
1393,36061028100,98750,250001,3361,0.3239,0.0205,123688.0,N_Manhattan,126313.0,0
1394,36061028300,64394,137237,8463,0.3298,0.1616,123688.0,N_Manhattan,13549.0,0
1395,36061028500,51959,69467,8799,0.1867,0.226,123688.0,N_Manhattan,-54221.0,1
1396,36061028700,69688,108016,4580,0.215,0.1489,123688.0,N_Manhattan,-15672.0,1
1397,36061029100,50106,95672,12476,0.2274,0.2176,123688.0,N_Manhattan,-28016.0,1
1398,36061029300,55903,64409,10138,0.3064,0.1736,123688.0,N_Manhattan,-59279.0,1
1399,36061029500,80327,101010,8064,0.2901,0.0477,123688.0,N_Manhattan,-22678.0,1
1400,36061029900,21458,98450,3757,0.2447,0.2792,123688.0,N_Manhattan,-25238.0,1
1401,36061030300,80972,64313,4393,0.3192,0.1084,123688.0,N_Manhattan,-59375.0,1
1402,36061030700,105540,176875,4072,0.4205,0.0455,123688.0,N_Manhattan,53187.0,0
1403,36061030900,41135,52355,11753,0.3544,0.2931,123688.0,N_Manhattan,-71333.0,1
1404,36061031703,250001,250001,6419,0.3421,0.0446,151723.0,S_Manhattan,98278.0,0
1405,36061031704,207092,248395,10558,0.2531,0.0232,151723.0,S_Manhattan,96672.0,0
1406,36081000101,117024,181387,5006,0.5254,0.0575,115496.0,Queens,65891.0,0
1407,36081000102,197930,250001,5323,0.4226,0.0235,115496.0,Queens,134505.0,0
1408,36081000200,65000,150536,2666,0.6628,0.1318,115496.0,Queens,35040.0,0
1409,36081000400,72773,146619,4692,0.6997,0.0955,115496.0,Queens,31123.0,0
1410,36081000600,80366,129837,4379,0.7358,0.1646,115496.0,Queens,14341.0,0
1411,36081000701,155154,250001,3044,0.3991,0.0274,115496.0,Queens,134505.0,0
1412,36081000702,102250,99333,3660,0.4227,0.0537,115496.0,Queens,-16163.0,1
1413,36081000800,80577,108029,3312,0.6809,0.0806,115496.0,Queens,-7467.0,1
1414,36081001000,105022,93929,4845,0.6795,0.0807,115496.0,Queens,-21567.0,1
1415,36081001200,69545,103026,3816,0.5569,0.0411,115496.0,Queens,-12470.0,1
1416,36081001400,72413,121325,4166,0.781,0.0769,115496.0,Queens,5829.0,0
1417,36081001600,82143,137833,2478,0.5964,0.0779,115496.0,Queens,22337.0,0
1418,36081001800,101285,120417,3058,0.8168,0.1298,115496.0,Queens,4921.0,0
1419,36081001901,197426,306010,1339,0.3479,0.0,115496.0,Queens,190514.0,0
1420,36081001902,134911,246037,4143,0.3933,0.1007,115496.0,Queens,130541.0,0
1421,36081001903,153235,153529,1525,0.25,0.1049,115496.0,Queens,38033.0,0
1422,36081002000,84286,70250,1746,0.7638,0.1357,115496.0,Queens,-45246.0,1
1423,36081002200,66215,72202,2587,0.6918,0.1457,115496.0,Queens,-43294.0,1
1424,36081002400,48824,59063,2437,0.695,0.1892,115496.0,Queens,-56433.0,1
1425,36081002500,21065,45434,6046,0.0939,0.2868,115496.0,Queens,-70062.0,1
1426,36081002600,116516,151378,2149,0.8116,0.0698,115496.0,Queens,35882.0,0
1427,36081002800,76628,66700,3442,0.5794,0.0883,115496.0,Queens,-48796.0,1
1428,36081003000,79833,123741,1702,0.7714,0.1072,115496.0,Queens,8245.0,0
1429,36081003100,107679,136042,1189,0.4411,0.1229,115496.0,Queens,20546.0,0
1430,36081003200,88000,179327,1690,0.692,0.3302,115496.0,Queens,63831.0,0
1431,36081003301,143358,185125,2675,0.3134,0.0609,115496.0,Queens,69629.0,0
1432,36081003302,48015,74423,1009,0.3486,0.2351,115496.0,Queens,-41073.0,1
1433,36081003400,72292,89464,2563,0.5929,0.2224,115496.0,Queens,-26032.0,1
1434,36081003600,75668,86524,3811,0.6439,0.1101,115496.0,Queens,-28972.0,1
1435,36081003800,95598,119554,2763,0.7367,0.13,115496.0,Queens,4058.0,0
1436,36081003900,48468,75125,1363,0.5741,0.1519,115496.0,Queens,-40371.0,1
1437,36081004001,89565,140714,2231,0.7078,0.1255,115496.0,Queens,25218.0,0
1438,36081004002,42040,65162,1839,0.7253,0.1533,115496.0,Queens,-50334.0,1
1439,36081004200,69886,104097,4187,0.7247,0.1426,115496.0,Queens,-11399.0,1
1440,36081004300,22689,35167,2069,0.3054,0.3535,115496.0,Queens,-80329.0,1
1441,36081004401,73444,113838,4238,0.7045,0.1895,115496.0,Queens,-1658.0,1
1442,36081004500,74141,109010,3145,0.5561,0.0541,115496.0,Queens,-6486.0,1
1443,36081004700,46600,68786,3932,0.1676,0.1297,115496.0,Queens,-46710.0,1
1444,36081005100,70313,52969,2294,0.428,0.0484,115496.0,Queens,-62527.0,1
1445,36081005200,66921,103727,2811,0.6639,0.1085,115496.0,Queens,-11769.0,1
1446,36081005300,96690,149869,5590,0.3415,0.0911,115496.0,Queens,34373.0,0
1447,36081005400,79044,74519,6433,0.7275,0.0733,115496.0,Queens,-40977.0,1
1448,36081005500,90938,140953,1215,0.449,0.0741,115496.0,Queens,25457.0,0
1449,36081005700,81250,102500,4461,0.2679,0.148,115496.0,Queens,-12996.0,1
1450,36081005800,83265,103173,6643,0.8796,0.0852,115496.0,Queens,-12323.0,1
1451,36081005900,80729,185769,3956,0.3684,0.1193,115496.0,Queens,70273.0,0
1452,36081006100,100067,67279,5474,0.202,0.037,115496.0,Queens,-48217.0,1
1453,36081006201,61933,116103,5920,0.7869,0.0569,115496.0,Queens,607.0,0
1454,36081006202,66764,104688,6739,0.8392,0.1463,115496.0,Queens,-10808.0,1
1455,36081006300,105171,166250,5715,0.3456,0.1081,115496.0,Queens,50754.0,0
1456,36081006501,101063,132946,3242,0.3403,0.0817,115496.0,Queens,17450.0,0
1457,36081006502,82117,114091,3923,0.3676,0.2034,115496.0,Queens,-1405.0,1
1458,36081006900,123375,191231,3912,0.4383,0.1325,115496.0,Queens,75735.0,0
1459,36081007100,103839,160950,3114,0.255,0.1069,115496.0,Queens,45454.0,0
1460,36081007300,106060,250001,3862,0.25,0.0896,115496.0,Queens,134505.0,0
1461,36081007500,86382,133892,4369,0.4032,0.0879,115496.0,Queens,18396.0,0
1462,36081007700,98438,152578,2012,0.4123,0.166,115496.0,Queens,37082.0,0
1463,36081007900,99129,52448,2649,0.5574,0.202,115496.0,Queens,-63048.0,1
1464,36081008100,81615,126503,1087,0.5231,0.0972,115496.0,Queens,11007.0,0
1465,36081008300,76932,119244,2211,0.4562,0.0371,115496.0,Queens,3748.0,0
1466,36081008500,81442,126235,1141,0.5496,0.1733,115496.0,Queens,10739.0,0
1467,36081008600,64519,102031,2830,0.7729,0.1876,115496.0,Queens,-13465.0,1
1468,36081008700,17981,60972,3144,0.329,0.4308,115496.0,Queens,-54524.0,1
1469,36081008800,105485,143560,3922,0.87,0.105,115496.0,Queens,28064.0,0
1470,36081009100,85197,132055,2170,0.6698,0.0866,115496.0,Queens,16559.0,0
1471,36081009400,68813,64830,3195,0.614,0.2128,115496.0,Queens,-50666.0,1
1472,36081009500,91875,180938,2126,0.6137,0.0753,115496.0,Queens,65442.0,0
1473,36081009600,97500,108906,3470,0.8451,0.098,115496.0,Queens,-6590.0,1
1474,36081009700,112083,143917,3997,0.6624,0.104,115496.0,Queens,28421.0,0
1475,36081009800,91641,90469,2759,0.5911,0.0805,115496.0,Queens,-25027.0,1
1476,36081010000,108971,168905,4247,0.8424,0.0954,115496.0,Queens,53409.0,0
1477,36081010100,95978,122303,2463,0.5935,0.0296,115496.0,Queens,6807.0,0
1478,36081010200,92096,122273,2836,0.7088,0.126,115496.0,Queens,6777.0,0
1479,36081010300,70742,71383,4397,0.4974,0.1528,115496.0,Queens,-44113.0,1
1480,36081010400,63000,101050,3450,0.7378,0.1472,115496.0,Queens,-14446.0,1
1481,36081010500,57483,89098,5073,0.5384,0.2178,115496.0,Queens,-26398.0,1
1482,36081010600,101709,84500,3774,0.791,0.062,115496.0,Queens,-30996.0,1
1483,36081010800,88636,92719,3377,0.682,0.2068,115496.0,Queens,-22777.0,1
1484,36081011000,85833,133041,3163,0.7145,0.1058,115496.0,Queens,17545.0,0
1485,36081011100,99926,116625,3108,0.5904,0.1009,115496.0,Queens,1129.0,0
1486,36081011200,67762,110909,2635,0.8414,0.0937,115496.0,Queens,-4587.0,1
1487,36081011300,107609,166793,4558,0.4489,0.0852,115496.0,Queens,51297.0,0
1488,36081011400,76698,118881,1636,0.7983,0.11,115496.0,Queens,3385.0,0
1489,36081011500,106058,133182,2498,0.4181,0.0444,115496.0,Queens,17686.0,0
1490,36081011600,58516,90699,2123,0.7424,0.1771,115496.0,Queens,-24797.0,1
1491,36081011700,102926,138000,3850,0.5585,0.0992,115496.0,Queens,22504.0,0
1492,36081011800,74052,87000,2650,0.8765,0.1045,115496.0,Queens,-28496.0,1
1493,36081011900,72670,89408,1516,0.4963,0.0778,115496.0,Queens,-26088.0,1
1494,36081012000,73969,163235,2308,0.6333,0.1178,115496.0,Queens,47739.0,0
1495,36081012100,93750,179545,2041,0.6522,0.0671,115496.0,Queens,64049.0,0
1496,36081012200,85357,132303,3520,0.7129,0.1441,115496.0,Queens,16807.0,0
1497,36081012301,110433,134808,2960,0.6987,0.0851,115496.0,Queens,19312.0,0
1498,36081012400,73958,84464,3381,0.5749,0.081,115496.0,Queens,-31032.0,1
1499,36081012500,92361,105313,1557,0.5423,0.0218,115496.0,Queens,-10183.0,1
1500,36081012601,77366,119917,2970,0.6604,0.044,115496.0,Queens,4421.0,0
1501,36081012602,68242,66523,2781,0.772,0.1,115496.0,Queens,-48973.0,1
1502,36081012800,86607,134240,2281,0.7531,0.0703,115496.0,Queens,18744.0,0
1503,36081013000,65106,100914,1861,0.5948,0.0688,115496.0,Queens,-14582.0,1
1504,36081013200,81061,125644,2031,0.677,0.127,115496.0,Queens,10148.0,0
1505,36081013400,83542,150987,5536,0.5308,0.1069,115496.0,Queens,35491.0,0
1506,36081013500,83162,250001,1172,0.7485,0.1075,115496.0,Queens,134505.0,0
1507,36081013600,75750,74383,2044,0.5211,0.0533,115496.0,Queens,-41113.0,1
1508,36081013700,108015,132396,1880,0.5597,0.0138,115496.0,Queens,16900.0,0
1509,36081013800,74083,114828,3819,0.683,0.1048,115496.0,Queens,-668.0,1
1510,36081014000,94129,198906,3809,0.6275,0.0604,115496.0,Queens,83410.0,0
1511,36081014100,86563,115096,1680,0.4858,0.0821,115496.0,Queens,-400.0,1
1512,36081014201,67351,104394,4535,0.6906,0.1048,115496.0,Queens,-11102.0,1
1513,36081014202,67450,101739,2644,0.6672,0.2082,115496.0,Queens,-13757.0,1
1514,36081014300,76607,120694,3876,0.3584,0.121,115496.0,Queens,5198.0,0
1515,36081014400,63906,104018,1810,0.5631,0.0862,115496.0,Queens,-11478.0,1
1516,36081014500,79609,93456,2585,0.5564,0.1485,115496.0,Queens,-22040.0,1
1517,36081014700,71815,108108,2863,0.4324,0.0577,115496.0,Queens,-7388.0,1
1518,36081014900,59781,92660,2152,0.2753,0.0818,115496.0,Queens,-22836.0,1
1519,36081015000,98636,170750,2435,0.9021,0.108,115496.0,Queens,55254.0,0
1520,36081015100,73413,139773,2832,0.3932,0.1004,115496.0,Queens,24277.0,0
1521,36081015200,71986,71250,2851,0.7327,0.103,115496.0,Queens,-44246.0,1
1522,36081015300,89453,152125,1884,0.4313,0.1157,115496.0,Queens,36629.0,0
1523,36081015400,92813,121875,1961,0.6332,0.0843,115496.0,Queens,6379.0,0
1524,36081015500,93942,85192,2219,0.4041,0.0347,115496.0,Queens,-30304.0,1
1525,36081015600,73877,99625,3037,0.7684,0.1465,115496.0,Queens,-15871.0,1
1526,36081015700,62571,96985,1313,0.3297,0.1089,115496.0,Queens,-18511.0,1
1527,36081015801,84600,71467,3673,0.8863,0.0702,115496.0,Queens,-44029.0,1
1528,36081015802,92760,73250,5126,0.7279,0.0573,115496.0,Queens,-42246.0,1
1529,36081015900,80000,67426,3250,0.2783,0.0975,115496.0,Queens,-48070.0,1
1530,36081016100,93802,145393,2589,0.5261,0.056,115496.0,Queens,29897.0,0
1531,36081016300,30214,46831,3675,0.2481,0.1973,115496.0,Queens,-68665.0,1
1532,36081016400,92153,125298,3954,0.8507,0.1164,115496.0,Queens,9802.0,0
1533,36081016600,61490,49261,4002,0.7402,0.0629,115496.0,Queens,-66235.0,1
1534,36081016800,101146,90313,3598,0.8758,0.1162,115496.0,Queens,-25183.0,1
1535,36081016900,77027,178632,5893,0.5183,0.0967,115496.0,Queens,63136.0,0
1536,36081017000,81786,74844,2674,0.8159,0.0826,115496.0,Queens,-40652.0,1
1537,36081017200,71902,60417,2129,0.8621,0.0874,115496.0,Queens,-55079.0,1
1538,36081017400,82300,81417,2483,0.7986,0.0765,115496.0,Queens,-34079.0,1
1539,36081017600,58125,69338,2255,0.6889,0.1694,115496.0,Queens,-46158.0,1
1540,36081017800,68333,105916,2291,0.6314,0.0705,115496.0,Queens,-9580.0,1
1541,36081017901,61681,108828,1122,0.3055,0.3241,115496.0,Queens,-6668.0,1
1542,36081018000,76250,126375,1205,0.8394,0.1542,115496.0,Queens,10879.0,0
1543,36081018101,74884,76277,4024,0.3719,0.1293,115496.0,Queens,-39219.0,1
1544,36081018102,83523,145192,3389,0.3112,0.0561,115496.0,Queens,29696.0,0
1545,36081018200,69183,81304,2695,0.802,0.1846,115496.0,Queens,-34192.0,1
