,GEOID,BoroName,NTA2020,lon,lat,centroid
1800,36047051400,Brooklyn,BK1401,-73.96142838189147,40.64279184067002,POINT (-73.96142839892838 40.64279182573878)
1801,36047051500,Brooklyn,BK0102,-73.95052905762056,40.71912659087341,POINT (-73.95052906546235 40.719126565607255)
1802,36047051601,Brooklyn,BK1401,-73.95671227680803,40.638625130017765,POINT (-73.95671228610469 40.63862512558805)
1803,36047051602,Brooklyn,BK1401,-73.95814393839059,40.641614927091595,POINT (-73.95814392769607 40.64161491275444)
1804,36047051700,Brooklyn,BK0102,-73.95450003387339,40.72065310508436,POINT (-73.95450008483571 40.720653093583955)
1805,36047051800,Brooklyn,BK1402,-73.96079587874614,40.637986891208946,POINT (-73.96079588222305 40.63798686153004)
1806,36047051900,Brooklyn,BK0102,-73.95515751672212,40.715715379934785,POINT (-73.95515756725044 40.71571535390763)
1807,36047052000,Brooklyn,BK1402,-73.96418578613387,40.63743631871817,POINT (-73.96418576851528 40.637436258070665)
1808,36047052300,Brooklyn,BK0102,-73.95880359016293,40.711667500497505,POINT (-73.95880359519475 40.71166749923411)
1809,36047052500,Brooklyn,BK0102,-73.95997987518143,40.70888723063764,POINT (-73.95997988203838 40.708887230937925)
1810,36047052600,Brooklyn,BK1402,-73.96667693857998,40.63646860775694,POINT (-73.96667691415831 40.63646854870544)
1811,36047052700,Brooklyn,BK0102,-73.95369662766532,40.70840284226474,POINT (-73.95369659575964 40.708402842687015)
1812,36047052800,Brooklyn,BK1402,-73.96260531743464,40.63084296520597,POINT (-73.96260530017432 40.630842971159524)
1813,36047052900,Brooklyn,BK0103,-73.95450559549855,40.70587127802896,POINT (-73.95450556035439 40.70587127707021)
1814,36047053000,Brooklyn,BK1403,-73.96373548600191,40.62735854254326,POINT (-73.96373547758489 40.6273585205455)
1815,36047053101,Brooklyn,BK0103,-73.95508272336794,40.70124815365421,POINT (-73.95508274317316 40.7012481521034)
1816,36047053102,Brooklyn,BK0103,-73.95330189995536,40.700235787194174,POINT (-73.95330191694329 40.70023579384874)
1817,36047053200,Brooklyn,BK1403,-73.96025535969909,40.62621972969803,POINT (-73.96025532791305 40.62621967655619)
1818,36047053300,Brooklyn,BK0103,-73.9573605464024,40.70376744290423,POINT (-73.95736053770703 40.70376742694205)
1819,36047053400,Brooklyn,BK1403,-73.96283005480487,40.62258240638037,POINT (-73.96283004592966 40.622582384623605)
1820,36047053500,Brooklyn,BK0103,-73.96122339156601,40.706142790146934,POINT (-73.96122337885996 40.70614278555085)
1821,36047053700,Brooklyn,BK0103,-73.95995479391397,40.70029836883699,POINT (-73.95995479981653 40.70029835704338)
1822,36047053800,Brooklyn,BK1403,-73.95683501657287,40.618198453424704,POINT (-73.95683501711592 40.61819843088534)
1823,36047053900,Brooklyn,BK0103,-73.9625604830446,40.70264865353097,POINT (-73.96256048985265 40.702648645768576)
1824,36047054200,Brooklyn,BK1403,-73.96097880435438,40.612802722068785,POINT (-73.96097879240263 40.61280269478802)
1825,36047054400,Brooklyn,BK1403,-73.95718994754995,40.61321953465149,POINT (-73.95718993553166 40.613219507301864)
1826,36047054600,Brooklyn,BK1403,-73.95312310741883,40.613142865323404,POINT (-73.95312307712324 40.61314284845886)
1827,36047054700,Brooklyn,BK0102,-73.96658638679659,40.708530455811086,POINT (-73.96658638658866 40.70853046605246)
1828,36047054800,Brooklyn,BK1502,-73.94837723122406,40.609252576127744,POINT (-73.9483771919113 40.60925253949716)
1829,36047054900,Brooklyn,BK0102,-73.96573312410806,40.711153885162105,POINT (-73.96573311121792 40.711153893864974)
1830,36047055000,Brooklyn,BK1502,-73.95231893180542,40.6087358726793,POINT (-73.95231892410418 40.60873585404705)
1831,36047055100,Brooklyn,BK0102,-73.96444422195356,40.71394390330708,POINT (-73.9644441907215 40.71394391040084)
1832,36047055200,Brooklyn,BK1502,-73.95625915939166,40.60830942500914,POINT (-73.95625915093224 40.608309405036316)
1833,36047055300,Brooklyn,BK0102,-73.95923581446428,40.716457677671926,POINT (-73.95923584390421 40.71645766766163)
1834,36047055400,Brooklyn,BK1501,-73.96007165719104,40.607870528314905,POINT (-73.96007165035448 40.60787050749741)
1835,36047055600,Brooklyn,BK1501,-73.95940576844121,40.6031610723866,POINT (-73.95940576508275 40.60316105158329)
1836,36047055700,Brooklyn,BK0102,-73.95940759143325,40.72212805959082,POINT (-73.95940758582898 40.7221280451465)
1837,36047055800,Brooklyn,BK1502,-73.95537792305188,40.60365323297135,POINT (-73.95537791460927 40.60365321192105)
1838,36047056000,Brooklyn,BK1502,-73.9514359362978,40.604085623993065,POINT (-73.9514359280289 40.60408560372666)
1839,36047056100,Brooklyn,BK0101,-73.95625313949549,40.72653105457278,POINT (-73.95625313275954 40.72653106614754)
1840,36047056200,Brooklyn,BK1502,-73.94750341332495,40.604518292805864,POINT (-73.94750340494909 40.60451827179521)
1841,36047056301,Brooklyn,BK0101,-73.95721289135085,40.734058501246444,POINT (-73.95721290052937 40.73405849369135)
1842,36047056400,Brooklyn,BK1502,-73.94337361160626,40.606915731814276,POINT (-73.94337359464302 40.60691571888766)
1843,36047056500,Brooklyn,BK0101,-73.95775659824369,40.730216535987395,POINT (-73.95775660262217 40.730216542108984)
1844,36047056600,Brooklyn,BK1502,-73.94140310281718,40.60285231074121,POINT (-73.9414030952682 40.60285229036071)
1845,36047056800,Brooklyn,BK1502,-73.9378188563269,40.60267195818245,POINT (-73.93781883088396 40.60267194435716)
1846,36047056900,Brooklyn,BK0101,-73.95236746446336,40.72376698785989,POINT (-73.95236746033092 40.72376699436373)
1847,36047057000,Brooklyn,BK1503,-73.93688257217461,40.59926667147606,POINT (-73.9368825436451 40.59926669651036)
1848,36047057100,Brooklyn,BK0101,-73.94761873747271,40.72478391587548,POINT (-73.94761873577632 40.7247839056627)
1849,36047057200,Brooklyn,BK1503,-73.93821609344303,40.596368434656775,POINT (-73.93821609250318 40.596368421447686)
1850,36047057300,Brooklyn,BK0101,-73.94883029338364,40.728048810088296,POINT (-73.9488303109173 40.728048809013956)
1851,36047057400,Brooklyn,BK1502,-73.94433850128435,40.60114975885142,POINT (-73.94433849168762 40.60114970863827)
1852,36047057500,Brooklyn,BK0101,-73.95323072024601,40.73210564899359,POINT (-73.95323068949715 40.73210558500213)
1853,36047057600,Brooklyn,BK1502,-73.9475711296275,40.59987316656352,POINT (-73.94757112344425 40.59987314872122)
1854,36047057800,Brooklyn,BK1502,-73.95151271845859,40.599440027096364,POINT (-73.95151271195465 40.599440010606045)
1855,36047058000,Brooklyn,BK1502,-73.95545393494847,40.599006752768744,POINT (-73.95545392768572 40.59900673513308)
1856,36047058200,Brooklyn,BK1501,-73.95926167907744,40.59853946366485,POINT (-73.95926167526218 40.59853944578384)
1857,36047058400,Brooklyn,BK1501,-73.95867499645769,40.59407668736474,POINT (-73.95867499359414 40.59407666928226)
1858,36047058600,Brooklyn,BK1503,-73.95461338487874,40.594563073106215,POINT (-73.95461337797583 40.59456305410762)
1859,36047058800,Brooklyn,BK1501,-73.95854718134505,40.58962262374763,POINT (-73.95854717918074 40.58962260761012)
1860,36047058901,Brooklyn,BK0101,-73.94355411760908,40.728371062228916,POINT (-73.943554112708 40.72837102083643)
1861,36047058902,Brooklyn,BK0101,-73.93907857366321,40.729486535730004,POINT (-73.93907849270433 40.72948653540665)
1862,36047059000,Brooklyn,BK1503,-73.95468581646931,40.58998862085024,POINT (-73.95468580874717 40.58998860161256)
1863,36047059100,Brooklyn,BK0101,-73.94292953397806,40.723537329785586,POINT (-73.9429295415508 40.72353731082908)
1864,36047059200,Brooklyn,BK1503,-73.95145093623304,40.5923381944211,POINT (-73.9514509169938 40.592338103555626)
1865,36047059300,Brooklyn,BK0101,-73.93832892641036,40.725988583911565,POINT (-73.93832893593363 40.72598857505456)
1866,36047059402,Brooklyn,BK1503,-73.94301808922866,40.59461434249617,POINT (-73.94301806281531 40.59461429906856)
1867,36047059403,Brooklyn,BK1503,-73.94819006463766,40.595270780921915,POINT (-73.94819005948206 40.59527076506674)
1868,36047059404,Brooklyn,BK1503,-73.94708057368656,40.59082891298863,POINT (-73.94708056438506 40.59082890345461)
1869,36047059600,Brooklyn,BK1503,-73.94005638521843,40.59109691118334,POINT (-73.94005641631553 40.59109690651275)
1870,36047059800,Brooklyn,BK1503,-73.93623546693603,40.58789694974429,POINT (-73.93623544727897 40.5878969556531)
1871,36047060000,Brooklyn,BK1503,-73.94569591355729,40.58707398782094,POINT (-73.94569594266169 40.58707402807165)
1872,36047060600,Brooklyn,BK1503,-73.95614135098604,40.586453704876,POINT (-73.95614135394864 40.58645372339894)
1873,36047060800,Brooklyn,BK1503,-73.95011507734966,40.58426257139803,POINT (-73.95011511051237 40.58426273743417)
1874,36047061002,Brooklyn,BK1303,-73.95636719427846,40.57597376299518,POINT (-73.95636718184535 40.57597376277728)
1875,36047061003,Brooklyn,BK1303,-73.95866692366262,40.58138268858657,POINT (-73.95866693446862 40.581382677438135)
1876,36047061004,Brooklyn,BK1303,-73.95572592793546,40.5798529959483,POINT (-73.95572593122706 40.579852974313596)
1877,36047061200,Brooklyn,BK1503,-73.9496045120234,40.58088794116429,POINT (-73.94960450986828 40.58088796382226)
1878,36047061600,Brooklyn,BK1503,-73.9401269117879,40.57749118334645,POINT (-73.94012706892092 40.57749130002705)
1879,36047062000,Brooklyn,BK1503,-73.94631832300938,40.57891636104002,POINT (-73.94631837705239 40.578916412217204)
1880,36047062200,Brooklyn,BK1503,-73.93523641381327,40.5847385236636,POINT (-73.93523642445412 40.584738536549345)
1881,36047063200,Brooklyn,BK1503,-73.93156847969517,40.5997606761206,POINT (-73.93156841435872 40.59976066079835)
1882,36047063600,Brooklyn,BK1802,-73.93614301631436,40.60993567041557,POINT (-73.93614299369224 40.60993567158258)
1883,36047063800,Brooklyn,BK1502,-73.93880992159903,40.60666780072567,POINT (-73.93880981805283 40.60666774019509)
1884,36047064000,Brooklyn,BK1802,-73.9402462126372,40.61099701204992,POINT (-73.94024625803704 40.610997006542675)
1885,36047064200,Brooklyn,BK1502,-73.94639411296077,40.61219765178328,POINT (-73.94639411507325 40.61219762543257)
1886,36047064400,Brooklyn,BK1802,-73.94247952530387,40.61379664370901,POINT (-73.94247951098323 40.61379661797016)
1887,36047064600,Brooklyn,BK1802,-73.9395352066995,40.61591456273106,POINT (-73.93953517874706 40.61591455815887)
1888,36047064800,Brooklyn,BK1802,-73.93646057611424,40.61768994219055,POINT (-73.93646055378353 40.61768993667944)
1889,36047065000,Brooklyn,BK1801,-73.93364678111706,40.619978740151495,POINT (-73.93364677689945 40.61997872253155)
1890,36047065200,Brooklyn,BK1802,-73.9300684896573,40.614760764712834,POINT (-73.93006842745746 40.614760748440546)
1891,36047065400,Brooklyn,BK1802,-73.93180763115001,40.61294880422344,POINT (-73.93180757349448 40.61294877609889)
1892,36047065600,Brooklyn,BK1802,-73.934982476242,40.613011222389474,POINT (-73.93498245733076 40.61301121561275)
1893,36047065800,Brooklyn,BK1802,-73.93120039772776,40.608082649942375,POINT (-73.93120033958404 40.60808263101236)
1894,36047066000,Brooklyn,BK1802,-73.92808013229427,40.609046629522844,POINT (-73.92808011146572 40.60904662403177)
1895,36047067000,Brooklyn,BK1802,-73.9227665010725,40.61272448790644,POINT (-73.92276648460376 40.61272448048746)
1896,36047067200,Brooklyn,BK1801,-73.92780410907224,40.61875900354671,POINT (-73.92780408031108 40.61875889392286)
1897,36047067400,Brooklyn,BK1801,-73.9302696029261,40.61982321468378,POINT (-73.93026957850991 40.61982315447559)
1898,36047067600,Brooklyn,BK1801,-73.92720071766125,40.624995009431245,POINT (-73.92720074732073 40.624995007532625)
1899,36047067800,Brooklyn,BK1801,-73.92277891935862,40.62614899068661,POINT (-73.92277891562702 40.626148970778324)
1900,36047068000,Brooklyn,BK1801,-73.92518778890287,40.621376373385615,POINT (-73.92518778443721 40.621376353459596)
1901,36047068200,Brooklyn,BK1801,-73.92413049014101,40.61664702294254,POINT (-73.92413047264293 40.61664701112319)
1902,36047068600,Brooklyn,BK1802,-73.9172824378555,40.61482283265092,POINT (-73.91728247079135 40.61482282216952)
1903,36047068800,Brooklyn,BK1801,-73.91910355784172,40.61721437336843,POINT (-73.91910356383174 40.617214352689906)
1904,36047069000,Brooklyn,BK1801,-73.92066911224396,40.61996583447862,POINT (-73.92066913668991 40.619965822671865)
1905,36047069200,Brooklyn,BK1801,-73.92009819591432,40.623671105717825,POINT (-73.92009821596125 40.623671092213115)
1906,36047069601,Brooklyn,BK1802,-73.91513906396915,40.6267772371767,POINT (-73.91513903700523 40.62677719816839)
1907,36047069800,Brooklyn,BK1802,-73.91572895192395,40.61292037187192,POINT (-73.91572910680287 40.61292023748897)
1908,36047070000,Brooklyn,BK1802,-73.90674288028616,40.62004185594993,POINT (-73.90674287604612 40.62004185374834)
1909,36047070201,Brooklyn,BK1802,-73.90886406321428,40.609314647125665,POINT (-73.90886409705284 40.609314560337516)
1910,36047070203,Brooklyn,BK5692,-73.85951126307147,40.610241461002225,POINT (-73.85951176549861 40.6102389749737)
1911,36047072000,Brooklyn,BK1801,-73.92004747172163,40.628846495589485,POINT (-73.92004746898988 40.628846477228194)
1912,36047072200,Brooklyn,BK1801,-73.92438555813872,40.63199996136917,POINT (-73.92438558963882 40.63200000141939)
1913,36047072400,Brooklyn,BK1801,-73.92705532870144,40.634106116634506,POINT (-73.92705533909617 40.63410613749892)
1914,36047072600,Brooklyn,BK1801,-73.93387609713308,40.6324136638475,POINT (-73.93387608850949 40.632413652766154)
1915,36047072800,Brooklyn,BK1801,-73.92700407045875,40.629485741474376,POINT (-73.9270040963087 40.62948577037993)
1916,36047073000,Brooklyn,BK1801,-73.92984878317733,40.626202156689956,POINT (-73.9298488444029 40.62620214849824)
1917,36047073200,Brooklyn,BK1801,-73.93360626851678,40.62792677384936,POINT (-73.93360626102789 40.6279267551215)
1918,36047073400,Brooklyn,BK1801,-73.93747786337558,40.62781526488556,POINT (-73.93747785979583 40.62781524906152)
1919,36047073600,Brooklyn,BK1801,-73.93579850590466,40.62403407929996,POINT (-73.93579849050455 40.6240340717361)
1920,36047073800,Brooklyn,BK1801,-73.93907512112435,40.622411850829,POINT (-73.93907509852741 40.62241183608429)
1921,36047074000,Brooklyn,BK1801,-73.94125692593656,40.62739407882144,POINT (-73.94125692169007 40.62739405850066)
1922,36047074200,Brooklyn,BK1801,-73.94497538107399,40.62699424454711,POINT (-73.94497537269756 40.62699422200286)
1923,36047074400,Brooklyn,BK1801,-73.94311164316272,40.62232323083126,POINT (-73.9431116348725 40.622323209097296)
1924,36047074600,Brooklyn,BK1801,-73.94263661483076,40.61860727539789,POINT (-73.94263666046285 40.61860728535628)
1925,36047074800,Brooklyn,BK1403,-73.94689578708076,40.62189325967863,POINT (-73.94689577780788 40.6218932378655)
1926,36047075000,Brooklyn,BK1403,-73.94876598028927,40.62656822208393,POINT (-73.94876597089818 40.62656820010346)
1927,36047075200,Brooklyn,BK1403,-73.95254581471437,40.62615305673425,POINT (-73.95254580529912 40.626153034681536)
1928,36047075400,Brooklyn,BK1403,-73.95071147618977,40.62147366600423,POINT (-73.95071146679138 40.62147364399701)
1929,36047075600,Brooklyn,BK1403,-73.94798938176385,40.616856550828665,POINT (-73.94798937624192 40.61685652728359)
1930,36047075800,Brooklyn,BK1403,-73.95196189925629,40.61647478507567,POINT (-73.95196188111919 40.61647476332697)
1931,36047076000,Brooklyn,BK1403,-73.95478860211786,40.621357118466335,POINT (-73.95478857813339 40.62135710374055)
1932,36047076200,Brooklyn,BK1403,-73.95648572263894,40.625718432558195,POINT (-73.95648571403639 40.62571841161907)
1933,36047076400,Brooklyn,BK1402,-73.95864323235912,40.63192712229655,POINT (-73.95864320460241 40.6319270488249)
1934,36047076600,Brooklyn,BK1401,-73.95683933214087,40.63318734064124,POINT (-73.95683932409639 40.633187318729206)
1935,36047076800,Brooklyn,BK1403,-73.96080167134075,40.61880404958286,POINT (-73.96080171105277 40.61880400132585)
1936,36047077000,Brooklyn,BK1401,-73.95382689227758,40.636137910090405,POINT (-73.95382685836202 40.6361379156422)
1937,36047077200,Brooklyn,BK1401,-73.95317722098984,40.631609310201306,POINT (-73.95317721557959 40.63160927448318)
1938,36047077400,Brooklyn,BK1401,-73.94808358981884,40.63120893820181,POINT (-73.94808355621112 40.631208914578174)
1939,36047077600,Brooklyn,BK1801,-73.94113610897074,40.63092551585785,POINT (-73.9411361121609 40.63092553648267)
1940,36047078000,Brooklyn,BK1702,-73.93914917811777,40.634498282612405,POINT (-73.93914917340821 40.634498262235866)
1941,36047078200,Brooklyn,BK1702,-73.94144283903007,40.63785353145422,POINT (-73.94144284507992 40.63785354614459)
1942,36047078400,Brooklyn,BK1702,-73.9429558945962,40.63426216556007,POINT (-73.94295588985234 40.63426214545203)
1943,36047078601,Brooklyn,BK1401,-73.94794809517002,40.63419920110391,POINT (-73.94794805125592 40.63419918623355)
1944,36047078602,Brooklyn,BK1702,-73.94613556173809,40.6346384018197,POINT (-73.94613554452896 40.63463838525177)
1945,36047078801,Brooklyn,BK1401,-73.95030661496051,40.63742235174251,POINT (-73.95030660789973 40.63742235366788)
1946,36047078802,Brooklyn,BK1702,-73.94669401235979,40.637528058224014,POINT (-73.94669401085152 40.637528055266735)
1947,36047079001,Brooklyn,BK1401,-73.95545995180402,40.64149917697683,POINT (-73.95545993834719 40.64149916907577)
1948,36047079002,Brooklyn,BK1701,-73.95282596600015,40.64072128978419,POINT (-73.95282595968936 40.6407212681906)
1949,36047079201,Brooklyn,BK1401,-73.95640893527836,40.64461504380664,POINT (-73.95640892844406 40.64461503215872)
1950,36047079202,Brooklyn,BK1701,-73.95340105977189,40.64491466176944,POINT (-73.95340105202695 40.644914648267616)
1951,36047079400,Brooklyn,BK1701,-73.95528662593355,40.64860523320554,POINT (-73.95528662565751 40.64860522999039)
1952,36047079601,Brooklyn,BK0902,-73.95827237256405,40.656596329550105,POINT (-73.95827237146317 40.65659633070907)
1953,36047079602,Brooklyn,BK1401,-73.95765464901568,40.65276026385899,POINT (-73.95765464315504 40.65276025022185)
1954,36047079801,Brooklyn,BK0902,-73.95872041917228,40.6600118279156,POINT (-73.95872041910448 40.660011826686066)
1955,36047080000,Brooklyn,BK0902,-73.95376666978342,40.66068592413659,POINT (-73.95376667410535 40.660685934532914)
1956,36047080200,Brooklyn,BK0902,-73.95344086989799,40.65763977587027,POINT (-73.95344087389988 40.65763978476719)
1957,36047080400,Brooklyn,BK0902,-73.9489902172513,40.65897447680596,POINT (-73.9489902058294 40.658974424496414)
1958,36047080600,Brooklyn,BK0902,-73.94386156629896,40.66165914623451,POINT (-73.94386157394959 40.661659164870244)
1959,36047080800,Brooklyn,BK0902,-73.93948676776708,40.65730275190438,POINT (-73.93948678464791 40.657302820919554)
1960,36047081000,Brooklyn,BK0902,-73.94454830457171,40.659113369460655,POINT (-73.94454832275522 40.65911337447333)
1961,36047081400,Brooklyn,BK1703,-73.94023809001315,40.65364041082514,POINT (-73.94023808544712 40.653640389224186)
1962,36047081600,Brooklyn,BK1701,-73.94420558139545,40.65352975597133,POINT (-73.94420557033365 40.65352973626457)
1963,36047081800,Brooklyn,BK1701,-73.94797520891646,40.65309239593045,POINT (-73.94797519992446 40.65309237943826)
1964,36047082000,Brooklyn,BK1701,-73.95131016445112,40.653453565638934,POINT (-73.95131015790489 40.65345353626332)
1965,36047082200,Brooklyn,BK1701,-73.95442807280646,40.653288298108684,POINT (-73.95442806688025 40.653288271391844)
1966,36047082400,Brooklyn,BK1701,-73.94935796605219,40.64884750023165,POINT (-73.94935796548485 40.648847494225706)
1967,36047082600,Brooklyn,BK1701,-73.94897266752352,40.64506483822022,POINT (-73.94897266780694 40.6450648344912)
1968,36047082800,Brooklyn,BK1701,-73.94960524798364,40.64098936178988,POINT (-73.94960525005253 40.640989341898184)
1969,36047083000,Brooklyn,BK1702,-73.94550258783529,40.64088718490371,POINT (-73.94550258429439 40.64088716747613)
1970,36047083200,Brooklyn,BK1702,-73.9416241516593,40.64152391134861,POINT (-73.9416241386061 40.64152389097817)
1971,36047083400,Brooklyn,BK1702,-73.93847493525126,40.64154935535798,POINT (-73.93847492947262 40.64154933259643)
1972,36047083600,Brooklyn,BK1702,-73.93512749954199,40.63710287863867,POINT (-73.93512749635217 40.63710286128528)
1973,36047083800,Brooklyn,BK1702,-73.9351352415552,40.641756124128804,POINT (-73.9351352368833 40.6417561036224)
1974,36047084000,Brooklyn,BK1702,-73.93129227547797,40.64199431975409,POINT (-73.93129227087726 40.641994299331316)
1975,36047084600,Brooklyn,BK1702,-73.9274702503555,40.6422799403045,POINT (-73.92747024885257 40.642279920012136)
1976,36047084800,Brooklyn,BK1703,-73.92786091244861,40.64642691161194,POINT (-73.92786091041383 40.64642690038162)
1977,36047085000,Brooklyn,BK1703,-73.93231599572826,40.64574336861448,POINT (-73.9323160317867 40.64574336506006)
1978,36047085200,Brooklyn,BK1771,-73.93825307483507,40.646980624278406,POINT (-73.93825306121684 40.6469806417397)
1979,36047085400,Brooklyn,BK1702,-73.9425493935114,40.64467251739175,POINT (-73.9425493809277 40.644672531814834)
1980,36047085600,Brooklyn,BK1701,-73.94483487853005,40.64862374704071,POINT (-73.9448348875299 40.64862371523472)
1981,36047085800,Brooklyn,BK1703,-73.93900437671286,40.650161254345264,POINT (-73.93900436779288 40.650161263985055)
1982,36047086000,Brooklyn,BK1703,-73.93292766873466,40.64999172295546,POINT (-73.93292766066739 40.64999172243105)
1983,36047086200,Brooklyn,BK1703,-73.92822570486156,40.650216302777494,POINT (-73.92822570457022 40.65021629060529)
1984,36047086400,Brooklyn,BK1703,-73.92385009808102,40.65434006367149,POINT (-73.92385007589147 40.654340050458984)
1985,36047086600,Brooklyn,BK1703,-73.92676207469316,40.656374787859825,POINT (-73.9267620705322 40.6563747276241)
1986,36047086800,Brooklyn,BK1703,-73.92973086862773,40.654312730707424,POINT (-73.92973086686538 40.654312709268424)
1987,36047087000,Brooklyn,BK1703,-73.93340383445772,40.654180168070226,POINT (-73.93340382200176 40.654180146455175)
1988,36047087200,Brooklyn,BK1703,-73.9366490382308,40.65367390918464,POINT (-73.93664902467995 40.653673886438675)
1989,36047087401,Brooklyn,BK0902,-73.93845868343291,40.66047429756179,POINT (-73.93845867804019 40.66047427173027)
1990,36047087600,Brooklyn,BK0902,-73.93570571690951,40.66064763197849,POINT (-73.93570571084767 40.66064760361123)
1991,36047087800,Brooklyn,BK1703,-73.93103388384483,40.65884654992352,POINT (-73.93103385933735 40.65884654567692)
1992,36047088001,Brooklyn,BK0902,-73.932936730378,40.66198101743061,POINT (-73.93293672946321 40.661981011773385)
1993,36047088002,Brooklyn,BK1703,-73.92948374068484,40.661146485482085,POINT (-73.92948370674901 40.66114647372591)
1994,36047088200,Brooklyn,BK1704,-73.92598148365818,40.660493952512546,POINT (-73.92598133603326 40.660493892068374)
1995,36047088400,Brooklyn,BK1704,-73.92455040714725,40.662228255717956,POINT (-73.92455034674276 40.662228236642235)
1996,36047088600,Brooklyn,BK1704,-73.92067683501155,40.657486726224654,POINT (-73.92067683824516 40.65748670515955)
1997,36047088800,Brooklyn,BK1704,-73.91808844747476,40.65393981722563,POINT (-73.91808843959906 40.65393981293608)
1998,36047089000,Brooklyn,BK1704,-73.9154948209772,40.656989563741014,POINT (-73.91549469286697 40.65698953301011)
1999,36047089200,Brooklyn,BK1704,-73.92192191430918,40.66328076015942,POINT (-73.92192184945931 40.663280749099336)
2000,36047089400,Brooklyn,BK1602,-73.9164852187439,40.66150405803837,POINT (-73.91648517912537 40.66150402694361)
2001,36047089600,Brooklyn,BK1602,-73.91240944071043,40.65800495671532,POINT (-73.91240943017306 40.658004938520754)
2002,36047089800,Brooklyn,BK1602,-73.91370795859306,40.6627863438,POINT (-73.91370794294079 40.662786326069096)
2003,36047090000,Brooklyn,BK1602,-73.91981431584605,40.666242120096854,POINT (-73.91981432706781 40.66624211489383)
2004,36047090200,Brooklyn,BK1602,-73.91500761530556,40.66755319175237,POINT (-73.91500760432935 40.66755316321996)
2005,36047090600,Brooklyn,BK1602,-73.90885969066481,40.67013025482805,POINT (-73.90885968042576 40.67013022332769)
2006,36047090800,Brooklyn,BK1602,-73.90477135911132,40.67132700589549,POINT (-73.90477134608477 40.671326960216916)
2007,36047091000,Brooklyn,BK1602,-73.90340790104108,40.66575259279363,POINT (-73.90340789459583 40.665752574945316)
2008,36047091200,Brooklyn,BK1602,-73.9076346233714,40.665129176344806,POINT (-73.90763461483752 40.66512915562)
2009,36047091600,Brooklyn,BK1602,-73.9091012463524,40.65910391598709,POINT (-73.90910121949634 40.65910387780792)
2010,36047091800,Brooklyn,BK1602,-73.90458558378951,40.66165261252456,POINT (-73.90458558962746 40.66165261988558)
2011,36047092000,Brooklyn,BK1602,-73.90298515687982,40.65856460130889,POINT (-73.9029851687938 40.65856460888841)
2012,36047092200,Brooklyn,BK1602,-73.90634888061065,40.65523995462208,POINT (-73.90634893895927 40.65523996286467)
2013,36047092400,Brooklyn,BK1602,-73.91147960911458,40.66693309700012,POINT (-73.9114795593429 40.66693299823697)
2014,36047092800,Brooklyn,BK1704,-73.91177422447245,40.65247880254278,POINT (-73.9117742176915 40.652478798579004)
2015,36047093000,Brooklyn,BK1704,-73.91540726633221,40.649929220191154,POINT (-73.91540727785579 40.649929201595704)
2016,36047093200,Brooklyn,BK1702,-73.9295091108417,40.637568241549126,POINT (-73.9295091223679 40.63756823120017)
2017,36047093400,Brooklyn,BK1704,-73.91901476839121,40.64892435718932,POINT (-73.91901475787124 40.648924308937495)
2018,36047093600,Brooklyn,BK1703,-73.92158351721848,40.64879651679863,POINT (-73.92158350148715 40.648796453254064)
2019,36047093800,Brooklyn,BK1703,-73.92455791097285,40.65044724317321,POINT (-73.92455790448565 40.65044722868059)
2020,36047094401,Brooklyn,BK1801,-73.92299164329833,40.63869994844771,POINT (-73.92299166985644 40.63869991769361)
2021,36047094402,Brooklyn,BK1801,-73.92078078021616,40.635082736412976,POINT (-73.92078079173696 40.63508272741584)
2022,36047094600,Brooklyn,BK1703,-73.92325556267201,40.644544433037986,POINT (-73.92325552028022 40.64454438823505)
2023,36047095000,Brooklyn,BK1803,-73.91714647780499,40.63624597605223,POINT (-73.91714645604958 40.636245937104576)
2024,36047095600,Brooklyn,BK1803,-73.91091771597475,40.63557471033556,POINT (-73.91091782679925 40.63557469814934)
2025,36047095800,Brooklyn,BK1803,-73.9116874567731,40.64082385673679,POINT (-73.91168739879454 40.64082383831568)
2026,36047096200,Brooklyn,BK1803,-73.91050910807263,40.64502229859975,POINT (-73.91050910110447 40.64502228709687)
2027,36047096400,Brooklyn,BK1803,-73.90726862817432,40.64195003586576,POINT (-73.90726862441984 40.64195002948476)
2028,36047096600,Brooklyn,BK1803,-73.90314184559077,40.64064006404753,POINT (-73.90314190977195 40.64064005728464)
2029,36047096800,Brooklyn,BK1803,-73.90387688823625,40.64414200944826,POINT (-73.90387687847118 40.64414200263221)
2030,36047097000,Brooklyn,BK1803,-73.90735297618689,40.6472600007447,POINT (-73.90735296083628 40.6472599937675)
2031,36047097400,Brooklyn,BK1803,-73.89976941140095,40.64697942355073,POINT (-73.89976943839027 40.646979405509754)
2032,36047098200,Brooklyn,BK1803,-73.89437163613674,40.65099764784685,POINT (-73.89437165594987 40.65099760511612)
2033,36047098400,Brooklyn,BK1803,-73.89179025261683,40.64657757530531,POINT (-73.8917902320057 40.64657756991435)
2034,36047098600,Brooklyn,BK1803,-73.89431972780135,40.64493594555059,POINT (-73.89431971149618 40.6449359371097)
2035,36047098800,Brooklyn,BK1803,-73.89731493491422,40.643002015266916,POINT (-73.89731491953835 40.643002006857046)
