GEOID,Mo_period_1_nearest,Mo_period_1_tt,Mo_period_1_tt_3,Mo_period_2_nearest,Mo_period_2_tt,Mo_period_2_tt_3,Mo_period_3_nearest,Mo_period_3_tt,Mo_period_3_tt_3,Mo_period_4_nearest,Mo_period_4_tt,Mo_period_4_tt_3,Tu_period_1_nearest,Tu_period_1_tt,Tu_period_1_tt_3,Tu_period_2_nearest,Tu_period_2_tt,Tu_period_2_tt_3,Tu_period_3_nearest,Tu_period_3_tt,Tu_period_3_tt_3,Tu_period_4_nearest,Tu_period_4_tt,Tu_period_4_tt_3,We_period_1_nearest,We_period_1_tt,We_period_1_tt_3,We_period_2_nearest,We_period_2_tt,We_period_2_tt_3,We_period_3_nearest,We_period_3_tt,We_period_3_tt_3,We_period_4_nearest,We_period_4_tt,We_period_4_tt_3,Th_period_1_nearest,Th_period_1_tt,Th_period_1_tt_3,Th_period_2_nearest,Th_period_2_tt,Th_period_2_tt_3,Th_period_3_nearest,Th_period_3_tt,Th_period_3_tt_3,Th_period_4_nearest,Th_period_4_tt,Th_period_4_tt_3,Fr_period_1_nearest,Fr_period_1_tt,Fr_period_1_tt_3,Fr_period_2_nearest,Fr_period_2_tt,Fr_period_2_tt_3,Fr_period_3_nearest,Fr_period_3_tt,Fr_period_3_tt_3,Fr_period_4_nearest,Fr_period_4_tt,Fr_period_4_tt_3,Sa_period_1_nearest,Sa_period_1_tt,Sa_period_1_tt_3,Sa_period_2_nearest,Sa_period_2_tt,Sa_period_2_tt_3,Sa_period_3_nearest,Sa_period_3_tt,Sa_period_3_tt_3,Sa_period_4_nearest,Sa_period_4_tt,Sa_period_4_tt_3,Su_period_1_nearest,Su_period_1_tt,Su_period_1_tt_3,Su_period_2_nearest,Su_period_2_tt,Su_period_2_tt_3,Su_period_3_nearest,Su_period_3_tt,Su_period_3_tt_3,Su_period_4_nearest,Su_period_4_tt,Su_period_4_tt_3
36005023702,83550,5.2,6.1,81348,1.89,4.1,83550,5.2,5.9,87064,18.37,22.49,80175,4.2,4.56,FPC-527,1.64,3.51,83550,5.2,5.67,87064,18.37,22.94,81637,2.49,4.29,81348,1.89,4.1,85108,2.83,4.41,85108,2.83,11.02,83550,5.2,6.25,Plentiful-1523,4.14,4.85,Plentiful-1523,4.14,4.85,85298,15.61,21.21,83550,5.2,7.16,85300,1.07,2.18,85300,1.07,3.68,87064,18.37,22.45,83550,5.2,5.68,83550,5.2,5.77,Plentiful-1342,2.99,6.04,85357,11.86,27.02,85370,15.36,21.86,Plentiful-1342,2.99,9.26,Plentiful-1342,2.99,18.06,FPC-624,29.65,42.28
36005039901,83550,3.52,4.44,81348,2.0,3.01,83550,3.52,4.44,85503,17.77,22.68,83550,3.52,3.63,83550,3.52,3.57,83550,3.52,3.73,87064,18.54,24.31,81637,3.47,3.51,81348,2.0,3.01,83550,3.52,3.62,85108,3.82,11.44,83550,3.52,5.63,83550,3.52,3.73,83550,3.52,3.73,85298,16.89,22.38,83550,3.52,6.11,81348,2.0,2.83,85300,2.96,3.34,87064,18.54,23.14,83550,3.52,4.44,83550,3.52,4.44,Plentiful-1342,5.08,5.87,85357,11.96,27.78,85370,16.76,22.2,Plentiful-1342,5.08,8.85,Plentiful-1342,5.08,18.89,FPC-624,31.72,44.35
36005023703,83550,5.81,6.66,81348,1.7,4.44,83550,5.81,6.45,87064,18.36,22.53,80175,3.37,4.7,FPC-527,1.14,3.06,83550,5.81,6.28,87064,18.36,22.48,81637,2.47,4.7,81348,1.7,4.41,85108,2.81,4.38,85108,2.81,10.73,83550,5.81,6.66,Plentiful-1523,4.13,5.25,Plentiful-1523,4.13,5.25,85298,15.59,21.04,83550,5.81,7.27,85300,0.0,1.43,85300,0.0,3.19,87064,18.36,22.28,83550,5.81,6.08,83550,5.81,6.17,Plentiful-1342,2.97,6.12,85357,11.02,26.3,85370,15.35,21.57,Plentiful-1342,2.97,9.67,Plentiful-1342,2.97,18.09,FPC-624,29.16,41.79
36005040100,83550,4.51,5.42,81348,1.34,3.45,83550,4.51,5.42,85503,18.96,23.37,80175,3.65,4.21,FPC-527,3.42,3.84,83550,4.51,4.67,87064,19.73,24.39,83550,4.51,4.56,81348,1.34,3.45,83550,4.51,4.67,85108,5.01,12.01,83550,4.51,6.54,83550,4.51,4.67,83550,4.51,4.67,85298,17.86,23.0,83550,4.51,6.74,81348,1.34,2.72,85300,2.3,3.77,87064,19.73,23.83,83550,4.51,5.42,83550,4.51,5.42,Plentiful-1342,5.24,6.58,85357,11.3,27.24,85370,17.62,22.66,Plentiful-1342,5.24,9.69,Plentiful-1342,5.24,19.17,FPC-624,31.42,44.05
36005016900,84953,6.31,8.04,81702,4.75,5.75,83918,6.2,7.51,87064,11.83,19.28,85387,6.66,8.16,85541,4.42,5.41,80081,0.7,3.77,87064,11.83,16.11,84319,5.6,6.12,81665,3.48,4.24,85541,4.42,5.67,85108,9.43,10.33,80026,3.42,3.9,80026,3.42,3.78,85541,4.42,5.14,85298,4.79,12.68,84953,6.31,7.46,87340,4.91,5.81,83918,6.2,6.41,87064,11.83,16.15,85298,4.79,5.25,85241,3.93,4.23,84129,5.09,5.66,FPC-624,21.42,25.89,85370,4.54,15.32,Plentiful-1342,9.29,14.77,Plentiful-1342,9.29,18.24,FPC-624,21.42,34.61
36081085500,FPC-508,5.89,15.21,85457,3.73,6.99,85457,3.73,13.23,81199,47.44,53.41,80996,1.03,6.44,80996,1.03,2.14,85436,2.36,3.04,FPC-599,12.17,23.31,80996,1.03,5.18,80996,1.03,3.55,85457,3.73,9.69,FPC-601,13.99,20.6,FPC-508,5.89,12.67,85457,3.73,6.99,85457,3.73,12.44,80904,25.32,39.36,FPC-508,5.89,11.29,85511,3.09,4.24,85457,3.73,12.54,85444,34.58,40.77,83697,19.39,27.53,84267,4.03,12.19,FPC-605,17.6,23.23,FPC-605,17.6,26.93,85122,25.68,33.14,DSNY-BRS-1033,21.74,27.54,80518,46.22,46.65,80518,46.22,51.55
36081086300,FPC-508,6.33,15.88,85457,4.83,7.87,85457,4.83,14.34,81199,48.08,54.09,80996,2.37,7.28,85436,2.11,2.87,85436,2.11,3.69,FPC-599,12.92,23.9,80996,2.37,5.69,80996,2.37,4.51,85457,4.83,10.67,FPC-601,14.74,21.41,FPC-508,6.33,13.22,85457,4.83,7.87,85457,4.83,14.34,80904,25.61,39.92,FPC-508,6.33,11.84,85511,3.7,4.95,85457,4.83,13.48,85444,34.33,41.27,83697,20.14,28.51,84267,3.78,12.51,FPC-605,18.35,23.73,FPC-605,18.35,27.91,85122,26.78,33.97,DSNY-BRS-1033,22.49,27.95,85161,46.02,46.99,80518,46.87,52.23
36061030700,81608,12.67,12.94,81348,11.19,12.31,FPC-671,4.49,5.33,85503,28.68,29.83,80175,8.93,10.87,FPC-676,7.45,9.13,85431,5.86,10.54,81612,19.2,26.67,85357,5.84,9.16,81246,5.75,6.85,85357,5.84,8.12,85357,5.84,16.1,81608,12.67,12.94,FPC-676,7.45,11.07,85431,5.86,10.54,85298,27.14,29.31,FPC-665,8.96,11.57,FPC-665,8.96,10.77,85431,5.86,10.08,87064,29.44,30.29,80581,2.66,4.23,84349,4.19,7.45,85357,5.84,11.17,85357,5.84,24.24,FPC-397,19.28,23.72,Plentiful-1342,14.99,18.37,Plentiful-1342,14.99,24.73,FPC-624,31.36,43.65
36005014702,84953,5.65,7.51,81702,4.09,5.12,83918,5.61,7.49,87064,12.47,19.7,85387,7.0,7.96,85541,4.14,5.39,80081,1.55,3.77,87064,12.47,15.89,84319,4.93,5.83,85541,4.14,4.51,85541,4.14,5.16,82750,9.07,10.23,80026,3.14,4.01,80026,3.14,3.78,85298,4.13,4.63,85298,4.13,12.45,84953,5.65,6.79,87340,5.26,5.51,83918,5.61,6.11,87064,12.47,16.45,85298,4.13,4.89,85285,3.32,3.7,84129,4.43,5.55,FPC-624,20.76,25.36,85370,3.88,15.01,Plentiful-1342,9.0,15.37,Plentiful-1342,9.0,17.71,FPC-624,20.76,33.95
36081028803,FPC-693,9.94,12.49,DSNY-BRS-2135,9.49,10.4,80866,8.66,10.12,82186,45.05,58.33,84140,6.64,10.95,83270,3.61,5.45,83351,6.51,8.35,83351,6.51,16.64,81243,7.47,11.23,83270,3.61,6.16,FPC-690,7.58,9.42,FPC-690,7.58,15.92,81001,11.7,17.48,84887,6.72,7.55,85284,7.88,9.57,80904,15.82,29.71,85341,13.16,18.37,85238,9.64,11.92,85255,10.35,12.99,81592,21.3,28.13,84258,20.09,20.53,Plentiful-1441,5.53,6.57,85288,5.59,13.7,84258,20.09,24.4,85122,14.72,26.51,83296,15.46,20.93,85161,15.2,43.44,80518,69.29,71.48
36081029400,FPC-693,12.94,15.18,DSNY-BRS-2135,13.54,13.72,80866,11.66,13.12,82186,45.34,59.58,84140,10.72,14.43,83270,4.85,7.14,FPC-149,6.67,9.05,83351,8.22,18.59,81243,10.47,12.34,83270,4.85,8.46,85448,9.26,10.27,FPC-690,10.19,18.05,81001,13.79,19.3,84887,9.13,10.42,85284,6.31,11.23,80904,18.81,31.85,85341,16.15,19.76,85238,12.63,15.09,85255,4.4,12.76,81592,23.01,29.09,84720,20.89,21.9,84768,3.84,6.98,85288,1.27,14.03,84258,22.4,26.32,85122,18.62,29.52,83999,14.09,19.91,85161,11.76,42.97,80518,73.37,74.78
36005014300,84953,2.91,4.93,80137,2.41,2.79,FPC-530,3.37,4.49,87064,14.74,20.16,FPC-530,3.37,5.13,85294,1.51,2.85,85294,1.51,3.02,81612,9.52,13.68,84953,2.91,3.27,80137,2.41,2.9,FPC-530,3.37,3.95,82750,4.3,10.7,FPC-530,3.37,3.82,FPC-532,2.66,3.02,FPC-530,3.37,4.03,85298,4.55,12.02,84953,2.91,3.44,80137,2.41,2.9,FPC-530,3.37,4.49,87064,14.74,16.75,FPC-530,3.37,3.59,84129,1.77,2.33,84129,1.77,3.0,FPC-624,16.78,23.03,85370,2.04,11.13,Plentiful-1342,12.3,14.55,Plentiful-1342,12.3,16.15,FPC-624,16.78,29.65
36005018501,84953,2.12,5.2,84953,2.12,2.83,FPC-530,4.04,4.8,87064,14.49,20.1,FPC-530,4.04,5.69,85294,2.44,3.69,85294,2.44,3.82,81612,10.46,13.85,84953,2.12,2.96,84953,2.12,2.64,FPC-530,4.04,4.64,82750,4.92,11.02,84319,2.74,3.96,FPC-532,2.13,2.72,FPC-530,4.04,4.71,85298,5.11,12.07,84953,2.12,3.71,84953,2.12,3.08,FPC-530,4.04,4.8,87064,14.49,16.52,84319,2.74,3.54,84129,2.57,2.65,84129,2.57,3.79,FPC-624,16.61,23.55,85370,2.62,11.95,Plentiful-1342,13.08,15.43,Plentiful-1342,13.08,16.29,FPC-624,16.61,29.79
36081004401,84599,17.27,17.57,84599,17.27,17.57,84599,17.27,18.5,82186,20.54,34.15,85378,6.2,7.18,85378,6.2,7.18,84801,7.67,8.39,84801,7.67,9.02,81272,6.84,13.32,FPC-99,3.39,5.97,FPC-630,4.75,7.4,FPC-630,4.75,7.4,84599,17.27,17.55,83306,7.24,12.17,83583,6.48,11.99,84611,12.21,15.21,FPC-649,11.9,14.57,80319,6.84,12.0,FPC-695,4.6,10.28,81592,6.0,12.34,FPC-432,7.41,7.57,85299,7.38,7.51,FPC-432,7.41,13.51,FPC-432,7.41,13.51,83993,25.18,26.48,83630,19.11,22.47,FPC-444,30.1,35.05,81458,50.77,54.65
36081005800,81001,14.34,18.47,81001,14.34,18.47,84599,19.68,22.16,82186,23.28,37.62,85378,8.63,10.55,85163,7.82,8.41,85163,7.82,10.28,84801,11.51,12.49,81272,10.67,14.24,FPC-99,6.13,9.43,FPC-630,8.58,10.87,FPC-630,8.58,10.87,81001,14.34,18.65,83306,11.08,13.75,83583,10.31,15.34,84611,16.04,19.04,83879,14.01,16.11,80319,10.67,15.0,FPC-695,3.36,10.51,81592,5.77,14.82,85237,10.47,10.69,85237,10.47,10.9,FPC-432,11.24,14.43,FPC-432,11.24,14.43,85122,24.91,26.76,83630,22.94,25.05,FPC-444,32.84,36.04,81458,54.6,58.49
36061020101,80541,9.54,10.46,80801,2.11,3.5,80801,2.11,5.83,80752,10.47,11.01,83311,2.98,4.57,80801,2.11,2.75,81123,1.52,2.2,FPC-624,12.1,16.25,83311,2.98,3.81,80801,2.11,2.75,80801,2.11,3.21,FPC-624,12.1,18.64,83311,2.98,5.44,80801,2.11,2.75,80801,2.11,3.21,FPC-624,12.1,19.97,83311,2.98,3.81,80801,2.11,2.75,80801,2.11,2.74,FPC-624,12.1,20.57,83311,2.98,6.02,83311,2.98,4.15,83311,2.98,5.64,FPC-482,7.43,14.45,83311,2.98,6.02,83311,2.98,6.02,83311,2.98,8.63,FPC-624,12.1,19.32
36061020300,80541,9.47,10.56,FPC-584,1.75,3.16,80801,3.24,6.23,80752,9.48,10.33,80712,0.97,4.62,80712,0.97,2.9,82861,1.31,2.07,FPC-624,12.03,16.57,80712,0.97,3.87,80712,0.97,1.99,80801,3.24,4.38,FPC-624,12.03,18.95,80712,0.97,5.39,80712,0.97,1.99,80801,3.24,4.38,FPC-624,12.03,20.67,80712,0.97,3.87,80712,0.97,2.9,85475,1.68,3.13,FPC-624,12.03,21.27,FPC-714,5.22,6.79,Plentiful-431,4.21,4.95,83311,5.41,7.15,FPC-482,7.08,14.68,FPC-714,5.22,6.79,FPC-714,5.22,6.79,83311,5.41,10.23,FPC-624,12.03,20.22
36081116302,FPC-508,7.49,16.9,85457,6.49,9.28,85457,6.49,15.91,81199,49.26,55.29,80996,4.03,8.64,85436,3.77,4.53,85436,3.77,5.35,FPC-599,14.2,24.99,80996,4.03,6.41,80996,4.03,6.01,85457,6.49,12.12,FPC-601,16.02,22.45,FPC-508,7.49,14.39,85457,6.49,9.28,85457,6.49,15.91,80904,26.31,40.97,FPC-508,7.49,13.01,85511,4.87,6.29,85457,6.49,14.89,85444,35.0,42.44,83697,21.42,30.05,84267,3.1,13.07,FPC-605,19.63,24.78,FPC-605,19.63,29.45,83296,27.74,35.06,DSNY-BRS-1033,23.76,28.83,85161,46.69,48.0,80518,48.04,53.43
36081116700,FPC-508,9.12,17.18,85457,6.25,9.01,85457,6.25,14.92,81199,50.88,57.07,80996,5.09,10.23,85436,4.0,4.88,85436,4.0,5.27,FPC-599,16.27,25.56,85053,4.63,6.28,85053,4.63,5.32,85457,6.25,12.0,FPC-601,18.09,22.87,FPC-508,9.12,16.02,85457,6.25,9.01,85457,6.25,14.66,80904,23.9,41.39,FPC-508,9.12,14.63,85457,6.25,7.29,85457,6.25,14.63,85444,32.56,41.88,83697,23.48,30.17,84267,0.41,13.25,FPC-605,21.7,25.21,FPC-605,21.7,29.57,83296,25.33,34.08,DSNY-BRS-1033,24.98,27.62,85161,44.28,48.28,80518,49.67,55.21
36081090700,FPC-508,3.86,13.64,FPC-508,3.86,7.3,85457,11.69,20.58,81199,49.35,55.02,FPC-508,3.86,6.39,FPC-508,3.86,6.39,85436,11.17,11.72,FPC-599,16.0,28.52,FPC-508,3.86,6.39,FPC-508,3.86,6.39,85457,11.69,15.61,FPC-601,17.82,24.72,FPC-508,3.86,6.18,FPC-508,3.86,7.3,85457,11.69,19.03,80904,33.31,43.93,FPC-508,3.86,8.31,FPC-508,3.86,5.4,85457,11.69,18.48,85444,43.01,46.44,83697,23.22,33.25,84267,12.3,16.19,FPC-605,20.19,27.38,FPC-605,20.19,32.24,85122,33.67,39.1,DSNY-BRS-1033,25.57,35.42,80518,48.13,50.65,80518,48.13,54.1
36081091900,FPC-507,4.48,14.64,FPC-507,4.48,8.5,85457,13.69,22.38,81199,51.18,56.85,FPC-507,4.48,7.88,FPC-507,4.48,7.88,85457,13.69,14.27,FPC-599,17.4,30.12,FPC-507,4.48,7.88,FPC-507,4.48,7.88,85457,13.69,17.35,FPC-601,19.22,26.46,FPC-507,4.48,5.56,FPC-507,4.48,8.5,85457,13.69,20.83,80904,35.31,45.67,FPC-507,4.48,9.45,FPC-507,4.48,7.09,85457,13.69,20.42,85444,45.01,48.39,83697,24.62,35.05,84267,15.66,18.53,FPC-605,22.02,29.52,FPC-605,22.02,34.19,85122,35.67,41.04,DSNY-BRS-1033,26.97,37.02,80518,49.96,52.48,80518,49.96,55.78
36081000103,81199,13.46,16.59,84065,12.7,13.38,84960,6.36,11.26,81199,13.46,19.13,85483,6.89,12.69,87007,5.4,6.22,87007,5.4,8.58,81199,13.46,19.13,85483,6.89,11.43,85483,6.89,11.02,85483,6.89,11.44,81199,13.46,19.13,85483,6.89,10.7,85367,3.75,5.35,87007,5.4,6.22,85083,9.4,14.82,85483,6.89,11.24,FPC-284,5.69,8.43,85483,6.89,11.44,81199,13.46,20.15,85483,6.89,10.73,85274,6.3,7.46,FPC-168,10.24,11.48,81199,13.46,20.43,81199,13.46,18.36,81199,13.46,17.45,80518,12.24,14.76,80518,12.24,18.72
36081029700,84603,26.13,29.54,FPC-598,10.2,19.28,84960,14.97,21.13,81199,23.52,29.19,84884,7.55,11.78,80971,5.97,9.18,84105,12.97,13.58,85024,13.94,18.38,85483,13.84,17.56,80891,1.53,7.7,81146,12.2,12.81,80936,12.39,17.55,85244,6.02,7.87,80971,5.97,8.34,FPC-603,8.79,12.45,81199,23.52,26.39,85483,13.84,15.43,FPC-597,6.05,9.59,FPC-597,6.05,18.2,81199,23.52,29.81,85350,13.17,13.79,FPC-597,6.05,7.92,FPC-597,6.05,12.11,FPC-605,15.75,22.37,81199,23.52,28.81,81199,23.52,25.43,80518,22.3,24.82,80518,22.3,28.66
36061018500,DSNY-BRS-1070,7.46,8.69,80850,2.02,4.51,80801,6.76,8.46,80752,5.76,9.35,83311,5.28,5.8,FPC-77,4.09,5.04,83311,5.28,6.58,FPC-624,16.55,18.03,83311,5.28,5.8,83311,5.28,5.6,83311,5.28,6.75,FPC-624,16.55,18.03,83311,5.28,5.8,FPC-77,4.09,4.94,83311,5.28,6.75,FPC-624,16.55,18.03,83311,5.28,5.8,83311,5.28,5.6,83311,5.28,6.58,FPC-624,16.55,18.64,83311,5.28,8.48,FPC-482,2.3,3.67,FPC-482,2.3,4.44,FPC-482,2.3,12.52,83311,5.28,8.02,83311,5.28,7.88,83311,5.28,11.24,FPC-624,16.55,17.4
36081022900,80419,20.09,22.07,FPC-598,12.13,14.39,84960,19.19,20.93,81199,24.08,26.38,84884,5.83,10.6,85024,10.54,11.05,84105,6.16,11.22,85024,10.54,18.0,85483,16.97,17.96,80891,10.29,12.57,85483,16.97,17.65,FPC-601,18.42,20.16,84504,6.59,12.53,84504,6.59,8.31,FPC-603,10.44,13.23,85083,17.25,21.59,85165,15.33,17.01,FPC-700,10.97,12.84,FPC-597,12.91,16.2,FPC-186,22.57,24.56,83697,13.5,14.78,83628,7.89,9.76,83628,7.89,12.57,83630,16.91,19.4,81199,24.08,26.65,83630,16.91,21.21,80518,22.87,25.39,80518,22.87,26.07
36081051500,84603,21.4,22.06,FPC-598,13.01,14.61,80324,20.0,21.22,81199,29.09,29.66,84884,8.2,10.58,85024,9.76,12.44,85024,9.76,13.73,85024,9.76,19.01,80421,19.91,20.68,85535,10.15,12.17,FPC-602,16.49,18.02,FPC-601,17.92,20.39,84504,6.32,11.74,84504,6.32,9.26,85535,10.15,12.15,85083,20.82,23.31,85165,13.75,18.13,FPC-700,12.28,13.54,FPC-597,14.58,18.16,FPC-186,21.77,25.28,83697,12.72,13.43,85024,9.76,11.23,83628,13.83,14.78,83630,15.92,19.47,83993,27.24,30.0,83630,15.92,21.54,80518,27.87,30.39,80518,27.87,30.21
36081000102,81199,16.52,19.65,84065,15.76,16.44,84960,10.38,14.65,81199,16.52,22.18,85483,9.97,15.76,FPC-510,8.47,9.28,87007,9.39,11.96,81199,16.52,22.17,85483,9.97,14.5,85483,9.97,14.08,85483,9.97,14.51,81199,16.52,21.15,85483,9.97,14.31,85367,6.81,8.72,85083,8.5,9.29,85083,8.5,16.56,85483,9.97,14.31,FPC-284,8.1,11.28,85483,9.97,14.51,81199,16.52,22.64,85483,9.97,14.12,85274,8.71,9.65,83628,10.28,13.37,81199,16.52,22.17,81199,16.52,21.42,81199,16.52,20.51,80518,15.3,17.83,80518,15.3,20.57
36061023804,81199,25.25,28.38,84065,24.49,25.17,84960,11.14,20.72,81199,25.25,30.92,85483,15.01,23.26,84960,11.14,13.0,87007,12.84,17.7,81199,25.25,30.92,85483,15.01,22.0,85483,15.01,21.58,85483,15.01,22.01,81199,25.25,30.92,85483,15.01,18.73,87007,12.84,15.03,84960,11.14,13.0,85083,24.93,27.85,85483,15.01,21.8,85483,15.01,18.89,85483,15.01,22.01,81199,25.25,31.94,85483,15.01,18.76,85483,15.01,15.91,FPC-168,22.04,23.52,81199,25.25,32.94,81199,25.25,30.15,81199,25.25,29.24,80518,24.03,26.55,80518,24.03,30.51
36061018900,DSNY-BRS-1070,9.63,10.82,80850,4.18,5.03,80801,5.75,9.05,80752,7.92,9.91,83311,2.51,6.32,83311,2.51,3.69,83311,2.51,4.48,FPC-624,13.89,16.95,83311,2.51,6.32,83311,2.51,4.48,83311,2.51,4.48,FPC-624,13.89,18.59,83311,2.51,6.32,83311,2.51,3.69,83311,2.51,4.48,FPC-624,13.89,18.59,83311,2.51,6.32,83311,2.51,4.48,83311,2.51,5.03,FPC-624,13.89,19.19,83311,2.51,7.49,83311,2.51,3.8,83311,2.51,4.68,FPC-482,4.46,13.07,83311,2.51,6.9,83311,2.51,7.43,83311,2.51,9.26,FPC-624,13.89,17.94
36061019100,DSNY-BRS-1070,7.71,9.17,80850,3.4,3.77,80801,3.99,7.57,80752,5.13,8.48,83311,3.79,4.9,FPC-77,1.33,3.04,85475,3.68,3.82,FPC-624,15.17,17.72,83311,3.79,4.9,83311,3.79,3.9,83311,3.79,4.84,FPC-624,15.17,19.02,83311,3.79,4.9,FPC-77,1.33,3.01,83311,3.79,4.84,FPC-624,15.17,19.02,83311,3.79,4.9,83311,3.79,4.31,85475,3.68,3.82,FPC-624,15.17,19.62,83311,3.79,8.12,Plentiful-431,1.27,2.72,FPC-482,3.08,4.0,FPC-482,3.08,13.04,83311,3.79,7.02,83311,3.79,7.75,83311,3.79,10.55,FPC-624,15.17,18.57
36081030906,84603,23.94,27.2,FPC-598,8.01,18.23,84960,15.93,21.75,81199,24.48,30.15,84884,7.06,11.12,80971,7.26,9.54,85024,12.4,13.55,85024,12.4,17.14,80893,11.67,16.41,80891,1.8,8.77,81146,8.97,10.57,80936,9.15,15.74,84594,5.39,7.52,FPC-603,6.6,7.65,FPC-603,6.6,12.37,81199,24.48,27.53,80893,11.67,13.97,FPC-597,2.81,7.06,FPC-597,2.81,17.76,81199,24.48,30.26,83697,12.16,14.07,FPC-597,2.81,5.75,FPC-597,2.81,10.2,FPC-605,12.52,21.36,81199,24.48,29.78,DSNY-BRS-1033,22.74,24.77,80518,23.27,25.79,80518,23.27,29.55
36081098700,FPC-507,13.01,21.43,FPC-507,13.01,15.87,85457,20.24,28.73,81199,60.81,66.48,FPC-507,13.01,15.22,FPC-507,13.01,15.12,85436,17.99,19.26,FPC-599,28.27,37.78,FPC-507,13.01,14.65,FPC-507,13.01,14.65,85457,20.24,25.02,80936,29.53,33.46,FPC-507,13.01,14.13,FPC-507,13.01,15.87,85457,20.24,29.19,80904,36.94,52.9,FPC-507,13.01,17.85,FPC-507,13.01,14.54,85457,20.24,46.41,85444,42.38,53.26,83697,35.49,43.76,84267,14.59,24.59,FPC-605,31.65,35.87,FPC-605,31.65,42.48,83296,38.37,46.13,DSNY-BRS-1033,37.84,39.53,85161,54.21,58.2,80518,59.59,65.82
36061013700,DSNY-BRS-1461,2.13,4.04,DSNY-BRS-1461,2.13,4.04,DSNY-BRS-1461,2.13,4.04,81199,4.85,5.64,DSNY-BRS-1461,2.13,4.04,DSNY-BRS-1461,2.13,3.15,DSNY-BRS-1461,2.13,3.64,81199,4.85,5.64,DSNY-BRS-1461,2.13,4.04,DSNY-BRS-1461,2.13,3.64,DSNY-BRS-1461,2.13,3.64,81199,4.85,5.64,DSNY-BRS-1461,2.13,3.91,DSNY-BRS-1461,2.13,3.64,DSNY-BRS-1461,2.13,3.64,81199,4.85,5.64,DSNY-BRS-1461,2.13,3.91,DSNY-BRS-1461,2.13,4.04,DSNY-BRS-1461,2.13,4.04,81199,4.85,7.78,DSNY-BRS-1461,2.13,3.61,DSNY-BRS-1461,2.13,3.61,DSNY-BRS-1461,2.13,4.52,81199,4.85,10.34,DSNY-BRS-1461,2.13,4.52,DSNY-BRS-1461,2.13,4.52,DSNY-BRS-1461,2.13,3.78,80518,4.37,9.46
36061013900,DSNY-BRS-1461,3.02,4.45,DSNY-BRS-1461,3.02,3.74,DSNY-BRS-1461,3.02,3.74,81199,6.45,7.15,81507,2.98,3.4,81507,2.98,3.23,DSNY-BRS-1461,3.02,3.74,81199,6.45,7.15,DSNY-BRS-1461,3.02,4.45,DSNY-BRS-1461,3.02,3.39,DSNY-BRS-1461,3.02,3.74,81199,6.45,7.15,DSNY-BRS-1461,3.02,4.45,DSNY-BRS-1461,3.02,3.68,DSNY-BRS-1461,3.02,3.74,81199,6.45,7.15,DSNY-BRS-1461,3.02,4.45,DSNY-BRS-1461,3.02,4.45,81507,2.98,3.4,81199,6.45,9.29,82022,2.69,3.3,82022,2.69,3.3,DSNY-BRS-1461,3.02,4.56,81199,6.45,11.4,DSNY-BRS-1461,3.02,4.56,DSNY-BRS-1461,3.02,4.56,DSNY-BRS-1461,3.02,4.56,81199,6.45,10.93
36061014500,DSNY-BRS-1461,4.06,4.82,85369,2.17,3.81,85369,2.17,3.81,81199,7.49,8.19,DSNY-BRS-1461,4.06,4.49,85369,2.17,3.12,85369,2.17,3.12,81199,7.49,8.19,DSNY-BRS-1461,4.06,4.82,85369,2.17,3.12,85369,2.17,3.12,81199,7.49,8.19,DSNY-BRS-1461,4.06,4.82,85369,2.17,3.12,85369,2.17,3.12,81199,7.49,8.19,DSNY-BRS-1461,4.06,4.82,DSNY-BRS-1461,4.06,4.73,DSNY-BRS-1461,4.06,4.49,81199,7.49,10.33,82022,1.17,3.14,82022,1.17,3.14,DSNY-BRS-1461,4.06,5.66,81199,7.49,11.48,DSNY-BRS-1461,4.06,5.66,DSNY-BRS-1461,4.06,4.73,DSNY-BRS-1461,4.06,5.37,80518,6.61,11.6
36061027700,81608,4.84,11.91,81608,4.84,8.34,85431,3.75,6.55,FPC-624,27.05,29.19,81608,4.84,9.41,81608,4.84,6.9,85431,3.75,7.66,81612,14.89,24.06,85357,3.71,7.65,85458,2.71,3.23,85357,3.71,4.1,85357,3.71,14.12,81608,4.84,9.01,81608,4.84,8.98,85431,3.75,7.33,85298,23.91,27.06,81608,4.84,12.46,81608,4.84,9.6,85431,3.75,6.96,FPC-624,27.05,29.44,85357,3.71,4.45,85357,3.71,4.34,85357,3.71,7.87,85357,3.71,20.16,FPC-397,13.88,19.26,FPC-397,13.88,16.45,Plentiful-1342,15.06,22.73,FPC-624,27.05,39.28
36081010600,81001,5.5,11.85,81001,5.5,9.56,85510,12.29,12.37,82186,33.03,45.8,84140,10.93,12.24,85163,4.66,9.3,85163,4.66,8.83,83351,9.54,15.53,84258,5.22,7.74,84258,5.22,6.3,84258,5.22,7.58,84258,5.22,8.91,81001,5.5,14.79,81001,5.5,8.58,85510,12.29,12.37,80904,15.4,21.04,83879,6.97,13.27,FPC-152,12.68,14.09,83578,0.9,7.42,81592,8.43,20.58,84258,5.22,6.04,84258,5.22,6.04,84258,5.22,8.79,84258,5.22,10.25,85122,13.67,21.79,83296,15.13,21.47,85161,28.04,39.73,80518,59.88,60.95
